ID	1457	3725	6722	3265	3570	6774	5781	3572	5894	6464	2002	5604	7297	3716	3718	3717	1051	2885	5595	2353	3569	6654	DependentVariable
Instance1	7.90764269433	14.72492149	11.90369558	7.4423513115	7.3607351665	11.45883824	11.64123906	7.9333841245	10.11570732	9.15105029633	9.719046985	10.49127719	11.21515091	11.04382723	4.963024656	8.378404463	14.18524172	9.4954151895	11.634256725	14.72004222	13.60771409	8.001564595	Control
Instance2	7.803043395	14.11502538	12.0948349	7.8897640555	6.7993556185	11.6077021567	11.64123906	7.4048335745	10.34726733	8.42779587067	9.192268846	9.559434991	11.36612562	9.540845393	5.442455259	7.325982508	13.6099244	9.5539178325	11.27623323	13.75148289	8.608616259	7.481398095	BRCA
Instance3	7.94848537033	14.41297137	11.66204091	7.856102429	6.9885103885	11.5512263767	11.37070935	6.746000716	10.45388564	8.45925672733	9.676230874	9.65317699	11.54144891	10.145837	5.531000265	7.458490947	13.96600025	9.480270588	11.198356615	14.33042537	7.664022547	7.228580927	BRCA
Instance4	7.444988463	14.08054111	11.78440594	8.398114105	5.437476412	10.720960379	11.77608148	6.396885073	10.09500831	7.73867912133	9.684192438	9.580847928	11.88081762	7.64196344	5.259471408	6.114997467	13.85986526	9.432546201	11.274247985	12.01436934	6.879402901	6.648325671	Control
Instance5	8.520100527	13.43392773	11.30524968	7.697637374	6.713419624	11.54329104	11.54684638	7.1967420385	10.22872886	8.10318445333	9.981439248	9.966174165	10.88698849	10.16184396	5.426609659	7.364180901	13.6548665	9.66718229	11.21839075	12.40857396	6.192791506	7.634958261	BRCA
Instance6	8.51193804167	13.80946823	12.47196608	7.3388634815	8.2488358865	11.6186680667	11.95147243	8.242204655	10.624983	8.70127661067	9.979768545	10.23164154	11.4712435	11.74013292	5.36773034	8.052107626	14.12961268	9.9164802245	11.07534033	13.96600025	10.84461576	8.19601328	BRCA
Instance7	7.90176327133	13.91249272	11.85634588	7.9742866725	5.637194395	10.620682972	12.03524768	7.576803353	9.961088297	8.36198243367	9.212867878	8.977681421	12.03158587	8.66980731	5.891547537	6.705498046	13.70909946	9.167523377	11.151396135	10.44201071	6.331772944	7.292025067	BRCA
Instance8	8.330459995	13.96294256	11.58622772	7.7095138065	6.608430203	11.4495990067	11.28411575	7.293049699	10.12277013	8.53051419067	9.290572499	10.00443156	11.23283777	10.70365297	4.806596392	8.158535374	13.96951021	9.1611827995	11.40345044	14.08516788	10.45145612	7.787382059	Control
Instance9	8.343961905	14.44356588	11.78440594	7.94496816	6.2591731015	11.6033707233	11.64347756	7.2609392215	9.9831294	8.16926655967	10.01823535	9.452231522	10.99013608	10.41875948	5.157459364	7.011789475	13.79334119	9.3657406255	10.99057863	14.82357723	10.12252426	6.878728789	BRCA
Instance10	7.705001504	13.15952927	11.68854659	8.148239231	6.5150511155	11.0351359567	11.52775569	7.290844843	10.28660429	8.39504068233	9.726661428	9.69476318	11.51681803	9.172928193	5.735326697	7.088605737	13.31846094	9.70078824	11.551814785	11.55023948	7.723389827	7.4960371	BRCA
Instance11	7.49544647233	14.17314893	11.72159494	8.198599078	5.7333269735	11.0871946533	11.67803681	6.3767591575	10.23292486	8.62624266567	9.68790976	9.736317839	11.57353372	8.551815066	5.372961888	7.660782339	13.52035475	9.153599552	11.573459625	14.20597115	9.620715209	6.507481989	BRCA
Instance12	8.17481472767	13.87385551	11.60131362	7.4409667175	6.6192000355	11.5050606867	11.69692854	7.2554830665	10.11618835	8.601359139	9.524248408	9.990983614	11.18554156	10.93235154	5.313437469	7.948076801	13.81376369	9.5256586835	11.32136754	14.15265365	10.86030351	8.512524314	Control
Instance13	8.22907692933	14.67256817	12.02214941	7.6537280945	6.8511911655	11.3647894967	11.86292605	7.392813365	10.13087976	8.523978557	9.844219734	10.29596436	11.45329393	11.03036559	4.716458988	7.573687183	13.97885659	9.597360232	11.488573795	14.61254488	11.58397843	8.640083234	Control
Instance14	8.002619778	13.48222565	12.80095353	8.1909422715	6.661347384	11.2640425267	11.0249286	5.8090001845	10.76657469	9.16094315833	10.24378721	10.01433476	12.30980751	10.52922583	5.186075849	8.115591386	13.66224615	9.06038523	11.695521545	13.61588998	8.333559164	7.7584583	BRCA
Instance15	8.40329123233	13.17144427	12.01701203	7.2806843915	5.699136844	11.33747121	11.92126273	8.003035361	10.37973064	8.789516499	9.913970625	9.712540381	12.32769025	10.46394351	5.421737703	8.41854957	13.95556321	9.5800955565	11.206231375	12.35733627	7.561137318	7.8511886	BRCA
Instance16	8.04410134333	14.09890062	12.32769025	8.539009948	6.2152459745	11.2932842667	10.85319669	6.144199015	10.55366796	8.419142242	10.00415062	9.812386363	12.03792277	9.622015717	5.43205013	7.821265561	14.03142469	9.0393998015	11.49634678	13.96294256	6.535668564	7.192690117	BRCA
Instance17	7.69877329	14.01211384	12.82188064	8.146852134	6.137168282	11.21401799	10.89823124	6.0146347415	10.73881029	8.58330978467	10.22872886	9.916141133	12.05450776	10.1691111	5.476876799	8.145615208	13.77694807	8.9731778835	11.796022585	13.92451704	10.18060575	7.688986551	BRCA
Instance18	8.05336789633	13.34674991	12.50386679	8.041917075	5.621692588	11.2249138333	11.4871292	6.1533874645	10.51457134	8.49027171233	10.30881145	10.0322459	11.744773	9.546605663	5.35439155	7.912322211	14.07822256	8.9213733295	11.46459896	12.40276968	8.411575733	7.192172276	BRCA
Instance19	8.29788210633	12.76004735	11.84868564	7.888636145	5.8148997265	11.46263687	10.89528011	6.518102684	10.54450111	8.95843216133	10.45750942	9.833428205	11.59290561	10.84149381	5.16642548	8.111841355	13.55973441	9.111304808	11.5411915	13.08977243	7.543536723	7.574595656	BRCA
Instance20	8.10439908967	12.03663478	13.82037647	8.85628218	6.4403255475	11.7207938433	7.418614	5.4629230455	5.97155002	8.67313689733	10.01669727	9.724718956	12.55486108	9.58528234	4.953976689	6.034420016	14.35403309	10.2970447	12.52079595	8.405238411	8.685494426	8.480033951	BRCA
