@relation thedata

@attribute 118 real
@attribute 2620 real
@attribute 28988 real
@attribute 2934 real
@attribute 4137 real
@attribute 5339 real
@attribute 6709 real
@attribute 7431 real
@attribute 836 real
@attribute 839 real
@attribute 840 real
@attribute 841 real
@attribute DependentVariable {BRCA,Control}

@data
10.3596624205,5.1194814635,10.843877404,12.56555645,6.8173136115,5.89825637587,11.51681803,14.27152555,7.931813168,6.92345301633,7.083131785,5.6639776582,Control
10.302522398,6.39872103,10.782654152,10.8456057065,7.21451483,6.10000896713,11.61680165,13.911069145,8.1988449165,7.07794042367,6.56812056767,5.8528914586,BRCA
10.520596481,6.020967657,10.8352742835,9.765254005,7.15698446525,5.94837966612,11.15088665,13.19500043,8.03923302,7.46918469167,6.742243195,5.7897319854,BRCA
10.272889492,5.8337752175,10.963229795,8.6877288325,7.49441041925,5.91921941975,11.40622376,12.61892804,8.049352819,6.32634649467,6.02132500833,5.6257131728,Control
10.220117326,6.78053107,10.4271510985,11.3981144845,7.351626188,5.96818562475,11.3294966,13.744225285,8.040914571,7.89692416633,6.82370193433,5.7767472574,BRCA
10.683370823,6.2123879175,10.8843715715,12.730337715,6.67599706925,6.187770026,11.64258438,14.57597155,8.276164252,7.233656492,7.27989135267,6.1557894346,BRCA
9.668803044,5.8072389255,11.073261856,8.8330062305,7.564407717,5.94305593,12.25692522,12.90032729,8.3070644095,6.84991378233,5.90453458933,5.645039366,BRCA
10.0510962065,5.8022335305,10.577333375,12.251012705,6.99225089775,6.03652720775,11.0691579,13.88231902,8.3666695385,7.61202263967,6.55264887533,6.1264922834,Control
10.3256182905,5.872488934,10.718444419,11.001280424,7.636424019,5.91428705325,11.08036472,13.5754893,8.288078818,7.38519951367,6.74719066733,5.8838277246,BRCA
10.5300871465,6.196285729,10.8724023345,10.801586248,7.318270244,5.95820727225,11.3345919,13.63179775,7.806017873,7.39794265367,6.62840186333,5.7581840748,BRCA
10.9913271545,6.0987386835,11.238190435,11.272471942,6.62258035375,5.933320215,11.91473092,14.166561645,8.021098551,6.832498371,6.53836224367,5.3816807882,BRCA
10.3962997285,5.915801855,10.794454386,11.89450276,6.9537017165,5.95419656487,11.23612501,14.133497695,8.158617651,7.565516657,6.42023459533,6.0308489854,Control
10.572375693,5.7385896285,10.9329083995,12.438216805,6.631025254,5.92526822312,11.30449979,14.1139443,8.264536249,7.122464248,7.00966433967,5.9638642464,Control
10.840128142,5.6531788685,10.868987471,10.2853047425,7.41401540175,5.82875544087,12.001308,13.37797052,7.961727034,6.463330176,6.98279924833,6.0564723368,BRCA
10.516765501,5.9754365375,10.9990769065,10.7323350315,7.24601693375,5.58402716225,11.95277228,14.218099685,8.3844099225,6.59203376567,7.15190720767,5.9408978668,BRCA
10.8115990435,5.731922108,10.780220027,9.784584468,6.80509087425,5.98447418688,11.49745034,13.36995961,8.1522695415,6.74366960767,6.96118783033,5.9484693628,BRCA
10.7367497985,5.640590947,10.5917145065,9.7914360375,7.51729349075,5.930588498,11.84327345,13.097206815,8.071465941,6.54477670467,6.80342487867,5.7945629282,BRCA
10.771099939,5.450334332,11.065306095,10.159398584,7.68659393725,5.72189030537,11.67059663,13.337177965,8.4046207015,6.35519581733,6.42300723233,5.8306412028,BRCA
10.763665864,5.6616938525,10.774947716,10.3936664715,8.07700608525,5.8127936305,12.06768485,13.322963135,8.161427938,6.83335750433,7.21039357867,5.884185454,BRCA
10.8474199305,6.9630110765,11.25272043,10.8198359755,6.2389637715,5.7608065815,11.59972937,11.148557675,9.1174736295,6.74561446033,6.53695531667,5.3899325582,BRCA
