ID	842	6655	5894	2002	10297	51176	572	2064	5605	673	4292	5604	5170	3611	207	208	10000	4893	2885	8312	8313	5595	6932	1495	4609	6654	5594	6934	23533	3265	1956	2932	3845	1496	1950	1499	369	595	5728	8503	83439	2309	324	7157	5290	5291	5293	29119	5294	5295	5296	999	DependentVariable
Instance1	7.924560768	7.867620258	10.11570732	9.719046985	5.492342928	7.5908954075	7.546352606	7.90862600467	11.44994835	6.513534664	8.475592726	10.49127719	7.1007852408	8.706811056	9.746089281	7.466690585	6.02664600925	8.74899041	9.4954151895	7.9896357	10.43185304	11.634256725	5.303029586	12.970346955	11.83974258	8.001564595	8.27215776867	9.499816557	6.033979735	7.4423513115	7.05035509475	10.00381342	6.8286116825	5.603041174	6.141397664	6.94578590514	10.17550624	13.0689563	10.48283344	6.660285205	9.014572276	8.65713445933	4.172021977	8.333402628	6.685313404	7.339184439	8.467616885	5.116659172	6.299304767	7.0703331436	11.7240492	12.00989343	Control
Instance2	7.7506065195	7.609956448	10.34726733	9.192268846	5.349976695	7.9480842695	7.48196166867	7.97213650833	11.52169626	5.99820185	8.917537021	9.559434991	7.4312568682	8.56643237367	9.68028616833	6.43012268	5.94776533325	8.474680533	9.5539178325	8.095297936	10.36063893	11.27623323	5.5473183655	12.9002596	10.569760214	7.481398095	7.85669691467	10.1669919	6.539395847	7.8897640555	6.79791370075	10.79867858	6.4300637355	5.545359333	6.795134192	6.96887473943	10.06599536	12.87039849	10.32512022	6.249592888	9.552203712	8.61943654367	5.814301269	8.508984299	7.098719371	6.741201091	8.699078855	5.037056875	7.09127967	7.6111323212	12.12504541	12.20475003	BRCA
Instance3	8.1061247785	7.575257723	10.45388564	9.676230874	5.773740066	8.5167067915	7.496409352	8.06895283033	11.72288448	6.84843868	8.780622706	9.65317699	7.2445861642	8.49808310333	9.69256516467	6.416760061	5.52044016575	8.690112479	9.480270588	8.60625187	9.981439248	11.198356615	5.2594447425	13.044669795	11.54593261	7.228580927	8.11094053067	9.596027176	5.844744204	7.856102429	6.80402066425	10.42204403	6.720661627	5.942638389	7.503172055	7.126093946	10.30533535	13.5121695	10.4297627	6.638439986	9.290572499	8.11911474133	5.788040457	9.660905593	6.212526175	6.813047234	9.063247518	4.8317607205	6.323194968	7.448654099	12.67203307	12.80365393	BRCA
Instance4	7.389583129	6.838009842	10.09500831	9.684192438	6.327333135	8.468887702	7.166098701	8.41389790167	11.42772678	6.723630657	8.912141698	9.580847928	6.9971733014	8.39571149633	9.98949733167	5.863140121	5.58777326775	8.847629866	9.432546201	8.148918672	10.32215382	11.274247985	5.361841212	12.98230153	10.2570662725	6.648325671	7.98209816267	10.09834176	5.341462114	8.398114105	6.3257817405	11.11828268	6.243898751	5.941641146	7.0134654	6.25068708814	10.35265071	13.61588998	10.18190731	7.411068419	9.512108899	7.89001782067	5.072117861	8.338826757	5.584068992	6.506054132	8.649598507	5.186514179	6.299945779	7.6522265588	12.52623397	12.55838012	Control
Instance5	7.637528126	7.652900753	10.22872886	9.981439248	5.84386532	6.8894093365	7.33013335533	8.097692024	11.8471671	6.818713579	9.230429477	9.966174165	7.3395574808	8.774503078	9.506100771	6.860966288	5.87271996825	8.770532686	9.66718229	8.3176887345	9.681155435	11.21839075	5.7593689035	12.901448725	11.50644256	7.634958261	7.82991936767	10.14243933	6.042212717	7.697637374	6.78190965925	10.40311354	6.8833304115	5.841099622	8.466587485	7.18244667671	10.14697308	13.04549694	10.27256013	6.561483187	9.488543691	8.43841214667	5.687908393	9.701150974	7.405441727	6.944393257	8.565760069	5.282046476	7.300126299	7.950268865	11.96427598	12.44726543	BRCA
Instance6	8.5459358775	8.522033306	10.624983	9.979768545	5.37052286	8.097828749	6.96976629	8.12132754867	11.5852209	6.520033725	9.274011827	10.23164154	7.3955993004	8.73156550233	9.688092646	7.477052175	6.0241266485	9.445243095	9.9164802245	8.878606654	9.288341906	11.07534033	5.46848766233	13.345227255	12.17961768	8.19601328	8.18650002	8.429543916	5.759695977	7.3388634815	7.10041818325	9.953578497	7.019536675	5.989145395	7.455781587	7.271366378	10.77106872	13.37610779	10.16250498	6.446881172	8.234483507	8.37121987433	5.770572224	8.868576523	7.460253403	7.80732453	8.146264608	5.136521652	6.725540512	7.4183463498	12.02694363	13.02343475	BRCA
Instance7	6.9179834015	6.760091594	9.961088297	9.212867878	6.579810423	8.8341510175	6.54175895867	8.122738224	11.16076662	6.949071249	8.656300723	8.977681421	7.3536038904	8.62679562667	10.0480993307	6.742953157	5.88751933675	9.358008891	9.167523377	8.0529570665	10.53694681	11.151396135	5.8858777265	12.567749395	10.2032142635	7.292025067	8.451561107	11.59635064	5.942169184	7.9742866725	6.9842760015	12.02630394	6.6232326	5.899484569	6.973327498	6.587592285	10.66411416	13.46367638	10.31455241	6.282259665	9.001071145	8.43731510867	5.801553978	8.315445233	6.662423158	5.996847001	8.302457433	5.162107613	7.476910459	8.3350079456	13.11366653	11.40859261	BRCA
Instance8	8.3320404855	7.907583411	10.12277013	9.290572499	5.281894103	8.155621054	7.84441516067	7.79389694967	11.28922369	6.880413479	8.942852506	10.00443156	7.0445753338	8.74415936267	9.436876068	6.689303092	5.55851851825	8.993477034	9.1611827995	7.9479377265	10.6073352	11.40345044	5.48916194417	12.832913565	11.820520445	7.787382059	8.171538624	9.218358063	6.015923042	7.7095138065	6.998917209	9.584981814	7.0670465565	6.084708086	6.405231362	7.12159637657	10.26119615	12.73729283	10.71573921	6.094030827	8.191603516	8.18545797233	6.180461809	8.92056956	6.020263967	7.162847292	8.452633655	5.3039740435	6.726903149	7.757716558	12.07897478	12.40979539	Control
Instance9	7.7930385845	7.65031782	9.9831294	10.01823535	5.034426206	7.9414165605	7.80894971567	8.019000875	11.82274022	6.894518054	9.436597623	9.452231522	7.1591884674	8.66388044333	9.58057105933	6.500527718	5.650041658	8.769533015	9.3657406255	8.183861137	10.1138532	10.99057863	5.40220329333	12.876117185	12.140966635	6.878728789	7.91861634733	9.080831598	5.978888461	7.94496816	6.85070537275	9.460251675	6.5497902615	5.789736585	7.872399588	7.27824373014	10.30631839	13.81715158	10.36365325	6.225020007	9.202332696	8.21589430233	5.838328613	9.680166591	7.205282841	7.428655643	8.407417683	5.084708589	6.426437217	7.6719006758	12.20624983	12.47414328	BRCA
Instance10	7.6247556515	6.965931792	10.28660429	9.726661428	5.582714993	7.841531879	7.79374473733	7.913761785	11.64681981	6.877072814	8.95170808	9.69476318	7.3339069032	8.554638965	9.75364579767	6.827314517	5.56331123875	8.271931157	9.70078824	8.1695430465	9.615184128	11.551814785	5.292395849	12.710907205	9.975804059	7.4960371	7.74245236133	9.445998278	5.906897358	8.148239231	6.30061577025	11.10846093	6.1985753455	5.69321599	6.79717879	6.66799436186	10.44466839	13.40233131	9.653830832	5.941347708	8.92018991	8.183937528	4.883390185	7.766597025	7.606018576	6.850940421	8.72987657	5.596049021	6.76752611	7.3060563712	12.27296951	12.68293541	BRCA
Instance11	8.198860636	7.055014278	10.23292486	9.68790976	5.272033689	7.304534698	8.04104994467	7.93639420467	11.94944384	6.461320332	9.210769422	9.736317839	6.4696508394	9.40332627233	9.592833039	5.479142629	5.4786784915	8.359597076	9.153599552	7.921745226	10.07526224	11.573459625	5.250613486	12.88540901	10.829470512	6.507481989	8.06297051567	7.713010325	5.758230711	8.198599078	6.71360662325	9.583290187	6.7499434665	5.947438964	6.522938973	6.27534299943	10.54691402	13.46367638	9.658595819	6.759359347	9.302171157	7.53120278467	5.8736971	8.06060289	6.657000843	6.80536058	9.15686751	4.8359390755	6.847562044	6.9076540764	11.73774813	11.4210814	BRCA
Instance12	7.692121379	7.958945778	10.11618835	9.524248408	5.232671547	8.1736588475	7.56627437633	7.69659012467	11.38105635	6.276408844	9.697411184	9.990983614	7.150559257	8.60858406967	9.66262953467	6.97372929	5.7708818765	8.700336649	9.5256586835	7.4731272815	10.17919413	11.32136754	5.32864704483	12.92565307	11.023407075	8.512524314	8.197304519	9.421265976	6.146498034	7.4409667175	6.904091352	9.857779317	6.5565791765	5.991981649	6.776897268	7.131665281	10.41792663	12.99332148	10.53537772	6.988744679	8.292691032	8.066354955	5.697670451	9.069960645	6.822223857	7.215390118	8.195422808	5.4467755465	6.739109305	7.509195938	12.16093036	12.1857598	Control
Instance13	7.8122716905	8.326250965	10.13087976	9.844219734	5.006310647	7.115647436	7.59129591867	7.61830501433	11.33166731	6.674054967	9.42871668	10.29596436	7.2121520398	8.520584948	9.935713008	7.400262798	5.8854976	8.782311189	9.597360232	7.895531788	9.887921655	11.488573795	5.24435827317	13.040661435	11.5313713	8.640083234	8.151507585	9.843207033	5.937527571	7.6537280945	6.94855824675	9.894916689	7.0758260015	6.010058786	6.832703733	7.29151062114	10.64948099	13.31043176	10.73844933	7.010810952	8.734558167	8.55696415067	5.394901009	8.376018051	6.672535396	7.548207573	8.126576876	5.219545711	6.521369295	7.3656981534	11.89182747	11.91354778	Control
Instance14	8.7262881565	7.997872605	10.76657469	10.24378721	5.250403832	8.4425651375	7.66188804867	7.976917062	11.29445435	6.855868653	9.79703776	10.01433476	6.5523992454	8.21723165	10.2127518167	6.998819226	5.6707063705	8.647099619	9.06038523	8.398572355	9.746657544	11.695521545	5.540993142	12.745583265	9.689899517	7.7584583	8.08129530567	9.094889963	6.646238725	8.1909422715	6.51319229175	9.243632862	6.6476128175	5.97637008	6.0664182	6.59111954886	10.56653005	13.18898907	9.656380672	6.396738021	8.912530956	8.37001555233	5.915766617	8.641980482	4.904979261	8.158055634	8.437316311	4.7867784305	5.09930704	7.1534205814	12.03287579	13.00161496	BRCA
Instance15	8.6813768815	8.051101686	10.37973064	9.913970625	5.224784328	8.1233901535	7.66703628367	8.20196223633	11.28106518	6.771559209	10.05503195	9.712540381	6.8318493608	8.042345746	10.3303371883	6.457877938	5.6644220515	8.81729638	9.5800955565	7.751475952	10.75450781	11.206231375	5.5553266305	13.224572915	10.043318064	7.8511886	7.95451796533	9.093867222	6.131451225	7.2806843915	6.77269984975	10.71182636	7.0204037355	5.853877943	6.807100898	6.82356085529	10.45621094	14.23655206	10.45510657	6.924132926	8.710342497	8.055316251	6.201639374	7.522171761	5.472171943	8.167858571	8.637277967	5.103904832	6.107798352	7.0222287176	12.93579034	13.08801473	BRCA
Instance16	8.248373031	7.815353072	10.55366796	10.00415062	4.843621187	8.298430784	8.02569258867	8.116889369	11.36168902	6.67359573	9.778192608	9.812386363	6.9033787788	8.22753304633	10.0295226957	6.272541727	5.4935537865	8.541833388	9.0393998015	8.3398054485	10.56633026	11.49634678	5.5918056555	12.746818115	9.7187563365	7.192690117	8.00665617633	9.133181475	6.30204996	8.539009948	6.93725355825	9.940739781	7.1398498025	5.5828655	6.406592471	6.36337954043	10.37355608	13.61588998	9.799419701	6.641730707	9.428837044	8.15187039433	5.650485447	8.151525421	4.944168843	7.631688412	9.107714755	5.103896392	6.07692847	6.9209080238	12.39411974	13.41290062	BRCA
Instance17	8.6068554675	7.672568764	10.73881029	10.22872886	5.417862005	10.0216627	7.95110622133	8.200041692	11.42163372	6.936287895	9.874282541	9.916141133	6.5092008916	8.19772229467	10.1231177773	7.39763426	5.65532370625	8.366847964	8.9731778835	8.4801333975	10.00415062	11.796022585	5.53038510583	12.704256735	9.654362623	7.688986551	7.86577453733	8.946965563	6.244797292	8.146852134	6.51560473275	9.388491534	6.9933104255	5.702942321	6.185475721	6.422985035	10.29305807	13.2267238	9.411691645	6.351827612	9.073834372	8.307619148	5.742822246	8.650083401	5.538546893	8.19969826	8.783359349	4.934468485	5.439300032	6.8965544166	12.3239471	13.38809538	BRCA
Instance18	8.073461174	7.588473151	10.51457134	10.30881145	5.075544663	8.068034868	7.89435356167	8.184794248	11.31587145	6.811538864	9.940218561	10.0322459	6.667640262	8.017382097	10.182290716	6.554209422	5.5028216445	8.850844048	8.9213733295	8.154137598	10.32396703	11.46459896	5.39309260383	12.88292634	10.1255478285	7.192172276	8.01917131267	9.04801075	5.921609641	8.041917075	6.4814821935	9.946226836	6.9654454415	5.330389211	6.300403471	6.66300284714	10.26043183	14.16199356	9.922525358	6.63862099	9.115226496	8.00178394967	5.127954352	8.873068105	5.070616072	7.6455704	8.641727659	5.1370986735	6.101508918	6.895239566	12.48900128	13.18229429	BRCA
