ID	8554	6646	10401	1154	3716	10076	5967	3718	3717	DependentVariable
Instance1	10.90219441	6.173532859	7.951053173	8.069115572	11.04382723	6.7133100305	4.997982479	4.963024656	8.378404463	Control
Instance2	11.37070935	6.29655434	8.436358762	7.667965061	9.540845393	6.4020379255	4.113464519	5.442455259	7.325982508	BRCA
Instance3	10.72311933	6.478652844	8.70369695	7.904606211	10.145837	6.719045451	4.720021333	5.531000265	7.458490947	BRCA
Instance4	10.37355608	6.15977612	9.028169309	9.707333731	7.64196344	6.520998898	5.051166787	5.259471408	6.114997467	Control
Instance5	11.37439849	6.697180004	7.935814963	9.580758442	10.16184396	6.448476467	5.155031965	5.426609659	7.364180901	BRCA
Instance6	10.65722043	7.634849385	8.319853998	9.275729428	11.74013292	6.2351880285	5.190230876	5.36773034	8.052107626	BRCA
Instance7	11.18913904	6.464509503	8.944200421	9.766537656	8.66980731	7.2231956235	4.77796061	5.891547537	6.705498046	BRCA
Instance8	10.70292179	6.159826567	8.72546095	7.846792788	10.70365297	6.501486998	5.392842236	4.806596392	8.158535374	Control
Instance9	10.74842792	6.672888927	8.134145359	9.912874791	10.41875948	6.7729031425	4.835180387	5.157459364	7.011789475	BRCA
Instance10	11.22708057	6.3947676	8.169275047	8.207967411	9.172928193	6.572986239	4.867663307	5.735326697	7.088605737	BRCA
Instance11	9.80990119	6.696275996	8.253104235	8.59931884	8.551815066	6.6156340035	4.956069723	5.372961888	7.660782339	BRCA
Instance12	10.53462901	7.031745651	8.249304446	8.721869154	10.93235154	6.537635364	4.87013196	5.313437469	7.948076801	Control
Instance13	10.34145242	6.63379854	8.569856676	8.354404912	11.03036559	6.5352634785	4.341403747	4.716458988	7.573687183	Control
Instance14	10.87277127	6.248170117	9.830864202	6.475494819	10.52922583	7.3863270135	4.866427394	5.186075849	8.115591386	BRCA
Instance15	10.4210605	6.516177208	9.398503824	8.916656615	10.46394351	7.3616244335	5.443947436	5.421737703	8.41854957	BRCA
Instance16	10.91980209	6.31542641	9.140766596	7.825374032	9.622015717	7.149018369	5.321216715	5.43205013	7.821265561	BRCA
Instance17	11.08987103	6.438214347	9.665123195	7.754388358	10.1691111	7.2131919075	5.425938643	5.476876799	8.145615208	BRCA
Instance18	10.46257413	6.643499529	9.108433714	9.037520272	9.546605663	7.4901425165	4.91887665	5.35439155	7.912322211	BRCA
Instance19	10.64603237	6.607778312	9.715593603	8.849390342	10.84149381	7.2874422305	5.339058306	5.16642548	8.111841355	BRCA
Instance20	7.997322226	6.520033725	9.320829383	8.3077144	9.58528234	7.675454023	5.726021414	4.953976689	6.034420016	BRCA
