@relation thedata

@attribute 1435 real
@attribute 1437 real
@attribute 1440 real
@attribute 3122 real
@attribute 3123 real
@attribute 3439 real
@attribute 3456 real
@attribute 3458 real
@attribute 3552 real
@attribute 3558 real
@attribute 3562 real
@attribute 3565 real
@attribute 3567 real
@attribute 3569 real
@attribute 3574 real
@attribute 3576 real
@attribute 3586 real
@attribute 3589 real
@attribute 3592 real
@attribute 3593 real
@attribute 3596 real
@attribute 3600 real
@attribute 4049 real
@attribute 5154 real
@attribute 7040 real
@attribute 7042 real
@attribute 7043 real
@attribute 7124 real
@attribute 920 real
@attribute DependentVariable {BRCA,Control}

@data
6.605429502,4.678374372,6.47579111167,13.17461947,5.209464331,5.354567863,5.011016147,5.676529235,5.428620839,5.726430204,5.089382945,5.0072306655,5.421372531,13.60771409,5.626563777,9.6189422155,8.621509826,5.422410676,6.597386379,4.636656248,5.014814152,6.46544247525,6.097300677,6.70121473533,5.682300273,6.78103548,9.289875449,8.519696323,7.587142037,Control
6.17163056667,5.205755379,5.45065757067,13.80159564,6.166218956,5.219566658,4.332418168,5.277995204,5.19062597,5.368428976,5.541105329,4.7333277815,5.340579688,8.608616259,5.574289436,6.7790147065,9.0225626735,5.376786337,6.147057976,5.272407006,5.076613872,6.34347006575,5.99820185,6.927342899,5.101199635,6.166218956,9.578863787,7.177920594,7.564704211,BRCA
5.75855648167,5.418452458,5.37552042867,13.830710045,6.220528877,5.263044971,4.538726271,5.336114869,5.173838258,5.465820435,5.29242402,5.313506773,5.7194123975,7.664022547,5.506245744,7.352992936,8.5481499285,5.730783436,6.608332915,5.379561399,5.241660263,6.752661952,6.212526175,6.43184992733,5.014814152,5.995434345,9.330514214,8.414834386,7.27775495,BRCA
5.97830915367,5.03343539,5.02824661567,13.10958531,5.78869305,5.139460541,5.123512303,5.464840793,5.28559757,4.899672619,4.893861206,5.4457486575,5.472305765,6.879402901,5.395675362,6.039562885,8.7223001635,4.851263383,5.82808014,5.412113573,5.402254249,6.0497296355,7.242795702,6.29958050633,4.808914358,5.797150007,10.06419075,8.370459788,7.757275197,Control
6.018804739,5.17473722,5.14660261833,13.67035693,12.58150432,5.238033268,4.173910121,5.115211455,5.488491912,5.536217098,4.885099957,4.9685946665,5.0515537875,6.192791506,5.620116829,6.0044384665,8.63491322,4.783209568,6.568568473,4.805822905,5.759829109,6.5226000095,5.897247233,7.33859063467,4.828848945,6.737352562,9.272076349,6.675961001,7.922110302,BRCA
6.35738866467,4.95444207,5.90057271633,13.80707185,12.50251243,4.795989381,4.785303823,5.298302041,5.388199225,5.032554093,5.421064416,4.916242232,5.1215765945,10.84461576,6.0004803565,8.452055235,8.5984358945,4.540576974,6.123713395,4.790265497,5.148742216,6.6929625465,6.125574263,6.96108608367,5.321216715,7.238598499,9.540317507,6.320264091,7.239410274,BRCA
5.61686352333,5.205168882,5.05878049733,12.56767587,10.54658128,5.622938584,5.019714421,5.213941395,4.765549899,4.759703782,5.516024013,5.173542303,5.2625027255,6.331772944,5.601416943,6.8963072275,9.1479749325,5.014814152,5.850631456,5.328236218,4.541660082,5.996825153,6.101508918,6.89649601933,4.73770262,6.518854253,11.79415195,6.423120638,7.114005486,BRCA
6.48155647233,5.002490161,5.23336336333,13.646442645,11.59208337,5.093191733,4.424648213,5.989996857,5.193979903,4.823508981,4.626327643,5.2313828535,5.5434679,10.45145612,5.9509073735,7.9782570685,8.2346108605,5.261917434,7.117464214,5.256643908,5.007208117,6.579364594,6.162145193,6.60636141433,5.167931151,7.822174254,10.56613044,6.14308278,7.840024324,Control
6.453235114,4.749683847,5.02918243733,13.92629211,12.10466109,4.805564985,4.440788181,5.178725843,5.872096916,5.307438771,5.476714818,4.865162184,5.272333773,10.12252426,5.549256199,8.04737784,8.326192676,5.305251227,7.818711782,4.809043025,5.032113243,6.70918222025,6.095613938,7.743697197,5.46083367,6.303694572,9.938499406,8.252974189,7.470071357,BRCA
5.614786977,4.920783068,5.44629653933,12.911595045,11.29724747,5.476390801,4.131934652,5.114586962,5.376786337,5.044406414,5.072117861,5.2729194505,5.5195452685,7.723389827,5.6424401345,5.9031564735,8.946522269,5.250782787,5.69321599,4.314057196,5.679206489,6.26952184325,6.501961052,6.83351091333,5.062004299,6.274406692,9.642061229,6.105390642,6.98547517,BRCA
