ID	1734	1733	15	1735	6528	5409	7166	1644	389434	7173	1621	7054	438	DependentVariable
Instance1	6.861782807	5.12979122267	5.089382945	5.97762982	5.26866948	4.972246049	5.720012484	6.023427942	5.006535067	6.6685211385	5.78110476	5.5858837835	5.243565552	Control
Instance2	6.863966876	5.289029078	5.002940155	6.418236866	5.428620839	5.438135838	6.29655434	5.887288406	4.975688932	6.6888767345	5.219566658	5.125650212	5.76593995	BRCA
Instance3	6.30451534	5.322851802	4.997530935	5.844744204	5.249645622	6.657715471	5.609778043	5.312711681	4.939944983	5.1122915415	5.819930778	5.5904720335	5.442952823	BRCA
Instance4	8.7884368785	5.13221139767	4.989038216	6.335306046	5.446761787	8.841046241	6.052574163	5.357737827	5.066316611	5.858600793	5.291135005	5.8439838165	5.249456007	Control
Instance5	6.646810647	5.05092626567	5.163107462	6.186714102	6.29131404	4.694341356	5.947964885	5.297935366	4.727936746	5.905474916	5.249266367	5.5701302945	5.358792935	BRCA
Instance6	6.85598397	5.25623285567	5.14017664	6.601477856	5.353244986	5.391639926	6.338964187	6.143337929	5.275017526	6.1225401635	5.712053188	4.992983245	5.360374153	BRCA
Instance7	8.6974252945	5.31208021733	4.987447357	6.537843983	4.927198693	7.655282277	5.721927133	4.720021333	5.041123858	5.87122828	5.447092526	5.8633026145	5.610811697	BRCA
Instance8	7.517416261	4.97783181	4.894103816	5.517599514	5.102039992	6.336734717	6.119880723	5.665912346	4.613868688	5.673265489	5.89936372	5.423904716	4.912902804	Control
Instance9	8.6793276615	5.432740591	5.529517425	6.524937838	5.057570761	7.859086107	6.095613938	5.620154746	5.38371401	6.2420282615	5.739855695	5.73397804	5.241850906	BRCA
Instance10	6.15198306	5.44839904233	5.476390801	6.13976173	5.168332398	5.460424154	5.78136709	5.154627002	5.048771569	5.7454671095	5.764746385	5.484697035	5.401230463	BRCA
Instance11	7.2864072205	5.11241662667	5.072117861	6.707777125	5.316518	7.01892656	6.104971499	5.47558044	4.313881619	5.7404459635	5.704879743	5.1678288455	5.511287161	BRCA
Instance12	8.4650907885	5.038903814	4.65680675	6.634452146	5.172938736	8.469561566	5.860721532	7.864930713	6.026031625	6.7434817425	5.961629839	5.5989541065	5.089171051	Control
Instance13	7.576600038	5.65787139267	4.79482043	6.26697916	5.546748832	6.732544377	6.271981767	5.301049141	5.154627002	6.4854698055	5.572140279	5.5417165275	5.494264588	Control
Instance14	6.362858678	5.37747118433	5.305068782	6.256732941	5.18190882	6.775581064	6.234966481	5.511287161	5.776637824	7.7218067495	5.515077886	7.5803338885	5.731598207	BRCA
Instance15	8.519754638	5.63287180633	4.526932284	6.560642837	5.342706958	7.204060303	5.979917442	5.287261033	5.224784328	5.9498462955	5.722063796	5.66740394	5.564996371	BRCA
Instance16	6.748807505	5.761679771	5.097833303	7.038867218	5.492022402	6.116245828	6.422153617	8.906275159	5.647898183	6.5120183345	5.520666802	5.3806743205	5.428453347	BRCA
Instance17	6.430058163	6.19648137433	4.96994622	6.345454592	5.364757352	6.324365654	6.430582702	5.629437678	5.503198645	6.378283143	5.66903474	5.8258654195	6.335038012	BRCA
Instance18	8.7830044785	5.50580685033	5.186670157	6.617655251	5.259471408	8.26545228	6.12918576	5.69836522	5.36458228	5.8461738105	5.617365526	5.651027307	5.55275458	BRCA
Instance19	7.3196227575	7.99630663433	5.000914074	6.338518569	5.238988625	5.691890921	6.192002396	5.567584424	5.463697036	6.79999295	5.662640784	6.2426448815	5.890939859	BRCA
Instance20	7.198888021	5.094149974	4.671880991	6.174082407	5.088959125	5.852005861	7.069372226	5.687628504	5.388199225	5.743253889	4.686239521	4.9996117075	5.178725843	BRCA
