@relation thedata

@attribute 10451 real
@attribute 1386 real
@attribute 2002 real
@attribute 23162 real
@attribute 2353 real
@attribute 2885 real
@attribute 29760 real
@attribute 3265 real
@attribute 3725 real
@attribute 4067 real
@attribute 4214 real
@attribute 5069 real
@attribute 5594 real
@attribute 5595 real
@attribute 5604 real
@attribute 5879 real
@attribute 613 real
@attribute 6195 real
@attribute 6197 real
@attribute 6464 real
@attribute 6654 real
@attribute 6850 real
@attribute 7409 real
@attribute 7410 real
@attribute DependentVariable {BRCA,Control}

@data
7.93680944967,8.727649179,9.719046985,7.6558645925,14.72004222,9.4954151895,4.418782743,7.4423513115,14.72492149,10.63456176,10.46146439,6.615927983,8.27215776867,11.634256725,10.49127719,8.85850435833,7.402056661,6.75911088,6.52702968625,9.15105029633,8.001564595,9.65740828,6.878146348,6.567960352,Control
7.27227977433,7.390558334,9.192268846,7.835585289,13.75148289,9.5539178325,4.856999696,7.8897640555,14.11502538,11.67867508,11.6627575,6.436841129,7.85669691467,11.27623323,9.559434991,9.23532012167,7.1289164645,6.746992115,6.64235424625,8.42779587067,7.481398095,9.946928611,6.418236866,6.809868189,BRCA
9.43574702267,7.432878264,9.676230874,7.720110902,14.33042537,9.480270588,4.383188881,7.856102429,14.41297137,11.59799678,11.77105209,5.661572365,8.11094053067,11.198356615,9.65317699,9.280236709,7.0926896005,7.136685014,6.2422901355,8.45925672733,7.228580927,9.791985416,6.805650779,6.661354578,BRCA
9.46805618433,6.4694836,9.684192438,7.6219394855,12.01436934,9.432546201,4.802724808,8.398114105,14.08054111,11.00452968,12.00382718,5.68566776,7.98209816267,11.274247985,9.580847928,9.422761191,6.88167523675,7.5978930125,6.33404855075,7.73867912133,6.648325671,9.638916035,6.327333135,7.454260475,Control
9.27353650767,7.558059277,9.981439248,7.371165726,12.40857396,9.66718229,5.03343539,7.697637374,13.43392773,12.12951334,11.72645885,6.128979632,7.82991936767,11.21839075,9.966174165,9.29741101033,7.4523840255,7.021079646,6.76922237325,8.10318445333,7.634958261,10.27897821,6.328276055,6.817626854,BRCA
8.79005616867,8.61053686,9.979768545,7.5912355975,13.96600025,9.9164802245,5.628052686,7.3388634815,13.80946823,11.79461296,11.51112271,6.112601751,8.18650002,11.07534033,10.23164154,9.14697742367,8.244265727,7.5246001185,7.19245125,8.70127661067,8.19601328,9.943244144,6.682787905,6.255789266,BRCA
9.720502086,6.689582656,9.212867878,8.1337188695,10.44201071,9.167523377,4.93712219,7.9742866725,13.91249272,11.980959,12.26224618,5.375918034,8.451561107,11.151396135,8.977681421,9.62804284167,6.14302696,6.923040761,6.5621458705,8.36198243367,7.292025067,10.45584633,5.926361974,7.449419254,BRCA
8.909896709,8.441575941,9.290572499,7.1382352555,14.08516788,9.1611827995,5.139460541,7.7095138065,13.96294256,10.68348837,10.99477083,6.784605811,8.171538624,11.40345044,10.00443156,8.82865486733,6.9500503585,6.824884907,6.575528975,8.53051419067,7.787382059,9.498226492,6.739851899,6.117700885,Control
7.48084491567,7.598929252,10.01823535,7.4450950475,14.82357723,9.3657406255,4.805564985,7.94496816,14.44356588,11.06871466,11.9611296,6.276967088,7.91861634733,10.99057863,9.452231522,9.29235500067,7.14309656525,7.242305488,6.443440984,8.16926655967,6.878728789,9.427680085,6.37387057,6.489210244,BRCA
9.58170631967,6.79980331,9.726661428,7.8198117485,11.55023948,9.70078824,4.910985938,8.148239231,13.15952927,11.11942121,11.43790563,6.026142315,7.74245236133,11.551814785,9.69476318,9.23513699733,7.10464715825,6.8978346455,6.26822091,8.39504068233,7.4960371,10.46083242,6.73809606,6.749303381,BRCA
