ID	978	7298	51733	56953	1854	790	1807	51251	1806	1890	7372	84618	7371	30833	1635	1723	7083	1633	4907	7084	7378	83549	DependentVariable
Instance1	6.680046949	7.62454166	5.599623716	6.325985037	8.65628527367	8.449314912	5.37209128	9.284095409	7.836115267	9.860836446	6.347449187	5.980374532	9.20788134	10.91047056	10.0714380735	6.0997253075	6.468262051	7.794851492	8.013882508	9.78453716	7.06711799733	7.621431263	Control
Instance2	6.144052107	6.968670032	5.737356364	6.508829224	8.86747317133	8.559186941	5.827572151	9.5152625605	7.995118605	9.977156661	6.404294855	5.143343669	8.959249336	11.30718958	10.0528315565	5.7204731125	7.192468208	7.2347296775	7.951694331	8.951489538	7.216096853	7.51710071	BRCA
Instance3	6.351120887	9.100820741	5.144669712	6.78934168	9.12384909033	9.537820753	5.602001935	9.736617121	7.803939173	10.2657529545	6.783656769	5.770175754	10.05314227	11.48278541	10.560145025	6.7995961795	8.563578707	7.55618079	7.020066336	8.660175215	6.733041683	7.990871388	BRCA
Instance4	5.923393601	8.900701647	5.077041333	6.029900759	9.07992671533	9.358629843	5.919585149	8.7382979845	6.787808308	10.657609778	6.307661327	5.208879341	10.06753558	11.93949851	9.8959898455	5.852535275	8.54325529	6.9443344805	6.574181472	8.434608552	6.82095808167	7.961624956	Control
Instance5	6.04931016	8.422297266	4.993460669	6.555513741	9.132987602	8.493376264	5.716724307	10.558272268	8.132321229	10.316016191	6.590404128	4.509722249	9.175762306	11.28286272	10.485947909	6.032212702	7.95691498	7.193690502	7.625783943	8.805970434	6.850225344	7.713319706	BRCA
Instance6	7.044998189	8.099138854	5.342529189	6.156543881	8.45000545933	8.155856887	4.769786816	9.7294624885	8.462462524	10.967936619	6.905631069	5.159277237	8.730717323	10.43684194	10.5716223565	6.6832421315	7.624468551	7.8135609365	8.440257839	9.048637487	7.105405007	7.576259705	BRCA
Instance7	6.24317934	7.317731701	5.263890047	6.299579521	9.05641503767	9.011158142	5.401230463	9.7555137595	6.194663913	10.3060923515	5.832707292	5.025927152	9.560209161	11.88149458	9.413804304	5.064700557	7.878788361	6.574167269	7.484019523	8.448282691	7.24682448	6.508908434	BRCA
Instance8	6.887284979	8.193452823	5.032113243	5.401401144	8.89594887333	8.488313278	5.30196368	9.667409219	8.048801705	9.5796796905	6.465897452	5.083438106	9.875388873	11.5155078	10.3861212215	5.976364507	7.349748135	7.6913063075	8.755289134	8.801652691	6.88791071367	7.713285334	Control
Instance9	6.712186921	9.814767147	5.349622922	6.694083165	9.38524725133	8.867071067	6.134432096	9.51716198	7.880044356	10.768548368	6.585116999	5.244897759	10.05113454	11.41436827	10.710447224	6.8211182055	9.023512585	7.3854032445	6.969476102	8.745490404	6.99789632633	7.769707491	BRCA
