ID	113451	36	3081	54716	10991	23657	9861	2746	2744	38	548596	1728	54498	1629	2954	6611	206358	125061	8424	10157	3712	2752	131669	79814	5831	9056	5832	8942	9057	51166	162417	549	10166	56922	117247	153201	2628	55117	3028	55217	3034	6470	84889	4946	11136	84706	89874	23428	4942	5699	5698	348932	51582	594	223	8564	51686	26275	2593	10213	81539	2639	5625	124935	5053	83884	54407	8659	6898	23498	144193	64087	2184	593	130013	4953	6723	11254	3242	27165	383	5682	6519	384	3620	56301	5686	5685	5684	5683	435	9491	6520	55089	4967	10197	8501	1152	27034	5708	6509	5709	5706	5707	5691	2806	5704	5690	5705	5693	5702	5692	501	5695	5700	5694	5701	2805	5696	5687	5688	445	5689	6510	440	6303	586	587	262	5717	5718	5719	1743	1373	5710	5711	5713	5714	5009	5715	5716	6539	2875	6542	6541	4329	340024	8140	92745	5860	1158	1159	1738	5092	5720	5721	11112	10841	6999	6533	1160	DependentVariable
Instance1	6.917524621	7.40378138	6.468822221	5.62576092033	5.836309985	5.468103682	10.66538909	12.60350703	9.170414035	12.56790862	7.668248791	9.139270262	7.15574284533	10.84461576	6.58276750967	10.947853095	6.59171354	7.519447852	8.277125945	7.284090025	9.046449537	6.847425386	4.726575091	5.093191733	5.93602056733	9.470273049	10.41990782	7.632742249	7.9841253975	6.0516986235	5.994133479	9.731277076	7.483486791	10.67907563	7.457424231	5.135464327	9.026455058	5.27337129767	9.5386068505	8.07425088967	4.680723066	8.76112499033	7.383212224	14.75233937	7.110929882	11.7416567	5.660645761	6.60059810433	11.671164145	12.26010515	7.8586641855	5.461406798	8.712882937	7.82329784925	13.90556143	5.438135838	6.490735075	10.69826214	8.129591102	9.389707223	8.4321714995	8.311527198	7.417221989	9.538005127	4.7150442715	5.287261033	10.44103033	9.4251470335	9.590026107	5.865059701	6.438380709	7.49205571	10.95307261	11.58015033	6.879341631	11.20109948	10.0250638	5.768456458	5.464840793	5.69462499	5.51286784	8.68690091133	5.006535067	6.328365825	7.366412106	11.44759484	11.45443311	10.773474255	9.0509661315	8.849890707	5.83683751267	8.2518409835	9.160287724	5.338612717	7.85701969767	9.5130720155	5.823629162	10.54869216	7.2178077295	10.88129775	7.821265561	8.320869495	8.2415367635	10.75119697	12.5173582	10.97008092	9.52802259133	12.00076422	10.76621026	11.63501532	11.29749826	12.3793121	11.42353215	12.69883927	13.19976669	12.8865864	11.75625619	9.713172168	8.79769619475	12.01088989	6.854560258	9.37872430833	13.16916718	10.20782	8.373101223	13.03973478	7.472185401	9.91920268	10.18120926	7.502913581	7.6478096268	7.1263324395	11.13050478	8.143716264	9.99408498	9.139564862	11.29559693	11.16207045	5.261729425	8.474680533	9.08037601133	6.764278222	9.335234645	6.89168173167	9.231413882	9.512105701	5.331285345	8.325497867	6.307888971	11.95277228	4.757305356	6.283741817	9.213761077	9.71611603333	9.3046709605	10.57043948	12.07584355	5.625152991	5.061230973	6.513534664	9.385064884	Control
Instance2	7.789307238	7.621998953	5.842121905	5.512693792	6.13986403	4.948847562	10.285160686	12.26503342	9.182904002	11.5155078	7.740271759	8.724130134	6.418258258	11.25835125	6.94444563533	10.87656939	6.86647878	7.870403386	10.22929384	7.7324115895	9.237718535	6.340358172	5.013251478	6.178023026	6.08955129133	9.175650046	10.05192981	8.4882753085	8.024133975	5.8341831485	5.893369036	8.803470139	7.8327948135	10.62822705	5.902442197	6.060593939	8.603905516	5.252763136	9.2834099565	7.48703042633	5.038091803	8.453784305	6.1813244865	14.6054234	6.754958049	10.66176054	5.428620839	6.36561548567	11.454229155	12.49390804	8.003615916	5.488009811	8.66462874867	7.4089882545	13.59555882	5.9414064	6.968670032	9.943115915	8.42813357133	8.918073954	8.9253394725	8.1469649845	7.678056275	8.844228023	5.3262521715	5.124960054	10.6865533	7.7223137215	9.054591515	5.890331925	6.026363672	6.78234672	9.617614907	11.93079102	7.033563754	10.66525621	10.07411507	6.120295558	5.36458228	5.939855093	5.219566658	8.564460088	5.469081112	7.274427368	5.049534115	10.19564323	11.70800194	10.448362625	8.663920189	8.687945234	6.53944862067	8.6470158575	9.20400973767	5.148437177	7.62161351733	9.4460828095	5.968327676	9.586211697	7.3885465145	10.53048708	7.923834234	8.224437221	7.999641059	10.11183374	12.82483353	11.37383049	8.66293534567	11.8759414	11.05745385	11.39179686	11.41436827	12.13981521	11.38356241	12.80741335	13.22888561	12.81758135	11.4706641	9.446732392	8.9447929715	12.096668015	6.785227259	9.09953169133	13.26600764	9.978221063	8.344108418	12.52245777	6.720419132	9.955032716	9.9873553125	7.829676956	7.6935621724	7.061510218	11.01654387	7.287899629	9.75457026633	8.317719126	11.49325267	10.64810838	4.205440584	7.798165773	8.49440965167	6.57376504	8.59117741	7.00319414967	9.751209759	9.6696239105	5.091500179	8.538694442	6.001414528	11.2089234	4.856999696	6.157756819	8.711943205	9.54504143633	9.371998932	10.25218676	11.95277228	5.455973507	4.8738216405	5.722746919	7.289537388	BRCA
Instance3	8.173903359	7.152236984	5.7315470345	5.10930094267	6.693490878	4.584732512	10.525857853	12.46516723	8.632641862	11.2456925	9.470273049	7.8633439695	7.21022588667	11.17261832	6.668639606	11.34910124	6.58736921	7.5799383465	10.42478333	7.162245298	9.027022092	6.09350492933	5.539167536	6.691607878	6.62404293167	9.388921983	10.727993	8.7887228705	6.725819356	5.80072742625	5.485435883	9.352739287	8.1388097945	10.62629793	7.405718266	4.838713892	9.372463054	6.04030035	9.487225827	7.83419978667	5.209603883	8.899855734	6.9450369845	14.67922443	7.364837496	10.78342824	5.355449107	6.60124077833	12.21426066	12.68497545	7.9306158695	5.527329405	8.707668394	7.69133847775	13.83149977	5.829159022	6.958149937	10.46989643	8.92464260833	8.923536316	9.085443246	8.1827646205	7.560889024	9.322863923	5.2800131335	5.283469238	10.20351353	7.61603788025	9.576891081	6.241654902	6.209848712	7.639306563	8.751335778	12.01615373	7.570123478	10.95739975	10.22917365	6.009611007	5.321216715	6.6881603085	4.571466258	8.90620358967	5.90202005	6.887163104	5.515393331	7.329933371	11.79340834	10.50004144	8.7410247875	9.15137249	5.98821381033	8.6963432705	9.84281731133	4.933585915	7.43282185633	10.021838884	5.641120592	8.322132227	7.549572572	10.68183161	7.42286607	8.504323566	8.1305872305	9.852580664	12.78740681	11.74755745	9.13019918967	12.08449626	10.82365605	11.56454026	11.41436827	12.29328779	12.194507085	13.11183912	13.26600764	12.81545941	11.44340995	9.940893908	9.05267110725	12.02999728	6.345720697	8.95238432333	13.02126635	9.798739548	8.681968469	12.23703672	6.095402957	10.49748292	10.2600634545	7.058590127	7.6312576694	7.367369481	10.76155147	8.409816389	10.049331671	8.895644291	11.34727825	10.9447818	5.773740066	8.203655262	8.73865177933	5.823119603	8.119798553	6.87575352033	10.30654055	9.2669758005	4.933585915	9.659657526	6.296416681	11.34894542	4.812512701	8.071758815	8.729281802	10.0373377823	9.657715067	10.74375964	11.9938814	5.5692021635	4.9077237285	6.045110507	7.438170414	BRCA
Instance4	7.748278612	7.250987916	7.2116712965	5.62948878067	5.863140121	4.482788153	9.7075407315	12.32574401	9.160338576	10.95576997	9.13733773	8.532385048	7.42228359	11.62774602	6.59147038	10.161518931	6.135766351	7.2464528155	9.905109092	6.544338862	8.844761561	5.982867673	5.62000808	6.93758311	6.50288880167	9.091145182	10.9042999	7.618827262	7.015392628	5.74855958025	6.082580853	8.303599401	8.4407464055	10.80520803	7.882843431	5.057029153	7.792629466	5.50990679433	9.6834352055	7.80220975333	5.008588866	8.42552051167	6.292631352	14.51605303	7.009719816	11.05900997	4.968103714	6.65095194133	10.86833018	12.81400365	7.136446259	5.397812585	8.31066642433	7.3897381055	14.26291555	5.337364334	7.287761142	10.13564553	8.967772191	9.204339515	8.3654007935	8.4153593755	9.073426044	9.315614414	5.060652638	5.412113573	10.93087057	8.46760880925	8.895061065	6.476183696	6.424087011	6.355796501	9.920167156	12.28769659	7.675747359	10.63911482	10.94059644	5.868397398	5.602001935	6.1309256235	5.254944744	8.06062747867	5.028139516	8.073607547	6.756826906	9.826322502	12.05836733	10.45335816	8.2768542615	9.228182036	6.36214884633	8.687436261	8.76121365867	4.628224624	7.68856506567	9.9727633615	6.171732872	8.970113892	7.073989508	10.97310559	8.270366729	8.773914859	7.5951142215	10.1206141	12.79764436	11.92672973	6.501491522	11.77387079	11.3345919	11.41998139	11.84795592	12.28120423	12.319046675	12.80568549	13.52332736	13.13613647	11.21903252	10.41429442	8.8475481605	11.55921065	5.846751073	8.914729651	13.30543127	10.40696526	8.885774078	12.07828769	5.68566776	10.20922218	9.7532320975	7.779327238	7.8421414368	7.3093172695	10.91150268	7.885118455	9.861676143	8.699078855	11.25835125	10.95004389	5.412113573	7.961624956	7.931835366	5.767662245	9.022313104	7.21005095867	10.13087976	9.512125619	4.978894894	8.869671817	6.239937982	11.28804432	5.156043878	7.44226163	8.239194094	9.895787378	9.7106639285	10.40029272	12.54548466	5.11823176	5.0151922105	6.350944152	8.334922547	Control
Instance5	7.371343498	6.240319696	5.8412953055	5.743107481	7.349217359	4.911705061	10.5959512115	12.52393564	8.660014728	11.70867451	8.99094148	7.446348141	6.99904950733	11.2641671	6.73462793	11.34480502	7.483415001	8.1772383385	10.86754538	7.70946419	9.202485753	6.25608953533	5.358792935	6.153507065	6.67442472667	8.762549077	10.42139193	8.970123715	6.634522856	6.0280456735	5.527485802	9.078305028	8.223269322	10.27854852	6.890693297	5.919108385	9.035239766	5.66717945833	9.9618498765	7.67597700033	5.292242545	9.12488666233	6.613433919	14.9176553	6.868733444	10.35208789	4.866674661	6.72271790267	12.163924735	12.58797677	8.101565847	5.846249617	8.79804774	7.86416948225	13.57945564	5.716724307	6.657215268	10.82171841	8.718653029	9.125523977	9.164193504	8.2556724535	6.405103693	8.99900014	5.4159650265	5.567432314	10.47438056	7.51554119025	7.445824194	5.591119307	6.56544914	7.798862394	9.489356841	11.53336151	7.900747773	10.41429442	10.14380446	6.449359668	5.432300734	6.0827064	5.588723066	8.484101233	5.731598207	8.871074429	6.472817234	9.697098373	11.70232867	10.78654813	9.400933638	9.234303192	6.114856599	8.7242702675	9.51717962767	4.815846004	7.770744989	9.670002224	5.617879735	9.483433455	7.3763398665	10.89071479	7.087465825	8.821105186	8.129256569	9.671351374	12.83066776	11.56729791	8.92179205133	11.8407859	11.59208337	11.45657274	11.30008097	12.07828769	11.80913255	13.06098469	13.05669872	12.99332148	11.83572685	9.570406539	9.56101011525	12.108842315	6.117700885	9.52809618633	13.09561052	10.51902709	8.841565019	11.80411298	5.794033208	10.31437963	10.4120461495	8.209881145	7.9014979902	7.0417430505	10.43516787	6.87375515	9.89827133933	8.485629214	11.22756798	10.76553912	4.543659391	7.495377629	8.806992301	5.887775801	8.747589748	7.01080141967	10.16846564	10.2419768715	5.014814152	9.002154772	6.276874062	11.3989816	5.159075364	7.669064202	9.505246433	9.98849277	9.527273459	10.51648826	12.32890637	5.1466780905	4.7968335875	6.097300677	6.534579623	BRCA
Instance6	7.42827877	7.998450984	5.7920004395	5.778198725	5.684966848	4.985513237	10.848082905	13.08801473	9.003350039	11.82101269	8.66705043	8.3189541535	7.22409014567	10.15972666	6.54132657767	11.88888371	7.590102562	7.8436529655	10.24211452	7.7132549075	9.119720025	6.86925192467	5.577437325	4.925775462	5.98035801367	10.02441981	10.43109042	9.4211630675	7.7016899055	5.770836244	5.706262025	9.149125411	7.5366910605	10.76332881	7.964053636	5.527329405	9.719046985	5.559406031	9.082578669	7.78798644767	5.2442664585	8.99237067133	6.513472806	14.79865761	7.016922821	10.2853274	6.091917306	6.509119171	12.452659875	11.77234975	7.2109038415	5.226326687	9.27315585	7.823668912	13.83559602	6.141397664	5.793643135	10.42177586	8.09752828433	8.95814749	9.164636678	8.4463055805	7.746012271	10.0034902	5.340113991	4.82223464	10.864964	7.8936350345	10.6672848	5.835678584	6.374174967	8.314312607	9.919057394	11.35833542	6.844615152	11.66868017	9.275729428	6.091917306	5.260224473	6.4528711575	5.190230876	8.26577764633	5.178725843	8.325497867	6.026363672	9.061101886	11.41892796	10.42774834	8.8631824515	9.000521984	5.974517017	8.4071374385	10.3886318853	5.30196368	7.380654728	9.9087425115	6.153405728	9.77458988	7.640777952	11.24345683	7.870643868	8.70989467	8.3982787515	9.965402326	12.17902899	11.58210918	9.583846924	11.19443078	10.94250372	10.96486087	11.24631027	11.73846187	11.679923925	12.48456748	13.24583793	12.26689494	11.8734596	10.20351353	8.584152548	12.005052055	6.573651447	9.076458916	12.5801856	10.13811214	8.7349808115	12.7624963	8.723132848	10.07257517	11.507890405	7.178518271	7.7061769544	6.9303711535	10.92385505	7.456952162	9.731642715	8.698601474	11.64123906	10.52858624	5.473633714	7.914237304	8.989253179	6.545354989	8.058060912	6.82678924	10.20922218	9.241850488	5.476714818	10.40145051	6.095772153	11.12353964	4.915295312	6.785358056	10.04101607	8.58171732333	9.187016555	9.789085739	11.94944384	5.796046077	4.7879993475	6.448203566	6.61728792	BRCA
Instance7	7.599766195	6.601923498	7.1886219655	5.613409385	6.003271234	5.10140977	8.8728375605	11.7646924	9.145690907	9.665780528	7.322741917	8.2559587325	7.35939696733	11.94862832	6.712638655	9.448653823	6.952074702	7.655196706	8.550247647	7.185207695	8.942068084	5.78809716133	5.895672973	5.751283781	6.62614818667	8.688058921	11.54310931	7.5806014975	7.1628441385	6.31927210725	5.14487361	7.70179356	8.3344681205	9.948801991	6.561941354	5.28356184	8.706030693	5.46829707167	8.781723747	8.036408059	5.412642313	7.471185463	9.0743497145	14.41536846	6.899511381	10.68519142	4.771900633	7.158489434	10.4070249365	12.88210333	6.83554656	5.51191964	8.534418259	7.2059261175	13.96600025	5.188253784	6.807165314	9.360255142	8.53822544467	8.944917819	8.9051426025	8.1344702145	10.02000108	9.228867456	4.9609336325	5.319230665	11.79461296	7.90536199975	10.9783031	5.757564188	6.565220631	6.484867694	9.280017406	12.26795863	8.121094588	9.972922768	11.56061002	5.630093262	5.328236218	5.73579942	5.51191964	7.627110972	5.564234295	6.705498046	5.486079796	6.440500143	11.62934992	10.644018325	7.3785163565	9.48265729	5.881244417	8.4601267675	8.66957255133	4.700735	7.46480964633	9.738500574	5.38008113	9.180941693	7.210298547	10.65680049	7.793962719	7.511675823	7.4298346275	9.622015717	13.1007987	11.50616141	6.90693820733	11.15733448	11.56978693	10.89071479	11.96287081	11.31322333	12.374971035	12.56435203	13.63630348	13.20290364	11.13455645	10.3362558	8.5786057585	11.7354617665	5.765011707	8.28704044033	13.15586736	10.51325413	9.3170075525	11.70152102	5.472984221	9.532322378	9.555522209	8.323506447	7.875467798	6.686317724	10.56225939	8.442136029	8.73350074767	8.039907589	10.82348291	10.5206165	5.268482349	7.950470054	7.89073473833	5.451550105	8.143282598	7.77330459767	10.63456176	10.092217039	5.009001383	9.182345388	6.695858571	10.72311933	5.129706745	5.717889727	7.325532861	9.29507650433	9.300249878	9.808852038	12.1476375	5.4008533845	4.678484859	6.162699096	7.560621583	BRCA
Instance8	7.882002749	7.737283051	6.7313542615	5.125380425	5.334149236	4.440622372	10.79613101	12.46187723	8.939837117	12.03524768	7.761154146	8.42489288	6.99658925567	10.60658591	6.384435983	11.276619855	6.119880723	7.5793310775	9.886123752	7.335695647	8.479821812	7.01721220833	5.028139516	5.524589705	5.86665168267	9.716982805	10.5511798	8.6020640685	6.747602003	5.9912548135	5.297935366	9.957893248	7.69771024	10.24650937	7.2875303	5.297935366	9.457525103	5.56641064433	9.874625987	7.90129525933	5.0505685885	8.853062337	7.062583581	14.87892073	7.570446091	10.31037169	5.887897624	6.34760938233	12.02068186	12.21574693	8.2246126895	5.431465218	8.58118911367	7.76490885825	13.93264756	5.856370278	6.853313064	10.84981969	8.60769696033	9.321866737	9.40253065	8.249139925	7.160681049	9.086402392	5.4448314705	4.693784032	10.46257413	7.86128788125	10.33226629	6.104971499	5.719191142	7.952116757	9.365787184	11.63216835	7.366412106	10.88991099	10.17277787	5.77400374	5.77400374	5.882841981	4.525994391	8.898296117	5.5893225	6.037278568	6.901292687	8.93734522	11.64258438	10.769831575	9.1253842295	9.291090747	5.579635892	8.620017522	9.34830377267	5.487205952	7.32584489167	9.2760823915	5.814365364	9.362930698	7.1397701735	10.69844447	6.995289824	8.336351598	8.211239684	10.03091577	12.69358176	11.31514972	9.79916599967	12.15122597	11.0497977	11.82808501	11.45279735	12.50318977	11.9777839	13.11366653	13.00161496	13.09426251	11.70725139	9.869532589	8.783384793	12.028265245	6.573196985	8.62891855233	13.21631242	9.940739781	8.6209947135	13.32090986	7.279381043	10.47836545	10.4256327885	7.77748732	7.6144880158	7.234214257	10.39579682	7.263459649	9.853346974	9.248106134	11.40859261	11.11113911	5.844744204	7.468178286	9.42022077033	6.518460881	7.836604479	6.66575842133	9.622747882	9.221658065	5.517599514	9.053437973	5.931807875	11.11828268	5.78751817	6.018039483	9.130455455	10.1529160743	9.5777333365	10.40712464	11.84160377	5.7752617745	5.1590234815	5.948315392	8.860886097	Control
Instance9	7.480024986	7.149216488	6.1562863005	5.568093651	5.065239741	5.706952669	10.937703845	12.55220564	8.727649179	11.89363345	9.859884596	8.108196093	7.152575091	10.75351786	6.76277535667	11.575560795	7.025198058	7.564455063	9.998054828	7.19970111	9.458448204	6.22851342967	5.534039223	6.174831454	7.121051264	9.158850196	10.89094843	8.543042073	6.537469927	5.99477885725	5.753892801	9.253576363	8.408596182	10.58047084	7.689755391	5.349622922	8.651824084	5.44818430667	9.7309651275	8.053825273	5.112026571	9.07889939367	7.516571771	14.887511	7.191752936	10.01191249	5.440131024	6.691921469	12.434055425	12.7295762	8.2093419145	5.714802736	8.917513196	8.057730226	14.24390588	5.778873021	6.469646395	10.85352421	8.928094109	9.43457148	9.496222122	8.4551116215	8.940387841	9.398503824	5.2773139425	5.601259162	11.04873907	8.279317676	10.7819664	6.363088376	6.838009842	8.386661295	9.452828664	11.63189449	7.237953528	11.41529827	10.42665293	6.74994022	5.708746799	6.375538511	5.341462114	8.88636976267	5.463860485	7.2512957	5.639529738	7.914237304	11.79600727	11.171571995	9.5892770755	9.326081763	6.26025557633	9.0434887545	9.88719094933	4.980952113	7.631815611	9.7701113155	5.998653184	9.417146352	7.6620393285	10.77621939	8.586221609	8.72948575	8.18494516	9.475936612	12.70613234	11.70655442	9.37684093033	12.05268701	11.46641824	12.04345466	11.52775569	12.32769025	12.239160505	13.2409799	13.12983363	12.64414927	11.69149721	10.29228169	9.38378296975	12.202062635	6.4876838	9.17265771767	13.25798962	9.969494854	8.817805313	12.61421528	5.853628472	10.4353997	10.6302451125	7.904907218	7.5683183254	7.654837992	10.79293283	7.997717391	10.185042339	8.543090924	11.32669367	10.87349431	5.181511332	7.617451165	8.972024704	5.210049084	7.825119583	7.37354745233	10.3910344	9.7024839405	5.015037253	8.764623762	6.204772251	11.36485981	5.250403832	7.656498381	9.439182162	9.98355829633	9.713952053	11.33112984	12.14106624	5.4754849895	5.205401806	5.572973961	7.333962866	BRCA
