@relation thedata

@attribute 1493 real
@attribute 23308 real
@attribute 2885 real
@attribute 29851 real
@attribute 3122 real
@attribute 3123 real
@attribute 3558 real
@attribute 3702 real
@attribute 3932 real
@attribute 5290 real
@attribute 5295 real
@attribute 5781 real
@attribute 915 real
@attribute 916 real
@attribute 917 real
@attribute 919 real
@attribute 940 real
@attribute 941 real
@attribute 942 real
@attribute DependentVariable {BRCA,Control}

@data
5.484014191,6.777653542,9.4954151895,6.083219352,13.17461947,5.209464331,5.726430204,7.258945501,5.69019779725,6.685313404,7.0703331436,11.64123906,7.280935014,6.11956952,6.720624337,8.7285712195,6.411176756,4.757305356,6.79245448633,Control
5.88043173,6.732544377,9.5539178325,6.353195907,13.80159564,6.166218956,5.368428976,7.361507665,5.74326863275,7.098719371,7.6111323212,11.64123906,8.193154688,6.912593359,7.355551793,9.701700705,5.313618859,5.244897759,6.92323968,BRCA
5.912576056,7.462177348,9.480270588,6.765173778,13.830710045,6.220528877,5.465820435,8.430505998,5.8326297955,6.212526175,7.448654099,11.37070935,8.37636907067,7.731643389,8.04094875,10.17915014,6.037388399,4.516306872,6.76904778167,BRCA
5.785276045,8.284235482,9.432546201,6.7486998,13.10958531,5.78869305,4.899672619,7.852671704,6.064440107,5.584068992,7.6522265588,11.77608148,8.21299733433,7.627900667,7.285266093,10.0511208,5.706538322,5.660003917,6.47797389533,Control
5.963328695,7.538811912,9.66718229,6.510016917,13.67035693,12.58150432,5.536217098,7.248072547,5.91669616975,7.405441727,7.950268865,11.54684638,8.28606754333,7.904094356,7.74183962,9.3494460205,5.593959684,5.661216049,6.589569865,BRCA
5.52411756033,7.250680065,9.9164802245,6.337626919,13.80707185,12.50251243,5.032554093,7.637749928,5.66966000725,7.460253403,7.4183463498,11.95147243,6.930751522,6.389657687,6.529942434,8.381411497,6.062214149,5.443615974,7.12296279167,BRCA
5.33689169033,7.963475749,9.167523377,5.388199225,12.56767587,10.54658128,4.759703782,7.958293333,5.862304229,6.662423158,8.3350079456,12.03524768,8.51372939333,7.380766509,7.791799626,9.811707063,6.314112464,4.932168974,7.111896621,BRCA
5.84346610967,6.805554052,9.1611827995,6.539938605,13.646442645,11.59208337,4.823508981,8.331030144,5.88068915225,6.020263967,7.757716558,11.28411575,7.87859624933,6.876858011,6.566324756,9.1744218995,5.651777341,5.212093857,6.889955486,Control
6.130189912,7.641800915,9.3657406255,6.899843656,13.92629211,12.10466109,5.307438771,7.095347239,5.81485113325,7.205282841,7.6719006758,11.64347756,7.83390275633,6.663348622,6.735255184,8.5153541335,5.802975918,5.028581582,6.54146572467,BRCA
5.52352375933,7.214637559,9.70078824,6.759292761,12.911595045,11.29724747,5.044406414,7.573687183,6.225327925,7.606018576,7.3060563712,11.52775569,8.282150397,7.296207587,7.591674041,11.141348535,5.909779853,5.287630431,6.567837574,BRCA
6.47807810067,7.921991334,9.153599552,7.374672464,13.336444535,12.12065594,4.879474508,7.838969292,5.790786971,6.657000843,6.9076540764,11.67803681,8.51785897267,7.570768631,6.995713808,9.612806537,6.661853347,4.893133131,6.75804793267,BRCA
6.57912390667,6.826170683,9.5256586835,6.477034208,14.133262905,12.13760287,5.572595075,7.634903824,5.852877388,6.822223857,7.509195938,11.69692854,7.581881758,6.88402128,6.472573571,9.0080471655,6.267072826,5.360022921,6.84553593567,Control
6.19443807133,7.186513247,9.597360232,6.06243004,13.717874695,11.35464901,5.006310647,7.483818044,5.8050524925,6.672535396,7.3656981534,11.86292605,7.36965209267,6.499212576,6.042212717,9.0364114565,5.612950486,5.04046645,7.14763895667,Control
6.213386688,7.630250968,9.06038523,6.936287895,13.99859808,5.168332398,5.431298057,8.548938557,5.77734798875,4.904979261,7.1534205814,11.0249286,7.90980533,7.678848562,6.149448008,9.450971204,5.532169853,5.669814283,6.662767793,BRCA
5.939977863,7.803584057,9.5800955565,6.288409898,13.808752855,10.46950983,4.811228613,7.974559605,5.62585714825,5.472171943,7.0222287176,11.92126273,6.772887585,6.107798352,6.777686415,9.327483072,6.086301455,5.697531457,6.85914032533,BRCA
6.18789420367,8.100269585,9.0393998015,6.880107318,13.981464,10.19314989,5.043313058,7.798489824,5.6869878525,4.944168843,6.9209080238,10.85319669,7.87435355567,7.259487003,7.154213379,10.315147335,5.476714818,5.166124157,6.84955114467,BRCA
6.070970974,7.621284726,8.9731778835,6.8430452,14.06575512,4.91887665,5.659504507,7.950324238,5.8591069415,5.538546893,6.8965544166,10.89823124,7.794650782,7.444975776,6.514442352,11.79381229,5.331822758,5.515077886,6.57582786867,BRCA
5.97484661367,8.356123034,8.9213733295,6.904788516,13.712322535,5.394901009,5.575169544,8.229276824,5.8570988385,5.070616072,6.895239566,11.4871292,8.18961236433,7.680572483,6.785946496,8.947881972,6.282074289,4.886563865,6.60524252167,BRCA
5.59724743333,8.191874896,9.111304808,6.87113865,14.275570095,11.24502395,5.412113573,7.685013514,5.677996665,5.353156751,7.0040046146,10.89528011,7.67099175533,7.868808861,6.114789302,8.294422198,5.672857555,5.232287804,6.749496831,BRCA
5.334684239,7.081832585,10.2970447,6.369994768,13.81356339,5.039808741,6.396866433,8.974802549,5.6576825155,5.027033758,7.4112322548,7.418614,6.22075007433,6.848156962,7.653850253,7.8549590105,5.762422735,4.601155548,6.928649123,BRCA
