ID	55904	79709	39	38	10919	4967	6419	10157	8424	1892	6839	23067	84444	55753	9739	84787	501	4297	79813	9869	58508	51166	29072	83852	8985	23127	64324	51268	79723	1743	219	217	5352	5351	55217	387893	3033	3030	223	224	51111	55870	1962	7468	2639	9757	80854	54904	8085	DependentVariable
Instance1	7.76073568425	11.25727898	7.4409698455	12.56790862	6.190702694	7.85701969767	11.13606849	7.284090025	8.277125945	11.94269603	9.14344771	8.297651272	6.1022441	5.2209212	9.916992007	5.519645097	11.42353215	8.788654005	6.521044477	9.570814456	7.3978259782	6.0516986235	8.027686864	8.437919657	10.78318265	6.649044608	6.522344343	4.787133774	6.951608556	11.13050478	6.4032298225	13.0288437	9.90951120567	12.20355304	8.07425088967	8.765229007	12.97619003	10.55163644	13.90556143	10.485252783	8.194349499	6.940786709	8.035405516	5.6568003585	8.311527198	8.727444972	6.715416802	6.305681605	5.571078532	Control
Instance2	7.98399712725	10.95708773	7.4912144285	11.5155078	6.059688189	7.62161351733	10.40231958	7.7324115895	10.22929384	11.58443655	9.456262575	7.787839114	5.800648376	4.713987651	9.948907821	6.036839159	11.38356241	9.254279357	6.704542556	9.979593509	7.294356148	5.8341831485	8.1075152985	8.967342365	10.70779289	6.966306806	7.0358561915	4.863209057	6.752685462	11.01654387	6.056583232	11.95442182	8.598184591	12.28941816	7.48703042633	8.583102635	12.31303756	10.43684194	13.59555882	10.019264947	7.83587577967	6.366545705	6.802099894	5.56051562183	8.1469649845	8.93949189	7.065796113	6.466578917	5.171138007	BRCA
Instance3	7.68153691725	10.93699877	7.952710478	11.2456925	6.416615446	7.43282185633	11.25022455	7.162245298	10.42478333	11.54512148	9.667032185	8.068994699	6.516256016	5.710676447	10.00966108	5.149148835	12.194507085	9.109413534	6.87775886033	10.24211452	7.3759750216	5.80072742625	8.219650416	9.214180142	10.6829685	6.71850248	6.540599732	5.42627419	7.045162054	10.76155147	6.112002883	10.45871961	8.091340102	12.64235755	7.83419978667	8.678865174	12.7003986	10.87780964	13.83149977	9.46395718933	8.36008624667	6.112184699	6.935698777	5.434480126	8.1827646205	9.029881526	6.513574141	6.34599233433	5.241660263	BRCA
Instance4	7.46990969275	10.78687017	7.155509218	10.95576997	7.114234918	7.68856506567	10.82887651	6.544338862	9.905109092	12.14532727	10.01191249	7.858542301	6.225261069	4.820703945	10.42373077	5.312711681	12.319046675	7.925926933	6.09159726067	10.71640389	7.1506153786	5.74855958025	7.962966336	9.731115819	11.03430052	6.979113971	7.065503522	5.203995173	7.683522992	10.91150268	6.548599416	11.12925744	8.295873772	13.1577646	7.80220975333	8.416566514	12.45547628	11.03657221	14.26291555	9.60250727633	7.456861405	5.377480603	4.910026549	5.63214738317	8.4153593755	9.281368556	7.080127653	5.926394466	5.327517838	Control
Instance5	7.748290817	10.84714372	7.6718899015	11.70867451	6.424440594	7.770744989	10.86526952	7.70946419	10.86754538	11.81929108	9.368397941	7.719116899	5.826174259	4.988243006	9.892717783	5.894824582	11.80913255	9.852085133	6.423858703	10.13161943	7.556554533	6.0280456735	8.296649913	8.001902321	10.56431651	6.491897679	7.251295264	5.364932404	6.802099894	10.43516787	6.81576014	11.84647188	8.264676385	12.51068142	7.67597700033	8.73384673	12.83289551	10.24516082	13.57945564	9.31012465333	8.42881890533	7.001439511	6.860966288	5.61875686617	8.2556724535	8.644298961	6.587256683	6.44408816033	5.346612346	BRCA
Instance6	7.54599507725	11.16747477	7.6679207005	11.82101269	6.1623503515	7.380654728	10.56377331	7.7132549075	10.24211452	11.50616141	9.697411184	7.793426314	6.18041208	4.463378554	9.598788145	5.298302041	11.679923925	9.465755721	6.95285260433	9.274011827	8.1290000808	5.770836244	8.061250205	7.946147637	11.19255807	7.188195976	6.8909947225	5.226326687	6.803424428	10.92385505	7.224949571	12.28941816	9.472229055	12.58929307	7.78798644767	8.732287115	12.2076581	10.458089	13.83559602	10.2091594633	8.84508922367	6.640176686	7.684715533	5.7528152155	8.4463055805	8.267736071	7.171104536	6.75539170233	5.557510609	BRCA
Instance7	6.81719266075	10.76840996	6.883110591	9.665780528	6.5572339185	7.46480964633	10.46181223	7.185207695	8.550247647	11.52066056	10.03037096	7.669702029	6.178222265	4.909786602	10.53769432	6.097827379	12.374971035	8.557445632	6.00655206233	10.15695245	8.3854228378	6.31927210725	8.383901908	9.77045376	11.12353964	7.377733548	7.0562187135	5.733361967	8.645353223	10.56225939	6.265901599	9.234794159	8.51511103733	13.2605396	8.036408059	8.637622132	11.74088764	11.12425722	13.96600025	8.441678221	6.94385678033	5.920240442	5.650629048	5.47642456233	8.1344702145	9.196639699	7.449419254	6.371595998	5.907137786	BRCA
Instance8	7.59387302675	11.13649152	7.485282547	12.03524768	6.2080929495	7.32584489167	11.08168334	7.335695647	9.886123752	11.81218745	8.982538116	7.416947646	5.551370856	4.977979632	9.57326901	5.964982644	11.9777839	8.826152109	5.87634978433	9.332652626	7.2288048972	5.9912548135	8.3495827165	8.762034093	10.85336046	7.075909955	6.903488591	5.600664669	7.224100886	10.39579682	6.2403037255	11.61805062	8.145468785	12.02547364	7.90129525933	8.749183209	12.55220564	10.26349255	13.93264756	9.756458509	8.13803558333	6.728638646	7.330157527	5.5230846715	8.249139925	8.371668982	7.038647773	6.28962840333	4.806596392	Control
Instance9	7.498108418	11.21413864	7.811400851	11.89363345	6.4532636835	7.631815611	11.09339134	7.19970111	9.998054828	11.59869472	9.511130543	8.216189434	5.751417692	5.789736585	9.679718092	6.126194019	12.239160505	9.64111297	6.631004973	10.08480876	7.4468649098	5.99477885725	8.191848509	8.543767605	10.48120435	7.008487799	6.6947032575	5.572973961	6.815579031	10.79293283	6.926570309	10.9270559	8.154213272	12.5801856	8.053825273	8.80369615	12.70768381	10.23245125	14.24390588	9.25164354567	8.574893251	6.409480571	7.223376994	5.87715595683	8.4551116215	8.592411368	6.050126853	6.54165206833	5.628781795	BRCA
