ID	3126	3127	115650	3111	3125	3112	941	942	940	10673	8741	10850	3601	3600	23308	3676	7040	29851	10803	9020	7852	6370	608	3109	3108	56477	4055	3558	5284	3113	959	57379	958	3115	3117	3118	3119	23495	3695	2826	6387	8174	3565	3567	3586	3569	3123	3122	DependentVariable
Instance1	10.872628553	4.927435762	6.280172809	8.653437275	8.455307825	6.986698549	4.757305356	6.79245448633	6.411176756	9.031419621	6.108866707	4.585033079	6.96317700233	6.46544247525	6.777653542	6.297013109	5.682300273	6.083219352	5.3405893605	7.12458953	8.430868108	5.3759441485	7.802986618	11.71707458	12.53699151	9.029612527	10.8849167	5.726430204	10.56172258	12.55918115	5.703219255	5.45451419	7.8256296225	7.781935242	11.54630621	5.298302041	9.05221557	6.089906589	7.631852081	7.084439364	12.2081083467	4.986744626	5.0072306655	5.421372531	8.621509826	13.60771409	5.209464331	13.17461947	Control
Instance2	11.272491057	4.805564985	5.911818141	9.739840141	10.05747773	7.281144442	5.244897759	6.92323968	5.313618859	8.347525243	6.036669562	5.41126628	6.68145107967	6.34347006575	6.732544377	6.043635001	5.101199635	6.353195907	5.1537397155	7.618204007	7.282603072	5.2645647555	8.154895462	12.24572955	12.64414927	10.2159687977	10.85995812	5.368428976	11.87223249	13.34981755	5.355449107	6.170531632	7.1910294905	8.649032592	11.98934847	5.536838744	10.20167708	6.590291838	9.113248027	6.633253641	11.2339328333	5.104604996	4.7333277815	5.340579688	9.0225626735	8.608616259	6.166218956	13.80159564	BRCA
Instance3	11.203772912	5.616777635	6.343279559	10.36525103	9.645289663	7.608404767	4.516306872	6.76904778167	6.037388399	8.194282481	6.2975400755	5.152803256	6.30516797333	6.752661952	7.462177348	6.268430299	5.014814152	6.765173778	5.1498043935	7.363480204	8.62440485833	5.3444590655	7.593057023	12.12389031	12.41967063	10.6992283697	11.23629545	5.465820435	12.8619748	13.42453443	6.511322251	5.826428522	7.2054038215	8.937801287	12.03603115	6.236545833	10.70468636	5.838328613	8.540477891	5.579701547	10.069809966	4.820426964	5.313506773	5.7194123975	8.5481499285	7.664022547	6.220528877	13.830710045	BRCA
Instance4	10.460565705	5.99820185	7.112338175	9.910005977	9.452334495	7.829676956	5.660003917	6.47797389533	5.706538322	8.070906513	5.9304480925	5.485435883	6.084485371	6.0497296355	8.284235482	5.660003917	4.808914358	6.7486998	4.3791875	7.782574222	7.01915103033	5.384272051	6.891179543	12.44264168	12.73729283	10.3783245747	11.30449979	4.899672619	11.14213915	12.65253473	6.235732444	5.767662245	6.308850296	8.826152109	10.73799536	6.235732444	10.52975779	7.035214588	8.695559886	6.235732444	9.472194406	5.4355322335	5.4457486575	5.472305765	8.7223001635	6.879402901	5.78869305	13.10958531	Control
Instance5	9.409379341	5.56971228	6.593656759	9.620316579	11.12211636	7.554207264	5.661216049	6.589569865	5.593959684	9.003667681	7.268649333	5.252865266	6.56612937967	6.5226000095	7.538811912	5.694748763	4.828848945	6.510016917	5.3273354445	7.444230413	8.171365118	5.5165824965	9.634702674	11.97837451	12.54078076	11.0828536327	11.23932421	5.536217098	13.1958974	13.40746897	6.303968491	5.435804628	7.0635894335	8.252229158	11.62550351	5.561716584	9.840864894	7.370101329	8.398146319	6.930119699	11.299237984	5.2521023505	4.9685946665	5.0515537875	8.63491322	6.192791506	12.58150432	13.67035693	BRCA
Instance6	9.4130184875	13.23175973	6.511519926	9.126537434	10.51325413	7.231847873	5.443615974	7.12296279167	6.062214149	8.116591834	6.615165733	5.630093262	6.399556188	6.6929625465	7.250680065	7.092337284	5.321216715	6.337626919	5.0027842675	8.197856947	8.540582058	5.514124	6.455126318	11.80634431	12.60891324	10.2075019563	10.86165323	5.032554093	12.68837278	12.82188064	5.453691444	5.646098738	7.223262653	7.960568361	11.3294966	5.78110476	6.358348455	5.597911946	8.129439032	6.167925508	11.5640730823	5.569441994	4.916242232	5.1215765945	8.5984358945	10.84461576	12.50251243	13.80707185	BRCA
Instance7	8.787562717	11.67464041	6.85642903	9.037218243	9.4537342	8.219678124	4.932168974	7.111896621	6.314112464	8.103073427	5.579246765	5.301415026	6.02373905933	5.996825153	7.963475749	6.042759915	4.73770262	5.388199225	5.5019606425	6.740661566	7.443708709	5.690799863	8.912141698	12.38541089	13.03029388	9.99966447367	10.67558245	4.759703782	10.76412956	11.51045032	5.665201768	5.689866096	6.3213830765	8.154072682	9.519577839	5.920240442	7.503032882	7.723969969	8.067946709	6.731933742	10.0317075027	5.32493768	5.173542303	5.2625027255	9.1479749325	6.331772944	10.54658128	12.56767587	BRCA
Instance8	10.614422057	5.464350722	6.453069445	9.091403071	9.770623066	7.56483756	5.212093857	6.889955486	5.651777341	8.2740283845	6.7528712725	5.712741067	6.869297303	6.579364594	6.805554052	6.51601958	5.167931151	6.539938605	4.9622592585	7.797176966	9.188979403	5.575361558	8.841234986	12.15504123	12.60023009	9.802281002	10.72737618	4.823508981	12.38193096	13.04549694	6.597423627	5.388371455	7.3111102725	7.851001152	12.09119909	5.651777341	8.982538116	6.813079309	7.600435399	7.337758193	12.3700895033	4.9385273865	5.2313828535	5.5434679	8.2346108605	10.45145612	11.59208337	13.646442645	Control
Instance9	9.5314758395	12.95548196	6.369558634	9.779514641	10.89786457	7.754087662	5.028581582	6.54146572467	5.802975918	8.157600192	6.622672769	5.432718311	6.67795403167	6.70918222025	7.641800915	6.379383241	5.46083367	6.899843656	5.353279275	7.392491577	8.49157371467	5.477513767	8.254628438	11.79378019	12.23971048	10.9302854327	11.25679855	5.307438771	13.29068995	13.32090986	5.849756153	5.643720028	7.191795379	7.884523325	12.05538931	5.841225451	9.306774385	6.779854345	7.713285334	6.599024363	11.2101182433	5.630264262	4.865162184	5.272333773	8.326192676	10.12252426	12.10466109	13.92629211	BRCA
Instance10	9.642308618	6.698430771	6.684401928	9.513254412	9.397268784	7.082364963	5.287630431	6.567837574	5.909779853	8.5057582055	6.1463607915	5.641120592	6.23860429733	6.26952184325	7.214637559	5.729220505	5.062004299	6.759292761	4.5794531155	7.396307489	7.70676359567	4.996340358	7.419119853	11.68597092	12.08864757	9.995974675	10.77967445	5.044406414	12.74323457	12.38431166	6.052030675	5.2209212	7.028214693	7.134300849	10.29950601	5.241850906	8.930486858	6.314746933	7.721237853	6.879464168	10.3747071333	5.3261257955	5.2729194505	5.5195452685	8.946522269	7.723389827	11.29724747	12.911595045	BRCA
Instance11	9.558860226	5.387510099	6.794257047	9.699746436	10.83822324	7.711014946	4.893133131	6.75804793267	6.661853347	8.820444866	6.248142288	5.69300685	6.98240652267	6.2720263615	7.921991334	5.442289366	6.147057976	7.374672464	5.143216808	8.101189293	7.52433658333	5.406763132	9.798002353	12.16828986	12.33906368	9.39163019333	11.14357791	4.879474508	12.38876812	12.91282298	6.586994086	5.920180882	7.398515374	7.910644417	10.84714372	5.515077886	9.158313751	8.144723398	9.243210363	7.845303625	11.4707490367	5.191865672	5.4767379555	5.2954882695	8.8805531315	9.620715209	12.12065594	13.336444535	BRCA
Instance12	9.3921496365	5.257964097	6.614713984	9.822443813	11.43314739	7.953456048	5.360022921	6.84553593567	6.267072826	8.7668930885	6.4402856645	5.166827146	6.34146203733	6.70046713225	6.826170683	6.711395528	5.382071697	6.477034208	4.922924076	7.320667722	8.662151022	5.598224444	9.242031472	12.69228318	12.30321003	10.0354738143	11.06078055	5.572595075	12.09119909	13.49077697	5.575699011	5.715283369	7.2307473315	8.695855636	11.67143283	5.447257868	5.420222366	6.925765451	8.324226826	6.762286105	12.3427728967	5.600274296	4.9594614325	5.236038782	8.629169544	10.86030351	12.13760287	14.133262905	Control
Instance13	8.7147983615	5.431465218	6.47151722	9.650073918	10.4353997	7.021260744	5.04046645	7.14763895667	5.612950486	8.222719482	6.2198562995	5.440131024	6.74455888867	6.6768642975	7.186513247	5.692100223	5.502084908	6.06243004	5.2958041555	7.585039752	8.46853633133	5.150005544	7.274776776	12.18670552	12.51214052	9.978487393	11.19882886	5.006310647	11.32897515	13.12486126	5.411605257	5.36107636	7.3267732685	8.086509293	11.58870072	5.279110251	5.457225929	6.385953509	7.402801304	6.977855527	11.8230095967	4.8571803435	5.0479553105	5.753817663	8.100279525	11.58397843	11.35464901	13.717874695	Control
Instance14	10.631558985	5.431298057	6.87771703	9.942749483	7.780213504	8.077191083	5.669814283	6.662767793	5.532169853	7.889160737	6.3912838325	5.463533568	6.54283742533	6.81995482425	7.630250968	6.691398504	5.115003321	6.936287895	5.5314878645	7.964616852	8.46643887033	5.7758449235	7.494317848	12.32890637	12.74633592	9.78338797567	11.77608148	5.431298057	11.14549296	13.36098494	6.274546467	5.419716899	7.630971039	8.864968521	12.06323168	5.333791561	10.3670273	7.077780077	8.591747779	6.458985318	11.3110617733	5.246515606	5.1469376925	5.61349928	8.0593538555	8.333559164	5.168332398	13.99859808	BRCA
