ID	5175	7124	3552	3683	3684	3383	6402	6403	3458	6404	727	3689	1440	3576	DependentVariable
Instance1	12.12241722	8.519696323	5.428620839	6.893001507	7.99361935	5.250214317	5.913614242	7.545024544	5.676529235	4.82618143	9.118734206	11.423270155	6.47579111167	9.6189422155	Control
Instance2	11.52829551	7.177920594	5.19062597	7.712339773	7.61467511	5.652207716	5.61353994	6.458780312	5.277995204	6.239603899	9.091660914	11.4456095	5.45065757067	6.7790147065	BRCA
Instance3	10.40487575	8.414834386	5.173838258	7.905749702	7.849031477	5.724112195	6.092445976	6.451215749	5.336114869	5.451055498	9.298968193	11.82795379	5.37552042867	7.352992936	BRCA
Instance4	9.922525358	8.370459788	5.28559757	8.08212392	8.17437786	6.125832527	4.342813605	6.015142517	5.464840793	5.73024	9.796177999	11.954544835	5.02824661567	6.039562885	Control
Instance5	10.6953025	6.675961001	5.488491912	7.843106264	7.090221279	5.190230876	6.088105148	7.347712434	5.115211455	5.852630158	8.630058784	11.664734205	5.14660261833	6.0044384665	BRCA
Instance6	11.90810746	6.320264091	5.388199225	6.814297663	9.003996476	5.923750128	5.964982644	7.45762943	5.298302041	5.508912889	8.584211958	13.379465115	5.90057271633	8.452055235	BRCA
Instance7	9.176011741	6.423120638	4.765549899	7.851001152	7.49197557	5.229406468	5.754494213	6.452575359	5.213941395	6.082580853	9.778964625	11.636086735	5.05878049733	6.8963072275	BRCA
Instance8	11.48554018	6.14308278	5.193979903	6.876858011	8.280192097	4.759970032	6.613204258	6.809675295	5.989996857	5.632130956	8.838747853	11.69409393	5.23336336333	7.9782570685	Control
Instance9	10.8590069	8.252974189	5.872096916	6.901292687	7.748010194	5.659076304	5.991301456	6.575921614	5.178725843	5.749206573	8.902421187	11.5577866	5.02918243733	8.04737784	BRCA
Instance10	10.25957296	6.105390642	5.376786337	7.699539704	7.162394161	5.391983545	5.578947201	6.894093582	5.114586962	5.894885198	9.801199537	10.97266949	5.44629653933	5.9031564735	BRCA
Instance11	10.85352421	6.992205122	5.038053386	8.083640375	7.841880566	6.278129404	6.52642539	6.888746673	5.77657203	5.372961888	9.094098227	11.530394835	5.20646567367	6.926763588	BRCA
Instance12	11.85099365	7.871691396	5.557051033	7.288638004	8.411956995	5.65306808	7.049797169	7.202983612	4.921497326	5.812248716	8.994976437	12.19832114	5.36752405833	8.7833788245	Control
Instance13	12.01909212	6.162699096	5.524354632	6.995431166	7.931344923	6.003552345	6.335440044	7.310297228	5.303243061	5.790388412	9.503095822	11.42839688	5.463782277	7.1443881845	Control
Instance14	11.31701417	5.841225451	5.292792099	8.137837934	7.658516996	5.726293954	7.313157687	6.136433016	5.196047562	5.190823476	9.507299682	11.88734111	5.47926853333	6.1489128	BRCA
Instance15	11.25022455	5.923868951	5.03365563	7.298133898	8.468217878	6.147312423	7.938390374	6.418700692	4.702259784	4.772692515	9.933580429	12.562740285	5.47228789033	7.8549517575	BRCA
Instance16	10.0970317	7.264445239	5.65607532	7.850469917	8.093432255	5.870618247	6.63376222	6.07692847	5.131765663	5.748737112	9.727627431	11.681747475	5.42868180033	6.814024793	BRCA
Instance17	10.56535468	6.665268844	6.161591078	7.978912229	7.412995553	6.067010094	6.300037329	5.965386767	4.923400286	5.337899487	9.47543003	11.055174395	5.68501652033	6.874510871	BRCA
Instance18	10.32215382	7.183985468	5.213649836	7.88932314	8.044026739	6.381807349	7.395150919	5.835804886	5.568952692	5.43213367	9.214671934	11.80706946	5.48595179367	7.2343726315	BRCA
Instance19	11.22396264	6.778573689	5.214135735	7.960988197	7.836809583	6.298892537	7.673293394	5.593959684	5.682019293	5.501288856	9.024766466	11.67906498	5.45787780567	6.843036893	BRCA
Instance20	11.51195041	5.97155002	4.817893448	8.527849483	7.747456426	6.482691508	6.591900502	6.396866433	4.96556642	5.312983894	9.68371449	11.705440355	5.19311127833	6.3321564655	BRCA
