ID	9550	11151	8417	9341	949	3684	1311	9554	948	7060	535	534	2209	533	1520	3678	537	3920	2204	9146	10333	7280	3135	4689	4688	10332	3690	200576	8685	50617	3693	7879	1514	3685	929	3688	3689	3916	2215	8411	2212	2214	113457	2213	3126	3127	3125	78989	81035	347733	6891	1783	23480	6890	821	9902	51606	347688	51807	22925	53407	245972	84790	245973	3134	3133	811	3113	81027	3115	3117	10312	3118	3119	51382	653509	1778	55176	718	523	1781	1780	84617	715	7059	203068	7058	529	526	525	83547	7057	3123	528	3122	527	3111	3112	7846	4353	10952	64581	10382	10383	10381	9103	127124	3107	4153	3106	3109	3108	3105	4074	4360	27035	4842	7037	9296	338382	79659	10376	23545	4973	9114	71	5878	5879	56604	23673	6441	155066	79861	90423	7278	652614	7277	5289	5869	8992	5868	60	3673	4481	414308	7099	50508	51143	7097	1535	1536	29927	30835	112714	DependentVariable
Instance1	11.80488133	8.522151037	7.0329439195	11.85662794	11.30621853	7.99361935	6.580149725	9.787507202	12.2115918747	10.48083592	11.02832761	6.49024801	5.801622311	9.7025369205	7.09194077	10.57663577	12.25801543	10.995710734	6.89116555667	12.02694363	6.147515948	7.899660725	7.607850191	7.084004619	6.062322099	4.757305356	6.147515948	5.654434804	9.104848435	6.26836061725	9.367661926	13.06629278	11.2840030997	10.67951553	12.48380266	9.30169669467	11.423270155	13.46367638	6.129473518	7.126784799	7.22509133975	5.498515035	7.121780497	6.512039405	10.872628553	4.927435762	8.455307825	5.78248523933	8.2140531525	11.80723024	8.676145555	12.87602003	12.30057257	11.73219511	10.740741435	7.983821782	8.0493835815	5.209464331	4.602195245	7.560887454	6.566172513	5.657219288	13.41290062	5.988522401	10.594465176	11.15733448	10.20043922	12.55918115	4.884855828	7.781935242	11.54630621	7.42303548733	5.298302041	9.05221557	11.63567744	5.186218671	11.42258795	5.616777635	9.984080577	11.65066148	11.80942059	7.230743704	10.718289445	8.4275444275	7.42286607	12.44246648	12.52245777	12.707057635	12.13864308	11.18055585	7.703023027	12.26985874	5.209464331	7.0899215065	13.17461947	10.053703703	8.653437275	6.986698549	13.072443805	4.585033079	11.88448737	5.27244729467	5.398154738	11.65291678	6.801873633	5.182504847	5.193763878	7.1758807525	5.217435519	13.44200721	11.71707458	12.53699151	13.37563667	10.5183387	5.2834574635	5.456130064	5.166124157	11.69988051	11.84033352	9.298968193	7.239553481	14.1941174	8.908123216	8.405993556	11.12822333	14.665256985	10.3794363535	8.85850435833	7.837046205	10.29486801	7.163400925	11.04153957	6.080503777	7.575484648	5.37574431	5.619861398	7.482104333	6.066633462	12.7347446	12.44796672	9.963792397	14.7883179233	9.689124896	6.10652435567	6.175929354	8.456252884	5.30196368	6.194762393	5.492342928	11.74370273	8.6137905	12.67386451	10.08093113	8.943043048	Control
Instance2	12.07463999	9.381467854	6.803770737	11.99166543	10.61404749	7.61467511	6.455126318	9.116857992	9.47518757767	10.06394142	11.2641671	5.519384551	5.8698563925	9.7024334125	7.768880894	10.55403266	12.76004735	10.6655079378	7.58714441433	12.27296951	5.905574287	6.301135476	7.383490734	7.37690658433	6.157756819	4.316498736	5.52873637	5.51315991167	7.27842884	5.150193651	8.9984705876	12.78228677	10.3254222647	9.752932999	12.773988575	8.828078384	11.4456095	13.42972648	6.441791117	6.371912196	7.2482562735	5.5359696935	5.6994159315	6.218007435	11.272491057	4.805564985	10.05747773	5.35860839	7.4215086175	11.30388933	8.5399487655	12.60891324	12.27508364	11.96720294	10.024358415	7.470742495	7.751518458	4.708480413	5.214524337	8.0952531835	6.672782877	5.741339733	13.20290364	5.1596441875	10.634747645	11.8267889	9.793246096	13.34981755	5.576228285	8.649032592	11.98934847	7.16184052867	5.536838744	10.20167708	11.4316675	5.0116920635	11.26946293	5.932044187	8.261532137	12.14617574	11.35660343	6.196533893	9.998851935	8.1681794175	7.995118605	12.42498107	12.34365079	12.50867735	11.77387079	11.45443311	7.041826475	10.93386418	6.166218956	6.92775446	13.80159564	9.887081799	9.739840141	7.281144442	12.79617952	5.234205502	11.90579323	5.57359731067	5.696558124	11.40523204	6.528419434	4.937593039	4.959998807	7.231893633	4.863209057	13.43914135	12.24572955	12.64414927	13.47671849	10.6857083	5.209752722	5.45845126133	5.323740468	11.11536902	11.76503338	8.836966448	7.78141074	14.25434036	9.281942267	7.081539693	10.67386138	14.318888115	9.9650670645	9.23532012167	7.418044703	10.05847247	7.555703296	11.23443143	6.322474074	7.759523927	5.34066129	6.633253641	8.517473661	5.492262803	12.68694261	12.065868965	9.369641578	13.8159086333	10.4246495	5.99127597467	4.783471516	6.966306806	5.081308998	6.469157955	6.063509009	11.683929	8.233069724	12.4899797	9.552203712	6.833462944	BRCA
Instance3	12.21756405	9.701150974	6.487304839	11.42933496	10.89094843	7.849031477	5.9784309	9.166829108	8.73530426033	7.589503452	11.45530039	6.5801801955	5.9364032425	9.937090802	7.337267595	9.18625115	12.72627038	10.9216150098	7.61501212267	12.42907592	6.207019812	6.615081971	7.409287238	6.32466975733	5.48205062	5.062004299	5.194176951	5.23154770667	7.946469343	6.23805264725	8.9288106782	12.98945487	9.90724657	10.08758255	12.912822165	8.9042892375	11.82795379	13.62684124	6.208711893	6.259466112	7.21481773975	5.65446729	6.1586145725	5.654806936	11.203772912	5.616777635	9.645289663	5.16360255733	7.2894278825	11.47795694	8.80255367	12.69228318	12.306113825	11.77322176	10.266515741	7.3524653	7.7668571805	5.001702332	5.070616072	7.3171243135	7.156085921	5.539167536	13.54762602	5.627142208	10.52874487	10.78908143	10.1258529	13.42453443	5.283469238	8.937801287	12.03603115	7.09662416167	6.236545833	10.70468636	11.36448778	4.74771224	11.53140597	6.183095044	9.077998072	11.90041411	11.62416272	6.140375422	8.8367880875	7.66975539825	7.538307535	12.862480425	10.98935922	12.54341811	12.05268701	9.946446178	7.454507251	11.57272404	6.220528877	7.130137328	13.830710045	9.97985062533	10.36525103	7.608404767	12.980355135	5.844744204	11.92126273	5.470832692	5.088959125	11.56729791	7.261603975	4.742291468	5.255175208	5.6473148935	5.014814152	13.62353635	12.12389031	12.41967063	13.104967985	10.70325065	5.125891964	5.324955624	4.795989381	10.5824857	11.94707994	9.399716448	7.247787805	14.23655206	8.952028549	8.082416694	10.74445149	14.52431873	10.1124076005	9.280236709	7.903823301	9.988805779	8.301268827	11.5968724	7.192492866	8.689457405	5.122477305	5.59156816	8.770202293	6.394124489	12.76915812	12.00981999	9.804663915	14.49928798	10.6672848	5.99772228333	4.976605648	6.90941648	4.713300367	5.98687237	6.577621898	11.98210419	8.100729512	12.75228661	7.576127408	6.480512034	BRCA
Instance4	12.05932765	9.279059817	6.0722384715	11.78564057	10.69485433	8.17437786	5.574564199	8.715139304	9.66659547467	9.131690517	11.16747477	6.603739576	5.703920468	9.867455129	7.589016492	9.671576946	13.14121392	10.6819980334	7.82582833267	12.5173582	5.464840793	7.56639873	7.738820392	6.37622909033	5.402254249	5.268575917	5.254944744	5.60656728133	8.553630374	6.6506835565	8.7802292424	13.14374197	10.0932319593	9.271638758	12.50286316	8.75186424133	11.954544835	13.44437567	6.5427937845	6.269599511	6.670983197	5.8400894345	6.995704449	5.74940585733	10.460565705	5.99820185	9.452334495	5.578427451	6.8896794465	11.48628211	7.9058440465	12.87039849	11.74128869	12.12322914	10.193047214	6.480229268	7.9660870325	5.423251451	5.114378737	6.7306324205	7.101505964	5.655216748	12.27296951	5.9718828075	10.303546001	10.75721104	9.9831294	12.65253473	4.845002284	8.826152109	10.73799536	6.83358236733	6.235732444	10.52975779	11.72645885	4.968402326	11.06502412	5.673352364	7.478529234	12.001308	10.8409276	7.209358624	8.260153639	6.4755983955	8.938859983	12.463633735	9.335111797	12.63956395	11.89182747	11.78324803	7.076765168	10.57445661	5.78869305	7.536675833	13.10958531	10.0414921947	9.910005977	7.829676956	12.245734715	5.919585149	11.82899735	5.30045625867	6.555360353	11.48413324	7.465997159	5.238988625	5.1742589875	6.083925915	5.144669712	13.074006	12.44264168	12.73729283	13.09890984	10.12513612	4.931081473	5.667332183	4.71357532	11.14654022	12.21466147	9.494366167	7.60485179	14.29545473	9.045262156	7.485348582	10.24482795	12.912810505	9.464560522	9.422761191	7.021399564	10.46111646	7.994100412	11.61680165	6.771658241	8.402224533	5.545127619	5.520195335	8.99094148	5.161495975	12.61421528	11.885041725	8.905402895	11.1284900313	10.19124467	5.46943201167	5.038931331	6.225261069	5.166927545	6.156189915	6.559687298	11.27567948	7.635393681	12.96206732	9.026455058	8.32993211	Control
Instance5	12.16730219	9.573609853	6.7178449165	11.79804253	10.71141341	7.090221279	4.911705061	8.834969606	10.9707605477	8.822746975	10.96434468	5.8749968615	6.255067907	9.5511216355	7.958612343	9.349370323	12.16626519	10.854324735	7.457676743	12.02845184	6.910795985	5.806975681	8.192380514	6.38665324667	5.513025813	4.838335716	5.476714818	5.330964596	6.79954431	6.4756751745	8.7950599632	12.57561022	10.3571128263	9.935467529	13.176504155	9.13491446	11.664734205	13.49883304	6.2006426915	6.501005654	6.89687530375	5.6339076525	6.1552991135	5.98301973567	9.409379341	5.56971228	11.12211636	5.41017191433	7.7981505895	10.56653005	8.689854019	12.11959782	12.382043105	11.82848969	10.077551416	7.16362735	8.271959177	5.397641479	4.824273041	8.532054087	6.84090732	5.786799716	13.71793344	5.14508688	10.8504276905	11.55095369	9.790259344	13.40746897	5.418368122	8.252229158	11.62550351	7.034287691	5.561716584	9.840864894	11.25050437	5.0863803825	11.32260436	5.782022708	10.22558136	12.07757191	11.48988071	5.397641479	9.4396665595	8.47468736675	7.773437814	12.56996462	11.03947449	12.300480135	11.93859466	12.30526243	7.613994069	11.52882293	12.58150432	7.132647696	13.67035693	10.1273749143	9.620316579	7.554207264	12.856054365	5.963711807	12.53234503	5.67652789733	6.418532045	11.38910174	7.103002192	5.283839608	5.3578328765	5.467187666	5.115211455	13.54172225	11.97837451	12.54078076	13.79174456	10.96296126	4.697889545	5.602233833	5.336650487	11.27981094	11.67722645	9.559654859	7.787904395	14.25942553	8.78216373	9.716802799	10.595689	14.515533555	10.401246762	9.29741101033	7.56287418	10.3743606	8.013352162	11.23052954	6.617471597	7.900747773	5.185877691	6.047784427	9.298601687	6.385047554	12.70943395	11.977846695	10.18714825	14.66759481	10.8955187	5.80970002833	7.599319886	7.753252064	4.720021333	6.051160668	6.542068896	12.01615373	8.895212575	12.81400365	8.38961104	7.551671977	BRCA
Instance6	11.97837451	9.116669587	6.8196914125	12.42627007	10.14979827	9.003996476	6.947055725	9.288785994	11.069213795	9.753910816	11.58069917	5.545616966	5.8559405745	9.713813107	8.013435914	10.95930669	12.72067933	11.1940402242	6.65995974067	12.53119874	6.193383055	8.22222873	7.716066843	6.65231352133	6.327872022	4.626765673	6.672712173	5.656708921	7.21972788	6.19532666425	9.5481835408	12.90048482	11.6437957137	10.94344908	13.286500315	9.489530799	13.379465115	14.08054111	6.5984499465	7.409181146	7.541032529	5.190440571	6.307885276	6.31612803667	9.4130184875	13.23175973	10.51325413	5.34069816833	8.475101615	11.40976762	9.296466584	12.55838012	11.17193285	12.04611629	10.55011626	8.714658623	8.42511122	4.867663307	4.856999696	8.5599398135	6.820725056	6.348733132	14.37348409	5.7230681795	10.5095484925	11.36882578	9.250826081	12.82188064	5.144465785	7.960568361	11.3294966	8.20626490567	5.78110476	6.358348455	11.73450229	5.161218	11.65847718	5.94146509	10.27605783	12.3968015	11.95919971	6.873632127	11.162534375	8.7833907645	7.73696186	13.067456365	11.93520936	12.179151205	12.94623653	12.38541089	7.074733207	13.7210223	12.50251243	7.5689749525	13.80707185	9.46283605167	9.126537434	7.231847873	13.77264423	5.804912672	11.23083122	5.40349294667	5.641409649	12.7347446	7.468056067	4.292184127	5.1673087175	7.3842858505	4.989151782	14.1577113	11.80634431	12.60891324	13.645184875	11.35725248	5.6280952765	5.441141662	5.377480603	12.6473067	10.82171841	9.94905743	7.591019466	14.5197155	9.300890825	9.313904007	11.56134298	14.9749406	10.3987765675	9.14697742367	8.074062668	10.56293906	7.098824623	11.29402062	6.190027732	8.185669753	5.066316611	5.541879718	9.118098254	6.534735237	12.38307791	11.37670358	10.79917457	15.0760746733	10.55708099	7.44489545067	5.697531457	8.209345068	5.053014917	6.032162157	6.055559693	11.23756269	8.8976497	13.48222565	8.773519307	7.165387221	BRCA
Instance7	12.30206775	9.037218243	6.295594696	11.47029296	10.08948727	7.49197557	7.793962719	8.40714147	7.52927220333	9.65525393	11.0837986	6.216920608	5.8137488125	9.5552307695	6.493219502	10.70804518	12.97797754	10.5042276758	8.05946300033	12.55314694	5.804783636	6.365014999	7.509777231	6.24259464333	5.865430938	5.014814152	5.418536788	5.52035682533	7.322741917	5.28243459925	9.0012339544	12.67768778	10.469422805	9.545409111	12.250297535	9.251714595	11.636086735	13.26600764	6.7376724395	7.435068318	6.69929235425	5.6035564115	8.6539353945	5.49544892467	8.787562717	11.67464041	9.4537342	5.332583869	7.12880402	11.53930922	7.519205236	12.87542545	11.92499412	12.20145783	9.92376169	8.114602741	7.6763489385	5.155031965	5.197326058	7.3489933945	6.12820639	6.310935931	11.9684077	5.124608334	9.4125106255	10.42231215	9.246990599	11.51045032	5.315069158	8.154072682	9.519577839	6.82923652933	5.920240442	7.503032882	10.91211486	5.846693882	10.71589576	5.857863615	5.442621133	11.62774602	10.42763004	7.508450689	8.4261246795	6.93556862625	8.850844048	12.31689829	11.90965135	12.460118925	11.38494305	11.23417543	8.037328852	11.00370783	10.54658128	7.2494926675	12.56767587	9.95078259833	9.037218243	8.219678124	11.906436665	6.117700885	11.90502978	5.28811143	6.292326809	11.04525817	8.628446565	4.93712219	5.084292047	6.46426733	5.349799819	12.24154982	12.38541089	13.03029388	12.91617066	10.64717983	5.531727798	5.647702538	4.85650179	10.65082538	12.29067992	11.45460661	7.470010329	14.39263877	9.449938467	7.978569078	10.44741935	13.05627132	9.318331587	9.62804284167	7.982781325	10.17465769	7.536346549	11.05254447	6.754958049	7.453478739	5.682019293	5.564234295	9.185154884	5.69405225	12.88951828	11.79955959	8.36573313	10.2940315303	10.37177151	5.55148188667	4.668481241	5.606746643	4.828595108	5.964751666	6.371171674	11.30262766	8.034470399	12.78963253	8.042262829	8.17951245	BRCA
Instance8	12.33201704	9.016558388	6.5936127185	11.50362218	10.51584792	8.280192097	6.616552979	9.998054828	10.9210727577	10.38358581	10.92822987	6.6050820935	5.5469070515	9.863898567	8.094514685	10.27665401	12.78312415	11.307513242	6.82774846533	11.93792927	5.563776856	5.532793245	7.405718266	7.06335765467	5.688328124	4.55165352	5.838328613	5.18511875833	9.388491534	6.51507373675	9.3423966262	12.99983714	11.403473957	10.75503384	12.88118256	9.23773095817	11.69409393	13.49469877	6.3709421115	6.389055329	7.71369658525	5.677099914	6.80397072	7.22104467367	10.614422057	5.464350722	9.770623066	5.581763499	8.729277191	11.6923846	8.340396376	12.7003986	12.700632445	11.59046555	10.472897715	8.342209289	8.2414775895	4.846005888	5.261917434	7.9217158525	6.869597313	5.856370278	13.73376056	5.3534304895	10.2140968565	11.15889068	10.4984955	13.04549694	5.826809832	7.851001152	12.09119909	7.38557779167	5.651777341	8.982538116	11.72223985	5.344678465	11.05169516	5.982771878	10.32139858	11.76435133	11.92740031	6.751413926	10.304747614	8.784989627	8.207967411	12.522197665	12.83574159	12.690150265	11.92978186	10.75314175	7.320803087	12.27296951	11.59208337	6.6528482085	13.646442645	10.3157405403	9.091403071	7.56483756	13.058642555	5.626155278	12.20870084	5.65437420533	5.655646098	11.34927862	7.60485179	4.801431976	5.1546608925	6.750056149	4.709583584	12.95796723	12.15504123	12.60023009	13.284951405	10.95483991	5.485522047	5.30575194567	4.759970032	10.80014785	11.84647188	8.946263807	7.909009687	14.07409548	8.444746903	7.800157538	10.8824484	14.795549445	10.633209425	8.82865486733	6.853313064	10.20419243	8.021134232	11.10827306	5.956063188	8.297995101	4.867045482	5.66903474	8.216698727	6.172283106	12.56946885	12.53522522	10.11844835	14.9143649833	9.52338608	6.02185382967	5.600664669	7.833192323	4.703782956	5.838328613	5.443615974	12.67483341	9.039344827	12.66575012	9.98739233	7.995599168	Control
Instance9	12.47196608	9.374561962	6.582337549	11.48413324	10.43324145	7.748010194	5.61353994	9.075372932	9.16133675633	8.896847871	11.30388933	6.0707345255	6.1451870755	10.062571699	7.348243763	9.280446664	12.65253473	11.128678464	6.79865882933	12.15122597	5.584219358	6.943455835	8.100269585	6.363214653	5.612065855	5.00158975	5.40668228	5.343914422	7.258003273	7.5651842	9.0837101736	12.78522262	10.409830604	10.365683	12.657291755	9.05065703483	11.5577866	13.45429804	5.946229943	6.385953509	7.555325194	5.8288154675	6.4255607725	5.95571488033	9.5314758395	12.95548196	10.89786457	5.41963973167	7.4164135445	10.97179879	8.688134666	12.46971692	12.550834455	11.78049682	9.77405725	7.468667058	8.4099228125	6.047457275	5.503993644	7.467109349	7.180707637	5.422242462	13.88031822	5.7997031485	11.184447875	11.03869289	10.24073801	13.32090986	5.139562862	7.884523325	12.05538931	7.26993613533	5.841225451	9.306774385	11.41463782	5.1424023645	11.858053	6.024037736	9.687682355	11.95550835	11.58824628	6.768816606	9.317154837	8.102397265	8.343475697	12.97769962	11.17704903	12.20144596	12.2590489	12.54078076	7.317460382	11.58397843	12.10466109	7.306094857	13.92629211	9.96693346267	9.779514641	7.754087662	13.136039135	6.053334703	12.26420808	5.59010669267	5.46083367	12.26341894	7.156085921	5.071045314	5.3290381265	7.621467235	4.820703945	13.95556321	11.79378019	12.23971048	14.251632585	10.57425791	4.6681753895	5.55736987167	4.88668579	11.32122928	11.95847307	8.649382947	7.690523822	14.40827668	9.285483787	8.959597113	11.01182496	14.61562869	10.2274045235	9.29235500067	7.795310977	10.22215524	7.628921423	11.67615115	5.993510911	8.354404912	5.758164072	5.503993644	9.111501597	6.387246745	12.6125864	12.22236848	9.9479076	15.0102008533	10.40755487	6.16731789367	5.098675623	6.888990144	5.022380297	5.929560972	6.380768944	12.25622352	8.726934326	12.93044173	7.09249586	7.715775208	BRCA
