@relation thedata

@attribute 10380 real
@attribute 166012 real
@attribute 445329 real
@attribute 50515 real
@attribute 55501 real
@attribute 6783 real
@attribute 6799 real
@attribute 6817 real
@attribute 6818 real
@attribute 6820 real
@attribute 6821 real
@attribute 9060 real
@attribute 9061 real
@attribute DependentVariable {BRCA,Control}

@data
8.192220215,7.622255256,8.55400719933,4.585033079,9.232481563,5.468103682,6.57051373067,7.761315719,7.36902425767,7.39423259233,8.250810492,11.19567996,9.4235856285,Control
8.522268758,6.93387098,8.255737209,5.291687581,10.08304749,5.335400404,6.346233907,8.01730706425,7.27219891,7.080219934,8.388168421,10.23700709,9.7956829945,BRCA
8.522033306,7.337267595,7.98791965567,5.019269629,9.498889648,5.823119603,6.31160857567,7.76401764125,6.80139266567,7.235542349,8.375005573,9.193846343,9.985973555,BRCA
9.132706078,7.120137092,8.05259039833,5.337364334,10.09149526,5.402254249,6.15933275767,8.0871423745,6.96062749167,7.10305779833,8.43547051333,10.14854685,9.664790355,Control
8.898458641,6.322293794,8.06139164967,5.680472929,9.49375596,5.524354632,6.20647360333,7.7930791,7.13136447667,7.49678391567,8.18387619467,9.619688628,10.4763881945,BRCA
8.309761823,7.131859853,7.86967123767,5.470383322,9.160716733,5.268482349,6.14109141167,7.64131427575,6.92461777967,7.102286024,8.73837850267,10.24019539,10.2186578585,BRCA
9.0923747,6.949071249,7.352526977,5.009001383,9.336345391,5.744303238,6.36554223567,7.678685539,7.18674540633,7.35432209967,8.51157713833,11.71129928,10.4604945175,BRCA
8.025902417,7.576410887,8.68347414867,5.495064524,8.743741419,5.585722157,6.57682243167,7.77221540475,7.117289081,7.32141161633,8.22892493833,9.731616503,9.4353695315,Control
8.655317053,6.217236169,8.64551980267,5.66505961,8.359597076,5.596496342,6.71209357033,7.601365321,7.302592862,7.47034702767,7.94455608733,9.993561549,10.525105689,BRCA
9.060250846,6.29131404,8.40881755533,5.303973626,9.648600763,5.476390801,7.041175849,7.9731510195,7.253013729,7.61152564367,8.33965411367,11.08706186,9.832477497,BRCA
7.743759193,7.730641866,8.71537194633,5.548136995,9.715173149,5.970630084,7.086838185,7.9559975965,7.53720145267,7.50228760633,8.47800462033,9.671576946,9.4508098775,BRCA
8.197955209,6.743087843,8.41862105633,5.825538406,9.022701484,5.2278674,6.95888902467,7.85371247775,7.02358832333,7.062655843,8.646875554,11.31960737,9.8840016675,Control
8.246623189,6.263509238,8.566932673,5.941699827,9.106458987,5.766072507,6.480751101,7.70837711775,6.976932941,7.13481121533,8.693374907,10.69309511,9.359924563,Control
7.29407188,6.468180577,9.204187112,5.868520868,9.812141649,5.250403832,7.01550425067,7.65146644325,7.48594332,7.792488139,8.68103661533,8.466587485,8.3399197595,BRCA
7.602329794,7.778259714,8.55305233133,5.977286364,9.218358063,6.263556184,6.44551372833,7.449749694,6.96931573333,6.95653344,8.67034809333,11.75448264,8.973479659,BRCA
7.280866154,6.839333325,9.03355868167,5.719191142,9.69033901,5.719191142,6.834109617,7.50932805175,7.35390966233,7.865568211,8.48284696667,10.87780964,8.935920596,BRCA
7.203668872,6.464141882,9.04650824133,5.68566776,9.805502513,5.666764579,6.88892877167,7.62432826375,7.429589798,7.81995743933,8.61945938733,8.851515697,8.462371794,BRCA
7.452943624,7.551018227,8.37943734467,5.899786645,9.487689892,5.238415487,6.51962538067,7.24740079825,7.018227367,7.62520270833,8.42748313167,9.583055082,8.896316948,BRCA
7.466833308,6.866787846,9.20984599367,5.908099097,9.300593442,5.671018204,7.42520616533,7.551923558,7.45664258033,8.06640516067,8.64963978133,8.41854957,8.7457085975,BRCA
8.100019848,8.337132512,9.61214131467,5.244707519,10.384293,5.64689077,6.718773334,7.46087186925,8.25389984667,7.67737799,8.57177262667,9.872852273,8.5089330235,BRCA
