@relation thedata

@attribute 1317 real
@attribute 148867 real
@attribute 169026 real
@attribute 23516 real
@attribute 254428 real
@attribute 25800 real
@attribute 27173 real
@attribute 283375 real
@attribute 29985 real
@attribute 29986 real
@attribute 30061 real
@attribute 4891 real
@attribute 55630 real
@attribute 55676 real
@attribute 57181 real
@attribute 64116 real
@attribute 64924 real
@attribute 6556 real
@attribute 7779 real
@attribute 7780 real
@attribute 7781 real
@attribute 7922 real
@attribute 84102 real
@attribute DependentVariable {BRCA,Control}

@data
9.509538061,9.733693756,5.851693612,9.059994085,9.034882252,8.455847337,11.37897501,5.427950757,8.97271915233,5.251919058,9.2435487845,11.19380271,6.426806244,5.606287136,7.709068515,6.6592465895,7.34448335125,5.6593740835,7.2585766345,5.9703301275,7.269082544,7.8430483605,7.076257446,BRCA
10.06737759,10.78521972,5.551986008,8.909121384,7.998027803,9.799457,11.55255397,5.466310006,8.36452825733,5.566214857,9.3946283765,11.92850738,5.70500725967,5.7354394735,7.383015446,8.194248453,7.8367940395,5.522743213,7.5647508745,5.475650426,6.286239501,6.9233262025,7.314019254,Control
9.735649574,10.51367853,5.527485802,9.215606482,8.493075988,9.647771709,11.44994835,5.731055078,8.50789751833,6.232090496,9.2680778945,11.15202194,5.81912478933,6.022519773,7.188195976,6.4804622305,7.702359708,6.030818551,6.906534776,5.314909669,6.263509238,7.184422501,6.622275621,Control
9.52215539,10.95648527,5.154627002,9.781614263,8.355902877,9.34628999,11.49251933,5.731598207,8.87380415733,6.191903727,8.2268860475,11.58069917,6.25085761533,6.078230581,5.812762128,6.432190361,7.35614160475,5.8396791875,7.0000156495,5.8043360175,6.557659462,7.071154857,6.873785904,BRCA
9.605498559,11.22456868,5.379907907,9.367535494,8.67912917,9.4889400245,10.87277127,5.931453333,8.48676670333,6.26987998,9.434799575,12.08864757,5.91740542367,5.8909251275,6.845681744,6.8687010025,7.15627181175,5.710645298,7.10400608,5.764993229,6.451215749,7.739661202,7.069211088,BRCA
9.695411499,10.93533103,5.224977213,9.32491247,8.436358762,8.709571495,11.67671314,5.767529834,8.78891562,6.58789422,9.181087702,11.81855633,6.35620181667,5.991951091,6.07692847,6.753929738,7.28339706125,5.968196489,6.812575415,6.3059408355,6.875476373,7.1752218525,6.861958852,BRCA
9.704855164,11.09221886,5.38008113,8.930930318,8.434003819,9.339199592,11.72569442,5.965386767,8.884713869,6.340389243,8.1278286345,12.23639105,6.31881480267,6.125967169,6.099195905,6.0552518715,7.2589408905,4.944516499,7.2473537015,6.0893764375,6.090435997,7.255720786,6.912892703,BRCA
9.951044656,11.25129616,6.328679975,9.466168826,8.774927967,9.2738175235,11.67358746,5.371568663,8.87853262967,5.838454683,8.599638622,11.84033352,6.51883016767,5.6372788705,6.462793134,6.396212449,7.4630380955,5.217239701,7.326850538,5.896224785,6.561330433,7.574796289,7.352090061,BRCA
9.765899818,11.27393851,5.479789356,9.120679254,8.269595566,10.3867081445,11.75448264,5.816350905,9.03967664967,6.250208987,8.984034151,11.76197512,6.51737340467,6.0725860005,6.158968739,7.3136454075,7.370696348,5.734831976,7.5638446045,5.305185534,6.528263138,7.302939315,7.886765226,BRCA
10.16021845,8.28912106,5.52701656,10.46111646,8.758990275,6.8579148015,11.82418918,4.632300425,8.48030528167,8.046116026,7.1538309275,12.1857598,6.349082093,5.7792652915,5.706262025,6.9172650215,6.5000866535,5.694897097,7.0768541765,6.09344211,7.482729569,7.693399828,4.941119518,BRCA
