ID	11200	11277	675	4361	5884	4683	672	5883	2178	1111	2189	7157	3364	472	545	5810	2188	5888	2176	10111	2177	DependentVariable
Instance1	6.32033029133	5.87021932	4.757305356	7.21711226567	6.86823465375	7.67254028567	5.98817485275	8.306085763	9.226111776	6.612872643	8.692703652	8.333402628	5.285583164	7.15912118675	5.382345047	5.3469382865	5.250214317	6.922699549	5.105815554	7.5850123165	6.22349787733	Control
Instance2	6.25695428167	5.493795616	5.415666779	7.36313658733	6.50363252975	7.49895584667	5.98222220675	9.270109064	8.971091653	6.363920643	9.392012066	8.508984299	4.9467448445	7.09089637525	5.67954943775	6.057865228	5.376786337	7.553437762	5.176333993	7.1208131195	6.79805654467	BRCA
Instance3	6.585177168	5.552827477	5.679910204	7.251834494	6.489983089	7.77270160333	5.7519684745	9.15024304	8.918789554	7.245317684	9.956354783	9.660905593	5.2009568805	7.165383526	5.3269021	5.9256980425	6.158463896	7.45197832433	5.503993644	7.28927811	6.99468810567	BRCA
Instance4	5.902611751	5.911398021	5.377480603	7.25113540867	6.37243574525	7.808745052	6.35824610575	9.641623301	9.543109718	6.97286817	10.02554833	8.338826757	5.243458663	6.962212015	4.95432611925	6.0154991735	5.854439094	7.72103170467	5.525294697	6.9248886435	7.06370593833	Control
Instance5	6.41017141933	5.557249831	5.60541377	7.277262479	6.4759127875	7.50920137	5.846463069	7.99421358	8.374019108	6.59529898	9.139564862	9.701150974	5.263091458	7.2431584955	5.394762578	6.0411561995	5.799353673	7.573134545	5.883749862	7.5737548545	6.86306344467	BRCA
Instance6	6.614291049	5.3301724355	5.006983802	7.601319597	6.70665159975	7.46595288633	5.8408213995	8.949243917	8.448953719	7.01111856	8.953622554	8.868576523	5.2823824395	7.08122523275	5.5992247945	6.239618323	5.849568518	7.302284244	5.862954219	7.3259269905	6.583851982	BRCA
Instance7	6.19429139567	5.7905307875	5.46859248	6.93887945233	5.71414323325	8.02999223933	5.961989724	9.309829381	8.754203667	6.009555025	9.777124244	8.315445233	5.4473853525	6.392001616	5.20754562	5.7746841205	5.491381137	8.00726663667	4.95444207	6.9757173555	7.072047259	BRCA
Instance8	6.727954003	5.6887246225	5.018602184	7.404848849	6.76617859225	7.671411069	5.8897078505	8.144098803	8.817432296	6.619123639	9.106144874	8.92056956	5.4528603235	7.21389689	5.31897246825	5.7038607615	5.777032522	7.04465982233	5.451879748	6.8899599365	6.45005063967	Control
Instance9	6.65923442633	5.684742048	4.897254041	7.61606197033	6.37213784275	7.800748506	6.432318605	8.742495656	8.785216325	7.851094879	9.603014797	9.680166591	5.724482943	7.14878397875	5.76377410275	5.764225341	5.833276737	7.40702966467	6.099511534	7.148445982	6.775828829	BRCA
