@relation thedata

@attribute 10000 real
@attribute 10211 real
@attribute 1029 real
@attribute 207 real
@attribute 208 real
@attribute 2319 real
@attribute 23368 real
@attribute 2549 real
@attribute 27071 real
@attribute 3708 real
@attribute 3709 real
@attribute 3710 real
@attribute 4067 real
@attribute 51131 real
@attribute 5163 real
@attribute 5290 real
@attribute 5308 real
@attribute 5336 real
@attribute 5728 real
@attribute 57580 real
@attribute 5788 real
@attribute 613 real
@attribute 6195 real
@attribute 6196 real
@attribute 6197 real
@attribute 6198 real
@attribute 6295 real
@attribute 6850 real
@attribute 695 real
@attribute 7006 real
@attribute 7409 real
@attribute 8431 real
@attribute 930 real
@attribute DependentVariable {BRCA,Control}

@data
6.02664600925,11.4712435,6.348705253,9.746089281,7.466690585,12.8538437,10.66888523,6.11877664633,8.839221612,10.99802289,9.844635599,11.35799469,10.63456176,10.103733543,7.374389909,6.685313404,5.746189633,10.98014335,10.48283344,7.464221286,5.552770925,7.402056661,6.75911088,7.65857270567,6.52702968625,10.80480483,4.977292804,9.65740828,7.342077169,6.104761882,6.878146348,5.011016147,5.792862671,Control
5.94776533325,11.07296681,5.79053164567,9.68028616833,6.43012268,12.70768381,10.98935922,5.87580800833,9.303655734,10.75503384,9.525335383,12.08864757,11.67867508,10.0035894093,6.82117167,7.098719371,5.28956229125,10.64134532,10.32512022,7.664111461,5.761736804,7.1289164645,6.746992115,7.51923145167,6.64235424625,10.83272413,5.402083668,9.946928611,7.365668755,5.355449107,6.418236866,4.708480413,5.874189107,BRCA
5.52044016575,11.0249286,5.34429371167,9.69256516467,6.416760061,12.97428108,11.22308177,5.489172308,9.221779273,11.137683,10.74066222,12.01135666,11.59799678,10.0699950067,6.742616386,6.212526175,5.53171569775,10.4984955,10.4297627,6.699055749,5.7813974245,7.0926896005,7.136685014,7.197314467,6.2422901355,10.9243451,4.285723506,9.791985416,7.320667722,5.942638389,6.805650779,5.249645622,5.917677146,BRCA
5.58777326775,11.13481472,5.62556244233,9.98949733167,5.863140121,12.97428108,11.51613105,5.427851752,9.4817981065,10.00164081,9.439182162,11.97218475,11.00452968,9.77311281067,7.875812501,5.584068992,5.2600632335,10.35580562,10.18190731,8.649598507,5.1671536775,6.88167523675,7.5978930125,6.97936211167,6.33404855075,11.19937192,5.510021369,9.638916035,7.813125618,6.217042247,6.327333135,4.978894894,6.299945779,Control
5.87271996825,11.18656944,5.72645123933,9.506100771,6.860966288,12.74323457,11.09139921,5.95688781033,9.255735444,10.864964,9.689574849,11.58766984,12.12951334,9.86648902667,7.242581369,7.405441727,5.3791823495,10.43232295,10.27256013,7.356190313,5.93158530625,7.4523840255,7.021079646,7.28840672033,6.76922237325,10.47933595,5.111669081,10.27897821,7.547899223,5.60541377,6.328276055,5.291135005,6.107798352,BRCA
6.0241266485,11.27871096,5.244334811,9.688092646,7.477052175,12.96626215,10.66999253,6.364237361,9.1122517505,11.45443311,9.814991395,12.06588572,11.79461296,9.74528290433,6.583726382,7.460253403,5.613667902,10.6767992,10.16250498,7.322516605,5.9022013445,8.244265727,7.5246001185,7.361977291,7.19245125,11.22643043,5.123098393,9.943244144,8.067624097,5.984481833,6.682787905,5.294814856,4.980495207,BRCA
5.88751933675,10.78457782,5.81224373133,10.0480993307,6.742953157,12.94803322,11.69149721,5.846801913,9.682874849,9.557684409,7.511675823,12.23463043,11.980959,9.826106242,8.139859715,6.662423158,5.22611515975,10.27409306,10.31455241,8.485800258,5.875906139,6.14302696,6.923040761,7.46619594767,6.5621458705,11.68974045,5.579701547,10.45584633,6.816347305,5.486079796,5.926361974,5.046808884,7.278707598,BRCA
5.55851851825,11.28537059,6.476135957,9.436876068,6.689303092,12.65135565,10.33398861,6.14872126967,8.776624617,10.66388964,9.583290187,11.37383049,10.68348837,10.324214354,7.255408968,6.020263967,5.444090161,10.75653988,10.71573921,7.364684318,5.4118146555,6.9500503585,6.824884907,7.49696018667,6.575528975,10.38915837,5.064162066,9.498226492,7.356058229,5.844744204,6.739851899,5.30196368,6.080130651,Control
5.650041658,11.36309182,5.35894690833,9.58057105933,6.500527718,12.68048706,11.15889068,5.98389700833,9.3152728545,10.78521972,10.67301333,11.74966846,11.06871466,10.0656039177,7.076765168,7.205282841,5.386029074,10.57213676,10.36365325,8.178554217,5.575716739,7.14309656525,7.242305488,6.894570391,6.443440984,10.83540327,4.764488715,9.427680085,7.635901506,6.225020007,6.37387057,4.984374307,6.158463896,BRCA
5.56331123875,11.15310882,5.788030138,9.75364579767,6.827314517,12.95548196,11.04825205,5.85947821333,9.4917373825,11.44285036,9.67905828,11.77144213,11.11942121,9.89663499533,6.954839344,7.606018576,5.6711398605,10.09533805,9.653830832,8.683407961,5.35829187075,7.10464715825,6.8978346455,6.81342298733,6.26822091,10.84783275,5.246228736,10.46083242,7.135404364,5.977400858,6.73809606,5.396956849,5.838328613,BRCA
