ID	10243	6714	2558	2559	2556	2557	2554	1759	11337	2555	DependentVariable
Instance1	7.9656299825	6.75911734333	5.181234096	5.309623002	5.197719213	5.309623002	4.772692515	7.342077169	8.150611874	5.876585242	Control
Instance2	7.811750746	6.586005659	4.809673405	5.166927545	5.331285345	4.845755052	5.013251478	7.359664193	8.060129988	5.438135838	BRCA
Instance3	8.3739028225	7.22912163867	5.4315470595	5.228252321	4.924350826	4.762364039	4.963487128	6.524977004	7.990871388	4.844123557	BRCA
Instance4	8.0184904015	6.91032494133	5.0438413645	5.312711681	5.077041333	5.432467779	5.123512303	7.107533897	8.601734697	5.119160314	Control
Instance5	8.3681845355	6.72839437467	5.072094936	4.723301869	4.714811949	5.55659131	5.426609659	6.807004269	8.412465187	4.965450983	BRCA
Instance6	8.228302823	6.38912935567	5.5742018665	5.218404609	4.882412261	4.882412261	5.032554093	6.791752628	7.87664145	5.405661632	BRCA
Instance7	7.672019219	7.54701473933	5.1659232615	5.410418489	4.465794865	5.516024013	5.183299167	8.1487195	8.490982332	5.375918034	BRCA
Instance8	8.1267382775	7.00963552967	5.268484872	5.659219053	5.097833303	5.451879748	5.54798282	7.145425585	8.143027439	5.047681518	Control
Instance9	8.1945769815	6.85674479767	5.2721197175	5.281894103	5.817118769	4.305596023	5.011910695	6.93699452	8.325160532	4.783209568	BRCA
Instance10	7.656308619	6.973025285	5.2097275765	5.793773171	4.463378554	4.562508789	4.732013908	6.908516092	8.702017778	5.416004724	BRCA
Instance11	7.141152133	6.89592443067	5.428103885	5.154829498	5.438302209	4.709032106	5.182703468	7.877868648	8.601121824	5.618834209	BRCA
Instance12	8.3217715695	6.98144085767	4.996306293	5.216077698	5.048335648	5.224977213	5.316518	6.690211478	8.334118084	5.789345348	Control
Instance13	8.1072604675	6.75905554167	5.2538428765	4.743369099	5.476714818	4.940179966	5.164817697	7.501819524	8.706030693	5.507803557	Control
Instance14	8.2652478225	6.82951290367	5.37519355	5.404810541	5.292792099	5.815070224	5.09930704	8.200483173	7.377863663	4.982321965	BRCA
Instance15	7.924297389	6.91208436433	5.3545723345	5.532793245	4.526932284	5.6227922	5.089806641	8.152856641	7.71767835	5.403021612	BRCA
Instance16	7.993154181	7.22720437133	5.3842717125	5.684826625	4.969485815	5.190230876	5.182107523	7.584306987	7.672922288	5.006759452	BRCA
Instance17	8.269296535	7.35444662233	5.2035347305	5.757564188	5.720012484	5.080669653	4.915295312	8.014301064	7.35222251	5.150164881	BRCA
Instance18	8.341338414	7.03736704367	5.2683459005	5.738775435	5.591119307	4.549200114	5.045717348	7.535860745	7.809512721	5.277437357	BRCA
Instance19	8.1867407695	7.07743364033	5.3997395105	5.556131441	5.559347452	5.471521792	5.173738339	8.126718829	7.149597572	5.446761787	BRCA
Instance20	8.095567758	6.94510312533	5.0967830625	5.312983894	5.356153716	5.516024013	4.481986893	7.719014193	7.565846802	5.52701656	BRCA
