@relation thedata

@attribute 10022 real
@attribute 10563 real
@attribute 10663 real
@attribute 10803 real
@attribute 10850 real
@attribute 10886 real
@attribute 10887 real
@attribute 10911 real
@attribute 117579 real
@attribute 122042 real
@attribute 1230 real
@attribute 1232 real
@attribute 1233 real
@attribute 1234 real
@attribute 1235 real
@attribute 1236 real
@attribute 1237 real
@attribute 1238 real
@attribute 128674 real
@attribute 1524 real
@attribute 183 real
@attribute 185 real
@attribute 186 real
@attribute 187 real
@attribute 1906 real
@attribute 1907 real
@attribute 1908 real
@attribute 1909 real
@attribute 1910 real
@attribute 2149 real
@attribute 2150 real
@attribute 2151 real
@attribute 2357 real
@attribute 2358 real
@attribute 2359 real
@attribute 23620 real
@attribute 2532 real
@attribute 256933 real
@attribute 257313 real
@attribute 2587 real
@attribute 2826 real
@attribute 2829 real
@attribute 2831 real
@attribute 2832 real
@attribute 2833 real
@attribute 2834 real
@attribute 2837 real
@attribute 2852 real
@attribute 2862 real
@attribute 2919 real
@attribute 2920 real
@attribute 2921 real
@attribute 2922 real
@attribute 2925 real
@attribute 301 real
@attribute 3060 real
@attribute 3061 real
@attribute 3062 real
@attribute 339403 real
@attribute 347148 real
@attribute 3576 real
@attribute 3577 real
@attribute 3579 real
@attribute 3627 real
@attribute 3640 real
@attribute 3814 real
@attribute 3827 real
@attribute 387129 real
@attribute 414062 real
@attribute 4157 real
@attribute 4158 real
@attribute 4159 real
@attribute 4160 real
@attribute 4161 real
@attribute 4283 real
@attribute 4295 real
@attribute 4828 real
@attribute 4829 real
@attribute 4852 real
@attribute 4886 real
@attribute 4887 real
@attribute 4889 real
@attribute 4922 real
@attribute 4923 real
@attribute 4985 real
@attribute 4986 real
@attribute 4987 real
@attribute 4988 real
@attribute 5020 real
@attribute 5021 real
@attribute 50865 real
@attribute 51052 real
@attribute 51083 real
@attribute 51289 real
@attribute 51554 real
@attribute 5173 real
@attribute 5179 real
@attribute 5196 real
@attribute 5368 real
@attribute 5443 real
@attribute 5473 real
@attribute 551 real
@attribute 552 real
@attribute 553 real
@attribute 5539 real
@attribute 554 real
@attribute 5540 real
@attribute 56477 real
@attribute 5697 real
@attribute 57007 real
@attribute 58191 real
@attribute 59350 real
@attribute 6019 real
@attribute 60675 real
@attribute 623 real
@attribute 624 real
@attribute 6347 real
@attribute 6348 real
@attribute 6349 real
@attribute 6351 real
@attribute 6352 real
@attribute 6354 real
@attribute 6356 real
@attribute 6360 real
@attribute 6361 real
@attribute 6363 real
@attribute 6364 real
@attribute 6366 real
@attribute 6367 real
@attribute 6368 real
@attribute 6370 real
@attribute 6372 real
@attribute 6373 real
@attribute 6374 real
@attribute 6375 real
@attribute 6376 real
@attribute 6387 real
@attribute 64106 real
@attribute 643 real
@attribute 6750 real
@attribute 6751 real
@attribute 6752 real
@attribute 6753 real
@attribute 6754 real
@attribute 6755 real
@attribute 6846 real
@attribute 6863 real
@attribute 6865 real
@attribute 6866 real
@attribute 6869 real
@attribute 6870 real
@attribute 718 real
@attribute 719 real
@attribute 7200 real
@attribute 7201 real
@attribute 727 real
@attribute 728 real
@attribute 7852 real
@attribute 84109 real
@attribute 84432 real
@attribute 84634 real
@attribute 8484 real
@attribute 8620 real
@attribute 8811 real
@attribute 885 real
@attribute 886 real
@attribute 8862 real
@attribute 887 real
@attribute 9002 real
@attribute DependentVariable {BRCA,Control}

@data
6.127019947,8.832400431,6.94398321,5.143216808,5.69300685,5.63934380733,4.974542217,5.447262584,5.221114603,5.061140288,6.819192757,5.2136469555,4.946977895,5.476713145,9.25713922533,7.716547055,5.48205062,9.939476784,5.9784309,7.597323101,6.336020558,8.037104493,6.244036128,9.495495869,10.30881145,5.63256723,6.9662807345,8.587403553,7.00538986675,11.75733557,7.129007453,6.16998656,7.75815845,5.1366445505,7.952451696,5.23916954667,12.10651723,6.207019812,5.30457211,5.245122266,7.845303625,5.228566755,4.761566465,5.146911012,6.537921615,4.862465343,5.287261033,9.08867977,5.449405582,5.773740066,9.169637639,5.357737827,7.847231165,5.3107247265,13.42222975,5.555057842,6.142419181,6.409692703,5.342706958,5.561334729,6.926763588,5.59381033,6.294717805,7.657892063,4.552267191,6.294717805,6.157150477,6.24403587467,8.5473628405,8.427575926,4.182400944,5.211023147,5.387510099,5.028581582,7.723969969,5.326825246,10.55385032,5.357737827,5.229406468,5.011910695,5.263890047,5.8323282355,5.940712585,4.961289063,5.79064906,6.107798352,5.87990580375,5.30666361433,6.646598759,10.19564323,11.49325267,4.34910143,6.509304419,5.287261033,5.55314710325,5.71081418,7.383101874,4.723301869,6.350944152,6.4536458925,5.312711681,6.4753863025,4.956069723,5.650772635,5.240897443,5.726293954,4.856999696,9.39163019333,4.801431976,11.608531405,11.2184514,4.766345274,5.6545721755,5.259471408,6.6596432,6.773076963,11.15310882,8.041222615,6.9754956315,5.445769113,11.71759959,5.438302209,4.306417629,6.124127129,5.283376631,8.751444577,6.117908631,13.90556143,8.070538427,7.8528251435,5.406763132,5.4490214545,5.532465614,5.24231324,5.26399664,12.72821502,11.4707490367,5.469569578,6.21149121633,4.288422074,5.685383408,9.521846327,5.729492441,5.279388878,5.696140781,4.761566465,6.11559137867,5.557816912,6.28829973167,5.19914962767,5.720286161,10.13161943,8.138925953,5.452703528,5.314463639,9.094098227,7.904907218,7.52433658333,4.723301869,5.628781795,6.95878795,5.1564842355,5.833276737,4.678655626,4.893133131,5.154829498,6.28540742,5.10371924,6.804593667,BRCA
5.824138541,12.26795863,6.244559471,4.922924076,5.166827146,5.754988604,4.832651143,5.4296171725,5.438302209,5.082161018,7.50227714,5.1437246965,5.135464327,5.274553208,9.05917582033,7.259275135,5.066101302,7.970797765,5.130530665,8.927469436,6.067171478,9.144707758,6.546204289,10.76919343,11.40309208,5.775584767,8.365494964,10.30371829,6.9143130865,11.9564860075,8.0922726865,6.4406476485,7.606111137,4.9496146385,8.747254058,5.38448046467,12.95175557,5.845497107,5.163006136,5.4424428995,6.762286105,5.354787677,4.402451945,5.618834209,5.789345348,5.451879748,5.139767484,8.815297366,5.100569046,6.663490948,10.07813116,5.660217896,8.5730625195,5.5926523365,13.33363132,4.900638916,5.151586144,6.21082291,5.692518737,4.958159726,8.7833788245,5.436471072,6.120347403,7.711548465,5.201056716,5.466310006,5.298668624,6.16537276167,9.0141260175,8.352927454,4.971556485,4.762895476,4.963024656,5.084076226,6.751447402,5.3765809895,9.992853784,5.297201735,4.712475205,5.205950825,5.179920282,6.479873904,5.238162569,5.043094288,5.882772183,6.007201809,5.808763846,5.09567565783,5.850631456,10.47933595,11.32260436,5.403618168,5.844116484,4.977292804,5.2982274665,5.501129593,9.005807769,4.815077462,6.397294391,6.167923973,4.986196164,5.901827504,5.622060057,5.218404609,5.36773034,5.522472662,4.977292804,10.0354738143,4.615929054,10.2076843525,12.25199131,4.85650179,5.8244303055,5.431298057,6.007201809,6.286239501,11.70867451,8.228038372,7.5001450895,4.853011634,11.10224867,5.302694893,5.112711859,6.374131486,4.766080198,10.8955187,6.008659014,8.517296488,7.215390118,7.573098001,5.598224444,6.852138545,5.426972015,5.320043828,4.814595343,13.34505663,12.3427728967,4.755971149,6.204527514,5.208391667,5.4942889465,8.827978656,5.634891802,4.341093982,4.839217974,4.86271329,6.66940248467,6.363088376,5.454608679,5.72231772433,6.142572347,10.28695653,7.938625611,4.835433068,5.3320484465,8.994976437,7.224631509,8.662151022,5.266984428,6.231418607,6.074843234,5.460803604,5.639963781,5.275017526,4.944168843,5.473633714,6.26987998,4.688199455,6.1096319405,Control
5.74618594,7.933190677,6.056535435,5.2958041555,5.440131024,5.85352549033,4.944168843,4.90770757275,5.400718297,5.343062431,7.021260744,5.2442925375,4.814308516,5.44376233,8.59757336467,6.935904996,4.647341451,8.964529406,5.069542407,9.332224482,7.801516189,9.337113062,6.469890553,10.9073904,11.49398064,5.476714818,6.765459403,10.2343328,6.7976455465,11.749596883,7.4327022365,6.1576359465,6.391291392,5.3288477625,8.296206296,5.11554768667,12.70249961,5.821270943,5.015899139,5.047565194,6.977855527,5.433831584,5.513025813,5.91229732,5.713428617,5.386734438,5.069542407,9.47852654333,4.861349053,6.021819068,10.62223972,6.241321216,8.790152406,5.759796294,13.80581744,5.494264588,5.025484272,6.347404892,5.630093262,5.411605257,7.1443881845,5.397898131,6.441413448,9.200899294,5.364232071,5.652422855,4.699347423,6.34529157133,7.606037951,7.779737614,5.272407006,4.642152489,5.123719213,5.804912672,8.491293067,5.7793987485,10.6161723,5.521373712,5.135259094,4.609741822,5.164817697,6.8005629955,4.9751704015,5.127851204,5.45451419,5.978831274,5.71996863025,5.49024614883,7.217233443,11.94030819,11.14439395,5.206146244,5.544123097,5.275762522,5.51032562475,5.057679059,8.093207747,4.955372383,5.829159022,5.814478485,5.510179653,7.056558221,5.266422307,5.502084908,5.15826759,5.599028548,4.84450022,9.978487393,5.04046645,11.636604355,12.05629403,4.913979924,5.503637579,5.406172047,5.921550137,6.338696833,11.67671314,7.152997456,5.6808892975,5.242898987,10.75883654,5.527485802,4.58082496,6.158160906,5.197719213,9.059994085,5.960240188,10.1314458,6.513495187,6.9653058575,5.150005544,6.094475188,5.3909333785,5.0538025,5.07554057,13.10298289,11.8230095967,5.00158975,5.59896620433,4.401824661,5.580643887,8.672779895,5.532793245,4.884367446,5.6098519,5.047354342,5.93341334533,5.965906187,5.59543499067,5.80272355333,5.997863257,9.936741399,7.366718081,6.113227104,5.499284588,9.503095822,7.594774559,8.46853633133,5.043313058,5.840785003,5.607190661,4.8985902385,5.939585825,5.416511492,5.232863381,5.032994809,6.600734814,5.470871348,6.1136713175,Control
5.601853411,7.722672859,7.812628378,5.5314878645,5.463533568,5.716607542,5.297201735,5.43386728275,4.899672619,5.144669712,6.893577983,4.649842571,4.192301587,5.815593995,8.87277092767,7.492776776,4.700318863,8.407279583,4.643595993,8.428564447,5.709849771,7.6451809965,6.301867109,9.964240181,11.00268162,5.704188105,8.304054221,9.911706981,6.580641495,10.9551055265,7.398284041,6.49116438,7.928579257,5.321801176,7.340698283,5.22190650767,12.89557628,5.686228245,5.2284826345,5.3084346165,6.458985318,5.37205994,4.872103847,5.779332779,6.870738061,5.115003321,5.078643187,8.102470053,4.834169221,5.40889121,7.51147817,6.068784322,8.037129939,6.589061439,13.92897912,5.073403866,4.569042829,5.797150007,5.419716899,5.297201735,6.1489128,5.748602952,5.497142287,10.01433476,5.709849771,5.538857248,5.387510099,6.37126198467,7.034673252,8.806945181,5.229406468,5.254944744,5.451879748,5.521530756,11.538548,5.7572615345,8.825237967,5.80000117,5.211315238,5.09930704,9.575842278,6.187765664,4.8154058795,5.216077698,5.88130442,5.154627002,6.1986221175,5.2341700205,5.638516463,12.91025583,10.92191923,5.287815095,5.545359333,5.40889121,5.12348539,5.652064272,5.292792099,5.109999067,5.548676475,5.9355579795,4.727392239,6.926112165,5.38008113,5.36790503,5.125166757,6.071897384,4.748476814,9.78338797567,5.349976695,8.849661743,12.51631937,4.916490079,5.9275636185,5.309259193,6.2370719,6.304972419,9.808852038,6.942283201,6.034044267,4.561139219,11.25100072,5.313256056,4.62091844,5.636197729,5.241850906,10.50202152,6.692968069,9.655880007,7.15957148,7.0792970295,5.7758449235,5.469874279,5.3536289645,5.0665556735,5.0931629355,12.66081938,11.3110617733,4.961404834,5.65547600933,5.301232095,5.402507908,8.424776339,5.676811285,5.391639926,5.387510099,4.872103847,5.94625122667,5.923631295,6.164891393,5.64824892467,6.091917306,9.100032254,7.392148078,6.308617188,5.46068619,9.507299682,7.238694025,8.46643887033,4.507197878,5.62600922,6.178321874,5.2011573705,6.788819864,4.628370421,4.927672792,5.014814152,7.243509918,5.459768685,6.0368405125,BRCA
6.009890885,10.27172596,7.776747405,5.9099972545,5.524354632,5.71506242767,5.337721125,5.32131906375,5.219566658,5.089806641,7.303669174,5.1548659475,4.269951597,5.3501798975,8.75107364433,7.143360572,5.322839634,8.52583508,5.203016352,8.3878069905,7.119877807,8.1643346865,6.670978828,10.27256013,11.15565329,5.627687994,9.194363664,9.667879322,7.414331295,12.47184107,7.640807645,7.532768914,7.68828725,4.897927172,8.066023413,5.27607408867,10.46028211,5.337721125,5.7159162585,5.3301380985,6.362693977,5.229877896,5.693076567,5.706262025,6.568492472,5.207903829,5.862086362,7.990660565,4.904256777,6.328500469,7.95691498,5.71411584,8.0102649785,6.940221214,12.96993872,5.506693372,4.931696351,5.640759188,5.590221183,5.666480557,7.8549517575,5.9422865,5.898940671,9.271481193,5.263796174,5.322839634,5.149758548,6.15427388533,6.4600380145,8.464710252,4.772692515,4.811228613,4.35562555,5.590221183,8.73384673,5.767233545,8.401339409,5.472171943,4.889487232,5.076613872,6.668959864,5.902893546,5.6414929435,5.71411584,5.808521004,5.348384034,6.4010943495,5.30714112983,5.830617404,11.68152186,10.56122138,5.541492575,5.48527486,5.12102706,5.63307761425,5.892033495,12.55220564,4.765152047,6.121642945,5.903309135,5.701972633,6.940675918,5.421737703,5.701972633,4.348444035,6.016591727,4.882412261,9.74088833533,5.040904755,9.6174803665,12.86051578,5.229790979,5.327890789,5.701972633,6.817754747,7.435464258,9.567718992,6.396952035,5.581667504,5.23994335,10.4463144205,5.114899242,4.772692515,5.895551805,4.889487232,7.745457735,6.54048116,9.226202111,7.093182818,6.4478462195,5.6952934225,7.013336823,5.261546622,5.7496089345,4.800409743,12.97428108,12.5904258133,4.959319531,6.03983987567,7.201587612,5.884320441,7.939933417,5.931453333,4.994139844,5.318146211,5.045935721,8.750835284,5.327517838,5.68747133,5.31076004533,5.729968205,9.202638794,7.935682389,5.524354632,5.628665756,9.933580429,7.288638004,8.67410823533,4.657664267,5.545977053,5.729968205,5.108502535,6.25432535,4.649642211,5.594556946,5.156043878,7.473768904,5.43588795,6.445534396,BRCA
6.083219352,5.713016126,7.382929013,5.541673127,5.321216715,5.365232946,4.348444035,5.360285353,4.414880594,5.280781207,7.243747912,5.210537089,5.455500867,5.456655096,8.97672391067,6.48510929,4.371462136,7.460826761,5.193979903,10.1603722695,5.658862155,6.9745006025,5.529673585,9.234794159,9.774293365,6.422153617,8.361111077,9.854946719,6.57615410425,11.106139519,7.6061155495,6.209177438,7.687552619,5.269284468,6.884235019,5.32859360933,11.63216835,6.269038407,5.4557288285,5.2850302575,7.048162946,4.94211964067,4.868404346,5.262105418,6.545046028,5.555211263,5.272593629,7.882144501,5.66505961,6.068999232,7.786875865,6.043088135,10.4166774685,7.106644146,13.50065522,5.435554632,5.178327476,5.602001935,5.673211007,5.01168711,6.814024793,6.040679456,5.689726348,7.214637559,5.197719213,5.29242402,5.383541223,6.43487760833,8.625543178,8.74951845,4.605605389,5.106757903,5.849005469,5.455500867,6.241654902,5.7051387815,8.93298324,5.548136995,5.613981872,4.287180505,6.691224003,5.6261427705,5.12672975,5.404810541,5.735326697,5.209854193,6.395389924,5.41781117667,6.193383055,12.93429355,11.37562067,4.974542217,5.809164401,5.310713879,5.21635079475,6.043088135,5.166124157,4.944168843,6.427108002,6.81850367,5.458292792,6.8280892895,5.52701656,5.777361355,5.097833303,5.781039169,5.391983545,9.97032232433,5.03519637,8.6039844925,12.84903075,5.335936286,6.0654113605,5.421569411,6.008659014,6.327333135,10.68519142,7.938934301,6.7443262155,5.716175548,11.40510188,5.056595719,4.883878898,6.357908785,5.182107523,7.684715533,6.488889022,7.780836847,7.717369903,6.7070004905,5.143405009,5.831726651,5.5164341915,5.4617692045,5.1206519715,13.2092074,10.7387244903,4.795210185,5.57853015367,5.139767484,5.7243219565,8.209186643,5.722063796,4.49962675,4.127508165,4.753031544,5.333274693,5.96947934,5.79689730133,5.43296595933,6.108216675,8.429700821,7.423160304,6.65091217,5.6594357855,9.727627431,6.677300776,7.89103560467,5.439300032,5.408721412,5.909299837,5.0092522675,6.75646,5.670735019,5.710400941,5.240515881,7.729163775,4.31370602,5.9744242255,BRCA
5.607930386,5.624694033,7.142160998,5.6720737205,4.847509986,5.62468914,4.331765453,5.32191118775,5.652207716,4.348143714,6.635722201,5.273005932,4.118858592,5.454992331,8.792839968,6.533645591,5.328685023,7.661655419,4.60145271,9.049030329,6.121435737,6.7422321415,5.961514085,9.012485657,9.489507374,6.894699933,8.1138518555,9.997137528,6.3864960675,10.837073227,7.3943535655,6.152558154,6.953646832,4.9827071295,6.776041872,5.56709135233,12.56576382,6.227717614,5.5163936635,4.9691706545,6.692968069,5.23966433567,4.966028078,5.540717978,6.666405549,5.26285711,5.115211455,8.52765743933,5.274831217,5.57547212,7.593430574,6.212380259,8.065831688,6.409840079,13.18452521,5.456979618,5.547674422,5.782022708,5.242422681,5.343595475,6.874510871,5.229790979,5.94146509,8.128885094,5.439300032,5.349799819,5.476876799,6.198334593,8.7850804785,9.404673855,4.927909782,5.034316149,5.328685023,5.434304001,7.468870664,5.5707603315,8.90097329,5.398154738,4.995271094,5.042109409,6.299121568,6.3788059085,5.445849185,5.22343341,5.584369709,4.96994622,6.4733764995,5.35236010267,6.012351476,11.24301642,11.43680016,5.08439518,5.937586419,4.521628587,5.0291939845,5.834288528,5.591418558,5.447257868,6.213741562,5.7376293825,5.497860816,7.0961481265,5.584369709,5.331822758,5.310350345,5.547674422,5.002940155,9.69986750167,5.316518,8.6605132515,12.42766909,4.880699299,6.2998836845,5.785165535,6.427610886,6.682015342,12.2091488,8.668176866,7.1427789215,4.93712219,11.242388695,5.10518698,4.915295312,5.603041174,5.019269629,8.186907968,6.42631141,7.652775301,6.96538352,7.9522623515,5.587249209,5.5960381715,5.194438145,5.646780781,4.8486056205,12.87339418,10.4054540527,4.910985938,5.378854564,5.186868206,5.501423236,8.20821134,5.740935147,4.957695542,4.568283936,4.640418217,5.51965123367,5.460260315,5.755361524,5.494216472,5.939468289,8.501002294,7.107455434,5.880141381,4.9724627355,9.47543003,6.353416478,8.37938063133,5.019269629,5.394986728,5.922204539,5.4760285895,6.718707958,4.872103847,5.467614719,4.907144547,6.751849051,5.529361248,6.085969302,BRCA
5.86159021,11.04873907,7.425113337,5.783676553,5.825538406,5.691709193,5.524354632,5.32283682125,5.127954352,4.700735,6.95652463,5.1336081555,4.41408113,5.4770915855,8.94110602833,7.037687304,4.39952721,8.399791803,4.340085161,8.8713540285,6.836117042,7.4241269665,6.204870044,9.456775931,10.07853816,5.238415487,9.342279471,9.397172503,7.14151275275,11.4335031145,7.5916893165,6.764090003,6.225935832,4.8173149925,7.605629752,5.56033298733,11.26747744,6.563276843,5.328669016,5.258221144,7.186513247,5.16816892,5.55659131,5.321757891,6.796010803,5.517599514,5.474445169,8.248676721,5.070616072,6.156442756,7.862360143,5.874988261,9.974366844,7.2032688,13.14374197,5.534350549,4.880699299,5.858361051,5.159378163,5.973043665,7.2343726315,5.908699592,5.989826604,9.718905756,5.394901009,5.002490161,4.844249122,6.29861424833,8.339274518,7.824005841,5.305798424,5.104558131,5.191218407,5.229983196,9.046449537,5.5415622025,9.909466033,5.277437357,5.225555714,5.045717348,6.630089166,6.5544249085,4.980608753,5.149758548,5.911578492,5.722337084,6.144836171,5.3872272245,6.456564386,11.69692854,11.26849246,4.693923387,6.796010803,5.24660879,5.2993720995,6.078850631,9.480144491,4.757838652,6.984193777,6.263350646,5.305798424,6.218962771,5.268482349,6.052139389,5.50716927,5.823119603,4.886563865,10.0058225363,4.778486368,8.8229489855,12.87187546,5.346612346,5.8120304655,6.089376987,6.686574498,6.595597365,11.36056745,7.733898511,6.5745843085,4.700735,11.42642399,5.029244428,4.314057196,6.162799782,5.729560417,9.070054596,6.909896458,10.09337172,7.859086107,6.8524471655,5.6936151755,6.212139726,5.4059779025,6.6824156505,5.140732437,13.13613647,12.12501408,4.96464266,5.685915685,5.921609641,5.6670759415,8.156160361,5.813916637,5.330389211,4.218814517,4.856003713,6.73802872267,6.185178351,5.704214945,5.34591837767,5.963191597,9.230429477,7.535860745,5.94825698,5.6299579965,9.214671934,7.049089233,7.96291278133,5.119367849,6.015700078,6.708811881,5.0669662275,6.524820335,5.534350549,5.588273328,5.196539425,8.711461459,5.492022402,6.109719723,BRCA
6.002202513,7.600435399,6.854778406,5.761677074,5.625278709,5.61509291833,5.044843524,5.22847130525,5.214135735,4.382389954,6.748800415,4.9637497015,4.851388329,5.2824126215,8.90594743633,7.132990933,5.294814856,8.768913037,5.43213367,9.1040715815,8.288302177,7.142113704,6.256638601,8.976106631,9.442912986,5.532793245,9.8050443525,8.744817969,6.98129775625,10.9875720195,7.294305955,6.5583762725,6.584515816,4.7493426685,7.088605737,5.341560226,12.51631937,6.288271459,5.0726019785,5.4711092315,6.779329085,5.34427622067,4.933585915,5.652781349,6.905631069,5.124960054,5.603041174,8.80714932633,5.301415026,6.029900759,7.368945369,5.953853775,9.5621,6.778465088,12.77284039,4.701982666,5.524354632,6.001020373,5.529517425,5.221114603,6.843036893,5.816350905,6.028962066,7.599319886,5.380773813,5.418199436,5.250593322,6.33652575467,7.8238892565,8.114745876,4.667062321,5.221114603,5.574866903,5.371045856,7.508252593,5.560944743,8.367328607,5.946094073,5.32446073,5.122477305,7.280657403,7.094041637,4.971992513,5.511603435,6.234008457,5.221114603,6.507050178,5.20924794033,6.314610999,12.00937212,11.10921707,5.331285345,6.431042576,5.022602231,5.29501793375,6.031666056,8.79005612,4.863456876,6.23055429,5.7407432605,5.406001929,6.2944049515,5.813403636,5.644873832,4.971786376,6.003664774,4.941119518,10.2659640897,4.847259412,9.0860185665,12.48548602,4.982093747,6.2826271935,5.680050906,6.61750833,6.684401928,10.16961223,7.417601761,6.745770347,4.8589896,11.010045625,5.015706349,5.025927152,6.220335396,5.274831217,10.02776128,6.417013335,10.04015309,7.488565469,7.045790406,5.3714237745,5.956093895,5.481885335,6.166655856,5.481675251,12.04001406,11.9857697633,5.391811746,6.10791327,5.463697036,5.919430031,7.484865429,5.768721099,5.072332275,5.185679507,5.350860747,6.067981177,6.336823962,5.98120769367,5.43513097333,6.022152086,9.226111776,7.249542819,8.798796695,5.489488121,9.024766466,7.426665477,8.705908136,4.937593039,5.634891802,6.723630657,5.0601218085,6.804231473,5.255511354,5.628490196,5.467777725,7.866878815,5.281523233,5.8103717685,BRCA
5.636777762,5.101619875,5.901899413,5.02366376,4.71233763,5.809395538,4.632300425,5.0693168285,5.123512303,5.616777635,7.614086121,5.212032349,5.461734198,5.4101039815,9.216026282,6.520033725,4.867663307,9.691255469,4.616223203,9.0919581185,5.962960332,5.8564691355,6.528966337,10.30614748,8.245625344,5.567280188,7.1556530565,10.88595582,7.20770893,9.600415897,7.289896142,6.609358486,7.223135616,5.0695983035,7.586916939,5.180351911,13.34981755,5.587673458,5.2236263855,5.3245999265,7.923240007,5.25244097667,4.879597034,5.52701656,6.949129628,5.123512303,5.039808741,9.286394764,5.290397907,5.088959125,8.490170098,6.114372881,10.087407836,5.623273663,11.11985886,5.878732237,5.377654117,6.427778475,5.36773034,5.113545539,6.3321564655,5.626739362,5.823692844,7.657749184,5.334149236,5.687628504,5.323740468,6.324218084,5.888269746,8.209186643,5.039808741,5.156448444,5.052688948,5.233438728,6.46344723,5.2346189945,8.982823296,5.178725843,4.916728914,5.323740468,5.567280188,6.213698233,5.1446883835,5.222467693,5.962960332,5.167730486,6.23403001975,5.40272486833,6.164912581,12.27401999,8.1818742,4.867663307,5.472659365,5.657076342,5.39162109525,5.484469475,10.13518377,5.027033758,5.726021414,6.3361014115,4.941119518,6.711917853,5.80517071,5.36773034,5.398154738,5.706262025,5.26763996,10.204377397,4.686239521,10.18158711,13.83906107,5.323740468,5.5082096605,5.734852697,6.981855863,6.981855863,9.266219144,8.733965327,6.8814430195,5.290397907,11.72497176,4.96556642,5.279110251,6.057131398,5.015037253,8.788654005,6.232090496,11.25078414,7.306406083,7.416593687,4.9353959315,5.146228001,5.406974766,5.348427603,5.262139108,13.90840625,10.9724144457,5.290397907,5.844067086,5.19062597,6.685508756,8.219411924,6.089482923,4.450633198,5.537615426,5.101619875,5.37647611967,6.00360856,5.62974675433,5.50362752933,5.910259709,9.522278016,9.103957277,5.790127717,5.58064038,9.68371449,6.247932852,7.97141172567,5.20184089,5.989031828,5.676811285,5.0702896485,6.404890884,4.96556642,5.101619875,4.554108019,6.319586888,4.700180125,5.3804824545,BRCA
