ID	10818	5906	3265	7529	5605	673	5894	5604	3845	1398	2889	4893	4803	5595	4914	5594	DependentVariable
Instance1	5.772677763	7.005431822	7.4423513115	11.115513174	11.44994835	6.513534664	10.11570732	10.49127719	6.8286116825	10.9291550067	8.096419889	8.74899041	7.388170429	11.634256725	5.19152344233	8.27215776867	Control
Instance2	5.65943283333	6.434568757	7.8897640555	10.8888014215	11.52169626	5.99820185	10.34726733	9.559434991	6.4300637355	10.8430461553	8.308590396	8.474680533	7.536346549	11.27623323	5.505510586	7.85669691467	BRCA
Instance3	5.55073379133	6.699751273	7.856102429	11.252028628	11.72288448	6.84843868	10.45388564	9.65317699	6.720661627	10.353336411	8.06587291333	8.690112479	7.765321119	11.198356615	5.26733198233	8.11094053067	BRCA
Instance4	5.33781834633	5.6556447465	8.398114105	9.6891460585	11.42772678	6.723630657	10.09500831	9.580847928	6.243898751	9.24789131367	7.75608816367	8.847629866	7.799736743	11.274247985	5.99442656267	7.98209816267	Control
Instance5	5.688073818	6.4308542	7.697637374	11.277560598	11.8471671	6.818713579	10.22872886	9.966174165	6.8833304115	11.076519951	8.12260925067	8.770532686	7.144329712	11.21839075	5.547936593	7.82991936767	BRCA
Instance6	6.26184317333	7.3002942325	7.3388634815	10.678516145	11.5852209	6.520033725	10.624983	10.23164154	7.019536675	11.51028325	8.40450445433	9.445243095	7.044998189	11.07534033	5.422961591	8.18650002	BRCA
Instance7	6.52939292733	7.2132301705	7.9742866725	10.2755669945	11.16076662	6.949071249	9.961088297	8.977681421	6.6232326	9.54237477033	8.232537209	9.358008891	8.198753346	11.151396135	6.52639166833	8.451561107	BRCA
Instance8	5.97148952467	6.7375606535	7.7095138065	11.313560577	11.28922369	6.880413479	10.12277013	10.00443156	7.0670465565	10.4230262683	7.82778458767	8.993477034	8.277683912	11.40345044	5.618990182	8.171538624	Control
Instance9	5.54762997267	6.6237057305	7.94496816	10.898757498	11.82274022	6.894518054	9.9831294	9.452231522	6.5497902615	10.3226626667	8.16675555833	8.769533015	7.431458167	10.99057863	5.580399701	7.91861634733	BRCA
Instance10	5.70757979267	6.458550254	8.148239231	10.8706706855	11.64681981	6.877072814	10.28660429	9.69476318	6.1985753455	10.545324375	8.199921005	8.271931157	7.109833592	11.551814785	5.61823474067	7.74245236133	BRCA
Instance11	5.474832278	6.367097734	8.198599078	10.689313351	11.94944384	6.461320332	10.23292486	9.736317839	6.7499434665	9.79179927967	8.20243453067	8.359597076	7.593430574	11.573459625	5.82521094467	8.06297051567	BRCA
Instance12	5.75504391333	6.6803573705	7.4409667175	11.1506836145	11.38105635	6.276408844	10.11618835	9.990983614	6.5565791765	10.508302728	8.218543204	8.700336649	7.536560251	11.32136754	5.741424473	8.197304519	Control
Instance13	5.512284756	6.6358028665	7.6537280945	10.921528441	11.33166731	6.674054967	10.13087976	10.29596436	7.0758260015	10.776914439	8.05578707333	8.782311189	7.908033966	11.488573795	5.65673537333	8.151507585	Control
Instance14	5.61854815867	6.5600925975	8.1909422715	10.7254236375	11.29445435	6.855868653	10.76657469	10.01433476	6.6476128175	10.0785233767	8.51274768967	8.647099619	6.930918032	11.695521545	6.076211705	8.08129530567	BRCA
Instance15	5.79048117533	6.965484196	7.2806843915	10.2594135915	11.28106518	6.771559209	10.37973064	9.712540381	7.0204037355	10.273357482	8.32439668333	8.81729638	7.437400717	11.206231375	6.892202365	7.95451796533	BRCA
Instance16	5.33919502267	6.4715114345	8.539009948	10.5808051515	11.36168902	6.67359573	10.55366796	9.812386363	7.1398498025	9.657730528	8.01006157867	8.541833388	7.62073508	11.49634678	6.22343926267	8.00665617633	BRCA
Instance17	5.61174235633	6.023625171	8.146852134	10.4220281465	11.42163372	6.936287895	10.73881029	9.916141133	6.9933104255	10.1347274673	8.288915847	8.366847964	7.081033649	11.796022585	5.900651423	7.86577453733	BRCA
Instance18	5.830169643	6.459501324	8.041917075	10.774455608	11.31587145	6.811538864	10.51457134	10.0322459	6.9654454415	9.80282410467	7.850534738	8.850844048	7.252857286	11.46459896	6.655477482	8.01917131267	BRCA
Instance19	5.78611083467	6.2166346505	7.888636145	10.6742105895	11.57272404	6.9630149	10.54450111	9.833428205	6.6035671485	9.86475183033	7.78803484367	8.687831539	8.260967887	11.5411915	6.36521905133	7.890844983	BRCA
Instance20	5.28673583567	5.5290771255	8.85628218	9.266249858	11.3119244	5.771893004	5.97155002	9.724718956	7.564460333	8.419348991	8.730724321	8.961436038	8.100019848	12.52079595	5.64712131267	8.742530249	BRCA
