@relation thedata

@attribute 10165 real
@attribute 10762 real
@attribute 11097 real
@attribute 11181 real
@attribute 129401 real
@attribute 1468 real
@attribute 178 real
@attribute 2023 real
@attribute 2026 real
@attribute 2027 real
@attribute 2203 real
@attribute 221823 real
@attribute 226 real
@attribute 229 real
@attribute 22934 real
@attribute 230 real
@attribute 23165 real
@attribute 23225 real
@attribute 23279 real
@attribute 23511 real
@attribute 23636 real
@attribute 2538 real
@attribute 2539 real
@attribute 2542 real
@attribute 25796 real
@attribute 2582 real
@attribute 2584 real
@attribute 2592 real
@attribute 2597 real
@attribute 2632 real
@attribute 26330 real
@attribute 2645 real
@attribute 2646 real
@attribute 276 real
@attribute 277 real
@attribute 278 real
@attribute 279 real
@attribute 280 real
@attribute 2805 real
@attribute 2806 real
@attribute 2821 real
@attribute 2992 real
@attribute 2997 real
@attribute 2998 real
@attribute 3098 real
@attribute 3099 real
@attribute 3101 real
@attribute 348995 real
@attribute 3795 real
@attribute 3938 real
@attribute 4190 real
@attribute 4191 real
@attribute 4927 real
@attribute 4928 real
@attribute 5091 real
@attribute 5105 real
@attribute 5106 real
@attribute 5207 real
@attribute 5208 real
@attribute 5209 real
@attribute 5210 real
@attribute 5211 real
@attribute 5213 real
@attribute 5214 real
@attribute 5223 real
@attribute 5224 real
@attribute 5226 real
@attribute 5230 real
@attribute 5236 real
@attribute 5255 real
@attribute 5256 real
@attribute 5257 real
@attribute 5260 real
@attribute 5261 real
@attribute 5313 real
@attribute 5315 real
@attribute 53371 real
@attribute 55276 real
@attribute 55746 real
@attribute 5631 real
@attribute 5634 real
@attribute 57122 real
@attribute 5834 real
@attribute 5836 real
@attribute 5837 real
@attribute 5903 real
@attribute 6120 real
@attribute 6476 real
@attribute 6513 real
@attribute 6514 real
@attribute 6515 real
@attribute 6517 real
@attribute 6518 real
@attribute 6523 real
@attribute 6576 real
@attribute 6888 real
@attribute 7086 real
@attribute 7167 real
@attribute 7175 real
@attribute 7360 real
@attribute 79023 real
@attribute 79902 real
@attribute 801 real
@attribute 8021 real
@attribute 805 real
@attribute 808 real
@attribute 8086 real
@attribute 81929 real
@attribute 8402 real
@attribute 8480 real
@attribute 8604 real
@attribute 8789 real
@attribute 8908 real
@attribute 8972 real
@attribute 9631 real
@attribute 9688 real
@attribute 9818 real
@attribute 9883 real
@attribute 9972 real
@attribute DependentVariable {BRCA,Control}

@data
7.703023027,6.28022878033,9.6648727675,5.873451033,7.2678836785,8.430934545,6.2329791425,13.80581744,8.622089465,7.0297312535,9.817791564,5.946749,9.302910139,6.633943811,9.510448266,11.16600002,10.53897001,6.645049976,9.944646595,8.948514067,9.4780677085,5.09861497,7.93726651633,10.24904266,10.94250372,6.06804707467,10.82495499,7.98262638267,12.6844159467,10.80616717,4.973491563,5.30303857733,5.887288406,5.9532506065,6.74132556733,12.93579034,5.5159757575,6.473425294,9.713172168,10.97008092,11.56304622,10.88922276,8.684959947,5.603041174,7.421314376,8.5486277015,6.873785904,8.3668938445,6.15243904733,4.799582778,13.20549015,13.40233131,10.65747949,6.766641794,8.02890448425,6.6011960975,8.17760709933,8.302274634,5.89793947733,12.860869275,8.144302782,7.7293581395,9.305241607,10.31880295,10.2392001365,6.953093871,11.94385185,10.338390488,13.05207472,7.267983118,10.76657469,8.5536358815,7.361419949,7.706221655,5.3128980706,9.07409354333,8.4982454305,8.461204311,10.70099474,9.997652699,8.5552550505,9.872136606,10.57174817,9.813452991,5.913614242,5.945099216,6.443284462,5.865922162,8.66464383,5.583993803,12.16931758,5.689167221,8.379801934,7.932570767,10.83866841,9.465783038,13.34505663,12.28113954,10.73458709,9.2403386986,10.87230572,10.73828676,13.11037161,10.56852647,13.59313376,12.33572539,7.158562039,8.61174871767,8.086681778,7.571167906,8.807557082,4.721115721,9.14060265033,5.30935029133,7.400200831,10.32181006,6.03436478667,9.1153257685,9.744439113,Control
7.55779131,6.28489948567,9.4416045875,5.87775115,7.1869489675,7.77350375,5.98007546387,13.91614961,9.599439206,6.95254361,9.705218147,5.3321060125,9.05009466275,6.015254046,9.120679254,11.56061002,10.4051391,7.623298306,10.06496539,9.07757757,9.602807458,4.9415322205,7.801283839,10.71605229,11.22308177,6.37405258967,10.96917084,7.94627691567,12.91939868,9.435379153,4.9607302205,5.53179062767,6.166218956,5.98535004625,6.73106962133,13.45145845,5.5577193315,6.639653159,9.446732392,11.37383049,10.75019637,10.69284673,8.678284212,5.424931532,7.25216743275,7.2752951695,6.491216266,8.921735544,6.002535857,5.2286976985,12.88068749,13.61228456,9.904401726,6.824600342,7.08243355375,6.243050775,7.58182517267,7.339674386,6.00853079767,11.395106815,8.962058135,7.6284568965,9.506050226,10.51017103,9.246767501,6.58267313,11.19611661,10.27250685,12.4173608,6.491216266,11.09418346,8.28683271975,7.8686273905,7.964515778,5.0997063766,9.11365583033,8.242744387,8.200838696,10.79163118,9.661480233,8.7771740465,10.16400217,10.83234438,8.91124301,5.817246707,5.044843524,6.77414458,5.757169551,10.69176121,4.472869269,11.62934992,5.667687262,6.816347305,9.013141976,10.98307218,9.465849216,12.53119874,12.207276755,10.82235197,8.5570668926,10.78405837,10.96132689,12.75620088,10.58008449,13.5121695,12.47764072,6.991610063,7.884970577,7.94301456,7.305644941,9.181134316,5.007208117,8.28775984333,5.41719257133,7.6631158415,10.48239483,5.56283592867,9.331495089,9.026662535,BRCA
8.078352484,6.48209168833,9.7955411235,5.379561399,7.5858335005,8.570103432,6.099529622,14.36769016,8.809576125,7.4917674455,11.01447057,5.578770231,9.2216218775,6.347404892,9.312021348,11.30927755,10.93899899,7.919118257,10.10125057,9.349613594,9.9134145385,5.0246144115,7.53945292433,11.0768258,11.72223985,6.606422928,11.18656944,8.13287189367,13.45214513,8.827502388,5.371577087,5.131792113,5.84800395,6.0072184345,6.91482222733,13.43573605,5.645976432,6.1880275535,9.940893908,11.74755745,10.62223972,10.52477214,8.736631192,5.492342928,7.24124136325,7.4405797005,5.458620899,9.1231107235,6.595724638,5.0049160775,12.78039731,13.82374193,10.74842792,6.87867607,6.84818504575,4.9437518165,7.737379153,6.172033026,6.62894661367,10.58756278,9.069866689,8.025686068,9.787507202,10.63394452,9.457144404,5.976026323,11.39833769,10.0744231775,12.5439804,7.122365029,11.09221886,8.46248003675,6.8096446665,8.363150402,5.105550821,9.46470574533,8.419646614,8.457135749,10.97348951,9.841556928,9.288987114,10.14873431,11.29922535,7.478286534,5.336114869,5.90202005,6.31158559833,5.79139446,9.826628375,4.910026549,9.970178212,5.690704299,6.761953818,10.42293494,10.51786893,9.1127297135,12.73839215,12.76766683,10.77184043,8.1375869088,11.02156667,10.8492802,12.13760287,10.85124954,13.47944813,12.54827894,7.628593402,8.57418991167,8.269805924,7.90182937733,8.752306314,5.641120592,7.19634745967,5.07967038967,7.834746884,10.63133194,5.945402415,9.184940914,9.755547386,BRCA
8.914176655,6.13564318433,8.725553334,5.525294697,6.0686045945,8.806639133,6.24459745787,14.42653276,9.001310457,7.5775286035,10.55781096,5.2180270275,8.72951368675,5.633294061,9.510601559,11.64123906,10.4760984,8.215849806,9.560920839,9.614162807,9.7641065265,4.868678918,8.15446589633,11.12068843,11.729846,6.655246754,11.23595455,8.21974876233,13.3430374267,8.584794482,5.041684185,5.41224549733,5.923393601,6.366104844,6.395899804,13.23377623,5.251851209,5.8336716705,10.41429442,11.92672973,11.00318779,10.7617509,9.107923944,5.490579154,6.9620171695,7.744375252,5.78869305,8.954544083,5.94498524233,5.309062316,12.45547628,14.19932039,10.67862239,6.97341843633,7.30033758125,5.411271404,7.29196366133,8.010459746,6.33544587,11.0525900495,9.566083123,7.864109809,9.825825817,10.727993,7.5216111065,6.480229268,10.99939073,9.908934117,12.11865571,7.695456468,11.67358746,8.0701184345,6.944447884,7.992345173,5.020910304,9.417448674,8.422447157,8.602996767,10.74842792,9.520845097,9.5911580765,10.51689201,11.4905076,8.719783347,5.972354482,5.082373945,6.22533924033,5.809297893,9.749233029,5.470383322,10.28488803,5.801553978,7.138991368,8.670710349,10.81058993,9.3669283745,12.83366697,11.959395845,10.82887651,7.9965682378,10.77639419,10.67254493,12.20536419,10.75691093,13.35270561,12.76004735,7.810926842,7.144783444,9.008163257,7.11799945933,9.252807995,5.322298864,8.27819445167,5.38402940367,7.5634028845,10.62174996,5.71183285833,9.5489799265,8.789559014,Control
7.829026784,6.61995662867,9.273737981,5.452209317,7.5611171875,8.424944257,6.10952180575,14.29545473,8.518260836,7.17264948,9.992853784,4.8363480595,9.2267888725,5.673988298,9.386261903,11.09066178,10.45025788,7.766050346,9.716228343,8.571526197,9.8283234625,4.969105223,7.85127869033,10.79503739,11.97001249,6.98412943333,10.93000936,7.93525592667,13.5577100067,9.386563697,4.7650865215,5.381060378,5.641409649,6.1048311105,7.34306832267,13.69898245,5.10800607,6.776795021,9.570406539,11.56729791,10.69578097,10.87230572,8.63972157,5.210049084,7.11097001925,7.708490746,5.48205062,8.713297444,6.19084665567,5.6793701525,13.11936595,13.73376056,10.38135939,6.60734282267,6.95938043775,6.487691694,8.07156570167,6.829662885,6.36337141333,12.04429709,8.311874446,8.020338248,9.423531492,10.59491265,9.8878031485,5.513025813,11.78664344,10.232792699,12.73257984,6.965037136,10.82382918,8.61352648925,7.689701613,7.954401538,5.5222750642,9.345289786,8.644246817,8.369075052,10.51270618,9.576399845,9.8233013015,9.863230401,11.36679226,9.268951958,5.764215595,6.183690582,6.39757681133,5.154057121,9.520845097,4.327000131,10.13846417,5.981630781,6.615780886,11.02316716,11.18554156,9.512289992,12.72067933,12.58298471,10.12116474,9.0660444806,10.58989012,10.55491043,12.34682957,10.44585319,13.37889296,12.45248586,7.41187347,8.52278816767,7.558059277,7.382879181,8.749786587,5.084076226,8.53475640367,5.68905771633,7.9042128665,10.26227726,5.86548072367,8.7499691525,9.278322331,BRCA
8.516705752,6.74734580867,9.6473876935,5.515077886,8.0406116585,7.395150919,6.38136025388,14.66897057,8.960350342,7.0959895645,10.73619497,5.2369523955,9.674859359,6.300403471,9.720655169,11.05254447,10.89604874,7.441390364,10.68029603,8.935534242,9.647092859,4.996658248,8.028588322,10.6166318,10.62352057,6.520756373,10.53077724,7.49306242033,13.38763503,10.58231634,5.314477714,4.78029427967,6.064587171,6.48213572775,7.61121481267,14.14988842,5.850204843,7.193926466,10.20351353,11.58210918,10.84878354,11.26623915,8.054687235,5.541879718,7.27924073425,8.2776170305,8.361890192,8.490716209,6.53695309067,5.597650725,13.34505663,13.43914135,10.79163118,7.501134809,7.2790413045,6.3510124755,7.67560415833,6.745207494,6.54453151733,11.983715765,8.879339047,7.9038572805,9.909466033,10.59454415,10.675590878,5.81083589,12.12850358,10.836185255,13.00468928,7.295863332,10.7998525,8.461447756,7.422011788,8.034993039,5.278206775,9.18855636267,9.349364842,9.459688332,11.02951865,10.4065003,9.1342986655,10.58354379,12.04072818,9.435868748,5.722063796,6.835359227,6.769924783,5.4100538625,11.12792359,4.925775462,12.45384813,5.889480387,8.73811855,10.31961599,10.86302493,9.488178471,13.15952927,12.57389598,10.79624673,8.716050116,10.38787223,10.93414071,13.11510467,10.38522909,13.71343219,12.66384721,6.875169162,9.264684213,7.401308606,7.42526526267,9.23553628,4.715910134,8.19853934567,5.263588949,7.9929258645,11.03904603,6.181169694,9.0253311545,10.41359385,BRCA
9.253115391,6.971693019,7.963427229,5.551986008,6.0253561645,8.362383449,6.15373214125,13.98232431,8.386661295,7.369407483,10.35594598,5.047847842,8.4091391935,6.009555025,8.899554147,10.75224706,10.09113158,7.649114461,10.5411695,9.235907197,9.597454927,5.3906557965,8.097254156,10.96223109,11.39453251,6.63505526467,11.69692854,7.62765243967,12.7194158033,7.863769878,4.9229992715,5.24441804267,6.256449903,6.09947437675,6.37987840167,12.51068142,5.701975355,5.616430635,10.3362558,11.50616141,10.50240945,10.22376677,8.607923107,5.306345413,7.07306347475,6.820861544,5.69405225,9.0898110315,5.536501189,4.9691380295,11.94573106,14.24008548,10.10297665,6.583680554,7.44534149475,5.0486747065,7.10096244633,5.155031965,5.731491637,9.850373524,9.981439248,7.727224778,10.15138482,10.5358394,8.181704127,5.832707292,10.67427198,9.5119033295,11.57190206,7.275475337,11.81348272,7.886089094,6.1798565725,7.158208568,5.3893093744,8.978490321,7.9662791415,8.110210699,10.09962433,9.563930842,9.3427017465,10.09372163,10.5362572,7.953674293,5.361953639,5.28356184,6.49345059833,6.046756978,10.06394142,5.323740468,10.8936127,6.082580853,6.531268867,7.364180901,10.14918223,8.686297513,12.00748646,11.58436785,10.55979796,8.259227047,10.55491043,10.12172813,12.34260121,10.19220376,13.29267684,12.61750082,7.580354917,7.412940477,8.62066991,6.680431951,9.034882252,4.713162871,6.515463755,5.11908736433,8.244454268,10.74125232,5.96643391133,10.0248169055,8.090034492,BRCA
7.808322499,6.54759325767,10.2476641185,5.268856586,8.0799720185,8.058155641,6.12428455925,13.83906107,8.567633975,6.629421509,10.49325532,5.1654508255,9.4386490915,6.789080796,9.216740478,11.4091179,10.49296002,7.04734514,10.05901354,8.527976511,9.7110048545,5.5340522185,7.77650457133,10.77621939,11.58990637,6.52519494567,10.93212267,7.93371239367,12.9823389233,9.598015792,4.475268063,5.44014183767,6.094030827,5.948360185,6.685364977,13.34320241,5.512207445,6.5008011985,9.869532589,11.31514972,10.36033166,10.79666855,8.114602741,5.725748823,7.13942682425,7.287694177,6.59332062,8.391776024,6.416573939,4.7110207735,13.15952927,13.43392773,10.71990666,6.84616120133,7.0305105925,6.034652891,7.17891887367,6.732001603,6.087816793,11.298284455,8.078592657,7.761687468,10.1150993,10.51059634,10.413939738,6.206043042,11.19693573,10.4821506555,12.2754728,6.978828057,10.20523766,8.3435434395,6.878481164,7.870643868,5.1581699328,9.65468838467,8.654195741,8.761568788,10.71490255,9.976514407,9.1979818495,10.10831572,10.70560671,8.791131238,5.233822166,5.455829609,6.97216209967,5.851470639,9.624905607,4.795729695,11.38319952,5.931807875,6.868270444,9.259184861,10.20782,9.3133803095,12.44726543,12.56799589,10.63068602,8.6703653428,11.19977372,10.87818911,12.57155186,10.23748518,13.44200721,12.74796537,6.930592839,8.57418226267,8.035611711,7.88850129767,8.457135749,5.447753778,8.04137227433,5.077628608,7.847019682,10.09936791,5.60097907267,8.5971275445,9.660094472,Control
8.539760899,6.375129507,9.6269068455,5.681878783,8.1950312805,8.826040853,6.19135210675,14.46406102,8.524131399,7.624277507,10.59030193,5.6136268725,9.2676526785,5.976026323,9.902729762,11.08348284,10.94214079,7.909294774,9.760949066,8.757432619,10.2074034015,5.0975948055,7.40671300167,11.06699751,11.85884755,6.43548509533,11.09785784,7.80737483733,13.7230500567,9.256055991,5.40757463,5.20127672467,6.111454567,6.0551753965,7.06348026,13.67421216,5.703368893,6.731854231,10.29228169,11.70655442,10.91468805,10.93447616,8.499737407,5.758164072,7.363162919,8.1547705925,5.425183376,8.726991346,6.184482523,5.76109564,13.02515173,13.85125179,10.92822987,6.846979965,6.7835047855,5.1194799475,7.64453556567,5.977400858,6.26309315467,11.507428945,8.302091812,7.9598679655,9.912478141,10.57966976,9.9792781645,5.947555852,11.63838852,10.4653746555,12.13760287,7.207676014,10.58546987,8.54783304475,7.0367038785,8.140562835,5.1628675654,9.130174211,9.104528772,8.758657228,11.14957584,9.817655681,9.9351268305,10.40557791,12.23300553,7.766779205,5.747394952,6.048874401,6.90853564833,5.4372680515,9.281942267,4.920187583,11.4905076,5.950124992,7.027217996,9.507616831,10.72053523,9.558504124,12.78963253,12.990043025,10.65349026,8.08941919,11.04774441,10.81621191,12.3148028,10.45696041,13.70458133,12.4865699,7.685311433,8.92060182067,8.01888328,7.356748726,8.715139304,5.218598349,7.07646926667,5.401344109,7.605598727,10.39839664,6.13996439133,8.651042911,9.775001605,BRCA
8.318408504,6.488023506,9.087620074,5.349269063,7.0389208815,8.623754517,6.11126757462,13.91975024,8.940578709,7.5993496495,11.95147243,5.588190264,9.06991468275,6.773670433,9.153147365,11.9729763,10.5220521,8.020912072,9.226822258,8.968033945,9.5666536195,4.8765822255,7.91736616433,10.77439198,11.66819594,5.970522876,10.67145286,7.86898479467,13.0016920567,9.478026913,5.348476342,5.52820953933,5.868644328,6.0001498005,6.720954705,13.32349748,5.551220982,6.530679344,9.589230319,12.01315176,11.07513166,10.77722677,8.667644801,5.177231401,7.0345246175,8.182674481,5.938292408,8.9027815345,6.171232598,4.7337701255,13.02515173,13.57316849,10.43232295,6.389484251,7.624444863,6.044721811,7.79989988667,8.431122648,6.37934042267,11.232332545,9.062910366,8.0230743065,9.573775512,9.932285307,9.242925143,6.65292069,11.54965727,10.1579811735,12.71973005,7.419119853,11.29816872,8.23486635625,6.9934365385,8.407736325,5.3102028742,9.39173719667,8.7062533825,7.73787453,10.73828676,9.402735565,8.5424491805,9.923803275,11.56134298,10.20981921,5.241850906,6.021041727,6.55033008667,5.433708114,9.610619386,5.190230876,10.32699711,6.047566334,6.734103713,8.198618308,11.32848436,9.4342765365,13.1577646,12.555839805,10.50407936,8.993405749,10.64603237,10.59585913,12.71572616,10.56852647,13.30755735,12.57561022,7.582877963,7.88713234333,8.512524314,7.65162541167,8.441949357,4.748476814,9.12048533167,5.09058402133,7.505618187,10.25455658,6.20494726733,9.284031921,8.632641862,BRCA
