ID	4660	23236	5579	9459	5578	50649	9828	2768	10672	9826	50650	4633	23370	22899	2792	27237	4638	5585	6093	9639	58498	8874	394	23365	2776	23229	9181	2782	9138	7984	128272	DependentVariable
Instance1	7.3213517445	6.8772890085	6.21136540967	12.79680929	8.688181342	6.3517901525	9.676706901	8.214096299	8.4534541335	7.02290830967	11.35888208	5.711516483	10.94302045	6.974876651	5.028139516	5.922204539	9.50331156833	6.2539313625	8.331209336	10.89447128	7.33624126	7.11874968225	6.360325315	8.942471345	9.668318219	7.42286607	11.83642135	13.02719506	6.62915280967	7.0197435475	8.606369237	Control
Instance2	8.550400766	6.8906417385	6.479820979	11.91536041	9.433471275	6.1249982985	9.387667941	7.532532906	8.420983873	7.21726232233	11.66148208	5.8271941275	10.980761	7.013074525	5.682862067	6.234966481	9.09094023867	6.5171387065	8.399610251	10.89019608	5.296651267	6.81468351325	5.609778043	8.967342365	8.930930318	7.466547848	11.86434298	13.00956452	7.065017645	7.360409146	9.149455709	BRCA
Instance3	7.1923046205	6.771545835	5.889051372	12.27822446	8.48506563	6.0455148775	9.154932713	7.5482059275	8.355686187	7.14763954633	11.67556248	5.407860596	11.31587145	6.954781196	4.963487128	6.681523496	9.01551201767	6.61732472025	7.854652002	10.74066222	5.297018269	6.9184467285	6.086195285	8.842775487	9.213384421	7.473768904	11.64258438	12.9979954	6.82586201267	7.6149854675	10.26278816	BRCA
Instance4	7.739516337	7.226006717	6.312672729	12.44726543	9.211511834	6.641050264	9.296423637	7.534292972	8.470632059	8.05055294367	12.06924173	5.8881516615	11.08987103	7.006413395	5.29683478	7.902979691	8.53219426233	6.47756407375	7.179165475	10.84257057	6.065341406	6.8753532685	6.369340517	9.400581223	7.435526765	6.492979261	12.14617574	13.11510467	7.033690337	7.091127183	10.49549809	Control
Instance5	7.6832427075	6.848015995	7.50900425433	11.8295207	8.977409535	6.1770987645	8.542839504	7.521638948	9.0143276255	7.28998991667	11.21556957	5.573662743	10.6623838	5.784249584	5.536217098	6.309981606	9.705586173	6.71796566475	7.894031227	9.986276218	6.240319696	7.042316968	6.195107022	8.361144506	9.924501194	7.306383297	11.49963678	12.87743566	6.81636221267	7.353366134	9.709023968	BRCA
Instance6	8.156859977	6.727722821	6.98490046733	12.2142175	8.467749328	6.1064243495	8.851312673	8.378260395	9.5554462935	7.03831259267	11.63008747	5.8595748445	11.12068843	6.44303107	5.717272857	6.245415441	9.68830932967	6.542090834	9.001704532	11.05985498	5.163308771	7.04212019375	6.291866548	8.091899625	10.54993411	7.699678504	11.42649031	12.98372673	6.943744339	8.0065401475	9.767150378	BRCA
Instance7	8.917446952	7.4861886795	6.81582852467	11.65213254	9.024558716	6.621286377	9.186362588	7.2729672355	8.505339801	8.002113911	12.32769025	6.2923220485	11.0724812	6.324635677	5.442621133	7.569269157	9.12043218767	6.32620541175	8.073955593	10.90400629	6.186961651	7.086501719	6.234822818	10.10617723	7.39744174	6.62585904	11.9128857	12.64120964	6.66013393767	7.398166653	9.682880991	BRCA
Instance8	7.4539681055	6.719520862	6.87117032933	12.04345466	8.419813926	6.290448296	9.32491247	7.7170366325	8.291126504	6.58638857667	11.59376472	5.3157706865	10.97310559	6.010338577	5.865554662	6.26697916	9.486682492	5.8394843035	7.856831861	10.73923235	6.028906829	6.878128638	6.255128327	8.742748263	9.665460782	7.187206373	11.46940666	12.98945487	6.94678504233	7.3275873295	9.185817698	Control
Instance9	7.2074709075	6.995146243	6.13414385767	11.90965135	8.419971893	6.4100339915	9.13113101	7.3061893255	8.848894832	6.90880436167	10.98367433	5.5998750555	10.84509426	6.189039385	5.659076304	6.442284701	9.58901573033	6.6911723715	7.307431087	10.34961328	7.191752936	6.68912259525	6.351695128	8.532863482	9.303998235	7.416293235	11.42258795	12.96993872	6.84858083833	7.764117206	9.801595657	BRCA
