ID	59345	1103	90993	43	10488	3710	1385	207	208	3717	4893	10000	51764	23533	2788	2787	2767	3845	2784	1128	2783	1129	2786	5613	2785	2770	2790	2771	2791	2792	2793	1132	109	1131	54331	108	107	84699	596	814	815	816	817	818	5566	5567	10681	2776	5568	2773	2775	2782	6572	5330	114	23236	115	112	113	5579	5331	5578	111	5332	148327	8973	56479	94235	5582	1137	60482	773	1139	776	1133	1136	774	5604	775	778	779	196883	3784	3785	9586	3786	5595	1141	5594	3265	3708	3709	3761	3760	55970	3759	64764	8503	3770	5290	5291	3763	5293	468	3768	2534	2353	5294	9132	5295	5296	DependentVariable
Instance1	7.4230773135	5.494372823	5.599623716	5.39187236333	6.490735075	11.35799469	10.707890538	9.746089281	7.466690585	8.378404463	8.74899041	6.02664600925	5.232287804	6.033979735	8.735353884	8.440434347	12.11539657	6.8286116825	5.893611729	6.201247285	8.698011038	5.09578687625	5.516024013	8.2742311235	5.692518737	7.1915641815	9.885094283	11.95442182	12.98372673	5.028139516	6.38362276	5.110416751	12.63069834	6.499212576	9.177283189	7.149597572	8.2081635635	4.993687096	8.4944607845	5.12403454	4.967873236	6.3931703428	6.71763387475	8.533227316	6.36946717	5.4829326402	6.888464479	9.668318219	5.48205062	8.056110832	5.32399731333	13.02719506	5.077255017	7.476788978	5.645450388	6.8772890085	8.748277668	10.327292123	7.377212971	6.21136540967	5.876585242	8.688181342	6.614529956	6.9141724395	6.869350546	6.428448637	4.7023292215	5.641987591	5.313256056	5.331285345	5.127232159	5.584807399	6.082442738	5.857677033	5.37209128	5.7521070725	6.743323514	10.49127719	7.11619091	5.536217098	5.682300273	10.97207892	5.593684478	5.6745110005	6.7355365388	6.796010803	11.634256725	5.401742447	8.27215776867	7.4423513115	10.99802289	9.844635599	5.38150206067	4.782423438	10.1038422	9.543109718	12.47296881	6.660285205	5.97172023267	6.685313404	7.339184439	5.401742447	8.467616885	10.153974076	5.66988513	9.2289642325	14.72004222	6.299304767	5.33951274525	7.0703331436	11.7240492	Control
Instance2	8.3643319965	5.55294782175	5.478414715	5.45938097733	6.524350224	12.08864757	11.4528809893	9.68028616833	6.43012268	7.325982508	8.474680533	5.94776533325	5.31868854	6.539395847	9.217703977	8.487841164	12.64178371	6.4300637355	6.113748025	6.50008947	8.720142595	5.331657879	5.853378958	8.137035193	5.195063332	6.0573658185	8.481901451	11.95691889	12.07225833	5.682862067	6.120295558	5.101199635	13.03258307	7.270111035	7.381134364	6.461320332	6.3425008425	5.219566658	7.97569312475	5.020239923	5.03365563	6.9553527598	6.8818081325	8.715636586	6.0929297895	5.5428379012	7.24025073833	8.930930318	5.804719114	8.621833133	5.80333317067	13.00956452	4.943700135	7.453231788	5.65593226	6.8906417385	8.080472632	10.2384186075	7.013074525	6.479820979	6.036839159	9.433471275	5.841225451	7.100683958	7.470742495	6.641622341	5.118840627	5.277995204	5.115003321	5.085988894	5.609778043	5.792651171	5.848189775	6.190817922	4.937593039	5.764887865	6.698639127	9.559434991	6.780445033	5.545359333	5.571533663	10.9073904	5.442418216	5.604488139	6.2571731356	6.376998449	11.27623323	5.282820861	7.85669691467	7.8897640555	10.75503384	9.525335383	5.28588356633	4.888269882	9.681370693	9.992853784	12.30206775	6.249592888	6.085028188	7.098719371	6.741201091	5.46091556	8.699078855	9.57262420067	5.956411734	8.8907159655	13.75148289	7.09127967	5.74197840475	7.6111323212	12.12504541	BRCA
Instance3	7.196995946	5.718323118	5.011016147	5.58278069467	6.786534696	12.01135666	10.8440250817	9.69256516467	6.416760061	7.458490947	8.690112479	5.52044016575	5.206732344	5.844744204	10.16381668	8.83146649	12.18094263	6.720661627	6.074361597	8.049278334	8.686203838	5.303093715	5.92077637	9.1235010805	5.30807618	5.457103785	8.913937397	11.84327345	10.57663577	4.963487128	6.323194968	5.014814152	12.19349773	7.135045173	6.36768175	6.767195028	7.5711783515	4.571466258	7.84053328475	4.850435434	5.935819934	8.109608713	6.405921396	8.2596790005	5.9034588485	5.4641368762	6.84021840933	9.213384421	5.527329405	8.38961104	5.697396068	12.9979954	4.354981714	7.462177348	6.0290173	6.771545835	8.026856932	9.769915947	7.338293201	5.889051372	5.98687237	8.48506563	6.323194968	6.8982166245	8.672903619	6.444356996	4.8677760235	5.72110688	5.434470814	5.844744204	4.894588914	5.7152048405	6.0507552285	6.360369215	5.523727581	5.419362787	6.501722262	9.65317699	6.671085011	6.225935832	5.135874705	9.496554786	5.829450757	5.589609515	6.4740992638	6.427610886	11.198356615	5.312711681	8.11094053067	7.856102429	11.137683	10.74066222	5.28478105433	4.795989381	9.362086899	9.960697446	12.38767549	6.638439986	5.883996502	6.212526175	6.813047234	5.496822826	9.063247518	9.80783744233	4.818404856	8.275073194	14.33042537	6.323194968	5.6478930045	7.448654099	12.67203307	BRCA
Instance4	6.7231615275	5.5071908215	5.307438771	5.25565635333	6.976424143	11.97218475	11.337274206	9.98949733167	5.863140121	6.114997467	8.847629866	5.58777326775	4.790526167	5.341462114	10.21758854	8.646667718	12.07926902	6.243898751	5.455665247	8.150205667	9.066695429	5.305196675	5.504788206	9.2078924525	5.693773551	5.725019338	6.563810693	11.56304622	9.832676886	5.29683478	6.198794315	4.92244912	12.23565236	7.91055448	4.851263383	6.763813641	7.0913602235	5.249456007	7.5957045875	4.9603811275	5.198898037	8.725184586	6.1456479	7.7082282335	6.323322532	5.1156792046	6.610917172	7.435526765	5.655216748	8.480952861	5.12699757367	13.11510467	5.734852697	7.601141445	5.876032641	7.226006717	8.120096744	10.3820872935	7.478529234	6.312672729	6.1476177	9.211511834	6.331145921	7.2768077175	8.826152109	6.955333511	5.0794975255	5.842043069	5.36790503	6.029900759	5.611623335	5.8742058665	5.5335853985	6.966479856	5.139460541	6.119345267	6.951841648	9.580847928	6.621982704	5.515077886	5.397812585	10.39270411	5.6207514905	6.03978651975	5.9052108054	7.084173582	11.274247985	5.006535067	7.98209816267	8.398114105	10.00164081	9.439182162	5.32668162633	5.011910695	7.986995525	9.660094472	11.98277091	7.411068419	5.654920089	5.584068992	6.506054132	4.628224624	8.649598507	9.12714489533	4.851263383	8.08464112175	12.01436934	6.299945779	5.59827764125	7.6522265588	12.52623397	Control
Instance5	9.010303599	5.76818500825	5.831124321	5.24776215433	6.189286535	11.58766984	11.0490871027	9.506100771	6.860966288	7.364180901	8.770532686	5.87271996825	4.850263431	6.042212717	9.669660678	9.506942805	12.56435203	6.8833304115	5.954086504	7.726765028	8.97289446	5.28838622575	5.228252321	8.5157239865	5.349976695	6.8901006515	9.337042659	12.12850358	11.68740205	5.536217098	6.63172683	5.025484272	12.7347446	6.580602003	7.573687183	6.854560258	7.084991265	5.119575355	7.8450723755	4.957250341	5.062220221	6.9100805066	7.045711086	8.3252183155	6.52394041	5.466218321	6.84786461333	9.924501194	6.407145055	7.944479462	5.43099958733	12.87743566	4.957695542	6.773076963	5.824138541	6.848015995	8.28785217	9.671974648	7.297193996	7.50900425433	5.887775801	8.977409535	5.680472929	6.6548276045	8.057424717	6.345898074	4.7891325205	5.615159695	5.333791561	5.259471408	5.193782829	5.812614186	5.583470887	6.091970181	4.815846004	5.7457501945	7.678214767	9.966174165	6.262194115	5.375136114	5.60541377	9.358629843	5.89924090925	5.608518156	5.8986169228	6.876182709	11.21839075	5.041999937	7.82991936767	7.697637374	10.864964	9.689574849	5.25203199333	5.245087973	9.546605663	9.873075365	12.49559531	6.561483187	5.98184051233	7.405441727	6.944393257	5.729152513	8.565760069	9.608528428	5.088323162	8.34620788925	12.40857396	7.300126299	5.6124539245	7.950268865	11.96427598	BRCA
Instance6	7.9243325035	5.428788493	5.294814856	5.290117378	6.499332184	12.06588572	10.8002004453	9.688092646	7.477052175	8.052107626	9.445243095	6.0241266485	5.178725843	5.759695977	9.433805075	8.217135121	12.03287579	7.019536675	6.143337929	6.277711078	8.838889641	5.185918631	5.268482349	8.0343196725	6.086619917	6.5536864175	9.258413586	11.63993091	11.15310882	5.717272857	6.186714102	4.887295262	12.65857307	6.603185402	8.547261958	6.543500233	6.50402659	4.44414752	7.89616385625	4.630667642	5.093825554	6.3166102882	7.03324440275	8.4054699995	5.9174340255	5.6759717936	6.695170111	10.54993411	5.625863148	8.556449653	5.06825095367	12.98372673	4.620038905	7.658927519	6.352798794	6.727722821	8.529822044	9.753034207	7.806535324	6.98490046733	5.94872421	8.467749328	6.872247394	6.9752829565	7.892240927	6.704737552	5.342632235	5.093825554	4.940884687	5.413806667	5.614718124	4.8024680715	5.699345579	5.840847932	5.338256146	5.5265205955	6.546435829	10.23164154	6.244178877	5.895309438	6.156543881	10.16002932	5.5982912595	5.5656343415	6.1394132438	6.7674599	11.07534033	5.230079295	8.18650002	7.3388634815	11.45443311	9.814991395	5.37101378833	5.202134845	11.06412655	8.015862602	12.42106423	6.446881172	6.29061334367	7.460253403	7.80732453	5.36773034	8.146264608	10.5461605397	5.90527342	8.716652398	13.96600025	6.725540512	5.41701846125	7.4183463498	12.02694363	BRCA
Instance7	8.7523926965	5.66859481375	5.832707292	5.28121835667	6.998198677	12.23463043	11.1354255073	10.0480993307	6.742953157	6.705498046	9.358008891	5.88751933675	4.959319531	5.942169184	9.675551824	8.678425073	12.83993603	6.6232326	5.821334729	5.455665247	7.985772397	5.1843836725	5.66903474	8.079817226	5.86196234	5.366277458	6.875906358	11.48011881	10.10831572	5.442621133	7.026996771	5.273339877	13.34505663	8.018076529	6.049582442	6.456482249	6.201503818	5.209854193	7.264331835	5.102706884	5.754494213	9.356122659	6.55286557675	7.7168387545	6.330484187	5.5322651396	7.252915346	7.39744174	6.430289978	8.162543804	5.72716198833	12.64120964	5.242422681	6.111350232	5.779661087	7.4861886795	8.167494826	9.1297731835	7.967285529	6.81582852467	5.48205062	9.024558716	5.057462456	6.945356743	7.151831235	7.495577501	4.83986813	5.486079796	5.832707292	6.162699096	5.532793245	5.83224047	5.9088940805	7.11691865	5.650629048	5.793039746	7.130238808	8.977681421	6.679695168	5.48205062	5.579701547	9.341019005	6.073312922	5.394887842	6.2350466806	6.944393257	11.151396135	4.970176368	8.451561107	7.9742866725	9.557684409	7.511675823	5.41165133633	6.200609914	9.132211242	9.57720274	12.43390104	6.282259665	6.37409344233	6.662423158	5.996847001	4.771900633	8.302457433	8.68348982967	4.77796061	8.39165280725	10.44201071	7.476910459	5.5417282875	8.3350079456	13.11366653	BRCA
Instance8	7.0132000305	5.58548870425	5.120093989	5.41361221233	6.418279038	11.37383049	10.258386433	9.436876068	6.689303092	8.158535374	8.993477034	5.55851851825	5.229406468	6.015923042	8.751335778	9.414337005	11.35299256	7.0670465565	6.338875075	5.30196368	8.510330132	5.1712950315	5.967463325	8.116304847	5.380600673	6.2928801065	10.49178825	11.95442182	12.76004735	5.865554662	6.403016818	4.749817907	12.39966386	6.988971848	8.11035427	7.109938036	7.6188571805	5.520745364	8.05261194825	4.781675766	5.619127766	7.580338669	6.064234489	8.729778512	5.9718598575	5.3094441946	6.439102376	9.665460782	5.233822166	8.2669635	5.32302536333	12.98945487	5.224977213	6.898937271	5.862458365	6.719520862	8.80888466	9.643814388	7.667823176	6.87117032933	6.202570157	8.419813926	6.091811548	6.5861642735	7.757025122	6.9557694	4.73610782	5.42266296	5.495064524	5.850631456	4.937828406	5.67851949	5.85114285	6.444274162	5.540872931	6.502041774	7.53871493	10.00443156	6.842353879	5.435637968	5.088959125	9.812386363	5.740905809	5.6210995805	6.8237722894	6.939905693	11.40345044	5.144465785	8.171538624	7.7095138065	10.66388964	9.583290187	5.063561683	5.672008915	10.18190731	10.4731124	11.94573106	6.094030827	5.81547512733	6.020263967	7.162847292	5.317422789	8.452633655	10.3256012193	5.341462114	8.80415305075	14.08516788	6.726903149	5.7245465915	7.757716558	12.07897478	Control
Instance9	7.2793614545	5.568358614	5.430796457	5.47944850833	7.109990256	11.74966846	10.6759547673	9.58057105933	6.500527718	7.011789475	8.769533015	5.650041658	5.411944154	5.978888461	9.919504381	8.843419494	12.07015459	6.5497902615	6.092128797	8.520236718	9.04011237	5.266466504	5.496742949	9.095386554	5.789736585	6.2675959045	9.495266002	11.46383867	11.3442156	5.659076304	5.886008211	4.772164642	12.05932765	8.215303806	6.738839176	6.816347305	8.092918242	5.048553625	7.87109163775	4.710335668	5.662925563	7.4789113804	6.4879534175	8.057131251	6.3825279205	5.291675395	6.907508702	9.303998235	5.844493149	8.546914832	5.793978829	12.96993872	4.835180387	7.321975714	5.813403636	6.995146243	8.17986074	9.557649091	7.357466507	6.13414385767	5.352274105	8.419971893	6.099511534	7.024481502	9.07478446	6.734171472	4.8274928505	5.104977394	5.606746643	5.550909319	5.210049084	5.8641492925	6.126244822	6.015254046	5.438135838	5.5569382685	7.0425927	9.452231522	6.535201976	5.915706872	5.264922245	9.898586698	5.76130841175	5.6300861395	6.1964141492	6.434257603	10.99057863	5.095725349	7.91861634733	7.94496816	10.78521972	10.67301333	4.98102510967	5.274272145	9.085353696	9.363303128	12.16730219	6.225020007	6.36234252233	7.205282841	7.428655643	5.238797604	8.407417683	10.227199369	5.445106951	8.0162301535	14.82357723	6.426437217	5.75266681175	7.6719006758	12.20624983	BRCA
