@relation thedata

@attribute 10498 real
@attribute 1956 real
@attribute 2033 real
@attribute 2065 real
@attribute 2066 real
@attribute 2099 real
@attribute 23426 real
@attribute 2885 real
@attribute 3265 real
@attribute 3569 real
@attribute 3570 real
@attribute 3572 real
@attribute 5290 real
@attribute 5294 real
@attribute 5295 real
@attribute 5594 real
@attribute 5595 real
@attribute 5604 real
@attribute 5894 real
@attribute 6464 real
@attribute 6654 real
@attribute 6774 real
@attribute DependentVariable {BRCA,Control}

@data
11.67358746,7.05035509475,9.886672502,7.72959231833,6.95704725,9.730640433,5.190230876,9.4954151895,7.4423513115,13.60771409,7.3607351665,7.9333841245,6.685313404,6.299304767,7.0703331436,8.27215776867,11.634256725,10.49127719,10.11570732,9.15105029633,8.001564595,11.45883824,Control
11.93178472,6.79791370075,10.41990782,8.29299504267,7.043905282,9.000521984,5.580530872,9.5539178325,7.8897640555,8.608616259,6.7993556185,7.4048335745,7.098719371,7.09127967,7.6111323212,7.85669691467,11.27623323,9.559434991,10.34726733,8.42779587067,7.481398095,11.6077021567,BRCA
11.55940591,6.80402066425,9.740911174,8.61219648367,6.961134568,9.997137528,5.942638389,9.480270588,7.856102429,7.664022547,6.9885103885,6.746000716,6.212526175,6.323194968,7.448654099,8.11094053067,11.198356615,9.65317699,10.45388564,8.45925672733,7.228580927,11.5512263767,BRCA
12.13864308,6.3257817405,9.510601559,9.33971037667,8.068094548,9.721262049,4.748208435,9.432546201,8.398114105,6.879402901,5.437476412,6.396885073,5.584068992,6.299945779,7.6522265588,7.98209816267,11.274247985,9.580847928,10.09500831,7.73867912133,6.648325671,10.720960379,Control
11.70577504,6.78190965925,10.27748534,8.69692755433,6.876182709,9.81640816,5.804912672,9.66718229,7.697637374,6.192791506,6.713419624,7.1967420385,7.405441727,7.300126299,7.950268865,7.82991936767,11.21839075,9.966174165,10.22872886,8.10318445333,7.634958261,11.54329104,BRCA
11.86917365,7.10041818325,9.934575887,7.78925410167,6.800838843,9.336507187,5.984481833,9.9164802245,7.3388634815,10.84461576,8.2488358865,8.242204655,7.460253403,6.725540512,7.4183463498,8.18650002,11.07534033,10.23164154,10.624983,8.70127661067,8.19601328,11.6186680667,BRCA
13.15138292,6.9842760015,10.17277787,8.248939717,8.039907589,9.281762644,5.123719213,9.167523377,7.9742866725,6.331772944,5.637194395,7.576803353,6.662423158,7.476910459,8.3350079456,8.451561107,11.151396135,8.977681421,9.961088297,8.36198243367,7.292025067,10.620682972,BRCA
11.37148006,6.998917209,9.744439113,8.406559835,7.407227659,10.02441981,5.536217098,9.1611827995,7.7095138065,10.45145612,6.608430203,7.293049699,6.020263967,6.726903149,7.757716558,8.171538624,11.40345044,10.00443156,10.12277013,8.53051419067,7.787382059,11.4495990067,Control
11.31896656,6.85070537275,9.125801619,8.54260094667,6.640032041,9.758015427,6.385953509,9.3657406255,7.94496816,10.12252426,6.2591731015,7.2609392215,7.205282841,6.426437217,7.6719006758,7.91861634733,10.99057863,9.452231522,9.9831294,8.16926655967,6.878728789,11.6033707233,BRCA
11.78664344,6.30061577025,9.827664684,9.331463272,7.229566594,12.15020274,5.029686155,9.70078824,8.148239231,7.723389827,6.5150511155,7.290844843,7.606018576,6.76752611,7.3060563712,7.74245236133,11.551814785,9.69476318,10.28660429,8.39504068233,7.4960371,11.0351359567,BRCA
