ID	805	800	801	10580	7125	10398	7169	7168	1756	7137	7138	140465	7135	7136	7134	3693	4604	7171	72	4607	4606	7170	8557	59	10174	7140	4703	7414	4634	4633	7139	4632	4638	4637	4635	103910	7273	5829	25802	7111	3672	4621	7431	1674	4624	4626	4629	7094	808	88	89	DependentVariable
Instance1	13.59313376	11.2450586233	13.11037161	8.994564082	7.14697877	10.72822025	11.3200844737	10.7606885695	6.28879269075	5.415835761	5.878977404	11.32080071	5.478900032	6.54048116	5.88497103	9.367661926	7.97370926375	8.757333882	14.38765928	5.50383468	4.602195245	8.551446864	5.139767484	15.02279519	7.119931801	9.2354438865	5.169936271	9.67691596567	6.213741562	5.711516483	5.810189583	4.84750612233	9.50331156833	14.868615505	5.6892486185	14.03142469	5.0992841828	7.441203595	10.04796267	9.263915348	9.101017795	7.889870675	14.27152555	7.339184439	5.838895843	5.114586962	11.859787502	10.9484368	12.33572539	6.68951277	5.69544494	Control
Instance2	13.5121695	11.403229736	12.75620088	8.100563197	6.4719236	9.548582816	10.9542193057	10.8437529417	6.93799663212	4.783471516	5.346080415	11.56193958	5.327517838	7.606222204	7.987379316	8.9984705876	6.3362084525	9.015786907	14.0020375	6.026363672	4.647773112	8.3909202865	5.585121225	14.94179249	7.13044371333	6.865152278	6.083219352	9.12675963167	5.718917257	5.8271941275	6.661106123	5.29702239667	9.09094023867	14.59427939	5.580793913	13.80179072	5.2122251396	7.229350286	9.514507509	8.890614742	7.86511636	7.230263367	13.911069145	5.887288406	6.343279559	5.372787809	11.7927582935	10.35004996	12.47764072	6.68426165	5.483179924	BRCA
Instance3	13.47944813	10.47620303	12.13760287	7.1405365504	5.885764236	9.435315409	10.8169845653	10.6795467515	6.37904151738	5.511128997	6.106856683	12.00748646	4.66066112	7.661138762	6.212526175	8.9288106782	6.7018016845	8.8210862905	13.29267684	6.082900138	5.496822826	8.202635757	5.232671547	14.89141327	7.09047041767	5.6656951845	5.676670267	9.01275273233	5.194176951	5.407860596	6.349868869	5.13515515667	9.01551201767	14.413290725	5.2122452535	13.81715158	5.4256925706	7.347468842	8.845553657	7.914237304	7.148936963	7.434234403	13.19500043	5.672716149	5.960124324	4.230100549	11.4736056545	10.20981921	12.54827894	6.570846646	5.014814152	BRCA
Instance4	13.35270561	10.5142211923	12.20536419	7.201491944	6.135766351	9.043272158	11.0245892	10.8893700808	6.90819341625	5.842043069	6.201639374	12.05268701	4.754101184	9.154103624	5.427950757	8.7802292424	9.05104171275	8.6333340425	13.51771248	6.252954533	4.650791135	8.255885214	5.193979903	14.70323068	6.97751386833	6.915636923	5.407702206	8.737483073	5.402254249	5.8881516615	6.3175692745	5.180989101	8.53219426233	14.56683268	5.208479292	13.78998546	5.476820078	7.84508404	8.926874977	7.958945778	6.516492413	7.821010387	12.61892804	5.383195587	6.086407617	5.082373945	11.1017827755	10.43742988	12.76004735	7.162091995	5.346612346	Control
Instance5	13.37889296	10.6963708347	12.34682957	7.8104902422	5.859479655	10.0568683025	10.789338705	10.459756376	6.87972631413	5.333791561	5.394386591	11.66436963	4.977063788	7.553593058	5.671725924	8.7950599632	5.9254333755	9.579962393	13.17957018	5.358792935	5.03343539	8.591755777	5.041999937	14.95604237	7.20943796133	6.2674240345	5.452209317	8.90807702667	6.04931016	5.573662743	5.779557801	5.008905182	9.705586173	14.451392145	4.863504852	13.67776426	5.1468628222	7.615006311	9.10528726	7.249282073	7.441058314	6.757593772	13.744225285	5.841099622	5.663921845	5.388026974	11.680388844	9.987545106	12.45248586	6.308617188	5.468103682	BRCA
Instance6	13.71343219	11.428301141	13.11510467	8.3400575382	5.874619476	9.557260625	11.082793754	11.3057112285	6.5529899305	5.440131024	5.006983802	10.29885335	4.925775462	6.875169162	6.670376976	9.5481835408	6.95956048125	10.48044771	14.31938813	5.870741528	5.398154738	8.79338396825	5.252865266	14.89547873	7.22763307867	6.3913411725	4.877267261	9.82544504333	5.080669653	5.8595748445	6.039265318	5.090445559	9.68830932967	14.462546585	5.151391213	13.64479198	5.1819487988	7.335951076	8.951576959	9.001071145	7.98845907	7.133299256	14.57597155	9.348673457	5.831124321	4.963718308	12.2208822595	10.55627639	12.66384721	6.448203566	5.694818396	BRCA
Instance7	13.29267684	11.57135522	12.34260121	8.0118703498	6.079597448	9.327601013	11.2325257193	11.1163730825	7.60110755137	5.618834209	5.917199751	12.36769602	5.123719213	8.776730033	6.305154876	9.0012339544	8.8071189905	9.8272360555	14.34873163	6.146803484	5.229406468	8.655670398	5.598879718	15.15765011	7.194498493	6.7222957655	5.709711946	9.11190392067	5.971607496	6.2923220485	5.858800482	5.430516626	9.12043218767	14.708214475	5.2124296685	13.62992806	5.5542104156	7.91692611	8.765767711	7.857889463	7.580354917	8.892854791	12.90032729	5.341462114	6.190768548	5.28356184	10.8769208985	10.32302692	12.61750082	6.401567006	6.038980014	BRCA
Instance8	13.44200721	10.8162912597	12.57155186	7.7903724246	7.422655866	10.733250805	11.1456085957	10.941522653	6.51193653938	5.460424154	5.808263565	11.72569442	4.988243006	7.040511999	5.397641479	9.3423966262	7.600168597	9.4119268115	13.94623879	5.479142629	5.431465218	8.511988679	5.563776856	14.9176553	7.19884295767	7.5305777135	5.325720324	9.380750741	6.070610035	5.3157706865	5.645809962	5.479811695	9.486682492	14.759152975	5.791290805	14.24390588	5.3362788624	7.737283051	9.571942743	9.528259292	7.865827785	6.508710401	13.88231902	8.537326283	6.091811548	5.273526379	11.915951494	10.49035982	12.74796537	6.884418198	5.853628472	Control
Instance9	13.70458133	10.5621855343	12.3148028	7.4007412088	6.095613938	9.845799635	11.0319901213	10.6386604935	6.429801268	6.388711011	6.232762072	11.64987825	5.705018031	7.67065824	5.857863615	9.0837101736	8.829750432	9.219853705	14.00655359	5.388199225	4.395263107	8.567214441	5.81109287	14.65508011	7.03476044633	6.1531337735	5.430796457	9.253283331	5.809035744	5.5998750555	6.076985225	5.15967860567	9.58901573033	14.71451116	4.6984340925	13.90556143	5.2745188438	7.766232595	8.981610894	6.794516997	7.418993406	7.264445239	13.5754893	6.147261537	5.826809832	4.835180387	11.5757785155	9.984080577	12.4865699	6.341457111	5.529517425	BRCA
Instance10	13.30755735	10.8838964373	12.71572616	8.4197805262	6.881056206	10.378351527	11.1507329307	10.533686007	6.91427600362	5.241850906	5.834288528	11.74892461	5.076613872	6.347936335	6.259701488	9.0993783712	8.0146974105	8.3579595805	13.88031822	5.726293954	4.785303823	8.55357916875	5.163308771	15.06752912	6.99793746067	6.759750148	5.554520743	8.70731128767	5.524354632	5.354306944	6.0854753695	5.244339597	9.227921381	14.68063948	5.102880922	13.62353635	5.2421864282	7.647892114	9.311567328	7.121070136	7.512564929	7.657248993	13.63179775	5.255511354	5.9893725	4.837957442	11.822357845	10.50808719	12.57561022	6.908516092	5.524354632	BRCA
Instance11	13.38150649	10.22336532	12.72208073	7.5504822584	7.837282788	10.0373552035	10.8663142153	9.88643559125	6.06070729125	5.666267504	5.424427713	12.0344036	4.938534277	7.026996771	6.053714822	9.3432531832	8.4948282195	8.6792865875	12.97965657	5.911818141	5.236694705	8.14991065875	5.849005469	14.67256817	7.313404379	7.3147638075	5.434637608	8.53835121633	6.841316277	5.6062123695	6.2877015705	5.34656192033	7.787443455	14.82748272	5.490105176	13.79334119	5.1032977652	8.041222615	9.50399023	9.154312523	7.438794191	7.642396752	14.166561645	5.784969309	5.732683853	6.056481245	10.442008333	10.87277127	12.59449147	6.631326684	6.025201173	BRCA
Instance12	13.60583775	10.5429152553	12.77087865	8.1476291228	6.740729017	10.1639710175	10.7443180253	10.9294668905	6.535878108	5.273339877	6.447005198	11.08816233	5.385958361	7.413757226	6.915882739	9.1030013012	8.59043230475	8.9256586835	12.96993872	5.305251227	5.084076226	8.73769372025	5.38008113	14.57158262	7.272560148	6.6666831015	5.695027274	9.27988523833	5.391811746	5.9466090825	5.834658333	5.392524105	9.08050051933	14.908272875	5.258245345	14.10537413	5.1179134296	6.876459007	8.841895402	8.49903975	8.342898175	6.942488481	14.133497695	5.831947683	5.964982644	5.149555339	11.0416377135	10.38874414	12.7232493	6.454961876	6.015030979	Control
Instance13	13.47298527	10.9719932943	12.97797754	8.8774995654	6.713768404	10.946193935	10.863317372	11.019862551	6.56207636538	5.263044971	5.990053603	10.97417815	4.849513012	6.929202549	6.554669905	9.264973204	7.677711286	9.108718644	14.27762815	5.908159158	5.275762522	8.558364343	5.479789356	14.95162692	7.44672221833	7.669491842	5.40889121	9.66705962233	6.090224257	5.9101431505	5.8203757565	5.20261601067	9.62072910933	14.93364114	5.3233779865	13.98232431	5.2629958556	7.126500894	9.321195924	9.132050545	9.099519506	7.215681326	14.1139443	7.963923632	5.984823581	5.485435883	12.082478885	11.16338255	12.52742331	6.8430452	5.633148724	Control
Instance14	12.16391545	10.1113292353	12.99135537	7.3821503136	6.777620669	11.29332234	11.839286923	11.668166385	6.22971739863	6.224296576	5.754627826	11.20436651	5.241850906	8.648592282	6.523644771	8.9157987572	7.8012955935	9.452240307	14.57970693	6.097932696	4.945808121	8.691522632	5.757697518	14.80269307	7.20817756167	7.2342533175	6.099827094	9.297521207	5.63307605	5.800664414	6.1567337935	4.916505712	8.49734289867	14.99771485	5.7339566575	14.23143385	5.1078009672	7.476667486	10.21012981	8.526754622	7.626842693	8.529822044	13.37797052	6.399859478	5.966252363	4.911225686	12.26098652	11.32350252	13.2860567	6.722606479	5.65836235	BRCA
Instance15	12.44601199	10.5806095157	13.22427159	7.6246008544	6.94181388	9.1132523685	11.3370554173	11.0824738953	6.331100524	5.968327676	5.808521004	11.03757117	5.257964097	9.366858275	6.1022441	9.5286912742	9.401194887	9.093992636	14.01211384	5.431214469	4.726847526	8.76242275175	5.541492575	14.94673156	6.80555270033	7.7142190655	6.683560055	9.499998977	5.989145395	5.7139169485	6.268695344	5.172453613	8.274334497	14.68663905	5.100238702	14.37348409	5.4993022956	7.061023135	8.726082847	8.260238737	9.408383416	8.374019108	14.218099685	6.192791506	5.989145395	5.027807878	10.9654154825	10.42478333	13.16228672	6.837126844	5.923868951	BRCA
