Instance10	7.6247556515	6.965931792	5.672857555	8.645245129	10.28660429	6.6155769395	8.72987657	9.976514407	5.168332398	9.0638624115	7.625491737	8.284894788	13.57024711	7.841531879	9.532397347	6.732544377	5.233822166	7.79374473733	11.42963442	7.913761785	11.64681981	6.877072814	7.1581465865	9.69476318	5.926361974	7.3339069032	7.6541093245	5.8421495495	7.473200667	11.1110274023	9.75364579767	6.827314517	6.59057193467	5.56331123875	8.271931157	9.70078824	5.7908224398	11.551814785	5.292395849	12.09766027	5.279296008	13.54172225	7.4960371	9.445998278	7.74245236133	5.906897358	10.22738163	8.148239231	6.30061577025	9.827664684	8.33670864	11.10846093	8.409816389	6.1985753455	9.9202580165	8.5305745065	6.79717879	6.66799436186	10.44466839	10.9901063043	7.43355643367	13.40015501	4.858741012	13.40233131	12.29564706	5.408721412	9.653830832	6.83351091333	8.23267903825	5.941347708	7.30480703767	10.182966585	10.90549628	8.92018991	8.766958367	13.74350963	9.387097072	7.766597025	6.888624921	7.606018576	6.850940421	5.3856671345	5.68463234467	8.72987657	9.523841594	6.76752611	7.3060563712	5.859119673	12.27296951	BRCA
Instance11	8.198860636	7.055014278	6.357820835	8.670710349	10.23292486	7.5228200195	8.01924478	10.36865954	5.290950766	9.6433810925	6.300861017	6.94204856	13.62353635	7.304534698	8.6873024975	7.173305173	6.062214149	8.04104994467	12.67483341	7.93639420467	11.94944384	6.461320332	6.932390265	9.736317839	5.424427713	6.4696508394	7.53597724	5.125223824	6.142419181	11.005151922	9.592833039	5.479142629	6.09726277333	5.4786784915	8.359597076	9.153599552	6.6511921908	11.573459625	5.250613486	12.2590489	5.154829498	13.43573605	6.507481989	7.713010325	8.06297051567	5.758230711	10.6073352	8.198599078	6.71360662325	8.279449386	8.687254178	9.583290187	8.0576684	6.7499434665	10.1640382545	8.836754421	6.522938973	6.27534299943	10.54691402	10.8381684493	6.10123016767	13.8269571	5.083225336	13.46367638	11.75528414	5.784969309	9.658595819	6.364402101	7.66150020625	6.759359347	7.130408023	10.661861475	11.12353964	9.302171157	8.5614408535	13.91975024	9.342830898	8.06060289	7.227811157	6.657000843	6.80536058	4.956437318	5.75016563833	9.15686751	10.0119242083	6.847562044	6.9076540764	6.179762227	11.73774813	BRCA
Instance12	7.692121379	7.958945778	5.853877943	8.807082076	10.11618835	8.087964069	7.953790677	9.964760013	5.363706598	9.8342997435	7.457957688	7.723969969	13.1958974	8.1736588475	9.023964326	6.230458223	5.773212576	7.56627437633	12.56790862	7.69659012467	11.38105635	6.276408844	7.2477123515	9.990983614	6.008659014	7.150559257	7.4402145165	5.5617899825	9.062316786	10.78322175	9.66262953467	6.97372929	6.47069063367	5.7708818765	8.700336649	9.5256586835	6.1810404658	11.32136754	5.32864704483	12.38541089	5.511287161	14.39776555	8.512524314	9.421265976	8.197304519	6.146498034	10.68519142	7.4409667175	6.904091352	9.378501395	8.875473781	9.857779317	8.404206095	6.5565791765	10.0441681905	9.0515115425	6.776897268	7.131665281	10.41792663	11.034315424	6.81788073467	13.62992806	5.115003321	12.99332148	12.25427582	5.62600922	10.53537772	6.21373216567	7.69919135975	6.988744679	7.81350201967	10.824399575	11.03306523	8.292691032	8.893995041	13.62077142	10.01526211	9.069960645	7.045216672	6.822223857	7.215390118	5.8926450975	6.55712038833	8.195422808	10.1390444913	6.739109305	7.509195938	6.16318161475	12.16093036	Control
Instance13	7.8122716905	8.326250965	5.687208569	9.155780297	10.13087976	8.090572707	7.122986165	10.29122283	5.30707441	9.746464017	7.03656137	7.678848562	13.17478142	7.115647436	8.87704806	6.891483363	5.252865266	7.59129591867	12.74323457	7.61830501433	11.33166731	6.674054967	6.668032648	10.29596436	6.001358226	7.2121520398	7.3412959795	5.7278366545	8.997758931	10.4041484903	9.935713008	7.400262798	6.565694096	5.8854976	8.782311189	9.597360232	6.2641767912	11.488573795	5.24435827317	12.24889125	5.221887952	14.10537413	8.640083234	9.843207033	8.151507585	5.937527571	10.55664043	7.6537280945	6.94855824675	9.675384217	8.978067698	9.894916689	8.354713444	7.0758260015	9.813364775	9.93093261	6.832703733	7.29151062114	10.64948099	10.7678923323	6.82303113133	13.39071447	5.333791561	13.31043176	11.93792927	5.564234295	10.73844933	6.15490403367	8.09596774125	7.010810952	7.99630453833	10.677614845	11.53060643	8.734558167	9.195934583	13.44751595	9.817175993	8.376018051	7.30193311	6.672535396	7.548207573	5.76232492	5.43501730633	8.126576876	10.0956083517	6.521369295	7.3656981534	5.667146432	11.89182747	Control
Instance14	8.7262881565	7.997872605	6.099827094	9.260861404	10.76657469	5.899641789	8.303599401	11.20290453	5.790779367	8.99780787	6.097932696	7.84580541	13.87701905	8.4425651375	8.924929238	7.034031682	5.69544494	7.66188804867	12.07757191	7.976917062	11.29445435	6.855868653	6.7453006775	10.01433476	6.000795094	6.5523992454	7.5914915015	5.53215868525	9.187897079	10.5074705227	10.2127518167	6.998819226	5.96088606667	5.6707063705	8.647099619	9.06038523	6.4680598564	11.695521545	5.540993142	12.29388695	5.391639926	14.13459319	7.7584583	9.094889963	8.08129530567	6.646238725	10.78787423	8.1909422715	6.51319229175	9.604664936	9.226388785	9.243632862	7.642216221	6.6476128175	8.716991196	9.024549301	6.0664182	6.59111954886	10.56653005	10.9296346363	6.87769503533	13.11183912	5.38008113	13.18898907	12.11865571	5.966252363	9.656380672	5.8424588	8.2876995905	6.396738021	7.66686941333	9.297859121	11.71011775	8.912530956	9.7479615385	14.10257573	9.061938927	8.641980482	7.237642883	4.904979261	8.158055634	5.9750921845	6.177330719	8.437316311	9.26197813267	5.09930704	7.1534205814	6.11855449125	12.03287579	BRCA
Instance15	8.6813768815	8.051101686	5.927310565	9.241179451	10.37973064	8.452876529	8.308704351	11.0078229	5.307438771	10.23418205	5.564996371	7.737992796	12.90439101	8.1233901535	8.787588937	6.866664227	5.133205159	7.66703628367	13.7365584	8.20196223633	11.28106518	6.771559209	7.052826668	9.712540381	5.43588795	6.8318493608	7.946295334	5.59239170375	9.308988054	9.90083481867	10.3303371883	6.457877938	6.59467230567	5.6644220515	8.81729638	9.5800955565	6.2731222318	11.206231375	5.5553266305	12.41257918	5.185877691	13.98232431	7.8511886	9.093867222	7.95451796533	6.131451225	10.64411791	7.2806843915	6.77269984975	9.80990119	8.761435816	10.71182636	8.083161667	7.0204037355	8.4863279555	8.423284332	6.807100898	6.82356085529	10.45621094	10.482276888	6.77691842667	14.48484431	5.443947436	14.23655206	12.62053951	5.909299837	10.45510657	6.864827898	7.76711974975	6.924132926	7.50329381	10.2596695795	10.80422	8.710342497	9.3160147545	13.51553049	9.928363336	7.522171761	8.462748793	5.472171943	8.167858571	6.339199616	5.84326879267	8.637277967	8.49149394467	6.107798352	7.0222287176	6.4922561955	12.93579034	BRCA
Instance16	8.248373031	7.815353072	6.0664182	9.022833232	10.55366796	5.929829729	8.00674841	10.76808942	5.362129031	9.314327017	6.529825337	7.440414751	13.97885659	8.298430784	8.856661681	6.915763256	5.247843274	8.02569258867	12.37045183	8.116889369	11.36168902	6.67359573	7.1159930625	9.812386363	5.391983545	6.9033787788	7.791459439	5.290656016	8.652093075	10.2584479883	10.0295226957	6.272541727	6.169953993	5.4935537865	8.541833388	9.0393998015	5.9699885564	11.49634678	5.5918056555	12.40655986	5.694748763	13.70909946	7.192690117	9.133181475	8.00665617633	6.30204996	10.70804518	8.539009948	6.93725355825	9.987029866	8.629266563	9.940739781	7.464425521	7.1398498025	8.9933055285	8.254945825	6.406592471	6.36337954043	10.37355608	10.592174145	7.14666915833	13.283571	5.29242402	13.61588998	12.26420808	5.997919695	9.799419701	7.08695119167	7.94296329425	6.641730707	7.713451135	9.9400371915	11.05212667	9.428837044	9.532128788	14.11030021	8.857670911	8.151525421	8.146264608	4.944168843	7.631688412	5.978608276	5.69805436367	9.107714755	8.98498628567	6.07692847	6.9209080238	6.27371824275	12.39411974	BRCA
Instance17	8.6068554675	7.672568764	6.240701309	9.175650046	10.73881029	5.5987233425	8.779424816	10.72173602	5.252865266	8.758498251	6.259560267	8.081511566	13.87385551	10.0216627	9.171450661	6.82683803	5.034316149	7.95110622133	12.18956987	8.200041692	11.42163372	6.936287895	7.1246937615	9.916141133	5.069542407	6.5092008916	7.9501379685	5.601343453	8.567082519	10.0323493423	10.1231177773	7.39763426	6.115956461	5.65532370625	8.366847964	8.9731778835	6.149615173	11.796022585	5.53038510583	12.32574401	5.476876799	13.58466312	7.688986551	8.946965563	7.86577453733	6.244797292	10.68956587	8.146852134	6.51560473275	9.985543523	9.515749664	9.388491534	8.234483507	6.9933104255	8.896381156	9.9223698205	6.185475721	6.422985035	10.29305807	10.5236420607	7.02022383733	13.25798962	4.949548063	13.2267238	12.045241	5.850631456	9.411691645	6.03008672167	8.49738614725	6.351827612	8.147819264	8.6710485955	10.68460862	9.073834372	9.817272827	13.76528768	8.667928594	8.650083401	7.325532861	5.538546893	8.19969826	5.9935611775	5.654574798	8.783359349	9.07986003567	5.439300032	6.8965544166	6.19627768275	12.3239471	BRCA
Instance18	8.073461174	7.588473151	6.12918576	9.44260202	10.51457134	7.409838005	8.377114121	10.52528127	5.86431694	9.4628266165	5.549831826	7.606499831	14.0020375	8.068034868	8.4836949415	7.30834159	5.636777762	7.89435356167	12.7584086	8.184794248	11.31587145	6.811538864	8.7891777375	10.0322459	5.463697036	6.667640262	7.5558305855	5.51402988	8.774162024	9.692770319	10.182290716	6.554209422	5.87493411433	5.5028216445	8.850844048	8.9213733295	5.8423494772	11.46459896	5.39309260383	12.39966386	5.678784095	13.75810714	7.192172276	9.04801075	8.01917131267	5.921609641	10.59472841	8.041917075	6.4814821935	9.618225404	8.496794995	9.946226836	8.093867965	6.9654454415	8.753016755	8.2659789275	6.300403471	6.66300284714	10.26043183	10.635449282	6.63520465067	13.80946823	5.132382766	14.16199356	12.35457868	5.726293954	9.922525358	6.640448691	8.0343733815	6.63862099	7.39704252667	9.7923303465	10.66477195	9.115226496	9.1966010805	14.03490428	9.626777286	8.873068105	8.1655868	5.070616072	7.6455704	6.0609072685	6.007434664	8.641727659	8.95132230367	6.101508918	6.895239566	6.47813675725	12.48900128	BRCA
Instance19	8.5559423875	7.816841466	6.065072081	8.973504462	10.54450111	6.4844522785	8.591467298	10.75721104	5.599177363	8.6627160135	5.582714993	8.357443276	13.37131522	8.8582775665	8.813489955	6.941461789	5.780317481	8.071594068	12.53119874	7.907871456	11.57272404	6.9630149	7.8693773315	9.833428205	5.699614961	6.6051129444	7.8335949455	5.597352566	8.989423683	9.570767933	10.3257906717	7.681310676	6.07785737067	5.267785966	8.687831539	9.111304808	6.3082972356	11.5411915	5.8409395135	12.00382718	5.836562468	12.88068749	7.574595656	8.848717702	7.890844983	6.431794783	10.6432567	7.888636145	6.70888373325	9.505712886	9.61434228	9.355059844	8.532863482	6.6035671485	9.089847459	8.414155895	6.672075676	6.42648938771	9.881695635	10.359324125	6.83982913833	12.96626215	5.104558131	14.14434519	12.03158587	5.928021599	9.905613067	5.76705920233	8.36146716375	6.452698896	8.13440753333	9.3331986965	10.80972013	8.560448556	9.742178486	14.45371146	8.975526388	9.477151683	7.252739043	5.353156751	8.275287778	6.0148292565	5.76771998767	8.719338441	9.24075260667	5.379907907	7.0040046146	6.1333137935	12.05711016	BRCA
Instance20	8.6535305615	8.635646596	5.901899413	8.965922146	5.97155002	6.797392804	7.418614	7.276057213	5.052688948	8.5926981495	5.953737396	7.732169334	14.3269231	8.770284653	8.456160299	6.918031734	5.123512303	8.530428344	13.21419392	7.75563836833	11.3119244	5.771893004	7.1672391155	9.724718956	5.088959125	6.5489813434	7.9784806655	5.2990189695	9.119292054	10.2933462963	10.2867156497	5.687628504	5.950336121	5.47877633725	8.961436038	10.2970447	6.0107537932	12.52079595	5.59168486833	12.05629403	5.077041333	10.54750216	8.480033951	8.753869513	8.742530249	6.345277161	10.36475876	8.85628218	7.023639895	10.42139193	9.315772892	10.72853303	7.353634535	7.564460333	8.921795507	8.570169323	6.877625017	6.69586688229	11.76503338	9.11059015067	6.439209887	13.7606441	5.323740468	13.03513077	12.40071944	5.823692844	9.850777208	6.197947513	6.96857569025	6.352798794	6.916482833	9.8106380045	11.27473356	9.95810357	9.453635543	13.81715158	7.570673773	7.632470217	9.009885376	5.027033758	7.498233163	5.334162259	5.55457372067	8.95253824	9.07764866567	5.039808741	7.4112322548	5.9634582625	12.34859823	BRCA
