@relation thedata

@attribute 10111 real
@attribute 2547 real
@attribute 3014 real
@attribute 3978 real
@attribute 3981 real
@attribute 4361 real
@attribute 4683 real
@attribute 472 real
@attribute 55775 real
@attribute 5591 real
@attribute 5888 real
@attribute 5893 real
@attribute 6117 real
@attribute 6118 real
@attribute 6119 real
@attribute 672 real
@attribute 675 real
@attribute 7158 real
@attribute 7518 real
@attribute 7520 real
@attribute 9656 real
@attribute DependentVariable {BRCA,Control}

@data
7.5850123165,11.102244477,7.8736305755,8.306085763,5.79541874633,7.21711226567,7.67254028567,7.15912118675,7.96753589867,7.43044094167,6.922699549,5.2123828815,10.83471386,11.61752958,10.66108355,5.98817485275,4.757305356,9.243864886,5.081735071,9.908633222,8.994142056,Control
7.1208131195,10.979063953,7.8908509875,9.214775128,5.73390055067,7.36313658733,7.49895584667,7.09089637525,8.74069999733,7.29190135533,7.553437762,5.1608846735,10.800436875,11.88379655,10.48441034,5.98222220675,5.415666779,8.8184233,4.759304314,9.347167964,9.649157865,BRCA
7.28927811,11.344617395,8.4900776405,9.862320087,6.067924063,7.251834494,7.77270160333,7.165383526,9.19179848,7.406676876,7.45197832433,5.1338950195,11.330452225,12.02968073,10.72737618,5.7519684745,5.679910204,9.388921983,4.707652488,10.39899511,9.181985278,BRCA
6.9248886435,11.217717136,8.530230259,9.825110289,5.688306841,7.25113540867,7.808745052,6.962212015,9.22739987233,7.03988827733,7.72103170467,5.704772863,11.057611095,12.38193096,10.83441597,6.35824610575,5.377480603,8.791530131,4.59311789,9.101877951,9.584831527,Control
7.5737548545,11.22178646,8.185466732,8.767556421,5.96365757867,7.277262479,7.50920137,7.2431584955,8.515262432,7.50186736,7.573134545,5.2778736865,10.93374845,11.96009799,10.45090222,5.846463069,5.60541377,8.748604735,4.583830504,10.37139037,9.030143702,BRCA
7.3259269905,11.53243099,7.6042942415,9.430484502,5.914014792,7.601319597,7.46595288633,7.08122523275,8.25762728233,7.78387541633,7.302284244,5.5738565485,11.641461875,11.54965727,9.132050545,5.8408213995,5.006983802,9.759697278,4.83277771,10.79813582,9.323393222,BRCA
6.9757173555,10.8579926505,8.160140768,8.95908991,6.09141939833,6.93887945233,8.02999223933,6.392001616,8.558902733,7.50204637833,8.00726663667,5.569630608,10.3458464955,12.52245777,10.38702135,5.961989724,5.46859248,8.440081308,4.202973577,8.744658219,9.160433125,BRCA
6.8899599365,11.191873825,7.787027341,9.111501597,5.72950169833,7.404848849,7.671411069,7.21389689,8.08036081667,7.251948296,7.04465982233,5.5221871125,11.06229666,11.90810746,10.88785292,5.8897078505,5.018602184,9.622747882,4.846005888,10.28617686,8.655487008,Control
7.148445982,11.506838215,8.5057825605,9.394248914,5.85664665967,7.61606197033,7.800748506,7.14878397875,8.69808566267,7.97532141333,7.40702966467,5.139450051,11.49735519,11.92126273,10.77226531,6.432318605,4.897254041,9.426642744,4.854508448,10.4297627,9.032239399,BRCA
6.8471499935,11.385444715,7.7151803595,9.143141549,5.67038463533,7.24246221967,7.64305520567,6.89333590125,8.78948765133,7.25249120567,7.56085246633,5.422846603,10.656153568,12.52742331,10.47860813,6.30739354225,5.185877691,9.107073927,5.203799462,9.741079768,9.08246917,BRCA
7.3104066715,12.058495875,8.1824276685,9.309431518,5.679212249,6.934921847,7.39547633733,7.27735742025,8.87956678333,7.39819177333,7.17361883433,5.5139435365,10.87490854,12.53830178,10.35810202,5.86365203,5.244707519,10.22147267,5.290950766,9.992241287,9.383683302,BRCA
6.9868843635,11.04783347,7.7048200875,8.824657385,5.90992453867,7.30761952,7.60285134333,7.3263622655,8.350151133,7.63884425833,7.309706019,5.4772124885,11.11875956,11.75528414,10.88129775,6.07698827325,5.403618168,9.027609637,4.866674661,10.48441034,9.296549824,Control
7.6009359435,11.03423966,7.6203130365,8.392855247,5.75494022833,7.49344356167,7.33374393967,7.01677338075,8.18066483867,7.20925881333,7.27844785633,5.601955533,11.29475415,11.64562254,10.4887367,6.113923111,5.135259094,9.405216535,4.868404346,10.03781156,9.199280412,Control
7.4548826775,10.7576769535,8.5565489965,8.873598775,5.688635696,7.142740057,7.56517841333,6.9924584855,8.70714244667,7.039196716,6.99821237767,5.667285831,10.666982815,12.03723816,10.55403266,5.954637597,5.528892615,10.15107399,5.448414727,9.377341303,9.672500978,BRCA
7.3448792,10.9417072195,7.973477668,9.241179451,5.757504139,7.27824955867,7.44485972133,7.02110039825,8.30851549833,7.372662538,7.13390050967,5.722527373,11.21590727,11.80073018,9.580042347,6.0130931845,5.358529231,10.09016573,4.917683858,9.938977155,9.349160193,BRCA
7.4346160405,10.8450444915,8.842111226,9.807411729,5.660118204,7.25829628467,7.582624982,7.00400791525,8.60099181467,7.31420825667,7.021370548,5.198768667,10.39328649,12.21510531,10.64948099,6.07672616175,5.002490161,9.505246433,4.873457956,9.504898977,9.606803599,BRCA
7.3509154305,10.52622475,8.658799007,9.907754874,5.63764144433,7.24683070633,7.56721320467,6.79451584725,8.731978404,7.10521543533,7.10949272967,5.4522991645,10.861074535,11.98277091,10.9447818,6.2494944275,5.411944154,9.820243246,5.321938238,9.175325691,9.77568481,BRCA
7.097166252,11.0428197845,8.7678165095,9.489968911,5.78329389533,7.24490854333,7.597348047,6.9124972055,8.37058405467,7.03236477533,7.142405436,5.667543833,10.620424425,12.11639279,11.12425722,5.8834702945,5.119367849,9.754102959,4.19276397,9.49357585,9.529748305,BRCA
7.444318409,10.9536532955,8.9229703645,9.770879053,5.75098412167,7.119877356,7.56766251267,6.99788344375,8.33116627167,6.94611728633,7.15092113233,5.568534346,11.17905754,11.90965135,10.84615266,6.10202210975,5.739045575,10.00415062,5.151586144,9.515749664,9.439779534,BRCA
