@relation thedata

@attribute 1457 real
@attribute 2353 real
@attribute 2885 real
@attribute 3265 real
@attribute 3717 real
@attribute 3725 real
@attribute 4352 real
@attribute 5290 real
@attribute 5294 real
@attribute 5295 real
@attribute 5335 real
@attribute 5578 real
@attribute 5579 real
@attribute 5595 real
@attribute 5604 real
@attribute 5894 real
@attribute 5921 real
@attribute 6464 real
@attribute 6654 real
@attribute 6772 real
@attribute 6774 real
@attribute 6776 real
@attribute 6777 real
@attribute 7066 real
@attribute DependentVariable {BRCA,Control}

@data
7.90764269433,14.72004222,9.4954151895,7.4423513115,8.378404463,14.72492149,8.112258507,6.685313404,6.299304767,7.0703331436,7.6745180755,8.688181342,6.21136540967,11.634256725,10.49127719,10.11570732,7.65896220633,9.15105029633,8.001564595,10.31346778,11.45883824,11.46083484,9.961088297,5.209464331,Control
7.803043395,13.75148289,9.5539178325,7.8897640555,7.325982508,14.11502538,8.113873832,7.098719371,7.09127967,7.6111323212,7.862876923,9.433471275,6.479820979,11.27623323,9.559434991,10.34726733,7.532686946,8.42779587067,7.481398095,10.329653278,11.6077021567,11.3989816,10.15001415,5.359671604,BRCA
7.94848537033,14.33042537,9.480270588,7.856102429,7.458490947,14.41297137,8.049958959,6.212526175,6.323194968,7.448654099,7.7021225845,8.48506563,5.889051372,11.198356615,9.65317699,10.45388564,7.43491518133,8.45925672733,7.228580927,10.0589241477,11.5512263767,12.10466109,10.28344757,4.55165352,BRCA
7.444988463,12.01436934,9.432546201,8.398114105,6.114997467,14.08054111,7.986995525,5.584068992,6.299945779,7.6522265588,8.054801422,9.211511834,6.312672729,11.274247985,9.580847928,10.09500831,7.53095120333,7.73867912133,6.648325671,10.100698262,10.720960379,11.96551025,10.10956988,5.397812585,Control
8.520100527,12.40857396,9.66718229,7.697637374,7.364180901,13.43392773,8.672903619,7.405441727,7.300126299,7.950268865,7.930765467,8.977409535,7.50900425433,11.21839075,9.966174165,10.22872886,7.41149949233,8.10318445333,7.634958261,10.5729125313,11.54329104,11.9164133,9.833894617,4.993460669,BRCA
8.51193804167,13.96600025,9.9164802245,7.3388634815,8.052107626,13.80946823,7.26964363,7.460253403,6.725540512,7.4183463498,7.6687152575,8.467749328,6.98490046733,11.07534033,10.23164154,10.624983,7.47462674233,8.70127661067,8.19601328,10.5815088053,11.6186680667,11.1888517,10.29596436,5.563776856,BRCA
7.90176327133,10.44201071,9.167523377,7.9742866725,6.705498046,13.91249272,8.453076263,6.662423158,7.476910459,8.3350079456,8.590203577,9.024558716,6.81582852467,11.151396135,8.977681421,9.961088297,7.49866828033,8.36198243367,7.292025067,11.3817422673,10.620682972,10.72234672,9.214514093,6.504863171,BRCA
8.330459995,14.08516788,9.1611827995,7.7095138065,8.158535374,13.96294256,8.157474681,6.020263967,6.726903149,7.757716558,7.7549264415,8.419813926,6.87117032933,11.40345044,10.00443156,10.12277013,7.22554449667,8.53051419067,7.787382059,9.76574384767,11.4495990067,10.75261086,9.788616845,5.401401144,Control
8.343961905,14.82357723,9.3657406255,7.94496816,7.011789475,14.44356588,7.784227701,7.205282841,6.426437217,7.6719006758,8.1175343725,8.419971893,6.13414385767,10.99057863,9.452231522,9.9831294,7.130488018,8.16926655967,6.878728789,9.956344037,11.6033707233,11.94573106,9.93285737,5.183299167,BRCA
7.705001504,11.55023948,9.70078824,8.148239231,7.088605737,13.15952927,8.274379464,7.606018576,6.76752611,7.3060563712,8.2287174245,8.01888328,6.39658479233,11.551814785,9.69476318,10.28660429,7.57770823567,8.39504068233,7.4960371,10.3519697093,11.0351359567,11.45097165,9.955468697,5.300134022,BRCA
7.49544647233,14.20597115,9.153599552,8.198599078,7.660782339,14.17314893,7.721818861,6.657000843,6.847562044,6.9076540764,8.709822916,8.202296649,6.39932068633,11.573459625,9.736317839,10.23292486,7.015802299,8.62624266567,6.507481989,9.93530678933,11.0871946533,11.89929188,9.998485053,5.551217027,BRCA
8.17481472767,14.15265365,9.5256586835,7.4409667175,7.948076801,13.87385551,8.178068636,6.822223857,6.739109305,7.509195938,7.877739246,8.474558864,6.68769140167,11.32136754,9.990983614,10.11618835,7.32636290633,8.601359139,8.512524314,10.334999682,11.5050606867,11.36056745,9.562147541,5.559806297,Control
8.22907692933,14.61254488,9.597360232,7.6537280945,7.573687183,14.67256817,8.467036026,6.672535396,6.521369295,7.3656981534,7.919144247,8.584390499,6.24070564267,11.488573795,10.29596436,10.13087976,7.56845758133,8.523978557,8.640083234,10.3450320487,11.3647894967,11.68668229,10.15541314,5.88179384,Control
8.002619778,13.61588998,9.06038523,8.1909422715,8.115591386,13.48222565,7.620295212,4.904979261,5.09930704,7.1534205814,7.988942668,7.646632733,6.35314852433,11.695521545,10.01433476,10.76657469,7.163410176,9.16094315833,7.7584583,10.6552894147,11.2640425267,11.50045491,10.12611757,5.85773923,BRCA
8.40329123233,12.35733627,9.5800955565,7.2806843915,8.41854957,13.17144427,7.463240557,5.472171943,6.107798352,7.0222287176,7.9147536295,7.883225397,6.73899581333,11.206231375,9.712540381,10.37973064,7.512671056,8.789516499,7.8511886,10.5797653207,11.33747121,11.31253714,10.35359929,5.670168482,BRCA
8.04410134333,13.96294256,9.0393998015,8.539009948,7.821265561,14.09890062,7.849860319,4.944168843,6.07692847,6.9209080238,7.7272309565,8.420129842,6.39469361333,11.49634678,9.812386363,10.55366796,7.44853876433,8.419142242,7.192690117,9.828262008,11.2932842667,11.50810934,9.873298423,4.838209635,BRCA
7.69877329,13.92451704,8.9731778835,8.146852134,8.145615208,14.01211384,7.899660725,5.538546893,5.439300032,6.8965544166,7.5975884795,7.621284726,6.135427533,11.796022585,9.916141133,10.73881029,7.34638663767,8.58330978467,7.688986551,9.85565975467,11.21401799,11.37712933,10.15087731,5.07383228,BRCA
8.05336789633,12.40276968,8.9213733295,8.041917075,7.912322211,13.34674991,7.603702603,5.070616072,6.101508918,6.895239566,7.531468856,7.779918143,6.82794277033,11.46459896,10.0322459,10.51457134,7.14949232,8.49027171233,7.192172276,10.041403703,11.2249138333,12.16093036,10.23716846,5.325990094,BRCA
8.29788210633,13.08977243,9.111304808,7.888636145,8.111841355,12.76004735,7.402865242,5.353156751,5.379907907,7.0040046146,7.8558007155,7.098719371,6.69079792733,11.5411915,9.833428205,10.54450111,7.19533388633,8.95843216133,7.574595656,9.72583582933,11.46263687,11.77876926,10.29197677,5.326799101,BRCA
8.10439908967,8.405238411,10.2970447,8.85628218,6.034420016,12.03663478,9.361681261,5.027033758,5.039808741,7.4112322548,7.6793168875,7.791197286,6.127634878,12.52079595,9.724718956,5.97155002,6.53442220433,8.67313689733,8.480033951,8.84918642867,11.7207938433,11.62476132,10.5038757,5.334149236,BRCA
