@relation thedata

@attribute 10092 real
@attribute 10093 real
@attribute 10094 real
@attribute 10095 real
@attribute 10096 real
@attribute 10097 real
@attribute 10109 real
@attribute 10552 real
@attribute 58 real
@attribute 5879 real
@attribute 8936 real
@attribute 8976 real
@attribute 998 real
@attribute DependentVariable {BRCA,Control}

@data
10.89786457,9.499690458,11.71972476,10.09238094,7.791685689,12.46600514,8.15422259167,12.1820747,6.569556123,8.85850435833,5.1241386875,11.4461297,7.16387589625,Control
11.05968771,9.417554013,11.47931054,9.837261744,7.92222926,12.72627038,8.15676343467,12.12614151,5.19062597,9.23532012167,5.26166635,11.4951169,7.17118701125,BRCA
10.9723177,9.38985602133,11.78498046,9.537097584,7.849031477,12.35101106,7.847913727,12.20235811,5.283469238,9.280236709,5.6771915915,11.70577504,7.03238297825,BRCA
11.11140976,8.56583278567,10.5789154,7.800869372,7.622401694,12.03029651,8.030097108,11.976813,6.563810693,9.422761191,5.6326827355,11.19831015,6.55593589375,Control
11.43117909,9.710707035,12.001308,9.705036667,8.570881384,12.40979539,8.34836942533,12.26795863,5.301780818,9.29741101033,5.473898856,11.62848212,6.99171327025,BRCA
11.83572685,9.555607159,11.44205205,10.63394452,9.208161871,12.84338824,8.00584487167,12.07225833,5.802329755,9.14697742367,5.2548835515,12.05670215,7.00999639125,BRCA
11.68668229,9.01311569333,10.27097304,7.950470054,8.635746344,12.88542666,8.45268306967,11.42040518,5.472984221,9.62804284167,5.462605335,10.73380366,7.10702874775,BRCA
11.27693876,9.50779215367,12.28941816,10.25218676,7.924992273,12.3064449,8.14682343433,12.31403378,5.551370856,8.82865486733,5.438280489,11.5141002,7.09973287325,Control
11.35175104,9.783309259,11.7987959,9.467045646,8.559186941,12.39411974,7.95081237733,12.11639279,5.771232765,9.29235500067,5.5683801275,11.6557522,7.18183415025,BRCA
10.87489706,9.42874441367,11.39008041,9.076816348,7.749066799,12.22715872,8.07697553667,12.25102085,5.608965365,9.23513699733,5.001086456,11.21515091,7.09000222,BRCA
11.40976762,9.63517401367,11.57272404,10.09607968,8.349901664,11.7674087,8.19163985167,12.33696264,5.541492575,8.92818876867,5.6547341815,11.13901746,6.604948967,BRCA
11.33646766,9.682366387,12.05538931,10.15068061,8.130108627,12.44389288,7.98327024567,11.9984636,6.167122676,8.97755484267,5.5605859125,11.46239505,7.351535111,Control
11.2302278,9.802191077,11.77742394,10.12134609,7.710550109,12.25801543,8.12673103967,12.23093318,6.079490783,8.882604615,5.2464877075,11.54782732,7.359104133,Control
8.856706512,9.52966629533,11.81023031,9.742570969,5.876769396,12.05450776,8.08286271633,12.55314694,6.848689049,8.867882958,5.38100816,11.68740205,6.6884391885,BRCA
9.820243246,9.41345497133,11.58824628,10.32819838,5.7540933,12.55486108,7.99121878267,12.77284039,5.812184526,8.552349278,5.678699208,11.89929188,6.843482732,BRCA
9.061277435,9.36519067067,11.85055617,8.994976437,5.682019293,12.10010062,7.893098062,12.44726543,7.824005841,8.787767491,5.3897905355,11.68740205,7.08107622375,BRCA
8.643748998,9.46700273333,11.9684077,9.085134568,5.840596198,11.55095369,8.07816647433,12.52245777,7.461993252,8.934366304,5.5923392205,11.93028653,6.38540810175,BRCA
9.110431842,9.345838972,12.001308,8.928474794,5.994529519,12.04611629,8.09984965433,12.58150432,6.011233546,9.01840760867,5.7040260045,11.85473021,6.7911300605,BRCA
8.728100036,9.56515745633,12.40979539,9.68790976,6.20007038,11.89018267,7.88796205733,12.70456839,5.243755943,9.258466301,5.4322419585,11.89117053,6.67358924525,BRCA
9.122466386,9.68666966833,11.90436283,10.04973324,4.990286948,11.96009799,6.668898234,12.15504123,5.290397907,8.91017192567,5.4397138795,7.695456468,6.6605798635,BRCA
