ID	4495	4496	4493	4494	1317	6556	4490	486	79901	65010	482	483	55503	480	481	7018	538	115019	6546	1181	476	475	478	477	4891	7779	1811	54822	4502	4501	4499	2512	6550	26872	7421	340024	10568	261729	30061	6523	94033	795	140803	3162	113235	3163	9843	55630	2495	490	23439	DependentVariable
Instance1	11.4486069	6.425189567	12.992377285	11.52630619	9.827049342	5.5377130695	5.50383468	5.76249236625	13.26553025	6.368729465	8.881298397	8.1654550638	6.006070076	5.171511767	11.0075662667	10.01526211	7.801516189	5.21611769	5.57418573	5.616777635	11.74617161	11.79804253	6.305838886	7.573838635	11.37306376	7.670390317	6.507244111	5.811991941	15.03021645	15.01411749	12.82188064	14.87845029	5.105815554	7.821808257	6.343234747	5.331285345	5.973141011	8.59568225367	8.9131668135	7.932570767	5.821079567	4.330946554	6.964690668	8.819397657	7.239553481	5.287261033	6.3794880175	6.13717760167	11.18913904	5.612179357	4.840477407	Control
Instance2	9.628177174	6.18148156	9.117675378	11.67143283	9.916671122	5.6271246685	5.432801812	5.667460738	13.01222086	6.42827609967	8.993477034	7.6774776296	6.543989962	5.404814027	11.0786587633	11.17866503	7.65682012	5.288147158	5.754895016	6.489330684	11.7601478967	11.65430498	6.107327595	8.499737407	11.77608148	7.0284551455	7.097666426	5.667687262	12.80095353	14.08516788	9.444942981	14.61752065	5.263796174	6.8085958046	6.3245857785	5.091500179	7.171059083	7.99038344767	9.6968987015	9.013141976	5.359671604	4.488522104	6.847092199	8.01368714	6.282676674	5.887288406	6.4903877545	5.829782052	11.62333067	5.65607024067	4.708480413	BRCA
Instance3	10.53430072	6.0959990565	11.320179121	11.91473092	10.21241769	5.528820191	5.403788568	5.53236536425	12.48096516	6.15195753533	8.935534242	7.590935683	7.21962541733	5.6687672635	11.3381346567	12.10651723	7.790154807	5.38177782367	5.062004299	6.675467086	12.3780996267	11.78983735	6.059188284	5.72110688	12.48766051	6.915674034	8.221515981	5.658790765	14.27361389	14.49088818	10.05022317	14.450475135	5.826428522	7.0032043282	6.884468334	4.933585915	7.307672905	7.35026983867	8.725016115	10.42293494	6.1022441	4.757305356	5.543349912	8.045051277	6.685173215	5.038053386	6.445555593	6.186777119	11.53930922	6.23649684267	4.991874681	BRCA
Instance4	10.88922276	6.0976510875	9.861090662	11.31639767	10.05847247	5.288537543	5.442289366	5.29784002825	12.12923391	7.08886588267	9.524248408	7.1937672274	7.086146924	4.908661704	9.415136053	11.9938814	6.857922306	5.50620192567	5.21345543	5.884360575	12.0413844233	11.83486615	6.037388399	5.460424154	12.62053951	6.1062460765	11.97142151	5.725748823	13.55093015	13.43392773	9.005344631	14.14542511	5.584068992	6.48120407	6.1999161555	4.978894894	5.9884845785	7.39396007	8.5776397925	8.670710349	6.105076296	4.802724808	6.018929689	8.243960734	6.476183696	5.651059765	6.969508596	6.40419868233	11.53607976	5.84054187167	5.229406468	Control
Instance5	9.084789208	6.261638417	8.4799320405	11.23250954	10.05577764	4.8281878055	4.824273041	5.411301389	12.79724772	6.35683591767	8.886703411	7.6579137982	6.75153634833	5.407338246	11.0671163433	12.48900128	7.476059875	5.26767276033	5.111669081	6.121746538	12.0522698633	11.57353372	6.192791506	7.181900437	11.95582434	7.235130449	6.563276843	5.65593226	12.66850837	13.66928817	9.081803715	14.71613912	5.435804628	7.0426387684	6.927952887	5.014814152	7.70880163	7.80297402767	9.154963083	11.02316716	5.521373712	5.130324729	6.515467746	8.214915415	6.820246387	5.330568483	6.8436100865	6.188114085	12.13627672	5.83725275933	5.636197729	BRCA
Instance6	7.389547722	5.504889769	8.686639204	9.469403277	10.45416076	5.950090438	5.460260315	5.25698314425	13.06108236	6.50388295233	8.792953849	8.0926699198	7.75440604	5.3785945915	12.1145166367	11.75296609	8.456345302	5.437376124	5.256643908	6.084920637	12.5635974	10.39884818	6.2181085	6.847624679	11.48849306	7.910038365	9.342986415	6.245415441	12.39780304	12.49559531	7.56365604	14.928466305	5.30998672	6.8505274938	6.2610566815	5.476714818	7.275042637	7.90266551433	9.8857967685	10.31961599	5.51191964	4.615046297	6.30834415	9.526274809	6.824389583	6.066633462	6.8721267995	5.809312255	11.38730129	6.112848442	4.721662605	BRCA
Instance7	11.53607976	5.9799766715	10.5073392035	11.3989816	10.12324558	5.5802124235	5.733361967	5.3340312765	11.446481685	6.47114128867	8.710342497	7.77673562	7.01295528267	5.4209960565	8.83242227333	10.47450477	6.194663913	4.97154825267	5.442621133	6.893972281	10.9018499343	11.95519228	7.481256805	5.682019293	12.08864757	6.771950497	11.70655442	5.989826604	14.30686595	13.87701905	8.876134064	14.13206333	5.263890047	6.110426902	6.337816405	5.009001383	5.7001225465	7.108113022	9.644087332	7.364180901	4.789483203	4.492012011	5.242422681	8.730454109	6.365014999	5.246418775	7.7269125455	5.99142993067	11.32669367	6.13374709867	4.567828407	BRCA
Instance8	10.10216966	6.127628175	12.2641512	11.7626666	9.469031811	5.53698537	5.626155278	5.71394497725	13.42627284	6.56323910567	8.934251932	8.060705661	6.43675922067	5.8222575895	11.6829085233	11.53806051	7.906065506	4.894583691	5.190033289	5.853628472	11.77433084	11.89497319	6.47143593	7.766961362	11.37601291	7.468864969	7.507876136	5.93470004	14.63055838	14.64104867	11.42163372	14.83470255	5.216465777	7.460494621	6.4083723705	5.517599514	6.632974134	7.85751769567	9.546740352	9.259184861	4.715635629	5.097833303	6.371999292	8.99689792	7.602441151	4.983234478	6.8051885905	5.94701984467	11.25593456	6.107408106	4.908346081	Control
Instance9	10.53833958	5.7588526185	11.041699446	11.30449979	10.15138482	5.127133633	5.310623005	5.4692828215	12.372987525	6.55713444433	9.169130251	7.891337482	7.102932558	6.229757997	11.8796742633	10.84615266	7.333962866	5.34103405233	5.287261033	6.044345618	12.3698481033	11.55255397	5.838328613	8.920911903	12.00382718	7.677275429	11.83377967	6.268055951	13.76961631	13.97428464	9.809720356	14.47509816	5.9893725	7.0389212154	6.73166799	5.015037253	6.847572101	7.55170298667	9.200348526	9.507616831	5.40668228	5.264922245	6.319315918	8.332709192	6.569176337	5.6227922	7.0520658975	6.11354048767	11.91235432	6.202317279	5.221694654	BRCA
