ID	6402	3676	7412	3688	3689	5175	3552	3683	947	3383	3576	DependentVariable
Instance1	5.913614242	6.297013109	8.07772679633	9.30169669467	11.423270155	12.12241722	5.428620839	6.893001507	8.4941886004	5.250214317	9.6189422155	Control
Instance2	5.61353994	6.043635001	7.24691632933	8.828078384	11.4456095	11.52829551	5.19062597	7.712339773	8.4659296096	5.652207716	6.7790147065	BRCA
Instance3	6.092445976	6.268430299	7.63218285233	8.9042892375	11.82795379	10.40487575	5.173838258	7.905749702	7.6055540702	5.724112195	7.352992936	BRCA
Instance4	4.342813605	5.660003917	7.136062181	8.75186424133	11.954544835	9.922525358	5.28559757	8.08212392	7.5780887174	6.125832527	6.039562885	Control
Instance5	6.088105148	5.694748763	8.760944586	9.13491446	11.664734205	10.6953025	5.488491912	7.843106264	7.7734069764	5.190230876	6.0044384665	BRCA
Instance6	5.964982644	7.092337284	7.97951833233	9.489530799	13.379465115	11.90810746	5.388199225	6.814297663	8.171140973	5.923750128	8.452055235	BRCA
Instance7	5.754494213	6.042759915	8.35458352167	9.251714595	11.636086735	9.176011741	4.765549899	7.851001152	8.1590296472	5.229406468	6.8963072275	BRCA
Instance8	6.613204258	6.51601958	8.34799793867	9.23773095817	11.69409393	11.48554018	5.193979903	6.876858011	8.5771788432	4.759970032	7.9782570685	Control
Instance9	5.991301456	6.379383241	8.260992009	9.05065703483	11.5577866	10.8590069	5.872096916	6.901292687	7.8965994638	5.659076304	8.04737784	BRCA
Instance10	5.578947201	5.729220505	7.44841126567	9.06946628383	10.97266949	10.25957296	5.376786337	7.699539704	7.6691857416	5.391983545	5.9031564735	BRCA
Instance11	6.52642539	5.442289366	8.36555046	8.5429645305	11.530394835	10.85352421	5.038053386	8.083640375	8.1264096644	6.278129404	6.926763588	BRCA
Instance12	7.049797169	6.711395528	8.73512390433	9.18007328783	12.19832114	11.85099365	5.557051033	7.288638004	8.453911282	5.65306808	8.7833788245	Control
Instance13	6.335440044	5.692100223	8.26673643233	9.52376826383	11.42839688	12.01909212	5.524354632	6.995431166	8.603245084	6.003552345	7.1443881845	Control
Instance14	7.313157687	6.691398504	7.55920272067	9.15082053767	11.88734111	11.31701417	5.292792099	8.137837934	8.4463403628	5.726293954	6.1489128	BRCA
Instance15	7.938390374	7.991537612	8.845032775	9.44121959	12.562740285	11.25022455	5.03365563	7.298133898	8.137989213	6.147312423	7.8549517575	BRCA
Instance16	6.63376222	6.289101891	7.756862813	8.933464829	11.681747475	10.0970317	5.65607532	7.850469917	7.6167832758	5.870618247	6.814024793	BRCA
Instance17	6.300037329	6.19830322	7.31795544933	9.05192720867	11.055174395	10.56535468	6.161591078	7.978912229	7.8949601968	6.067010094	6.874510871	BRCA
Instance18	7.395150919	6.82706041	8.277693489	9.04214245483	11.80706946	10.32215382	5.213649836	7.88932314	8.14080511	6.381807349	7.2343726315	BRCA
Instance19	7.673293394	6.768320398	8.22433804633	9.0875921835	11.67906498	11.22396264	5.214135735	7.960988197	8.5100925166	6.298892537	6.843036893	BRCA
Instance20	6.591900502	6.182896477	7.380815007	8.1006439875	11.705440355	11.51195041	4.817893448	8.527849483	8.8253474506	6.482691508	6.3321564655	BRCA
