ID	316	35	219	18	36	217	34	39	3028	38	10449	5019	259307	3033	84693	3032	1629	3030	4329	3155	3712	594	27034	1892	223	224	5096	3158	1738	26275	3157	1962	5095	11112	501	30	64064	4594	64087	549	586	587	56922	593	DependentVariable
Instance1	9.387350221	9.678499404	6.4032298225	5.38116950267	7.40378138	13.0288437	10.81663915	7.4409698455	9.5386068505	12.56790862	9.952104605	9.350597316	5.3139324875	12.97619003	10.5206165	9.643396765	10.84461576	10.55163644	9.512105701	8.814022522	9.046449537	7.82329784925	7.2178077295	11.94269603	13.90556143	10.485252783	11.11027794	10.79412363	9.213761077	10.69826214	10.69826214	8.035405516	9.529050369	12.07584355	11.42353215	10.72999053	7.130367529	7.669687358	7.49205571	9.731277076	7.472185401	9.91920268	10.67907563	11.58015033	Control
Instance2	8.687945234	8.662331136	6.056583232	5.576464594	7.621998953	11.95442182	10.372158303	7.4912144285	9.2834099565	11.5155078	9.15231091	8.151373203	5.3868104	12.31303756	10.67317238	8.477557049	11.25835125	10.43684194	9.6696239105	8.919117419	9.237718535	7.4089882545	7.3885465145	11.58443655	13.59555882	10.019264947	10.92005899	9.552203712	8.711943205	9.943115915	11.01352875	6.802099894	9.209368754	11.95277228	11.38356241	10.59929946	6.559878457	7.497579542	6.78234672	8.803470139	6.720419132	9.955032716	10.62822705	11.93079102	BRCA
Instance3	6.963130532	8.747254058	6.112002883	5.47866963533	7.152236984	10.45871961	10.3250275745	7.952710478	9.487225827	11.2456925	9.437398961	8.598444418	5.5205412945	12.7003986	10.57985358	9.318577337	11.17261832	10.87780964	9.2669758005	8.773107158	9.027022092	7.69133847775	7.549572572	11.54512148	13.83149977	9.46395718933	10.92743375	9.624613223	8.729281802	10.46989643	10.85568242	6.935698777	9.397546894	11.9938814	12.194507085	10.75166563	7.338293201	7.6866007675	7.639306563	9.352739287	6.095402957	10.49748292	10.62629793	12.01615373	BRCA
Instance4	6.532671997	8.768549192	6.548599416	5.55787428767	7.250987916	11.12925744	10.314676885	7.155509218	9.6834352055	10.95576997	9.476443016	8.063854951	6.1854901165	12.45547628	10.49812646	8.469785393	11.62774602	11.03657221	9.512125619	9.092513451	8.844761561	7.3897381055	7.073989508	12.14532727	14.26291555	9.60250727633	11.46692035	6.784638526	8.239194094	10.13564553	11.07134187	4.910026549	10.18798331	12.54548466	12.319046675	10.7601172	7.373955101	7.9240334695	6.355796501	8.303599401	5.68566776	10.20922218	10.80520803	12.28769659	Control
Instance5	7.215681326	8.367874598	6.81576014	5.70309750667	6.240319696	11.84647188	10.5236607105	7.6718899015	9.9618498765	11.70867451	10.05680742	8.84381204	5.8195336145	12.83289551	10.60791771	9.531343017	11.2641671	10.24516082	10.2419768715	9.223652493	9.202485753	7.86416948225	7.3763398665	11.81929108	13.57945564	9.31012465333	11.30449979	7.066899469	9.505246433	10.82171841	11.31960737	6.860966288	9.870981558	12.32890637	11.80913255	10.35399067	6.796367788	8.061653968	7.798862394	9.078305028	5.794033208	10.31437963	10.27854852	11.53336151	BRCA
Instance6	9.344806934	8.982138771	7.224949571	5.51417857267	7.998450984	12.28941816	10.966067695	7.6679207005	9.082578669	11.82101269	9.671576946	9.347389459	6.2042813735	12.2076581	9.802791438	9.872852273	10.15972666	10.458089	9.241850488	8.111397999	9.119720025	7.823668912	7.640777952	11.50616141	13.83559602	10.2091594633	11.03612228	11.42163372	10.04101607	10.42177586	11.22269547	7.684715533	9.188910928	11.94944384	11.679923925	10.55582601	6.341812891	7.538700717	8.314312607	9.149125411	8.723132848	10.07257517	10.76332881	11.35833542	BRCA
Instance7	7.146291501	7.90620083	6.265901599	5.851328677	6.601923498	9.234794159	10.504906118	6.883110591	8.781723747	9.665780528	9.633368144	6.279290785	5.2726163765	11.74088764	10.21623692	6.583763983	11.94862832	11.12425722	10.092217039	9.714864166	8.942068084	7.2059261175	7.210298547	11.52066056	13.96600025	8.441678221	11.37601291	8.128885094	7.325532861	9.360255142	11.89182747	5.650629048	8.589380674	12.1476375	12.374971035	9.768523916	8.529080209	7.629451078	6.484867694	7.70179356	5.472984221	9.532322378	9.948801991	12.26795863	BRCA
Instance8	9.269086417	8.717077567	6.2403037255	5.58262949933	7.737283051	11.61805062	10.86864687	7.485282547	9.874625987	12.03524768	9.70471686	9.102153617	5.680256454	12.55220564	10.79947614	9.176148912	10.60658591	10.26349255	9.221658065	8.933566092	8.479821812	7.76490885825	7.1397701735	11.81218745	13.93264756	9.756458509	11.01529328	10.1173058	9.130455455	10.84981969	10.29905948	7.330157527	9.695555047	11.84160377	11.9777839	10.30642947	7.30417133	7.534505471	7.952116757	9.957893248	7.279381043	10.47836545	10.24650937	11.63216835	Control
Instance9	6.58075273	8.477425503	6.926570309	5.77540273467	7.149216488	10.9270559	10.6210851805	7.811400851	9.7309651275	11.89363345	9.45453636	9.271183522	6.08065771	12.70768381	10.2632842	9.584681225	10.75351786	10.23245125	9.7024839405	8.749183209	9.458448204	8.057730226	7.6620393285	11.59869472	14.24390588	9.25164354567	11.24081833	10.9447818	9.439182162	10.85352421	11.03059147	7.223376994	9.832257559	12.14106624	12.239160505	10.30105061	7.304787373	7.7550388515	8.386661295	9.253576363	5.853628472	10.4353997	10.58047084	11.63189449	BRCA
