@relation thedata

@attribute 1457 real
@attribute 2002 real
@attribute 2353 real
@attribute 2885 real
@attribute 3265 real
@attribute 3630 real
@attribute 3643 real
@attribute 3667 real
@attribute 3725 real
@attribute 5290 real
@attribute 5294 real
@attribute 5295 real
@attribute 5595 real
@attribute 5599 real
@attribute 5604 real
@attribute 5781 real
@attribute 5894 real
@attribute 5921 real
@attribute 6464 real
@attribute 6517 real
@attribute 6654 real
@attribute 6722 real
@attribute DependentVariable {BRCA,Control}

@data
7.90764269433,9.719046985,14.72004222,9.4954151895,7.4423513115,5.169936271,6.361861002,10.10813927,14.72492149,6.685313404,6.299304767,7.0703331436,11.634256725,5.939777752,10.49127719,11.64123906,10.11570732,7.65896220633,9.15105029633,5.689167221,8.001564595,11.90369558,Control
7.803043395,9.192268846,13.75148289,9.5539178325,7.8897640555,5.773212576,5.911818141,10.01141636,14.11502538,7.098719371,7.09127967,7.6111323212,11.27623323,5.0886580415,9.559434991,11.64123906,10.34726733,7.532686946,8.42779587067,5.667687262,7.481398095,12.0948349,BRCA
7.94848537033,9.676230874,14.33042537,9.480270588,7.856102429,5.870864797,6.617140962,9.532322378,14.41297137,6.212526175,6.323194968,7.448654099,11.198356615,5.6701097255,9.65317699,11.37070935,10.45388564,7.43491518133,8.45925672733,5.690704299,7.228580927,11.66204091,BRCA
7.444988463,9.684192438,12.01436934,9.432546201,8.398114105,5.793122872,6.187258653,9.129946971,14.08054111,5.584068992,6.299945779,7.6522265588,11.274247985,5.7758281875,9.580847928,11.77608148,10.09500831,7.53095120333,7.73867912133,5.801553978,6.648325671,11.78440594,Control
8.520100527,9.981439248,12.40857396,9.66718229,7.697637374,5.536217098,6.468750795,9.959676393,13.43392773,7.405441727,7.300126299,7.950268865,11.21839075,5.704258658,9.966174165,11.54684638,10.22872886,7.41149949233,8.10318445333,5.981630781,7.634958261,11.30524968,BRCA
8.51193804167,9.979768545,13.96600025,9.9164802245,7.3388634815,5.73607124,6.511519926,10.00182726,13.80946823,7.460253403,6.725540512,7.4183463498,11.07534033,6.517858181,10.23164154,11.95147243,10.624983,7.47462674233,8.70127661067,5.889480387,8.19601328,12.47196608,BRCA
7.90176327133,9.212867878,10.44201071,9.167523377,7.9742866725,5.705709271,6.512547399,8.873183485,13.91249272,6.662423158,7.476910459,8.3350079456,11.151396135,5.6011167705,8.977681421,12.03524768,9.961088297,7.49866828033,8.36198243367,6.082580853,7.292025067,11.85634588,BRCA
8.330459995,9.290572499,14.08516788,9.1611827995,7.7095138065,5.451879748,5.826809832,10.47490271,13.96294256,6.020263967,6.726903149,7.757716558,11.40345044,5.401013329,10.00443156,11.28411575,10.12277013,7.22554449667,8.53051419067,5.931807875,7.787382059,11.58622772,Control
8.343961905,10.01823535,14.82357723,9.3657406255,7.94496816,5.541182786,5.887653968,9.964760013,14.44356588,7.205282841,6.426437217,7.6719006758,10.99057863,5.8779809975,9.452231522,11.64347756,9.9831294,7.130488018,8.16926655967,5.950124992,6.878728789,11.78440594,BRCA
7.705001504,9.726661428,11.55023948,9.70078824,8.148239231,5.233822166,6.078850631,10.08180334,13.15952927,7.606018576,6.76752611,7.3060563712,11.551814785,5.5839936855,9.69476318,11.52775569,10.28660429,7.57770823567,8.39504068233,6.047566334,7.4960371,11.68854659,BRCA
