ID	3111	3112	941	5781	942	940	29126	80380	5062	2475	23308	29851	253260	3109	3108	5777	57761	5133	7409	5170	1326	207	208	9402	64223	10000	2885	5879	1493	920	3127	3125	8764	5516	5515	919	5518	117145	9020	5519	151888	3113	1445	6714	3115	3117	3118	3119	7525	915	5058	916	917	79109	5525	5290	5528	5527	5526	2534	5295	4067	3932	3123	998	3122	DependentVariable
Instance1	8.653437275	6.986698549	4.757305356	11.64123906	6.79245448633	6.411176756	5.975223906	5.682300273	8.225782395	10.40794251	6.777653542	6.083219352	5.817758343	11.71707458	12.53699151	6.80465488733	8.468095662	5.48205062	6.878146348	7.1007852408	10.80733502	9.746089281	7.466690585	5.162704759	8.366847964	6.02664600925	9.4954151895	8.85850435833	5.484014191	7.587142037	4.927435762	8.455307825	12.45678569	8.82094285433	11.688477345	8.7285712195	12.47196608	6.743323514	7.12458953	8.486261975	5.8733367145	12.55918115	10.35004996	6.75911734333	7.781935242	11.54630621	5.298302041	9.05221557	8.956696408	7.280935014	9.037678125	6.11956952	6.720624337	8.334523256	11.69692854	6.685313404	7.96756283667	8.33571800025	7.995415442	9.2289642325	7.0703331436	10.63456176	5.69019779725	5.209464331	7.16387589625	13.17461947	Control
Instance2	9.739840141	7.281144442	5.244897759	11.64123906	6.92323968	5.313618859	4.92244912	5.576228285	8.658878356	10.37262599	6.732544377	6.353195907	5.887288406	12.24572955	12.64414927	6.92689952033	8.994354232	5.096779711	6.418236866	7.4312568682	10.36118197	9.68028616833	6.43012268	5.313618859	8.842626225	5.94776533325	9.5539178325	9.23532012167	5.88043173	7.564704211	4.805564985	10.05747773	12.77087865	8.45745837133	11.725137905	9.701700705	12.56790862	6.178023026	7.618204007	7.037171767	5.5627983855	13.34981755	10.84346202	6.586005659	8.649032592	11.98934847	5.536838744	10.20167708	9.025562565	8.193154688	9.447476465	6.912593359	7.355551793	7.842049506	11.44536424	7.098719371	7.44463675467	7.92681286825	8.444746903	8.8907159655	7.6111323212	11.67867508	5.74326863275	6.166218956	7.17118701125	13.80159564	BRCA
Instance3	10.36525103	7.608404767	4.516306872	11.37070935	6.76904778167	6.037388399	4.945574052	5.275017526	7.83784169	10.44466839	7.462177348	6.765173778	6.223234887	12.12389031	12.41967063	6.94614165833	9.791114496	5.79507289	6.805650779	7.2445861642	9.118734206	9.69256516467	6.416760061	5.583918611	9.630577078	5.52044016575	9.480270588	9.280236709	5.912576056	7.27775495	5.616777635	9.645289663	12.82863739	8.297715334	11.639330205	10.17915014	12.66850837	6.947055725	7.363480204	6.469405549	6.3521760205	13.42453443	11.26946293	7.22912163867	8.937801287	12.03603115	6.236545833	10.70468636	8.927023183	8.37636907067	9.822754492	7.731643389	8.04094875	8.09744639133	11.21453179	6.212526175	7.775337819	8.2285625075	8.135646608	8.275073194	7.448654099	11.59799678	5.8326297955	6.220528877	7.03238297825	13.830710045	BRCA
Instance4	9.910005977	7.829676956	5.660003917	11.77608148	6.47797389533	5.706538322	5.450890591	4.071855066	7.70770520067	10.39039231	8.284235482	6.7486998	6.082580853	12.44264168	12.73729283	6.773314497	10.14854685	5.510021369	6.327333135	6.9971733014	8.425615737	9.98949733167	5.863140121	5.057029153	10.00278026	5.58777326775	9.432546201	9.422761191	5.785276045	7.757275197	5.99820185	9.452334495	12.75228661	7.178084026	11.80875598	10.0511208	12.57347448	7.239410274	7.782574222	7.27396389367	5.6309954	12.65253473	11.31701417	6.91032494133	8.826152109	10.73799536	6.235732444	10.52975779	8.724992221	8.21299733433	10.03852848	7.627900667	7.285266093	7.59615406733	11.64198185	5.584068992	7.15936184067	7.8305327145	8.611099628	8.08464112175	7.6522265588	11.00452968	6.064440107	5.78869305	6.55593589375	13.10958531	Control
Instance5	9.620316579	7.554207264	5.661216049	11.54684638	6.589569865	5.593959684	5.151586144	5.502084908	8.07563913267	9.62228117	7.538811912	6.510016917	5.44461013	11.97837451	12.54078076	6.95957036867	9.421265976	5.764215595	6.328276055	7.3395574808	8.860001471	9.506100771	6.860966288	5.885825234	9.484878832	5.87271996825	9.66718229	9.29741101033	5.963328695	7.922110302	5.56971228	11.12211636	12.30206775	8.52183209933	11.458095575	9.3494460205	12.75620088	5.894824582	7.444230413	7.069555338	6.077534497	13.40746897	11.32409911	6.72839437467	8.252229158	11.62550351	5.561716584	9.840864894	9.180823621	8.28606754333	9.507874464	7.904094356	7.74183962	8.19961830567	11.22892405	7.405441727	7.58979746267	8.2753948795	8.666713215	8.34620788925	7.950268865	12.12951334	5.91669616975	12.58150432	6.99171327025	13.67035693	BRCA
Instance6	9.126537434	7.231847873	5.443615974	11.95147243	7.12296279167	6.062214149	5.268482349	5.476714818	8.35808952433	10.04182378	7.250680065	6.337626919	6.162799782	11.80634431	12.60891324	7.329467798	8.755431019	5.260224473	6.682787905	7.3955993004	10.87230572	9.688092646	7.477052175	5.222467693	8.90097329	6.0241266485	9.9164802245	9.14697742367	5.52411756033	7.239410274	13.23175973	10.51325413	12.82863739	9.370871616	12.40345346	8.381411497	12.86342169	6.847624679	8.197856947	7.561705909	5.7761004585	12.82188064	11.07168041	6.38912935567	7.960568361	11.3294966	5.78110476	6.358348455	9.552621611	6.930751522	9.3312535	6.389657687	6.529942434	8.96012964167	11.45847853	7.460253403	7.917623909	8.55050301725	8.409264827	8.716652398	7.4183463498	11.79461296	5.66966000725	12.50251243	7.00999639125	13.80707185	BRCA
Instance7	9.037218243	8.219678124	4.932168974	12.03524768	7.111896621	6.314112464	4.888756945	4.459037923	8.02893851733	9.710815526	7.963475749	5.388199225	5.495384375	12.38541089	13.03029388	7.417935019	10.39297237	5.747596356	5.926361974	7.3536038904	7.890402801	10.0480993307	6.742953157	5.301415026	9.95563942	5.88751933675	9.167523377	9.62804284167	5.33689169033	7.114005486	11.67464041	9.4537342	12.39780304	7.46461112133	12.072677105	9.811707063	12.04072818	6.773076963	6.740661566	6.68902141267	5.9852757685	11.51045032	11.3382407	7.54701473933	8.154072682	9.519577839	5.920240442	7.503032882	8.18992476	8.51372939333	9.354305108	7.380766509	7.791799626	8.17914310267	10.47035412	6.662423158	7.05650117433	7.92079597525	8.39528898	8.39165280725	8.3350079456	11.980959	5.862304229	10.54658128	7.10702874775	12.56767587	BRCA
Instance8	9.091403071	7.56483756	5.212093857	11.28411575	6.889955486	5.651777341	4.96879493	5.802329755	7.68379282967	9.922785491	6.805554052	6.539938605	6.08693831	12.15504123	12.60023009	7.27179105267	9.038034948	5.709505183	6.739851899	7.0445753338	9.914654631	9.436876068	6.689303092	4.475747249	9.017533022	5.55851851825	9.1611827995	8.82865486733	5.84346610967	7.840024324	5.464350722	9.770623066	12.59087361	9.17209626933	11.932399345	9.1744218995	12.30526243	6.416168916	7.797176966	7.08180120033	6.0654119085	13.04549694	10.5789154	7.00963552967	7.851001152	12.09119909	5.651777341	8.982538116	8.84840474	7.87859624933	8.901176988	6.876858011	6.566324756	8.49577643867	11.3273142	6.020263967	7.630858662	8.341731368	8.228615647	8.80415305075	7.757716558	10.68348837	5.88068915225	11.59208337	7.09973287325	13.646442645	Control
Instance9	9.779514641	7.754087662	5.028581582	11.64347756	6.54146572467	5.802975918	4.857746232	5.633294061	7.77701585767	10.26710886	7.641800915	6.899843656	7.016922821	11.79378019	12.23971048	6.87905191167	9.783440744	5.553676326	6.37387057	7.1591884674	9.2670448	9.58057105933	6.500527718	5.656790406	9.695411499	5.650041658	9.3657406255	9.29235500067	6.130189912	7.470071357	12.95548196	10.89786457	12.52742331	8.63116965933	11.55756824	8.5153541335	12.62816419	6.458739307	7.392491577	6.71771492967	5.5812099605	13.32090986	11.11718547	6.85674479767	7.884523325	12.05538931	5.841225451	9.306774385	9.527448232	7.83390275633	9.625618044	6.663348622	6.735255184	8.31359507267	10.85521521	7.205282841	7.539110223	8.193126299	7.522112898	8.0162301535	7.6719006758	11.06871466	5.81485113325	12.10466109	7.18183415025	13.92629211	BRCA
