ID	220	221	222	4129	4128	3242	2806	314	218	8639	5053	2805	4282	6898	9588	259307	1644	DependentVariable
Instance1	10.673781165	6.55532521	7.21985370467	9.957331028	13.1577646	5.464840793	10.97008092	5.85371405567	6.49377991	7.755991017	4.7150442715	9.713172168	12.3345988	9.590026107	13.55093015	5.3139324875	6.023427942	Control
Instance2	11.969121125	6.70539325	8.221370482	9.304694199	11.8442763	5.36458228	11.37383049	5.95068599267	8.012835586	6.891604874	5.3262521715	9.446732392	12.81153531	9.054591515	12.81400365	5.3868104	5.887288406	BRCA
Instance3	11.543692005	5.9520009225	7.99531562067	9.175325691	10.08093113	5.321216715	11.74755745	5.416089505	7.897121091	5.697600956	5.2800131335	9.940893908	13.17478142	9.576891081	12.65946978	5.5205412945	5.312711681	BRCA
Instance4	10.9735793315	6.112273416	7.63547782267	9.215327395	12.02630394	5.602001935	11.92672973	5.668788356	8.355550554	6.781428977	5.060652638	10.41429442	13.52035475	8.895061065	12.65463721	6.1854901165	5.357737827	Control
Instance5	12.419934235	6.522064276	7.319924328	9.091145182	11.21616247	5.432300734	11.56729791	5.51591128333	7.237929634	6.491897679	5.4159650265	9.570406539	13.37355718	7.445824194	13.05207472	5.8195336145	5.297935366	BRCA
Instance6	13.47778484	6.7644955215	8.604694593	9.616108215	12.05151325	5.260224473	11.58210918	5.42458429367	7.322516605	6.680926028	5.340113991	10.20351353	12.01135666	10.6672848	12.92133986	6.2042813735	6.143337929	BRCA
Instance7	10.5644352525	6.24958932	8.44327070033	8.706030693	11.45071911	5.328236218	11.50616141	5.55495371667	6.944393257	5.197326058	4.9609336325	10.3362558	13.70221547	10.9783031	12.44726543	5.2726163765	4.720021333	BRCA
Instance8	11.82649119	5.893283963	7.26190433267	9.515168153	11.60131362	5.77400374	11.31514972	5.285641028	7.126784799	6.868270444	5.4448314705	9.869532589	13.24583793	10.33226629	13.0288437	5.680256454	5.665912346	Control
Instance9	11.30983503	6.10688938	8.58381873133	9.690059592	10.5650833	5.708746799	11.70655442	5.59741862067	6.989255759	6.162699096	5.2773139425	10.29228169	13.42222975	10.7819664	12.80365393	6.08065771	5.620154746	BRCA
Instance10	10.2589970025	5.850080124	9.57564639733	9.835174498	12.30758799	5.853503721	12.01315176	5.54518123533	7.191037308	7.272958931	5.0966711815	9.589230319	13.49077697	10.72311933	13.15586736	5.6441686615	5.154627002	BRCA
Instance11	11.329687575	6.2640646265	7.82566560567	9.678182465	11.8471671	6.535668564	11.50362218	5.46557909033	7.408968939	7.019760631	5.313212157	9.98368522	12.97428108	8.361287094	13.01334802	6.1814092435	5.47558044	BRCA
Instance12	11.82766261	6.325598804	10.654760924	9.684643931	12.07353083	8.213713165	11.18215551	5.41561187333	6.901292687	7.364312244	5.063841559	10.36525103	13.10877685	11.60242527	13.20290364	5.430295187	7.864930713	Control
Instance13	11.776292095	6.6684637565	7.723910518	9.650594552	13.074006	5.955714558	10.95100801	5.35367873133	7.493217251	8.724992221	5.094726675	9.822925735	12.59868303	9.900855914	13.63244094	5.4945647125	5.301049141	Control
Instance14	11.72177862	6.097793866	10.775074747	8.330638085	12.32769025	5.99379393	12.46042141	5.67528823967	8.381198053	6.944100378	4.458417158	10.42590328	13.30220126	10.43324145	13.146867	5.927412341	5.511287161	BRCA
Instance15	11.66778647	6.2382323125	9.45464799067	7.922467146	11.71890753	5.869940017	11.86567539	5.55647609967	6.089535888	6.771559209	5.34753873	10.1079628	12.22983432	11.36922669	13.53466038	5.94260971	5.287261033	BRCA
Instance16	11.175740485	6.595907434	10.230830949	8.546181736	11.58069917	7.680959203	12.10567621	5.35918447167	7.522544507	6.607926227	5.390277857	10.35624868	13.2409799	9.534133176	13.02719506	5.638618965	8.906275159	BRCA
Instance17	11.546869285	6.6272888075	9.43820420067	7.790480663	11.77058762	5.744774144	12.41104094	5.48849556	8.064569153	6.536756683	5.226883424	10.16869754	13.16916718	12.46365343	12.88951828	5.2232653195	5.629437678	BRCA
Instance18	10.636796265	6.473916165	9.765289825	7.790350329	12.07463999	6.241511903	12.3239471	5.51950243167	7.010447332	7.418993406	5.2169649115	10.71990666	13.591191	12.49559531	13.46667112	6.339948893	5.69836522	BRCA
Instance19	10.763373605	6.335985751	9.31578716567	7.875812501	11.89968368	5.964751666	12.12695617	5.39486254967	7.385001972	6.22728441	5.2637335585	10.27801993	13.51771248	12.08367055	12.89109452	5.379516066	5.567584424	BRCA
Instance20	11.1898475635	6.594969646	8.094740531	8.978661219	11.75371412	5.451714936	12.11775357	5.812353617	9.445243095	7.514519035	5.1564890945	10.15345105	13.06098469	5.842294551	12.96206732	5.186425375	5.687628504	BRCA
