ID	7189	4615	4803	8767	8878	3551	4804	5584	3654	7314	DependentVariable
Instance1	7.37822060033	9.4642502	7.388170429	10.17328397	11.86434298	7.1307406325	5.934641074	6.732544377	9.677464692	14.001314075	Control
Instance2	7.05787236967	9.905361101	7.536346549	9.689124896	11.85143099	7.787354885	6.734171472	6.648325671	10.14535302	13.81882705	BRCA
Instance3	7.01943370733	9.70697128	7.765321119	9.67954657	11.48104019	7.4532495275	6.822829314	6.94883771	10.42139193	13.884698385	BRCA
Instance4	6.46814411567	9.766156644	7.799736743	9.609179258	11.88601099	7.4011955135	6.822733732	6.524350224	10.56828182	13.10949585	Control
Instance5	7.059741909	9.855452948	7.144329712	9.692040543	11.85273637	7.5245616955	6.25333282	7.46131803	10.67791364	13.92393915	BRCA
Instance6	7.331943975	10.48083592	7.044998189	10.29787953	12.01436934	7.5689740425	5.569408493	7.252336945	9.548258938	13.72048402	BRCA
Instance7	6.42166024533	9.530631222	8.198753346	8.89713537	12.18094263	7.550193916	6.682577247	6.541565657	9.834609753	13.157660585	BRCA
Instance8	7.018808194	9.695555047	8.277683912	9.780392589	11.976813	7.4520617975	5.956063188	6.401140314	9.860714986	14.498215135	Control
Instance9	7.05702786333	9.573046472	7.431458167	10.23716846	12.02771607	7.530604743	6.599024363	7.250680065	10.66204549	14.242274775	BRCA
Instance10	6.71155131933	9.269361142	7.109833592	8.99818219	12.08048622	7.6541093245	6.367550714	7.28012379	10.47490271	13.80215118	BRCA
Instance11	6.56440695667	9.630713575	7.593430574	9.326666054	12.17175704	7.53597724	6.482005732	6.953850502	10.78985172	14.083072915	BRCA
Instance12	6.78874329567	9.909466033	7.536560251	10.08591759	12.1278268	7.4402145165	6.69104948	7.02220446	9.975214277	14.491124715	Control
Instance13	7.02586490967	9.531343017	7.908033966	9.621557925	12.20355304	7.3412959795	6.333741815	7.105806717	10.19377825	14.375350355	Control
Instance14	7.215576291	10.01320441	6.930918032	9.511861902	12.27191972	7.5914915015	7.432565127	6.1022441	10.19073248	14.38538722	BRCA
Instance15	6.78915135733	9.847089115	7.437400717	10.34583797	12.2142175	7.946295334	6.958700964	5.992151647	10.56573071	14.256090485	BRCA
Instance16	7.091595276	9.757607158	7.62073508	9.785984134	11.95519228	7.791459439	7.683522992	5.941582463	10.20419243	14.371791605	BRCA
Instance17	7.36477082733	9.995046727	7.081033649	10.0173308	12.28574906	7.9501379685	7.254180944	6.363088376	9.938499406	14.532993875	BRCA
Instance18	7.06833791633	9.86581875	7.252857286	10.39270411	11.54310931	7.5558305855	7.355397625	6.025976276	10.38589505	14.528822965	BRCA
Instance19	6.99678506233	10.14810827	8.260967887	9.923613888	11.7032051	7.8335949455	7.534460714	6.389227457	10.37600085	14.343984755	BRCA
Instance20	7.079701867	10.66050207	8.100019848	9.687087433	13.33363132	7.9784806655	8.170802781	5.886130184	10.52833228	14.572620915	BRCA
