ID	3420	1743	23530	1431	1738	4191	2271	6389	8802	6392	4967	8803	3419	6390	3418	6391	8801	3421	50	DependentVariable
Instance1	9.649456893	11.13050478	6.72411573	9.60730722567	9.213761077	13.40233131	10.48441034	11.154907255	11.46641824	9.760229732	7.85701969767	9.8912569875	10.18798331	12.2142175	10.23494347	10.3568056905	10.42417183	8.42649314	9.83366143	Control
Instance2	9.83010422667	11.01654387	6.5573591055	9.151714148	8.711943205	13.61228456	10.73217615	10.560368665	11.36247141	9.655696684	7.62161351733	8.635990554	9.300061432	12.08367055	10.94627781	9.82763426	10.28757997	8.3328651035	8.806639133	BRCA
Instance3	9.84940806633	10.76155147	6.3056706965	9.25147759833	8.729281802	13.82374193	10.72694212	10.883063585	11.44245126	9.385178158	7.43282185633	8.772234963	9.228182036	12.2091488	11.71243039	10.11292087	10.53019687	8.6949011815	9.203617871	BRCA
Instance4	9.721645929	10.91150268	6.6282381475	9.232588409	8.239194094	14.19932039	11.19187368	10.4176076465	11.93568728	9.478800518	7.68856506567	8.3152486205	9.372702462	11.84868564	11.29402062	10.43563763	10.9073904	8.610329425	8.922629835	Control
Instance5	9.748032852	10.43516787	6.468422892	9.41727851533	9.505246433	13.73376056	10.85687312	10.730971655	11.66672787	10.07437602	7.770744989	9.399717892	9.087722135	12.12695617	11.5761703	9.776279834	11.17329317	8.174366261	9.628364027	BRCA
Instance6	9.878700435	10.92385505	7.012627735	9.32168994233	10.04101607	13.43914135	11.17329317	11.431973905	11.05952041	10.37262599	7.380654728	9.5144576625	9.796177999	11.61592857	11.19478472	9.6268401555	10.68798822	8.3622569065	10.13386823	BRCA
Instance7	9.61188469567	10.56225939	6.78253813475	8.53965388867	7.325532861	14.24008548	11.35243538	9.616722269	12.12504541	9.020376578	7.46480964633	7.130160958	8.510330132	11.15682591	10.04541878	10.1547483045	10.52153201	7.960512329	7.853014942	BRCA
Instance8	9.84832115333	10.39579682	6.10094951075	9.26427471233	9.130455455	13.43392773	10.4422907	11.06002129	11.56134298	9.999683363	7.32584489167	9.4873605265	9.097308662	12.40276968	10.18798331	10.123027836	10.63211394	8.4252753125	9.183164615	Control
Instance9	9.85530887867	10.79293283	6.8439628815	9.182602555	9.439182162	13.85125179	11.03700483	11.04452459	11.63567744	10.32819838	7.631815611	9.2732878295	8.883499491	12.33572539	11.63993091	10.0813852025	10.80070603	8.4679029285	10.0579109	BRCA
Instance10	9.83666000367	10.58265505	6.4557147585	9.267483717	8.94941173	13.57316849	11.08759894	11.007896885	12.08630553	9.583172639	7.75793094167	8.7661411365	9.854054544	12.00748646	10.59307853	10.4631639765	10.95648527	8.3482373285	9.80023708	BRCA
Instance11	10.0000365223	10.9933809	6.6377253595	8.867682724	8.409445169	13.44200721	11.0443909	11.37470206	11.83377967	9.631113891	7.88913812867	8.894543106	9.672182718	11.99074406	11.30129057	10.124282543	10.5503671	8.79394399	10.21036424	BRCA
Instance12	9.65036605567	10.57763208	6.795602883	9.240556209	9.388491534	13.69898245	10.97207892	11.07529577	11.51613105	10.12611757	7.62279039033	9.8032903115	9.280295858	12.21931837	11.29816872	10.0641259655	10.89786457	8.461072084	9.682521122	Control
Instance13	9.894633367	10.79293283	6.76716282775	9.82192827767	9.668318219	13.73376056	10.78293703	11.477225215	11.76435133	9.697254787	7.60023001	9.6965244805	10.04625132	12.37349196	10.75902287	10.015847968	10.76873043	8.3885813385	9.851593336	Control
Instance14	10.0944576957	10.96274441	6.01010773025	9.582040219	7.457342143	13.83559602	8.446608924	10.66768025	10.92977641	8.162140944	7.358589818	7.782888293	10.16084871	12.16189092	10.6953025	10.1939486705	9.048726026	9.3121851915	8.636643764	BRCA
Instance15	9.64444732567	10.72194318	6.18769728725	9.36833332933	7.951271782	13.83906107	9.146391192	11.07037285	11.32206913	8.676266637	7.11338261433	8.363111153	10.07463693	11.96905199	11.22675553	9.699856312	10.44034522	8.344765032	9.324653748	BRCA
Instance16	10.007049148	10.92942137	6.0234891945	9.39786088	7.419983608	13.93643461	8.782524158	10.6811926	11.27928282	8.162871046	7.32177335867	8.221741254	9.959676393	12.40071944	11.23866464	10.3486713585	9.377341303	9.055976245	8.680448425	BRCA
Instance17	9.984000096	10.96383915	5.8721771575	9.42045137167	6.982255287	13.94018008	8.109962678	11.07551169	11.05745385	8.137837934	7.461033332	7.9208595145	9.804252501	12.41833894	10.71141341	10.2058429755	8.981339747	9.2204773665	8.501858203	BRCA
Instance18	9.87879667333	10.95503978	6.11505898725	9.57160324367	7.377494973	14.35403309	9.24855685	10.942114995	11.45071911	8.539198683	7.32881061033	8.400044461	10.04873245	12.51068142	11.54684638	10.4007789365	9.469917065	8.733858206	9.036799417	BRCA
Instance19	10.1547285157	10.82582957	5.8967181975	9.63407940133	7.371343498	13.95070399	8.673575084	11.25563725	11.08987103	8.538965978	7.64187955233	8.57604257	9.612500464	12.44389288	11.03059147	10.378515539	8.874521214	9.153094163	9.358432047	BRCA
Instance20	10.0119174077	10.97310559	5.75193519475	9.613584217	6.114372881	13.86388477	8.229877631	11.12089222	11.56061002	8.033617263	7.99621072667	6.605545325	10.27897821	12.46365343	11.1005262	8.100470448	9.674898929	9.707181999	8.374356081	BRCA
