ID	3725	3265	4660	5599	823	58	5894	826	6464	7414	7791	7145	387	84290	87	5829	6093	1445	6714	5906	5747	3672	5605	5604	9564	857	2889	3688	1399	2885	5595	7094	613	2534	88	6654	5594	89	DependentVariable
Instance1	14.72492149	7.4423513115	7.3213517445	5.939777752	11.2551704	6.569556123	10.11570732	11.697272845	9.15105029633	9.67691596567	11.191928865	10.98643958	12.37603319	5.309623002	13.43392773	7.441203595	8.331209336	10.35004996	6.75911734333	7.005431822	9.55016911	9.101017795	11.44994835	10.49127719	8.887952536	13.206076235	8.096419889	9.30169669467	12.02214941	9.4954151895	11.634256725	10.9484368	7.402056661	9.2289642325	6.68951277	8.001564595	8.27215776867	5.69544494	Control
Instance2	14.11502538	7.8897640555	8.550400766	5.0886580415	11.68974045	5.19062597	10.34726733	11.931845525	8.42779587067	9.12675963167	11.42208428	10.4663776	12.57624761	5.355449107	13.88775422	7.229350286	8.399610251	10.84346202	6.586005659	6.434568757	9.45642471	7.86511636	11.52169626	9.559434991	8.931846371	12.113213965	8.308590396	8.828078384	12.15020274	9.5539178325	11.27623323	10.35004996	7.1289164645	8.8907159655	6.68426165	7.481398095	7.85669691467	5.483179924	BRCA
Instance3	14.41297137	7.856102429	7.1923046205	5.6701097255	11.88601099	5.283469238	10.45388564	12.01265521	8.45925672733	9.01275273233	11.244830345	8.662028433	12.07257321	5.724112195	13.69550076	7.347468842	7.854652002	11.26946293	7.22912163867	6.699751273	8.9981409465	7.148936963	11.72288448	9.65317699	9.151968584	10.5864353725	8.06587291333	8.9042892375	12.31403378	9.480270588	11.198356615	10.20981921	7.0926896005	8.275073194	6.570846646	7.228580927	8.11094053067	5.014814152	BRCA
Instance4	14.08054111	8.398114105	7.739516337	5.7758281875	11.65213254	6.563810693	10.09500831	11.69996459	7.73867912133	8.737483073	11.636599335	9.875388873	12.17972416	5.442289366	14.12961268	7.84508404	7.179165475	11.31701417	6.91032494133	5.6556447465	9.0133211855	6.516492413	11.42772678	9.580847928	8.943878208	10.9511039505	7.75608816367	8.75186424133	11.37479785	9.432546201	11.274247985	10.43742988	6.88167523675	8.08464112175	7.162091995	6.648325671	7.98209816267	5.346612346	Control
Instance5	13.43392773	7.697637374	7.6832427075	5.704258658	11.8267889	5.301780818	10.22872886	11.99649338	8.10318445333	8.90807702667	11.53599947	9.532570767	12.74633592	5.494584616	13.52549699	7.615006311	7.894031227	11.32409911	6.72839437467	6.4308542	9.0250253645	7.441058314	11.8471671	9.966174165	8.86238252	12.094032035	8.12260925067	9.13491446	11.90965135	9.66718229	11.21839075	9.987545106	7.4523840255	8.34620788925	6.308617188	7.634958261	7.82991936767	5.468103682	BRCA
Instance6	13.80946823	7.3388634815	8.156859977	6.517858181	12.36339568	5.802329755	10.624983	11.72437653	8.70127661067	9.82544504333	11.767817685	10.19842697	13.08540943	5.14017664	13.39262134	7.335951076	9.001704532	11.07168041	6.38912935567	7.3002942325	9.420287121	7.98845907	11.5852209	10.23164154	9.615648544	13.169679585	8.40450445433	9.489530799	12.34480084	9.9164802245	11.07534033	10.55627639	8.244265727	8.716652398	6.448203566	8.19601328	8.18650002	5.694818396	BRCA
Instance7	13.91249272	7.9742866725	8.917446952	5.6011167705	11.27204377	5.472984221	9.961088297	11.524918645	8.36198243367	9.11190392067	12.21307303	9.693199925	12.27941189	5.28356184	14.57543497	7.91692611	8.073955593	11.3382407	7.54701473933	7.2132301705	8.8796586	7.580354917	11.16076662	8.977681421	9.176011741	9.2216698995	8.232537209	9.251714595	11.50866771	9.167523377	11.151396135	10.32302692	6.14302696	8.39165280725	6.401567006	7.292025067	8.451561107	6.038980014	BRCA
Instance8	13.96294256	7.7095138065	7.4539681055	5.401013329	11.60505131	5.551370856	10.12277013	11.71505535	8.53051419067	9.380750741	11.4797854	9.081803715	11.89259415	4.494877856	12.86342169	7.737283051	7.856831861	10.5789154	7.00963552967	6.7375606535	9.585335464	7.865827785	11.28922369	10.00443156	8.83089633	12.42221496	7.82778458767	9.23773095817	11.90894245	9.1611827995	11.40345044	10.49035982	6.9500503585	8.80415305075	6.884418198	7.787382059	8.171538624	5.853628472	Control
Instance9	14.44356588	7.94496816	7.2074709075	5.8779809975	11.85690996	5.771232765	9.9831294	12.07541004	8.16926655967	9.253283331	11.015461655	8.676883662	12.60350703	6.086407617	13.11510467	7.766232595	7.307431087	11.11718547	6.85674479767	6.6237057305	9.2675642675	7.418993406	11.82274022	9.452231522	8.641980482	11.441748505	8.16675555833	9.05065703483	11.86434298	9.3657406255	10.99057863	9.984080577	7.14309656525	8.0162301535	6.341457111	6.878728789	7.91861634733	5.529517425	BRCA
