@relation thedata

@attribute 10762 real
@attribute 11097 real
@attribute 129401 real
@attribute 23165 real
@attribute 23225 real
@attribute 23279 real
@attribute 23511 real
@attribute 23636 real
@attribute 2538 real
@attribute 2542 real
@attribute 2645 real
@attribute 2646 real
@attribute 3098 real
@attribute 3099 real
@attribute 3101 real
@attribute 348995 real
@attribute 4927 real
@attribute 4928 real
@attribute 53371 real
@attribute 55746 real
@attribute 57122 real
@attribute 5903 real
@attribute 6513 real
@attribute 6514 real
@attribute 6515 real
@attribute 6517 real
@attribute 7175 real
@attribute 79023 real
@attribute 79902 real
@attribute 8021 real
@attribute 8086 real
@attribute 81929 real
@attribute 8480 real
@attribute 9631 real
@attribute 9688 real
@attribute 9818 real
@attribute 9883 real
@attribute 9972 real
@attribute DependentVariable {BRCA,Control}

@data
6.28022878033,9.6648727675,7.2678836785,10.53897001,6.645049976,9.944646595,8.948514067,9.4780677085,5.09861497,10.24904266,5.30303857733,5.887288406,7.421314376,8.5486277015,6.873785904,8.3668938445,10.65747949,6.766641794,8.4982454305,10.70099474,9.872136606,5.945099216,8.66464383,5.583993803,12.16931758,5.689167221,10.73458709,10.87230572,10.73828676,10.56852647,7.158562039,8.61174871767,7.571167906,7.400200831,10.32181006,6.03436478667,9.1153257685,9.744439113,Control
6.28489948567,9.4416045875,7.1869489675,10.4051391,7.623298306,10.06496539,9.07757757,9.602807458,4.9415322205,10.71605229,5.53179062767,6.166218956,7.25216743275,7.2752951695,6.491216266,8.921735544,9.904401726,6.824600342,8.242744387,10.79163118,10.16400217,5.044843524,10.69176121,4.472869269,11.62934992,5.667687262,10.82235197,10.78405837,10.96132689,10.58008449,6.991610063,7.884970577,7.305644941,7.6631158415,10.48239483,5.56283592867,9.331495089,9.026662535,BRCA
6.48209168833,9.7955411235,7.5858335005,10.93899899,7.919118257,10.10125057,9.349613594,9.9134145385,5.0246144115,11.0768258,5.131792113,5.84800395,7.24124136325,7.4405797005,5.458620899,9.1231107235,10.74842792,6.87867607,8.419646614,10.97348951,10.14873431,5.90202005,9.826628375,4.910026549,9.970178212,5.690704299,10.77184043,11.02156667,10.8492802,10.85124954,7.628593402,8.57418991167,7.90182937733,7.834746884,10.63133194,5.945402415,9.184940914,9.755547386,BRCA
6.13564318433,8.725553334,6.0686045945,10.4760984,8.215849806,9.560920839,9.614162807,9.7641065265,4.868678918,11.12068843,5.41224549733,5.923393601,6.9620171695,7.744375252,5.78869305,8.954544083,10.67862239,6.97341843633,8.422447157,10.74842792,10.51689201,5.082373945,9.749233029,5.470383322,10.28488803,5.801553978,10.82887651,10.77639419,10.67254493,10.75691093,7.810926842,7.144783444,7.11799945933,7.5634028845,10.62174996,5.71183285833,9.5489799265,8.789559014,Control
6.61995662867,9.273737981,7.5611171875,10.45025788,7.766050346,9.716228343,8.571526197,9.8283234625,4.969105223,10.79503739,5.381060378,5.641409649,7.11097001925,7.708490746,5.48205062,8.713297444,10.38135939,6.60734282267,8.644246817,10.51270618,9.863230401,6.183690582,9.520845097,4.327000131,10.13846417,5.981630781,10.12116474,10.58989012,10.55491043,10.44585319,7.41187347,8.52278816767,7.382879181,7.9042128665,10.26227726,5.86548072367,8.7499691525,9.278322331,BRCA
6.74734580867,9.6473876935,8.0406116585,10.89604874,7.441390364,10.68029603,8.935534242,9.647092859,4.996658248,10.6166318,4.78029427967,6.064587171,7.27924073425,8.2776170305,8.361890192,8.490716209,10.79163118,7.501134809,9.349364842,11.02951865,10.58354379,6.835359227,11.12792359,4.925775462,12.45384813,5.889480387,10.79624673,10.38787223,10.93414071,10.38522909,6.875169162,9.264684213,7.42526526267,7.9929258645,11.03904603,6.181169694,9.0253311545,10.41359385,BRCA
6.971693019,7.963427229,6.0253561645,10.09113158,7.649114461,10.5411695,9.235907197,9.597454927,5.3906557965,10.96223109,5.24441804267,6.256449903,7.07306347475,6.820861544,5.69405225,9.0898110315,10.10297665,6.583680554,7.9662791415,10.09962433,10.09372163,5.28356184,10.06394142,5.323740468,10.8936127,6.082580853,10.55979796,10.55491043,10.12172813,10.19220376,7.580354917,7.412940477,6.680431951,8.244454268,10.74125232,5.96643391133,10.0248169055,8.090034492,BRCA
6.54759325767,10.2476641185,8.0799720185,10.49296002,7.04734514,10.05901354,8.527976511,9.7110048545,5.5340522185,10.77621939,5.44014183767,6.094030827,7.13942682425,7.287694177,6.59332062,8.391776024,10.71990666,6.84616120133,8.654195741,10.71490255,10.10831572,5.455829609,9.624905607,4.795729695,11.38319952,5.931807875,10.63068602,11.19977372,10.87818911,10.23748518,6.930592839,8.57418226267,7.88850129767,7.847019682,10.09936791,5.60097907267,8.5971275445,9.660094472,Control
6.375129507,9.6269068455,8.1950312805,10.94214079,7.909294774,9.760949066,8.757432619,10.2074034015,5.0975948055,11.06699751,5.20127672467,6.111454567,7.363162919,8.1547705925,5.425183376,8.726991346,10.92822987,6.846979965,9.104528772,11.14957584,10.40557791,6.048874401,9.281942267,4.920187583,11.4905076,5.950124992,10.65349026,11.04774441,10.81621191,10.45696041,7.685311433,8.92060182067,7.356748726,7.605598727,10.39839664,6.13996439133,8.651042911,9.775001605,BRCA
6.488023506,9.087620074,7.0389208815,10.5220521,8.020912072,9.226822258,8.968033945,9.5666536195,4.8765822255,10.77439198,5.52820953933,5.868644328,7.0345246175,8.182674481,5.938292408,8.9027815345,10.43232295,6.389484251,8.7062533825,10.73828676,9.923803275,6.021041727,9.610619386,5.190230876,10.32699711,6.047566334,10.50407936,10.64603237,10.59585913,10.56852647,7.582877963,7.88713234333,7.65162541167,7.505618187,10.25455658,6.20494726733,9.284031921,8.632641862,BRCA
