@relation thedata

@attribute 3383 real
@attribute 3683 real
@attribute 3689 real
@attribute 5788 real
@attribute 7070 real
@attribute 914 real
@attribute 915 real
@attribute 916 real
@attribute 917 real
@attribute 919 real
@attribute 920 real
@attribute 940 real
@attribute DependentVariable {BRCA,Control}

@data
5.250214317,6.893001507,11.423270155,5.552770925,11.36386113,8.049591461,7.280935014,6.11956952,6.720624337,8.7285712195,7.587142037,6.411176756,Control
5.652207716,7.712339773,11.4456095,5.761736804,9.860280449,9.713391295,8.193154688,6.912593359,7.355551793,9.701700705,7.564704211,5.313618859,BRCA
5.724112195,7.905749702,11.82795379,5.7813974245,8.886611969,10.35655132,8.37636907067,7.731643389,8.04094875,10.17915014,7.27775495,6.037388399,BRCA
6.125832527,8.08212392,11.954544835,5.1671536775,10.20419243,9.779251973,8.21299733433,7.627900667,7.285266093,10.0511208,7.757275197,5.706538322,Control
5.190230876,7.843106264,11.664734205,5.93158530625,9.64422634,9.841195224,8.28606754333,7.904094356,7.74183962,9.3494460205,7.922110302,5.593959684,BRCA
5.923750128,6.814297663,13.379465115,5.9022013445,10.33092839,8.416735391,6.930751522,6.389657687,6.529942434,8.381411497,7.239410274,6.062214149,BRCA
5.229406468,7.851001152,11.636086735,5.875906139,12.46042141,9.410706331,8.51372939333,7.380766509,7.791799626,9.811707063,7.114005486,6.314112464,BRCA
4.759970032,6.876858011,11.69409393,5.4118146555,11.09848962,9.392951213,7.87859624933,6.876858011,6.566324756,9.1744218995,7.840024324,5.651777341,Control
5.659076304,6.901292687,11.5577866,5.575716739,9.805502513,8.831086408,7.83390275633,6.663348622,6.735255184,8.5153541335,7.470071357,5.802975918,BRCA
5.391983545,7.699539704,10.97266949,5.35829187075,9.553380244,9.377341303,8.282150397,7.296207587,7.591674041,11.141348535,6.98547517,5.909779853,BRCA
6.278129404,8.083640375,11.530394835,5.0602911245,10.88857795,9.910778047,8.51785897267,7.570768631,6.995713808,9.612806537,7.572626574,6.661853347,BRCA
5.65306808,7.288638004,12.19832114,5.3468143985,10.35884378,8.611099628,7.581881758,6.88402128,6.472573571,9.0080471655,8.062317545,6.267072826,Control
6.003552345,6.995431166,11.42839688,5.465254836,11.06412655,8.211110933,7.36965209267,6.499212576,6.042212717,9.0364114565,7.324655646,5.612950486,Control
5.726293954,8.137837934,11.88734111,5.12336596575,10.00123968,9.773259203,7.90980533,7.678848562,6.149448008,9.450971204,7.340030607,5.532169853,BRCA
6.147312423,7.298133898,12.562740285,6.23823784275,11.70725139,8.744658219,6.772887585,6.107798352,6.777686415,9.327483072,7.504284952,6.086301455,BRCA
5.870618247,7.850469917,11.681747475,5.7894712835,10.05176671,9.861374301,7.87435355567,7.259487003,7.154213379,10.315147335,7.060753003,5.476714818,BRCA
6.067010094,7.978912229,11.055174395,5.2330931355,9.305059161,9.508765915,7.794650782,7.444975776,6.514442352,11.79381229,7.078260574,5.331822758,BRCA
6.381807349,7.88932314,11.80706946,5.380511539,10.97854265,9.714503602,8.18961236433,7.680572483,6.785946496,8.947881972,7.628739198,6.282074289,BRCA
6.298892537,7.960988197,11.67906498,5.27831365375,10.64364002,9.312021348,7.67099175533,7.868808861,6.114789302,8.294422198,7.524289246,5.672857555,BRCA
6.482691508,8.527849483,11.705440355,6.02382361625,10.10847909,9.76786627,6.22075007433,6.848156962,7.653850253,7.8549590105,7.818200484,5.762422735,BRCA
