@relation thedata

@attribute 1022 real
@attribute 2068 real
@attribute 2071 real
@attribute 2957 real
@attribute 2958 real
@attribute 2959 real
@attribute 2960 real
@attribute 2961 real
@attribute 2962 real
@attribute 2963 real
@attribute 2965 real
@attribute 2966 real
@attribute 2967 real
@attribute 2968 real
@attribute 4331 real
@attribute 5430 real
@attribute 5431 real
@attribute 5432 real
@attribute 5433 real
@attribute 5435 real
@attribute 5436 real
@attribute 5437 real
@attribute 5438 real
@attribute 5439 real
@attribute 5440 real
@attribute 5441 real
@attribute 6872 real
@attribute 6874 real
@attribute 6875 real
@attribute 6877 real
@attribute 6878 real
@attribute 6880 real
@attribute 6881 real
@attribute 6882 real
@attribute 6883 real
@attribute 6884 real
@attribute 6908 real
@attribute 902 real
@attribute DependentVariable {BRCA,Control}

@data
9.6014742,9.204131621,10.65722043,6.18872641367,10.325896,9.938499406,8.110550027,11.62774602,10.79666855,10.90796116,6.858718118,5.171538364,7.676452764,10.34768534,7.173305173,11.4243108,9.486624446,9.636870305,9.720120732,12.18094263,11.4744083,11.13855038,11.42772678,6.402078871,6.755291951,9.66947024,8.001455187,8.613551105,5.603041174,8.228339065,7.902886268,5.8706972455,11.29445435,5.787779337,8.897755568,10.236088035,9.676966886,8.174296834,BRCA
9.65659519,7.815256994,10.16944939,6.66739253233,10.91785336,9.905613067,8.649382947,11.27693876,10.27729935,10.82131183,6.7861813475,5.37574431,8.933248873,9.399502844,7.443588263,11.55629063,9.811543731,9.355641581,9.578863787,12.08367055,11.48188533,11.28537059,11.28199972,6.104971499,6.326074949,8.91062109,7.594880712,10.07718328,5.461570507,7.199626033,7.482110082,6.647844913,11.04197755,5.586773185,9.603413599,7.417907274,9.878403925,8.4740299995,Control
9.597587563,8.343586732,10.08514084,6.611321398,10.89786457,10.0362427,8.621302014,11.62374676,10.38624004,10.75314175,6.421656707,4.988697465,8.832795987,9.933941823,7.108370574,11.66558698,9.493665908,9.6358129485,9.601752743,12.19128143,11.16768802,10.97608812,11.15088665,6.382499203,6.547978484,9.180550154,8.136971065,9.664661106,5.40889121,7.541331155,7.9089913135,6.4494654445,11.03036559,5.88179384,9.597587563,7.8635533895,9.64691917,8.5940360615,Control
9.617614907,9.167193021,10.93024227,5.532633969,10.75119697,10.27390663,8.809061578,10.8441842,10.41629907,10.26546887,5.456076664,5.292792099,8.194979796,10.39216207,5.771628945,12.19128143,9.214775128,9.9907375325,9.330368553,12.38074251,11.36217961,11.73219511,11.33051934,6.185178351,6.114268757,9.410849402,6.5096630735,9.932695001,4.764223297,7.53621054,8.503611181,5.567906116,11.09339134,6.146294365,9.949994866,6.315257659,10.21839405,7.1655308455,BRCA
10.07000053,9.101470918,11.10864878,5.76435993667,9.969494854,10.17328397,8.501002294,11.29154789,10.04182378,10.46916384,5.544020716,4.788047896,8.73696091,10.23091542,5.902683368,11.14770754,9.426286314,9.683055312,9.259561518,11.50362218,10.87659774,11.25995523,10.16197619,6.723562401,6.092128797,8.426475613,7.9992084575,9.794773703,5.076613872,7.553957774,7.632016503,5.488639607,10.32429902,5.775321383,9.318577337,7.002108506,9.772562477,7.126664761,BRCA
10.12919321,9.228344402,10.88769302,5.68797612733,10.66644619,10.45289528,9.069960645,11.30449979,10.80422,10.49127719,5.44209646,5.258529523,8.461204311,10.54330281,6.196042028,11.96009799,9.136613813,10.0054039915,9.374426115,12.54548466,11.53262879,11.67585684,11.68597092,6.764676316,6.016480301,9.227195422,7.293611673,9.791635483,4.969485815,8.049278334,8.372869433,5.8225642365,11.06473959,6.24317934,10.10988324,6.319694091,10.26730203,7.207971487,BRCA
10.19591385,9.230129219,10.61346285,5.68737918733,10.74066222,10.7304916,9.096966204,10.91383956,10.86526952,10.32819838,5.5223939415,5.533727829,8.260097569,10.42417183,6.101719008,12.44988381,9.151492997,10.266338858,9.560027603,12.57220763,11.56134298,11.58990637,11.74803988,7.461215696,6.083857569,9.319763063,6.2559533555,9.878603173,5.098043929,7.695647856,8.516978346,5.851401107,11.20780763,6.104971499,10.21419195,5.8719675625,10.29166028,7.3753302775,BRCA
10.21780056,9.21184032,10.55979796,5.66673193633,10.98687328,10.58303601,9.182779884,11.3382407,10.72254311,10.85319669,5.5364636575,5.358089615,8.26545228,10.32995358,5.913853554,11.89363345,9.14242692,10.1308165865,9.353875227,12.69228318,11.72083647,11.66436963,11.77806492,6.773307786,6.67359573,9.38991153,6.8233046055,9.820626194,5.080243265,7.916478324,7.9607632885,5.8535803325,11.30872029,5.980317403,10.31961599,6.337928816,10.09627409,7.5514060975,BRCA
10.13564553,8.758440706,10.83660293,5.66898314867,11.06986277,10.49005891,9.118948289,11.17484162,10.84822018,10.60533161,5.15457292,5.286429541,8.169525606,10.54869216,5.669530862,12.2142175,9.583727381,10.185310385,9.517335308,12.51339458,11.67615115,11.62683849,11.8267889,6.977855527,6.104132849,9.598481115,6.2511141275,9.686960543,4.698514237,7.351604314,8.4428349015,5.77208709,11.42258795,6.083219352,10.41126499,5.752067338,10.30144507,7.2303432025,BRCA
8.777182254,9.785984134,10.83158062,5.634660947,11.082442,8.982823296,8.280493715,11.73450229,11.03013967,6.387591412,5.321608753,5.052688948,8.512346531,10.32910148,5.781235931,12.06768485,9.797410704,10.509973745,9.443980125,12.94317143,11.40065415,11.67585684,7.91898414,6.337002435,7.371212794,9.391867114,7.2855589845,9.925925682,4.522411849,6.387591412,7.86446929,5.7447864355,11.58795809,5.901899413,10.08992748,6.5610379715,8.402085935,7.3442798615,BRCA
