ID	7189	4803	5970	8878	3551	4804	4790	3654	7314	4792	DependentVariable
Instance1	7.37822060033	7.388170429	8.69026092	11.86434298	7.1307406325	5.934641074	12.34771002	9.677464692	14.001314075	15.00532806	Control
Instance2	7.05787236967	7.536346549	8.669346719	11.85143099	7.787354885	6.734171472	12.34109771	10.14535302	13.81882705	13.91249272	BRCA
Instance3	7.01943370733	7.765321119	9.073024297	11.48104019	7.4532495275	6.822829314	12.51631937	10.42139193	13.884698385	14.51605303	BRCA
Instance4	6.46814411567	7.799736743	7.67194989	11.88601099	7.4011955135	6.822733732	12.26985874	10.56828182	13.10949585	14.35403309	Control
Instance5	7.059741909	7.144329712	9.268495874	11.85273637	7.5245616955	6.25333282	12.37603319	10.67791364	13.92393915	13.73047547	BRCA
Instance6	7.331943975	7.044998189	9.673230059	12.01436934	7.5689740425	5.569408493	12.87483063	9.548258938	13.72048402	13.77694807	BRCA
Instance7	6.42166024533	8.198753346	7.262755244	12.18094263	7.550193916	6.682577247	12.52075501	9.834609753	13.157660585	15.02279519	BRCA
Instance8	7.018808194	8.277683912	9.194320487	11.976813	7.4520617975	5.956063188	12.20475003	9.860714986	14.498215135	14.22362506	Control
Instance9	7.05702786333	7.431458167	9.012625324	12.02771607	7.530604743	6.599024363	12.42766909	10.66204549	14.242274775	14.37348409	BRCA
Instance10	6.71155131933	7.109833592	8.33670864	12.08048622	7.6541093245	6.367550714	12.09766027	10.47490271	13.80215118	13.54172225	BRCA
Instance11	6.56440695667	7.593430574	8.687254178	12.17175704	7.53597724	6.482005732	12.2590489	10.78985172	14.083072915	13.43573605	BRCA
Instance12	6.78874329567	7.536560251	8.875473781	12.1278268	7.4402145165	6.69104948	12.38541089	9.975214277	14.491124715	14.39776555	Control
Instance13	7.02586490967	7.908033966	8.978067698	12.20355304	7.3412959795	6.333741815	12.24889125	10.19377825	14.375350355	14.10537413	Control
Instance14	7.215576291	6.930918032	9.226388785	12.27191972	7.5914915015	7.432565127	12.29388695	10.19073248	14.38538722	14.13459319	BRCA
Instance15	6.78915135733	7.437400717	8.761435816	12.2142175	7.946295334	6.958700964	12.41257918	10.56573071	14.256090485	13.98232431	BRCA
Instance16	7.091595276	7.62073508	8.629266563	11.95519228	7.791459439	7.683522992	12.40655986	10.20419243	14.371791605	13.70909946	BRCA
Instance17	7.36477082733	7.081033649	9.515749664	12.28574906	7.9501379685	7.254180944	12.32574401	9.938499406	14.532993875	13.58466312	BRCA
Instance18	7.06833791633	7.252857286	8.496794995	11.54310931	7.5558305855	7.355397625	12.39966386	10.38589505	14.528822965	13.75810714	BRCA
Instance19	6.99678506233	8.260967887	9.61434228	11.7032051	7.8335949455	7.534460714	12.00382718	10.37600085	14.343984755	12.88068749	BRCA
Instance20	7.079701867	8.100019848	9.315772892	13.33363132	7.9784806655	8.170802781	12.05629403	10.52833228	14.572620915	10.54750216	BRCA
