ID	114	115	112	55811	109	113	108	107	111	196883	2774	DependentVariable
Instance1	5.645450388	8.748277668	10.327292123	4.917445181	12.63069834	7.377212971	7.149597572	8.2081635635	6.614529956	10.97207892	5.87181796667	Control
Instance2	5.65593226	8.080472632	10.2384186075	5.091500179	13.03258307	7.013074525	6.461320332	6.3425008425	5.841225451	10.9073904	5.97456910267	BRCA
Instance3	6.0290173	8.026856932	9.769915947	5.515393331	12.19349773	7.338293201	6.767195028	7.5711783515	6.323194968	9.496554786	5.83721516933	BRCA
Instance4	5.876032641	8.120096744	10.3820872935	5.224205518	12.23565236	7.478529234	6.763813641	7.0913602235	6.331145921	10.39270411	5.83686306467	Control
Instance5	5.824138541	8.28785217	9.671974648	6.212477538	12.7347446	7.297193996	6.854560258	7.084991265	5.680472929	9.358629843	6.009193146	BRCA
Instance6	6.352798794	8.529822044	9.753034207	5.294814856	12.65857307	7.806535324	6.543500233	6.50402659	6.872247394	10.16002932	5.95830637067	BRCA
Instance7	5.779661087	8.167494826	9.1297731835	6.381677589	13.34505663	7.967285529	6.456482249	6.201503818	5.057462456	9.341019005	5.627851163	BRCA
Instance8	5.862458365	8.80888466	9.643814388	6.222848625	12.39966386	7.667823176	7.109938036	7.6188571805	6.091811548	9.812386363	5.686055121	Control
Instance9	5.813403636	8.17986074	9.557649091	5.287261033	12.05932765	7.357466507	6.816347305	8.092918242	6.099511534	9.898586698	5.66709768233	BRCA
Instance10	5.659004925	8.633940747	10.0619138165	5.312893162	11.61491238	7.247645413	7.016310012	7.599297253	6.072647808	9.608828239	5.81929786033	BRCA
Instance11	6.134894093	8.179201405	10.29987056	6.104971499	12.17610621	7.499250204	7.091120961	6.45574924	6.551751032	10.90371263	5.929873502	BRCA
Instance12	6.137304345	8.316509092	9.8796694575	5.698920794	12.72821502	7.346604868	7.103762836	6.928720816	5.868767777	10.62174996	5.92516075967	Control
Instance13	6.679413681	8.597597398	10.337719898	5.252865266	12.31128435	7.516962875	7.148098063	6.6365159435	6.993564335	10.76919343	5.84291604167	Control
Instance14	5.930152602	9.210044899	10.5431463085	5.961629839	12.08630553	7.537142914	6.757360421	7.5681815995	6.859476161	12.10567621	5.43160010567	BRCA
Instance15	5.826428522	8.774277353	10.581626049	5.545977053	12.52742331	7.828646059	6.790319577	8.248473233	6.528184984	10.84257057	5.55058593933	BRCA
Instance16	5.809164401	9.115954722	9.8093092945	5.579701547	11.98243759	7.272725709	7.210990588	7.7603213985	6.908335947	10.00516175	5.73505074233	BRCA
Instance17	5.495384375	9.223803305	10.2967908845	5.967636237	11.37035382	6.904728314	6.696275996	8.9607456695	6.506728574	10.70640129	6.04083923667	BRCA
Instance18	5.626885346	8.75759096	10.2833042595	5.799353673	12.05450776	7.245317684	6.830360313	8.247227253	6.567237875	10.12880025	5.67987999433	BRCA
Instance19	5.584068992	9.221769032	10.2474442945	5.984140004	11.82446468	7.331949525	6.904427271	9.5775018565	6.427820369	10.77554879	5.431332113	BRCA
Instance20	5.980260273	9.31063614	10.35590611	6.520033725	8.501728854	8.493075988	7.048353701	6.364286878	7.081832585	12.03158587	5.70974771033	BRCA
