@relation thedata

@attribute 1386 real
@attribute 183 real
@attribute 185 real
@attribute 1956 real
@attribute 2002 real
@attribute 2185 real
@attribute 2776 real
@attribute 2885 real
@attribute 3265 real
@attribute 3725 real
@attribute 4205 real
@attribute 4207 real
@attribute 4208 real
@attribute 4209 real
@attribute 4214 real
@attribute 5058 real
@attribute 5578 real
@attribute 5579 real
@attribute 5594 real
@attribute 5595 real
@attribute 5599 real
@attribute 5604 real
@attribute 5605 real
@attribute 5747 real
@attribute 5879 real
@attribute 5894 real
@attribute 6416 real
@attribute 6464 real
@attribute 6654 real
@attribute 6714 real
@attribute 801 real
@attribute 805 real
@attribute 808 real
@attribute DependentVariable {BRCA,Control}

@data
8.727649179,6.811827823,9.5608717535,7.05035509475,9.719046985,6.25614507167,9.668318219,9.4954151895,7.4423513115,14.72492149,7.78313105,6.663490948,9.521659876,10.4068032,10.46146439,9.037678125,8.688181342,6.21136540967,8.27215776867,11.634256725,5.939777752,10.49127719,11.44994835,9.55016911,8.85850435833,10.11570732,8.585478725,9.15105029633,8.001564595,6.75911734333,13.11037161,13.59313376,12.33572539,Control
7.390558334,5.751685476,7.7910460485,6.79791370075,9.192268846,6.39478587333,8.930930318,9.5539178325,7.8897640555,14.11502538,7.902708426,6.316829651,10.58265505,10.70325065,11.6627575,9.447476465,9.433471275,6.479820979,7.85669691467,11.27623323,5.0886580415,9.559434991,11.52169626,9.45642471,9.23532012167,10.34726733,8.106593131,8.42779587067,7.481398095,6.586005659,12.75620088,13.5121695,12.47764072,BRCA
7.432878264,5.019269629,7.459546681,6.80402066425,9.676230874,6.332382502,9.213384421,9.480270588,7.856102429,14.41297137,7.507995028,6.52305663,9.044121624,10.32680616,11.77105209,9.822754492,8.48506563,5.889051372,8.11094053067,11.198356615,5.6701097255,9.65317699,11.72288448,8.9981409465,9.280236709,10.45388564,8.6701660175,8.45925672733,7.228580927,7.22912163867,12.13760287,13.47944813,12.54827894,BRCA
6.4694836,6.201639374,6.598545502,6.3257817405,9.684192438,6.660246028,7.435526765,9.432546201,8.398114105,14.08054111,7.016310012,6.648325671,9.709937252,10.46847669,12.00382718,10.03852848,9.211511834,6.312672729,7.98209816267,11.274247985,5.7758281875,9.580847928,11.42772678,9.0133211855,9.422761191,10.09500831,8.231806127,7.73867912133,6.648325671,6.91032494133,12.20536419,13.35270561,12.76004735,Control
7.558059277,6.17712611,8.3965491395,6.78190965925,9.981439248,6.22310588433,9.924501194,9.66718229,7.697637374,13.43392773,7.945504008,5.86196234,10.17606751,9.976772145,11.72645885,9.507874464,8.977409535,7.50900425433,7.82991936767,11.21839075,5.704258658,9.966174165,11.8471671,9.0250253645,9.29741101033,10.22872886,8.6043275615,8.10318445333,7.634958261,6.72839437467,12.34682957,13.37889296,12.45248586,BRCA
8.61053686,6.18041208,7.6616966005,7.10041818325,9.979768545,6.30853884,10.54993411,9.9164802245,7.3388634815,13.80946823,8.516705752,6.127948551,9.550766562,10.91587586,11.51112271,9.3312535,8.467749328,6.98490046733,8.18650002,11.07534033,6.517858181,10.23164154,11.5852209,9.420287121,9.14697742367,10.624983,8.9337864765,8.70127661067,8.19601328,6.38912935567,13.11510467,13.71343219,12.66384721,BRCA
6.689582656,4.987447357,6.130768332,6.9842760015,9.212867878,6.20690718667,7.39744174,9.167523377,7.9742866725,13.91249272,7.842729237,6.060269679,10.64474883,10.09149526,12.26224618,9.354305108,9.024558716,6.81582852467,8.451561107,11.151396135,5.6011167705,8.977681421,11.16076662,8.8796586,9.62804284167,9.961088297,8.457614913,8.36198243367,7.292025067,7.54701473933,12.34260121,13.29267684,12.61750082,BRCA
8.441575941,6.154317508,9.289329186,6.998917209,9.290572499,6.16225577733,9.665460782,9.1611827995,7.7095138065,13.96294256,7.642631408,6.500009775,8.670303166,10.37227772,10.99477083,8.901176988,8.419813926,6.87117032933,8.171538624,11.40345044,5.401013329,10.00443156,11.28922369,9.585335464,8.82865486733,10.12277013,8.519260169,8.53051419067,7.787382059,7.00963552967,12.57155186,13.44200721,12.74796537,Control
7.598929252,5.844493149,7.2542447435,6.85070537275,10.01823535,6.34899972867,9.303998235,9.3657406255,7.94496816,14.44356588,7.29632232,6.308617188,8.626175475,10.19459101,11.9611296,9.625618044,8.419971893,6.13414385767,7.91861634733,10.99057863,5.8779809975,9.452231522,11.82274022,9.2675642675,9.29235500067,9.9831294,8.505661469,8.16926655967,6.878728789,6.85674479767,12.3148028,13.70458133,12.4865699,BRCA
6.79980331,6.779329085,7.444947249,6.30061577025,9.726661428,6.460940443,8.352640608,9.70078824,8.148239231,13.15952927,7.098982487,6.124747507,9.596921694,10.26978741,11.43790563,9.599773923,8.01888328,6.39658479233,7.74245236133,11.551814785,5.5839936855,9.69476318,11.64681981,8.984597332,9.23513699733,10.28660429,8.616861979,8.39504068233,7.4960371,6.973025285,12.71572616,13.30755735,12.57561022,BRCA
7.29034405,6.336020558,8.037104493,6.71360662325,9.68790976,6.64403477267,6.808774778,9.153599552,8.198599078,14.17314893,6.186218877,6.248597096,8.155224442,9.972685879,11.22161448,9.29724939,8.202296649,6.39932068633,8.06297051567,11.573459625,5.9065229025,9.736317839,11.94944384,8.7160245685,8.92818876867,10.23292486,7.974032126,8.62624266567,6.507481989,6.89592443067,12.72208073,13.38150649,12.59449147,BRCA
8.450346395,6.067171478,9.144707758,6.904091352,9.524248408,6.47380877667,9.546605663,9.5256586835,7.4409667175,13.87385551,7.641421617,6.1476177,9.539333865,10.20167708,11.05015324,9.270109064,8.474558864,6.68769140167,8.197304519,11.32136754,5.767601547,9.990983614,11.38105635,9.5799510855,8.97755484267,10.11618835,8.704684954,8.601359139,8.512524314,6.98144085767,12.77087865,13.60583775,12.7232493,Control
8.394260237,7.801516189,9.337113062,6.94855824675,9.844219734,6.29282598867,9.998851701,9.597360232,7.6537280945,14.67256817,7.717524135,6.380249461,9.778192608,10.38477057,10.77967445,9.21638279,8.584390499,6.24070564267,8.151507585,11.488573795,6.1670985755,10.29596436,11.33166731,9.807955308,8.882604615,10.13087976,8.3498677015,8.523978557,8.640083234,6.75905554167,12.97797754,13.47298527,12.52742331,Control
