@relation thedata

@attribute 1020 real
@attribute 1072 real
@attribute 10928 real
@attribute 1123 real
@attribute 23647 real
@attribute 3984 real
@attribute 4214 real
@attribute 4633 real
@attribute 4638 real
@attribute 4660 real
@attribute 4688 real
@attribute 5058 real
@attribute 5156 real
@attribute 5290 real
@attribute 5294 real
@attribute 5295 real
@attribute 5337 real
@attribute 5879 real
@attribute 6198 real
@attribute 7204 real
@attribute 7409 real
@attribute 8851 real
@attribute 8936 real
@attribute DependentVariable {BRCA,Control}

@data
7.99887404,12.5506675,9.377872676,7.2254349265,6.556510365,5.7690473375,10.46146439,5.711516483,9.50331156833,7.3213517445,6.062322099,9.037678125,10.73337264,6.685313404,6.299304767,7.0703331436,8.517296488,8.85850435833,10.80480483,8.413925243,6.878146348,6.04568802,5.1241386875,Control
7.779327238,12.5801856,9.253115391,7.5310216665,4.851263383,5.7228877405,11.6627575,5.8271941275,9.09094023867,8.550400766,6.157756819,9.447476465,10.73397278,7.098719371,7.09127967,7.6111323212,8.822380524,9.23532012167,10.83272413,7.815256994,6.418236866,5.680653031,5.26166635,BRCA
8.635084252,12.67483341,9.361132921,7.177915844,5.434470814,5.848293342,11.77105209,5.407860596,9.01551201767,7.1923046205,5.48205062,9.822754492,10.053395164,6.212526175,6.323194968,7.448654099,8.8794769,9.280236709,10.9243451,7.564418422,6.805650779,7.4153883445,5.6771915915,BRCA
8.620477476,12.73346456,9.850210723,6.688439761,5.677798027,6.1942824925,12.00382718,5.8881516615,8.53219426233,7.739516337,5.402254249,10.03852848,9.4016975135,5.584068992,6.299945779,7.6522265588,9.316802576,9.422761191,11.19937192,7.054634501,6.327333135,6.299205049,5.6326827355,Control
8.40571707,12.90048482,9.356210469,7.5052457945,5.572595075,6.176314587,11.72645885,5.573662743,9.705586173,7.6832427075,5.513025813,9.507874464,10.594310045,7.405441727,7.300126299,7.950268865,8.026649483,9.29741101033,10.47933595,7.52505313,6.328276055,6.3360334255,5.473898856,BRCA
7.79902435,12.64577331,9.291666361,8.052910606,5.554597484,5.789661595,11.51112271,5.8595748445,9.68830932967,8.156859977,6.327872022,9.3312535,10.813430195,7.460253403,6.725540512,7.4183463498,8.511892099,9.14697742367,11.22643043,8.372735718,6.682787905,5.9774255455,5.2548835515,BRCA
7.838134167,13.07861622,9.991267129,7.9660706265,5.301415026,5.703437493,12.26224618,6.2923220485,9.12043218767,8.917446952,5.865430938,9.354305108,10.86366497,6.662423158,7.476910459,8.3350079456,8.946870554,9.62804284167,11.68974045,8.480952861,5.926361974,7.29976454,5.462605335,BRCA
8.301794677,12.73346456,8.685494426,7.474305877,5.716175548,5.9416429115,10.99477083,5.3157706865,9.486682492,7.4539681055,5.688328124,8.901176988,11.03550101,6.020263967,6.726903149,7.757716558,8.972320105,8.82865486733,10.38915837,8.831846471,6.739851899,6.3994026335,5.438280489,Control
8.878166757,12.83574159,9.697254787,6.819301685,5.945216293,5.8969290325,11.9611296,5.5998750555,9.58901573033,7.2074709075,5.612065855,9.625618044,10.45062521,7.205282841,6.426437217,7.6719006758,8.25505351,9.29235500067,10.83540327,7.998577914,6.37387057,6.62911232,5.5683801275,BRCA
8.725767673,12.64987931,9.657095607,7.0651632935,5.672857555,5.715837508,11.43790563,5.354306944,9.227921381,7.892070953,5.964751666,9.599773923,10.182966585,7.606018576,6.76752611,7.3060563712,8.468869519,9.23513699733,10.84783275,7.344298405,6.73809606,5.805455255,5.001086456,BRCA
