@relation thedata

@attribute 10000 real
@attribute 10125 real
@attribute 1019 real
@attribute 10298 real
@attribute 10451 real
@attribute 10725 real
@attribute 10892 real
@attribute 11261 real
@attribute 1147 real
@attribute 1326 real
@attribute 1432 real
@attribute 1437 real
@attribute 1493 real
@attribute 1739 real
@attribute 207 real
@attribute 208 real
@attribute 2353 real
@attribute 23533 real
@attribute 23624 real
@attribute 2534 real
@attribute 27040 real
@attribute 2885 real
@attribute 2932 real
@attribute 29851 real
@attribute 3265 real
@attribute 3458 real
@attribute 3551 real
@attribute 3558 real
@attribute 3565 real
@attribute 3567 real
@attribute 3586 real
@attribute 3702 real
@attribute 3725 real
@attribute 3845 real
@attribute 387 real
@attribute 3932 real
@attribute 3937 real
@attribute 4690 real
@attribute 4772 real
@attribute 4773 real
@attribute 4775 real
@attribute 4776 real
@attribute 4790 real
@attribute 4792 real
@attribute 4793 real
@attribute 4794 real
@attribute 4893 real
@attribute 5058 real
@attribute 5062 real
@attribute 5063 real
@attribute 5133 real
@attribute 5163 real
@attribute 5290 real
@attribute 5291 real
@attribute 5293 real
@attribute 5294 real
@attribute 5295 real
@attribute 5296 real
@attribute 5335 real
@attribute 5530 real
@attribute 5532 real
@attribute 5533 real
@attribute 5534 real
@attribute 5535 real
@attribute 5588 real
@attribute 5594 real
@attribute 5595 real
@attribute 5600 real
@attribute 5601 real
@attribute 5603 real
@attribute 5604 real
@attribute 5605 real
@attribute 5609 real
@attribute 56924 real
@attribute 57144 real
@attribute 5777 real
@attribute 5788 real
@attribute 5894 real
@attribute 5970 real
@attribute 6300 real
@attribute 63928 real
@attribute 6654 real
@attribute 6655 real
@attribute 6885 real
@attribute 7006 real
@attribute 7124 real
@attribute 7409 real
@attribute 7410 real
@attribute 7535 real
@attribute 8440 real
@attribute 84433 real
@attribute 8503 real
@attribute 8517 real
@attribute 867 real
@attribute 868 real
@attribute 8915 real
@attribute 9020 real
@attribute 915 real
@attribute 916 real
@attribute 917 real
@attribute 919 real
@attribute 920 real
@attribute 925 real
@attribute 926 real
@attribute 940 real
@attribute 9402 real
@attribute 959 real
@attribute 998 real
@attribute DependentVariable {BRCA,Control}

@data
6.02664600925,5.85450143,10.36475876,6.78184004567,7.93680944967,7.12731409333,6.5494246345,8.635084252,9.004698798,10.80733502,7.09994864525,4.678374372,5.484014191,5.629364816,9.746089281,7.466690585,14.72004222,6.033979735,6.283741817,9.2289642325,6.16999198125,9.4954151895,10.00381342,6.083219352,7.4423513115,5.676529235,7.1307406325,5.726430204,5.0072306655,5.421372531,8.621509826,7.258945501,14.72492149,6.8286116825,12.37603319,5.69019779725,5.934641074,10.98495975,6.1646303325,5.358259724,7.5492931052,6.328365825,12.34771002,15.00532806,6.709066159,6.748330821,8.74899041,9.037678125,8.225782395,6.572931815,5.48205062,7.374389909,6.685313404,7.339184439,8.467616885,6.299304767,7.0703331436,11.7240492,7.6745180755,7.181967161,11.8054921,9.584314798,11.95847307,5.326799101,9.112401142,8.27215776867,11.634256725,7.4995792045,7.621649748,9.595220702,10.49127719,11.44994835,7.887344199,7.228436626,6.06101575,6.80465488733,5.552770925,10.11570732,8.69026092,6.752518218,5.580455499,8.001564595,7.867620258,9.487800372,6.104761882,8.519696323,6.878146348,6.567960352,5.75848104033,8.433473539,7.80790408,6.660285205,10.2072374,7.886226753,11.07481734,7.6455704,7.12458953,7.280935014,6.11956952,6.720624337,8.7285712195,7.587142037,7.537645287,5.546288211,6.411176756,5.162704759,5.703219255,7.16387589625,Control
5.94776533325,6.609256782,10.22717101,6.96341635667,7.27227977433,7.57036449267,7.0204960835,8.66542575,8.974945912,10.36118197,6.60639379225,5.205755379,5.88043173,5.62600922,9.68028616833,6.43012268,13.75148289,6.539395847,6.845117176,8.8907159655,6.40648214275,9.5539178325,10.79867858,6.353195907,7.8897640555,5.277995204,7.787354885,5.368428976,4.7333277815,5.340579688,9.0225626735,7.361507665,14.11502538,6.4300637355,12.57624761,5.74326863275,5.991981649,10.84149381,6.4733698555,5.287134046,7.2620358308,6.757360421,12.34109771,13.91249272,6.373840507,7.391761545,8.474680533,9.447476465,8.658878356,5.989031828,5.096779711,6.82117167,7.098719371,6.741201091,8.699078855,7.09127967,7.6111323212,12.12504541,7.862876923,7.328338472,11.54241539,9.028818534,11.93616504,4.255773643,8.486142286,7.85669691467,11.27623323,7.383968157,7.563421716,9.166697324,9.559434991,11.52169626,7.798165773,7.918686056,5.9152182985,6.92689952033,5.761736804,10.34726733,8.669346719,6.478329262,6.026363672,7.481398095,7.609956448,9.4310771815,5.355449107,7.177920594,6.418236866,6.809868189,6.016599109,8.724393685,7.508252593,6.249592888,10.39985497,7.645116667,11.53262879,6.944305399,7.618204007,8.193154688,6.912593359,7.355551793,9.701700705,7.564704211,8.71426511433,5.33270027975,5.313618859,5.313618859,5.355449107,7.17118701125,BRCA
5.52044016575,6.493459704,11.04936549,7.053848853,9.43574702267,7.19399695267,6.5719996595,8.278880489,8.986710369,9.118734206,6.58493097,5.418452458,5.912576056,4.919591852,9.69256516467,6.416760061,14.33042537,5.844744204,8.115760429,8.275073194,6.41266603775,9.480270588,10.42204403,6.765173778,7.856102429,5.336114869,7.4532495275,5.465820435,5.313506773,5.7194123975,8.5481499285,8.430505998,14.41297137,6.720661627,12.07257321,5.8326297955,5.992548231,10.64831289,6.05907682475,5.0508794315,7.332988387,6.196140414,12.51631937,14.51605303,6.74855168667,7.403653582,8.690112479,9.822754492,7.83784169,6.451215749,5.79507289,6.742616386,6.212526175,6.813047234,9.063247518,6.323194968,7.448654099,12.67203307,7.7021225845,7.238491368,11.24175993,8.789730168,11.74088764,4.77953729,8.525326145,8.11094053067,11.198356615,7.0833900895,7.8060539105,10.50005538,9.65317699,11.72288448,8.166013814,8.388922588,6.471963415,6.94614165833,5.7813974245,10.45388564,9.073024297,6.215392848,5.379561399,7.228580927,7.575257723,8.9013859115,5.942638389,8.414834386,6.805650779,6.661354578,6.474589657,8.9589157885,8.028929788,6.638439986,10.04121461,7.644869593,10.22614155,7.301361579,7.363480204,8.37636907067,7.731643389,8.04094875,10.17915014,7.27775495,9.41246110667,6.05847101475,6.037388399,5.583918611,6.511322251,7.03238297825,BRCA
5.58777326775,7.035214588,10.81911353,7.29161173667,9.46805618433,7.11520144833,6.198731223,8.829493729,8.742495656,8.425615737,6.0589973865,5.03343539,5.785276045,5.30196368,9.98949733167,5.863140121,12.01436934,5.341462114,7.935328799,8.08464112175,6.60893172225,9.432546201,11.11828268,6.7486998,8.398114105,5.464840793,7.4011955135,4.899672619,5.4457486575,5.472305765,8.7223001635,7.852671704,14.08054111,6.243898751,12.17972416,6.064440107,5.651059765,10.73945599,5.969107067,4.8161306655,7.1860203686,5.745177655,12.26985874,14.35403309,6.91424652367,8.142746712,8.847629866,10.03852848,7.70770520067,6.212477538,5.510021369,7.875812501,5.584068992,6.506054132,8.649598507,6.299945779,7.6522265588,12.52623397,8.054801422,6.422323287,11.56978693,8.74769044,11.09993968,4.978894894,8.832068081,7.98209816267,11.274247985,7.0038486335,6.9189611885,10.578656,9.580847928,11.42772678,8.473463378,7.666368043,5.970444851,6.773314497,5.1671536775,10.09500831,7.67194989,6.355796501,5.229406468,6.648325671,6.838009842,8.417672848,6.217042247,8.370459788,6.327333135,7.454260475,6.072880996,8.508698179,8.511556122,7.411068419,10.50969117,7.1870936865,10.63957159,6.617949048,7.782574222,8.21299733433,7.627900667,7.285266093,10.0511208,7.757275197,8.56753031167,5.40892901975,5.706538322,5.057029153,6.235732444,6.55593589375,Control
5.87271996825,6.589056064,10.92385505,7.17942935133,9.27353650767,7.250688443,6.871744083,9.132211242,8.684828488,8.860001471,6.730522711,5.17473722,5.963328695,5.633294061,9.506100771,6.860966288,12.40857396,6.042212717,7.248072547,8.34620788925,6.1514271285,9.66718229,10.40311354,6.510016917,7.697637374,5.115211455,7.5245616955,5.536217098,4.9685946665,5.0515537875,8.63491322,7.248072547,13.43392773,6.8833304115,12.74633592,5.91669616975,6.058214335,10.86805107,6.17905477475,5.183721743,7.5168645844,6.162799782,12.37603319,13.73047547,6.52162721267,7.427105645,8.770532686,9.507874464,8.07563913267,6.54048116,5.764215595,7.242581369,7.405441727,6.944393257,8.565760069,7.300126299,7.950268865,11.96427598,7.930765467,7.7125980515,11.00452968,9.157246578,11.83833739,4.801431976,9.001704532,7.82991936767,11.21839075,6.931778481,8.1880407455,11.00715715,9.966174165,11.8471671,8.264326623,7.235083497,6.436155389,6.95957036867,5.93158530625,10.22872886,9.268495874,6.095297454,5.458948931,7.634958261,7.652900753,9.2133861525,5.60541377,6.675961001,6.328276055,6.817626854,6.01685906633,9.1700397085,7.748764991,6.561483187,9.78258103,7.59092276,11.04264453,7.73132094,7.444230413,8.28606754333,7.904094356,7.74183962,9.3494460205,7.922110302,9.03572480433,5.6253656705,5.593959684,5.885825234,6.303968491,6.99171327025,BRCA
6.0241266485,5.956992456,10.4760984,7.13014571033,8.79005616867,7.35928076267,7.1765038415,8.695716467,9.33884841,10.87230572,6.87151716925,4.95444207,5.52411756033,5.577437325,9.688092646,7.477052175,13.96600025,5.759695977,6.849127091,8.716652398,6.35010843575,9.9164802245,9.953578497,6.337626919,7.3388634815,5.298302041,7.5689740425,5.032554093,4.916242232,5.1215765945,8.5984358945,7.637749928,13.80946823,7.019536675,13.08540943,5.66966000725,6.58079041,10.69407078,7.79825655525,6.0739409315,7.5289073748,6.71596585,12.87483063,13.77694807,6.160625593,7.759191003,9.445243095,9.3312535,8.35808952433,6.491536971,5.260224473,6.583726382,7.460253403,7.80732453,8.146264608,6.725540512,7.4183463498,12.02694363,7.6687152575,7.745704965,11.73619062,9.836169177,12.08138533,5.048989481,8.982823296,8.18650002,11.07534033,7.4215310095,8.3174977465,10.15284924,10.23164154,11.5852209,7.443878302,7.486435083,6.593782925,7.329467798,5.9022013445,10.624983,9.673230059,5.996451597,5.749206573,8.19601328,8.522033306,9.9163703245,5.984481833,6.320264091,6.682787905,6.255789266,6.03909155233,9.2483995865,7.747674602,6.446881172,10.54285319,7.9410335545,10.56036654,8.417495092,8.197856947,6.930751522,6.389657687,6.529942434,8.381411497,7.239410274,8.38905717467,5.40351558975,6.062214149,5.222467693,5.453691444,7.00999639125,BRCA
5.88751933675,5.797798494,10.77554879,7.12335323067,9.720502086,7.43595589267,6.321526661,7.344808806,8.17437786,7.890402801,6.362735412,5.205168882,5.33689169033,5.072332275,10.0480993307,6.742953157,10.44201071,5.942169184,7.922823903,8.39165280725,6.911552594,9.167523377,12.02630394,5.388199225,7.9742866725,5.213941395,7.550193916,4.759703782,5.173542303,5.2625027255,9.1479749325,7.958293333,13.91249272,6.6232326,12.27941189,5.862304229,5.634383622,10.66366508,5.88961529475,5.0860843655,7.3270793584,6.18408747,12.52075501,15.02279519,6.344653246,7.435068318,9.358008891,9.354305108,8.02893851733,6.952074702,5.747596356,8.139859715,6.662423158,5.996847001,8.302457433,7.476910459,8.3350079456,13.11366653,8.590203577,6.5896621115,11.41213066,7.747456426,11.2413041,5.077041333,8.596218763,8.451561107,11.151396135,6.239058915,6.747341416,9.662659976,8.977681421,11.16076662,8.963388234,6.609404545,6.309891817,7.417935019,5.875906139,9.961088297,7.262755244,6.107065996,5.183299167,7.292025067,6.760091594,8.575344218,5.486079796,6.423120638,5.926361974,7.449419254,6.25570060267,8.534541428,8.39528898,6.282259665,10.10111594,7.242328474,11.8442763,6.869350546,6.740661566,8.51372939333,7.380766509,7.791799626,9.811707063,7.114005486,8.47821215267,5.13661079325,6.314112464,5.301415026,5.665201768,7.10702874775,BRCA
5.55851851825,6.408037244,10.6537276,6.600449015,8.909896709,6.67244497167,6.1198193845,8.7216983,8.824657385,9.914654631,7.0975611175,5.002490161,5.84346610967,5.69600164,9.436876068,6.689303092,14.08516788,6.015923042,6.962234136,8.80415305075,6.60829313375,9.1611827995,9.584981814,6.539938605,7.7095138065,5.989996857,7.4520617975,4.823508981,5.2313828535,5.5434679,8.2346108605,8.331030144,13.96294256,7.0670465565,11.89259415,5.88068915225,6.601032076,10.92270353,5.9603886785,5.2291868665,7.3160751194,6.913221911,12.20475003,14.22362506,6.20271008933,6.971661738,8.993477034,8.901176988,7.68379282967,5.447753778,5.709505183,7.255408968,6.020263967,7.162847292,8.452633655,6.726903149,7.757716558,12.07897478,7.7549264415,7.480559564,11.39154181,9.508320259,11.67233485,4.963487128,8.793913049,8.171538624,11.40345044,6.487104221,7.762308173,10.21059864,10.00443156,11.28922369,8.267911597,6.453069445,6.192045554,7.27179105267,5.4118146555,10.12277013,9.194320487,6.332712967,5.064162066,7.787382059,7.907583411,8.9471097785,5.844744204,6.14308278,6.739851899,6.117700885,5.73411668,8.850359256,8.06939757,6.094030827,10.4077487,7.794277783,10.57075254,7.753920581,7.797176966,7.87859624933,6.876858011,6.566324756,9.1744218995,7.840024324,8.39202788833,5.53000073225,5.651777341,4.475747249,6.597423627,7.09973287325,Control
5.650041658,6.724620005,11.33166731,7.157131823,7.48084491567,6.96379490667,6.9464471845,8.761435816,8.659854224,9.2670448,6.41978303225,4.749683847,6.130189912,5.753892801,9.58057105933,6.500527718,14.82357723,5.978888461,7.674829818,8.0162301535,6.185912712,9.3657406255,9.460251675,6.899843656,7.94496816,5.178725843,7.530604743,5.307438771,4.865162184,5.272333773,8.326192676,7.095347239,14.44356588,6.5497902615,12.60350703,5.81485113325,6.332533963,10.77967445,6.02825469225,5.2554434645,7.4954770344,5.801553978,12.42766909,14.37348409,6.496869675,7.718706032,8.769533015,9.625618044,7.77701585767,6.517673816,5.553676326,7.076765168,7.205282841,7.428655643,8.407417683,6.426437217,7.6719006758,12.20624983,8.1175343725,7.5245411315,10.77439198,9.212004536,11.67233485,5.391468086,8.98794691,7.91861634733,10.99057863,6.9655385505,8.3694050275,10.55937736,9.452231522,11.82274022,8.382668468,7.520699455,6.4383506835,6.87905191167,5.575716739,9.9831294,9.012625324,6.387246745,5.668822064,6.878728789,7.65031782,9.204869818,6.225020007,8.252974189,6.37387057,6.489210244,5.905664806,9.2112986685,7.888714524,6.225020007,9.861979055,7.465168109,10.50876069,7.834346409,7.392491577,7.83390275633,6.663348622,6.735255184,8.5153541335,7.470071357,8.28138870167,5.65565885325,5.802975918,5.656790406,5.849756153,7.18183415025,BRCA
5.56331123875,6.329935892,10.5411695,7.26601424567,9.58170631967,7.48523644667,6.642608904,8.594083007,8.645245129,7.853467268,6.2012063225,4.920783068,5.52352375933,5.044406414,9.75364579767,6.827314517,11.55023948,5.906897358,7.706221655,8.42904151725,6.49154331975,9.70078824,11.10846093,6.759292761,8.148239231,5.114586962,7.6541093245,5.044406414,5.2729194505,5.5195452685,8.946522269,7.573687183,13.15952927,6.1985753455,12.28213433,6.225327925,6.414563156,9.980729078,6.0078154565,4.4572839285,7.6296535984,6.110306469,12.09766027,13.54172225,6.537366551,7.388170429,8.271931157,9.599773923,7.95022355167,6.373044025,5.550755441,6.954839344,7.606018576,6.850940421,8.72987657,6.76752611,7.3060563712,12.27296951,8.2287174245,7.3344224225,11.36752411,9.015945424,11.71789713,4.441438586,8.796235248,7.74245236133,11.551814785,6.9279187635,7.524249938,10.19143901,9.69476318,11.64681981,8.896605722,8.381198053,6.3266587065,6.98522982867,5.35829187075,10.28660429,8.33670864,6.271748387,5.431298057,7.4960371,6.965931792,8.9430429875,5.977400858,6.105390642,6.73809606,6.749303381,6.16140338633,8.5559283345,7.703490296,5.941347708,10.22738163,7.356733999,11.22557215,6.732544377,7.396307489,8.282150397,7.296207587,7.591674041,11.141348535,6.98547517,7.983374867,5.500899641,5.909779853,5.144669712,6.052030675,7.09000222,BRCA
