@relation thedata

@attribute 10390 real
@attribute 123745 real
@attribute 133121 real
@attribute 151056 real
@attribute 254531 real
@attribute 26279 real
@attribute 30814 real
@attribute 391013 real
@attribute 5048 real
@attribute 50487 real
@attribute 5049 real
@attribute 5050 real
@attribute 5051 real
@attribute 5168 real
@attribute 5319 real
@attribute 5320 real
@attribute 5321 real
@attribute 5322 real
@attribute 5337 real
@attribute 5338 real
@attribute 54947 real
@attribute 56994 real
@attribute 64600 real
@attribute 7941 real
@attribute 79888 real
@attribute 81579 real
@attribute 8398 real
@attribute 8399 real
@attribute 84647 real
@attribute 8540 real
@attribute 85465 real
@attribute 8611 real
@attribute 8612 real
@attribute 8613 real
@attribute 8681 real
@attribute DependentVariable {BRCA,Control}

@data
9.00991356825,5.2037195755,7.122572104,6.013356873,7.367548257,7.445801364,5.346435058,5.110416751,10.67301333,5.790192895,6.07393334,9.398140372,9.179760538,12.04878885,5.368428976,9.972804328,5.689167221,6.31084507,8.517296488,8.102817052,6.894093582,9.989668857,5.516024013,7.945767346,8.527478106,6.001133,5.9973155525,5.934641074,5.901658111,9.249416378,7.629285804,10.9431224093,6.97276375733,10.585142871,9.970178212,Control
8.69807496025,5.420625092,5.76593995,6.225646687,7.926697943,8.180387697,4.937593039,5.398154738,10.90148185,5.821079567,5.965329042,9.583882482,9.480755433,11.114435575,5.473633714,6.6596432,5.663779561,5.804719114,8.822380524,8.723286465,6.802099894,9.4860713765,5.714802736,6.853313064,8.44125431,5.644873832,6.074195938,6.353195907,5.899424146,8.601288997,7.718706032,9.55774462367,7.42474164867,9.570889838,10.89604874,BRCA
8.6292747865,5.4820486345,6.031886566,6.783656769,6.749605076,7.6220252555,4.838713892,5.515393331,10.87614109,6.193580184,6.018484655,10.68855655,9.240213617,9.5589372645,6.004058206,5.760494586,5.682862067,5.173838258,8.8794769,9.112766015,6.309299558,9.988974923,5.329313116,8.090815231,8.609253665,6.257770271,6.225222865,6.403868968,6.376000002,8.44984106,8.319853998,9.388513914,8.05789780667,9.13727223567,10.58594865,BRCA
8.43259914125,5.275502987,5.972354482,6.183293584,7.356366407,8.477277703,4.904979261,5.499695432,10.42139193,5.759562832,5.660003917,11.32350252,9.413776593,9.3308144945,5.432467779,6.594776658,5.460424154,5.108536217,9.316802576,9.088311981,7.429367247,9.961175339,5.193979903,8.070538427,9.081803715,5.574564199,6.512188232,6.816507311,5.863140121,8.71258815,8.337020979,8.49375710433,8.29916801667,8.15530132967,11.09339134,Control
8.8964367985,5.416694716,5.991981649,6.391506215,7.368639866,7.8127938485,5.541492575,5.228252321,10.475222,9.731989781,6.306066817,9.377189446,9.825992722,10.4101702945,5.83744581,8.905673654,5.599028548,5.902080364,8.026649483,8.873068105,6.672712173,10.190738986,5.182107523,7.100087051,7.757925191,5.989826604,6.518443469,5.925412759,5.504788206,9.557291911,8.005934842,9.639040942,8.12905631867,10.3473351567,9.802112873,BRCA
8.73655071875,5.506526572,7.035297081,6.20653151,6.99095805,6.8315434305,5.156043878,4.985513237,11.44759484,5.353244986,6.646058675,7.761287143,8.907943022,11.30928802,5.14017664,7.21972788,6.376000002,6.024591871,8.511892099,8.949827531,7.1507656,10.175912513,5.334685584,10.41191374,8.283761058,6.394896188,6.07383167,6.064587171,5.093825554,9.453981066,8.131292534,9.99608662833,7.73485708867,10.417489828,10.25398074,BRCA
8.62107263,5.7231049945,7.431896876,5.205168882,7.640572353,8.4336189565,5.438302209,5.014814152,9.487689892,7.230263367,6.731933742,9.675216591,9.718905756,9.6553322615,5.014814152,6.139659422,5.333433796,4.77796061,8.946870554,8.335882847,5.869940017,9.0353450035,5.201056716,9.315614414,9.198691276,6.165867356,6.0879165975,7.988231821,5.626739362,9.522974333,7.339407163,8.75084065167,7.858497818,9.10501436133,10.63491565,BRCA
8.98511437,5.852605391,6.774790765,6.389055329,7.374107299,7.178770695,5.023045997,4.867045482,10.07742031,6.068354407,6.15689776,10.31926034,9.071644113,11.7494764,5.517599514,7.542337622,5.891304496,5.887897624,8.972320105,8.236828767,7.422655866,10.145114775,5.354038858,7.821010387,8.204963705,5.392842236,5.8864404035,6.918538669,6.001358226,9.236840051,7.489328426,10.6777321773,7.553446162,10.3374324443,10.04775483,Control
8.71051969,5.0692057385,7.404505356,6.383147516,6.925913771,7.320817348,4.742156708,5.05203679,10.65812692,5.563776856,6.061674282,10.19039298,9.294874074,9.8479679615,5.801553978,5.818908863,5.847816088,5.781235931,8.25505351,8.587722324,6.884906563,10.4549303495,5.39361462,7.436713884,8.527478106,6.058214335,5.700402949,6.077249008,5.956585975,8.709412238,8.067516543,9.35728519533,8.58908597933,9.77375025267,10.06457475,BRCA
8.646255889,5.5754035815,6.232282407,6.088741207,7.327914395,8.1503973525,5.665486041,5.570775033,10.89048111,5.741744206,6.327782222,9.897339186,9.719440643,10.1197349415,5.308713308,5.822354928,5.838328613,5.215689515,8.468869519,8.349370945,6.023594275,10.4076680405,5.091923254,7.146596995,8.674157944,6.023594275,5.8513197535,6.746114963,5.748737112,8.214053297,8.478073,9.71539546567,7.86117751733,9.085078483,10.95951862,BRCA
