@relation thedata

@attribute 10993 real
@attribute 132158 real
@attribute 1491 real
@attribute 1610 real
@attribute 1738 real
@attribute 1757 real
@attribute 189 real
@attribute 211 real
@attribute 212 real
@attribute 23464 real
@attribute 2593 real
@attribute 26227 real
@attribute 2628 real
@attribute 27232 real
@attribute 2731 real
@attribute 275 real
@attribute 29958 real
@attribute 29968 real
@attribute 314 real
@attribute 4128 real
@attribute 4129 real
@attribute 501 real
@attribute 51268 real
@attribute 55349 real
@attribute 5723 real
@attribute 635 real
@attribute 63826 real
@attribute 6470 real
@attribute 6472 real
@attribute 64902 real
@attribute 8639 real
@attribute 875 real
@attribute DependentVariable {BRCA,Control}

@data
6.001696,8.292967048,5.64750332333,5.305068782,8.409445169,5.564234295,6.590404128,6.505976604,6.215049827,8.94185541,8.92985786267,12.84191128,7.360191139,6.399688614,7.425742784,10.12742084,6.1129856305,6.01853877,5.46557909033,11.8471671,9.678182465,11.25552666,5.312711681,7.572626574,6.131117613,5.452703528,7.383101874,8.53056142833,11.72645885,4.567069008,7.019760631,8.034993039,BRCA
6.835548718,7.673540745,6.66249611867,5.110416751,9.388491534,5.895794131,5.709849771,6.36650807,5.385474553,7.942340206,8.48909970633,12.32274087,9.877403442,7.708154681,6.335306046,9.832075549,5.8067763205,6.3794545435,5.41561187333,12.07353083,9.684643931,11.91318746,5.501129593,7.634903824,6.8169969875,5.411181524,7.738229301,8.83600122967,11.47305897,4.853011634,7.364312244,8.224557807,Control
5.951582695,7.961798569,6.346442503,4.951647528,9.668318219,5.368952732,6.11187183,6.42815628833,5.57443659067,7.977138402,8.38510599533,12.64414927,9.175325691,5.714940076,5.857863615,9.948801991,6.306065009,6.0522067165,5.35367873133,13.074006,9.650594552,11.16129661,5.051601854,7.466833308,6.791693232,5.182107523,7.923967901,9.01858687533,11.13901746,4.8729657,8.724992221,7.303326696,Control
5.280781207,8.145449628,6.12854012067,5.371568663,7.457342143,6.012239722,5.551986008,6.18513532767,5.46243837033,8.45292188,8.62664546267,12.42106423,9.886672502,8.003491384,6.540868574,11.18792748,5.8079482705,6.30062512,5.67528823967,12.32769025,8.330638085,11.56956062,5.470546015,8.158055634,7.1705206595,5.493944489,8.013882508,8.62686581867,11.50843622,4.720295008,6.944100378,7.571337643,BRCA
5.767794645,7.136276314,6.07884638667,4.795469964,7.951271782,6.547978484,6.058971908,6.38189099733,5.75821032833,8.312974964,8.393472152,13.74350963,10.03852848,7.795310977,6.719358443,11.14152621,5.7651089805,6.7227327125,5.55647609967,11.71890753,7.922467146,12.000347935,5.431214469,7.338605197,7.251190011,5.797150007,8.471269907,9.14770685767,12.3345988,5.168332398,6.771559209,8.295173284,BRCA
6.573424234,7.181378708,6.3874811,5.719191142,7.419983608,6.562170383,5.561792943,6.083746553,5.37362666867,8.846556878,9.007476036,13.37889296,9.962643412,7.551864201,7.043686602,11.0826449,6.118635505,6.8808960225,5.35918447167,11.58069917,8.546181736,12.03718381,5.13566953,7.984277636,6.8445367125,4.984374307,8.177719912,8.785207304,11.80942059,4.31370602,6.607926227,9.087722135,BRCA
5.720012484,7.29407188,6.45797061033,5.193979903,6.982255287,6.540597395,6.008883069,6.18273660033,5.629003551,8.979483163,9.198274484,12.5292244,10.17969799,8.229757489,6.893001507,11.20683445,5.730211662,6.752544337,5.48849556,11.77058762,7.790480663,11.810188385,4.688758955,8.862010497,7.433280815,5.700724934,8.312657375,8.701195848,11.40689869,5.274831217,6.536756683,8.066023413,BRCA
5.86159021,7.652183735,6.49339979133,5.0188247,7.377494973,6.883318772,6.284112117,6.30998495567,5.568704078,9.016029025,8.86419818967,13.46367638,9.651886349,7.421983007,7.971861264,9.969494854,5.713800173,6.947269014,5.51950243167,12.07463999,7.790350329,12.54199003,5.119367849,7.474458605,7.2850034935,5.255511354,8.354404912,8.892630594,12.13049665,5.035416341,7.418993406,8.009158364,BRCA
5.488973851,7.636409152,6.48529355633,5.255511354,7.371343498,6.740594111,5.726293954,6.04455160333,5.53425241833,9.371014877,9.24438930867,12.44819383,9.68543261,6.866355134,7.321637554,10.39216207,5.5914474455,6.4226635385,5.39486254967,11.89968368,7.875812501,12.12512938,4.645902559,8.555711803,7.195411633,5.201742891,8.098559998,8.82928663933,11.88379655,5.149148835,6.22728441,8.456252884,BRCA
6.378429797,7.743759193,5.78908233367,5.345725686,6.114372881,5.989031828,6.482691508,6.874364573,5.76153010733,8.603108073,8.963157841,13.52808598,9.812915765,6.122575015,6.247932852,11.02111204,6.30101947,6.893966828,5.812353617,11.75371412,8.978661219,10.3607049955,5.039808741,7.399942501,6.662956821,5.113545539,8.968509215,9.22583474533,11.47305897,5.145688916,7.514519035,9.943694688,BRCA
