@relation thedata

@attribute 10000 real
@attribute 10059 real
@attribute 10092 real
@attribute 10093 real
@attribute 10094 real
@attribute 10095 real
@attribute 10109 real
@attribute 10163 real
@attribute 10451 real
@attribute 10552 real
@attribute 1072 real
@attribute 1073 real
@attribute 10810 real
@attribute 123745 real
@attribute 1398 real
@attribute 1399 real
@attribute 1759 real
@attribute 1785 real
@attribute 1794 real
@attribute 207 real
@attribute 208 real
@attribute 2209 real
@attribute 2212 real
@attribute 2213 real
@attribute 2214 real
@attribute 23396 real
@attribute 23533 real
@attribute 255189 real
@attribute 26052 real
@attribute 27040 real
@attribute 273 real
@attribute 283748 real
@attribute 2934 real
@attribute 3055 real
@attribute 3635 real
@attribute 382 real
@attribute 3984 real
@attribute 3985 real
@attribute 4067 real
@attribute 4082 real
@attribute 4651 real
@attribute 5058 real
@attribute 50807 real
@attribute 5290 real
@attribute 5291 real
@attribute 5293 real
@attribute 5294 real
@attribute 5295 real
@attribute 5296 real
@attribute 5321 real
@attribute 5335 real
@attribute 5336 real
@attribute 5337 real
@attribute 5338 real
@attribute 55616 real
@attribute 5578 real
@attribute 5579 real
@attribute 5580 real
@attribute 5581 real
@attribute 5582 real
@attribute 5594 real
@attribute 5595 real
@attribute 5604 real
@attribute 56848 real
@attribute 5788 real
@attribute 5879 real
@attribute 5880 real
@attribute 5894 real
@attribute 6198 real
@attribute 6199 real
@attribute 65108 real
@attribute 653888 real
@attribute 6850 real
@attribute 7408 real
@attribute 7409 real
@attribute 7410 real
@attribute 7454 real
@attribute 81873 real
@attribute 8394 real
@attribute 8395 real
@attribute 8398 real
@attribute 8503 real
@attribute 85477 real
@attribute 8611 real
@attribute 8612 real
@attribute 8613 real
@attribute 8853 real
@attribute 8877 real
@attribute 8936 real
@attribute 8976 real
@attribute 9103 real
@attribute 9846 real
@attribute 998 real
@attribute DependentVariable {BRCA,Control}

@data
6.02664600925,8.502232942,10.89786457,9.499690458,11.71972476,10.09238094,8.15422259167,11.81532136,7.93680944967,12.1820747,12.5506675,5.9311606085,10.16171172,5.2037195755,10.9291550067,12.02214941,7.342077169,8.5364472205,9.728567279,9.746089281,7.466690585,5.801622311,7.22509133975,6.512039405,5.498515035,10.17096442,6.033979735,6.178122649,7.223376994,6.16999198125,7.4337074805,5.29105972,12.56555645,8.046293407,7.745155171,5.545668226,5.7690473375,7.48015195375,10.63456176,12.55838012,6.817371035,9.037678125,10.455364725,6.685313404,7.339184439,8.467616885,6.299304767,7.0703331436,11.7240492,5.689167221,7.6745180755,10.98014335,8.517296488,8.102817052,10.35594598,8.688181342,6.21136540967,8.7068629295,8.455307825,5.313256056,8.27215776867,11.634256725,10.49127719,10.28344757,5.552770925,8.85850435833,9.146785748,10.11570732,10.80480483,9.8141439395,11.38910174,10.50407936,9.65740828,6.6644604375,6.878146348,6.567960352,9.100426551,10.45974951,6.736879227,5.72824240233,5.9973155525,6.660285205,9.167431397,10.9431224093,6.97276375733,10.585142871,9.54766629,7.5696123375,5.1241386875,11.4461297,5.182504847,7.279378527,7.16387589625,Control
5.94776533325,8.31725291133,11.05968771,9.417554013,11.47931054,9.837261744,8.15676343467,12.12065594,7.27227977433,12.12614151,12.5801856,5.685224682,9.606322445,5.420625092,10.8430461553,12.15020274,7.359664193,9.195826915,9.330749483,9.68028616833,6.43012268,5.8698563925,7.2482562735,6.218007435,5.5359696935,10.56803712,6.539395847,5.810964386,5.473633714,6.40648214275,7.2309491215,5.187663971,10.8456057065,8.028929788,7.742126034,4.948847562,5.7228877405,7.04414112975,11.67867508,12.40857396,6.42089131,9.447476465,10.3161310985,7.098719371,6.741201091,8.699078855,7.09127967,7.6111323212,12.12504541,5.663779561,7.862876923,10.64134532,8.822380524,8.723286465,10.48800608,9.433471275,6.479820979,8.2777883015,8.589483673,5.115003321,7.85669691467,11.27623323,9.559434991,10.55438287,5.761736804,9.23532012167,9.807552605,10.34726733,10.83272413,9.498162056,11.94088626,10.54691402,9.946928611,6.203672825,6.418236866,6.809868189,9.110745023,10.41695085,6.923182243,5.74831115833,6.074195938,6.249592888,7.339674386,9.55774462367,7.42474164867,9.570889838,8.936292773,7.745070192,5.26166635,11.4951169,4.937593039,6.75604817167,7.17118701125,BRCA
5.52044016575,8.45455741033,10.9723177,9.38985602133,11.78498046,9.537097584,7.847913727,11.81116605,9.43574702267,12.20235811,12.67483341,5.748541194,9.137619512,5.4820486345,10.353336411,12.31403378,6.524977004,8.9856132425,9.593774448,9.69256516467,6.416760061,5.9364032425,7.21481773975,5.654806936,5.65446729,10.27665401,5.844744204,5.829159022,5.687068563,6.41266603775,6.4047088085,4.839310899,9.765254005,7.876150279,8.060129988,5.857490426,5.848293342,7.639806064,11.59799678,12.71111204,5.891669042,9.822754492,9.5081343545,6.212526175,6.813047234,9.063247518,6.323194968,7.448654099,12.67203307,5.682862067,7.7021225845,10.4984955,8.8794769,9.112766015,10.5103837,8.48506563,5.889051372,7.9762072145,7.907388127,5.434470814,8.11094053067,11.198356615,9.65317699,10.62072869,5.7813974245,9.280236709,10.53833958,10.45388564,10.9243451,10.2425466365,12.81400365,9.820243246,9.791985416,6.7713309535,6.805650779,6.661354578,9.515168153,10.50841903,7.067383603,6.00801800533,6.225222865,6.638439986,5.853877943,9.388513914,8.05789780667,9.13727223567,7.917627363,7.550108584,5.6771915915,11.70577504,4.742291468,6.93694906167,7.03238297825,BRCA
5.58777326775,7.454084458,11.11140976,8.56583278567,10.5789154,7.800869372,8.030097108,12.14356347,9.46805618433,11.976813,12.73346456,5.6549351675,9.144327561,5.275502987,9.24789131367,11.37479785,7.107533897,9.120304698,9.253345896,9.98949733167,5.863140121,5.703920468,6.670983197,5.74940585733,5.8400894345,10.63491565,5.341462114,5.934641074,5.949658216,6.60893172225,7.6059957135,5.567248158,8.6877288325,7.67065824,8.06060289,5.960298117,6.1942824925,6.702714714,11.00452968,12.08918571,6.976424143,10.03852848,9.6537508375,5.584068992,6.506054132,8.649598507,6.299945779,7.6522265588,12.52623397,5.460424154,8.054801422,10.35580562,9.316802576,9.088311981,10.43109042,9.211511834,6.312672729,7.9530049585,7.458860011,5.36790503,7.98209816267,11.274247985,9.580847928,10.78010524,5.1671536775,9.422761191,10.65628209,10.09500831,11.19937192,9.9489026305,12.41833894,9.033919273,9.638916035,6.103628909,6.327333135,7.454260475,9.057775928,10.81174016,6.947903173,5.625614538,6.512188232,7.411068419,6.891179543,8.49375710433,8.29916801667,8.15530132967,8.189591244,7.8570677945,5.6326827355,11.19831015,5.238988625,6.46109575667,6.55593589375,Control
5.87271996825,8.38896554267,11.43117909,9.710707035,12.001308,9.705036667,8.34836942533,12.43921023,9.27353650767,12.26795863,12.90048482,5.749486107,9.58528234,5.416694716,11.076519951,11.90965135,6.807004269,8.683910162,9.459309233,9.506100771,6.860966288,6.255067907,6.89687530375,5.98301973567,5.6339076525,10.32819838,6.042212717,6.58267313,6.512152304,6.1514271285,6.343711803,4.9036890475,11.3981144845,7.799736743,7.919118257,6.82858438,6.176314587,7.4804961735,12.12951334,12.68048706,6.876182709,9.507874464,9.9400377595,7.405441727,6.944393257,8.565760069,7.300126299,7.950268865,11.96427598,5.599028548,7.930765467,10.43232295,8.026649483,8.873068105,10.44381412,8.977409535,7.50900425433,8.133774626,8.634049691,5.333791561,7.82991936767,11.21839075,9.966174165,10.0483987,5.93158530625,9.29741101033,10.3594479,10.22872886,10.47933595,9.731993461,12.5173582,10.50042393,10.27897821,6.057294721,6.328276055,6.817626854,9.305475333,10.62937509,7.383209901,6.19243917733,6.518443469,6.561483187,7.800998758,9.639040942,8.12905631867,10.3473351567,8.291586436,7.4928839495,5.473898856,11.62848212,5.283839608,6.887249348,6.99171327025,BRCA
6.0241266485,9.190298211,11.83572685,9.555607159,11.44205205,10.63394452,8.00584487167,11.48919834,8.79005616867,12.07225833,12.64577331,5.509245221,9.685318716,5.506526572,11.51028325,12.34480084,6.791752628,8.5819029505,10.02677279,9.688092646,7.477052175,5.8559405745,7.541032529,6.31612803667,5.190440571,9.844219734,5.759695977,5.533260613,6.336020558,6.35010843575,6.340744247,5.1910515975,12.730337715,8.255714484,7.186711317,5.893369036,5.789661595,8.0424994905,11.79461296,12.9168993,6.43162766,9.3312535,10.195607999,7.460253403,7.80732453,8.146264608,6.725540512,7.4183463498,12.02694363,6.376000002,7.6687152575,10.6767992,8.511892099,8.949827531,10.39134057,8.467749328,6.98490046733,8.614206568,8.090352132,4.940884687,8.18650002,11.07534033,10.23164154,10.54540884,5.9022013445,9.14697742367,10.47450477,10.624983,11.22643043,10.1743432895,11.8295207,11.23348204,9.943244144,7.116007336,6.682787905,6.255789266,9.216237264,10.4246495,7.378145538,6.03175384867,6.07383167,6.446881172,8.531645727,9.99608662833,7.73485708867,10.417489828,8.904928944,8.1841381205,5.2548835515,12.05670215,4.292184127,6.99431926867,7.00999639125,BRCA
5.88751933675,7.92566220867,11.68668229,9.01311569333,10.27097304,7.950470054,8.45268306967,12.10791023,9.720502086,11.42040518,13.07861622,5.3365802605,8.268461442,5.7231049945,9.54237477033,11.50866771,8.1487195,9.112055634,8.944917819,10.0480993307,6.742953157,5.8137488125,6.69929235425,5.49544892467,5.6035564115,10.93816836,5.942169184,6.745442819,5.583918611,6.911552594,7.0947371975,4.905652093,8.8330062305,7.649114461,8.082270314,5.657505139,5.703437493,6.7482112955,11.980959,11.96009799,8.06045428,9.354305108,10.8837924105,6.662423158,5.996847001,8.302457433,7.476910459,8.3350079456,13.11366653,5.333433796,8.590203577,10.27409306,8.946870554,8.335882847,10.38522909,9.024558716,6.81582852467,8.747651318,8.626385404,5.832707292,8.451561107,11.151396135,8.977681421,10.503672,5.875906139,9.62804284167,10.71717755,9.961088297,11.68974045,9.6883434395,12.50573969,9.25803663,10.45584633,6.299870208,5.926361974,7.449419254,9.490330011,10.98367433,6.302735442,6.111855276,6.0879165975,6.282259665,6.296003625,8.75084065167,7.858497818,9.10501436133,7.258945501,7.1879549345,5.462605335,10.73380366,4.93712219,6.87652633267,7.10702874775,BRCA
5.55851851825,8.14126364833,11.27693876,9.50779215367,12.28941816,10.25218676,8.14682343433,10.8300717,8.909896709,12.31403378,12.73346456,6.086799569,9.402511748,5.852605391,10.4230262683,11.90894245,7.145425585,8.241658674,9.873479151,9.436876068,6.689303092,5.5469070515,7.71369658525,7.22104467367,5.677099914,9.805502513,6.015923042,6.274406692,6.144765931,6.60829313375,7.6443996855,5.273134033,12.251012705,7.823369031,7.46131803,5.447753778,5.9416429115,7.16849511,10.68348837,13.11183912,6.498295252,8.901176988,9.522129513,6.020263967,7.162847292,8.452633655,6.726903149,7.757716558,12.07897478,5.891304496,7.7549264415,10.75653988,8.972320105,8.236828767,10.31119801,8.419813926,6.87117032933,7.602215851,8.12621548,5.495064524,8.171538624,11.40345044,10.00443156,10.45055173,5.4118146555,8.82865486733,10.03012262,10.12277013,10.38915837,9.8900263955,12.37603319,10.41744146,9.498226492,6.4861257565,6.739851899,6.117700885,9.600610375,10.49226909,7.347180908,5.401308988,5.8864404035,6.094030827,7.32591507,10.6777321773,7.553446162,10.3374324443,9.4642502,7.1838077395,5.438280489,11.5141002,4.801431976,6.62165844533,7.09973287325,Control
5.650041658,8.32379091533,11.35175104,9.783309259,11.7987959,9.467045646,7.95081237733,11.85977947,7.48084491567,12.11639279,12.83574159,5.5190403625,9.337187648,5.0692057385,10.3226626667,11.86434298,6.93699452,8.4047203115,9.312021348,9.58057105933,6.500527718,6.1451870755,7.555325194,5.95571488033,5.8288154675,9.827843283,5.978888461,5.974191571,6.422910471,6.185912712,7.469466684,5.3180311075,11.001280424,7.743439441,7.57557919,6.186664587,5.8969290325,7.59178176025,11.06871466,12.80969082,7.16506055,9.625618044,9.904169542,7.205282841,7.428655643,8.407417683,6.426437217,7.6719006758,12.20624983,5.847816088,8.1175343725,10.57213676,8.25505351,8.587722324,9.998054828,8.419971893,6.13414385767,7.906098313,8.222772115,5.606746643,7.91861634733,10.99057863,9.452231522,10.42864835,5.575716739,9.29235500067,10.26043183,9.9831294,10.83540327,10.173879045,12.89668817,10.29486801,9.427680085,6.5383195555,6.37387057,6.489210244,8.933366916,10.69117233,6.920445533,5.57949983333,5.700402949,6.225020007,6.719871777,9.35728519533,8.58908597933,9.77375025267,8.930930318,7.626962933,5.5683801275,11.6557522,5.071045314,6.82311795433,7.18183415025,BRCA
5.56331123875,8.05022951033,10.87489706,9.42874441367,11.39008041,9.076816348,8.07697553667,12.28491381,9.58170631967,12.25102085,12.64987931,5.541488103,9.459872723,5.5754035815,10.545324375,11.70471109,6.908516092,8.9795770955,8.844094608,9.75364579767,6.827314517,5.983491492,6.841040654,5.913804198,5.269484953,10.62563148,5.906897358,6.390302791,6.541372056,6.49154331975,6.316468599,5.564219401,10.801586248,7.59784981,8.076790383,5.598879718,5.715837508,7.183120778,11.11942121,12.90048482,6.960584469,9.599773923,9.740545769,7.606018576,6.850940421,8.72987657,6.76752611,7.3060563712,12.27296951,5.838328613,8.2287174245,10.09533805,8.468869519,8.349370945,10.29228169,8.01888328,6.39658479233,8.1813016325,8.3824199,5.139972076,7.74245236133,11.551814785,9.69476318,10.43451906,5.35829187075,9.23513699733,9.886672502,10.28660429,10.84783275,9.8976062935,12.48048484,10.37227772,10.46083242,6.534855973,6.73809606,6.749303381,8.952028549,10.58403965,6.760856726,5.36300024667,5.8513197535,5.941347708,8.535859652,9.71539546567,7.86117751733,9.085078483,8.669488455,6.9257214185,5.001086456,11.21515091,4.821979637,6.600914935,7.09000222,BRCA
