@relation thedata

@attribute 10588 real
@attribute 10797 real
@attribute 10840 real
@attribute 10841 real
@attribute 123263 real
@attribute 160428 real
@attribute 1719 real
@attribute 25902 real
@attribute 2618 real
@attribute 275 real
@attribute 441024 real
@attribute 4522 real
@attribute 4524 real
@attribute 4548 real
@attribute 471 real
@attribute 6470 real
@attribute 6472 real
@attribute 7298 real
@attribute DependentVariable {BRCA,Control}

@data
9.846337043,8.21671551067,10.57405919,5.625152991,6.517095321,5.3357707715,5.63902319,9.106877698,8.06803691033,9.241638294,7.834788826,8.247323644,8.970940718,7.735964025,11.58929079,8.76112499033,11.06986277,7.62454166,Control
8.704544449,7.83866624167,8.877223636,5.455973507,6.768328282,5.759787781,5.748737112,8.324890606,7.69135888233,9.99487707,7.831594052,7.986042712,9.541823166,7.662759375,10.95576997,8.453784305,11.08348284,6.968670032,BRCA
9.702173172,7.91642413667,7.905749702,5.5692021635,6.5270815175,5.044706948,4.620332194,9.281942267,7.803674043,9.95192618,8.364157778,8.08792836,9.022313104,7.57205807,11.59290561,8.899855734,11.92850738,9.100820741,BRCA
9.592737852,7.90198410867,9.037520272,5.11823176,6.6194555355,5.2596514585,5.372439586,8.591747779,7.488430529,10.47375676,9.006046297,8.686501512,9.507745654,7.837046205,11.75448264,8.42552051167,11.85055617,8.900701647,Control
8.981339747,7.65288596867,10.4306776,5.1466780905,6.3943666325,6.136243794,5.333791561,8.745725683,7.66646509333,9.501827795,8.25556107,8.097454264,7.902105432,7.715191761,11.27014362,9.12488666233,11.61752958,8.422297266,BRCA
8.19601328,8.381314782,9.156463061,5.796046077,6.7593017615,5.912093901,6.048220516,8.708481379,8.20934363967,9.538005127,7.962984364,7.493617565,9.189639964,8.17040222,11.31701417,8.99237067133,11.4325551,8.099138854,BRCA
8.640001868,8.246900512,5.328236218,5.4008533845,6.7162105265,5.411024309,4.998433881,8.597224924,7.24879049533,10.36063893,9.194320487,7.070285,9.678499404,7.919401353,11.60957135,7.471185463,11.82899735,7.317731701,BRCA
9.745010853,8.40153579467,7.833192323,5.7752617745,6.8891315025,6.070072141,5.297935366,8.447053385,7.94081413333,9.810254755,8.357113329,7.710291801,7.730879578,7.387675143,11.07399778,8.853062337,11.51777531,8.193452823,Control
9.452231522,8.330839205,7.045353206,5.4754849895,6.6902614525,6.0669108895,5.681878783,9.414632983,8.15213927267,9.78258103,8.015040216,7.975462708,8.887952536,7.969258616,11.55749974,9.07889939367,12.04910329,9.814767147,BRCA
9.811543731,8.173512716,9.846250843,5.314448826,6.4003601505,5.7829616705,5.104977394,7.850001018,7.63868673067,10.35594598,7.885835336,8.093339815,9.169975799,7.339050789,11.61377578,8.472690889,11.35948893,7.322741917,BRCA
9.309431518,7.59398563767,9.4642502,5.5506613695,6.6378830985,6.1827868705,4.866180084,9.15998554,7.78487978833,10.12742084,7.865518513,8.545892254,9.18983143,7.655282277,12.02214941,8.53056142833,11.72645885,7.858977362,BRCA
9.538635703,8.207105233,9.039344827,5.3553248065,6.8033186165,5.9868552465,5.883810945,8.762549077,7.91479169667,9.832075549,7.97969831,8.052705419,9.098414508,7.691134781,11.11140976,8.83600122967,11.47305897,8.549265941,Control
9.582283668,8.13829852867,10.99664316,5.2783370495,6.432910184,5.998911662,5.162100493,8.478659543,8.13360145267,9.948801991,7.80790408,8.585921278,8.545351731,7.707102194,11.21484138,9.01858687533,11.13901746,8.189430636,Control
9.937981053,7.96252345633,8.503011881,5.9918049805,6.559231629,5.478170303,4.933113756,8.761701748,7.98024780733,11.18792748,8.086336788,7.997322226,8.722654824,7.348000261,12.15735176,8.62686581867,11.50843622,7.261603975,BRCA
9.015380988,8.042575018,7.80732453,5.655148929,6.7962385455,5.824985874,4.939004665,9.779785467,8.10930807267,11.14152621,8.790805529,7.808161583,8.635846085,8.270506896,12.37045183,9.14770685767,12.3345988,9.103380351,BRCA
10.19591385,7.71924617167,8.014886839,5.921087355,6.7030610555,5.6992754235,4.708204487,9.033719718,8.00239354267,11.0826449,8.366847964,7.981954125,9.080631767,7.264445239,12.31303756,8.785207304,11.80942059,8.585001127,BRCA
10.23539234,7.73384705267,8.008150036,6.2703859665,6.7939250785,5.609330615,5.132588408,8.927171373,7.974428739,11.20683445,8.075320197,7.735964025,8.579477289,7.428885907,11.88705885,8.701195848,11.40689869,7.495377629,BRCA
10.49650957,8.108237249,9.102028918,5.536748272,6.576733523,5.894163463,4.634625117,8.93233371,8.21221633867,9.969494854,8.227629329,8.440434347,8.117164017,7.777684566,12.64235755,8.892630594,12.13049665,9.116669587,BRCA
10.18138247,8.077005938,8.11035427,5.7768491035,6.38670836,5.654085941,4.605012752,8.571412428,8.055018254,10.39216207,8.20347174,8.168723664,8.314312607,7.549401807,12.0234322,8.82928663933,11.88379655,7.822891239,BRCA
10.03870679,7.14866183633,8.095424881,6.0178299005,6.352598631,5.6703072245,5.753023652,9.497363435,8.58336783467,11.02111204,8.377114121,9.202981547,8.772975245,8.733965327,11.86184501,9.22583474533,11.47305897,8.437670028,BRCA
