@relation thedata

@attribute 197258 real
@attribute 2203 real
@attribute 226 real
@attribute 229 real
@attribute 230 real
@attribute 231 real
@attribute 2762 real
@attribute 29085 real
@attribute 29925 real
@attribute 29926 real
@attribute 3098 real
@attribute 3099 real
@attribute 3101 real
@attribute 3795 real
@attribute 4351 real
@attribute 5207 real
@attribute 5208 real
@attribute 5209 real
@attribute 5210 real
@attribute 5211 real
@attribute 5213 real
@attribute 5214 real
@attribute 5372 real
@attribute 5373 real
@attribute 57016 real
@attribute 57103 real
@attribute 6652 real
@attribute 7167 real
@attribute 7264 real
@attribute 80201 real
@attribute 8776 real
@attribute 8789 real
@attribute 8790 real
@attribute 8898 real
@attribute 9107 real
@attribute 9108 real
@attribute DependentVariable {BRCA,Control}

@data
10.14854685,10.12919321,9.3263654105,6.715210855,12.15241487,12.04910329,11.0724812,12.1476375,7.88913040667,8.4027013735,7.0127930545,8.3253168705,7.01100671,6.76448354967,8.547088405,8.324744376,6.103133411,10.961812267,8.455040631,7.968132296,9.918028798,10.80184598,11.2808811,9.138438926,5.849005469,7.187973374,7.054968572,12.709175695,9.614958763,5.203799462,5.959668918,5.127128959,5.240897443,6.7778285165,8.468869519,4.609298748,BRCA
9.799071567,10.37334401,9.2539445035,6.186565552,11.45733998,11.57911804,11.10704394,11.38910174,7.71480463,8.003198861,7.20574551525,8.033782948,5.895794131,5.85634563767,8.223689368,7.821807658,6.64747643967,11.70917814,8.33670864,7.833925056,9.67905828,10.25166618,10.63522863,8.73696091,5.526155885,7.989225773,9.4953205215,12.55312885,7.975333728,4.79000478,5.8259219975,5.243375136,5.570775033,7.041639391,8.442343414,4.805564985,Control
9.542248919,9.25541878,9.345662943,6.754490456,12.10791023,11.15310882,11.33884516,11.40094894,7.53586380367,8.0372356745,7.229572549,8.8292487585,6.846528182,6.05834715467,8.226052227,8.547261958,6.211690882,12.743131755,7.987919294,7.7488304595,9.708558488,10.02390718,11.27142817,8.925733282,4.694341356,7.58331058,6.9567596045,12.45224766,7.951490357,5.383886777,5.6674922045,5.151586144,5.200860606,7.3624445185,8.05923781,5.054643656,Control
10.18025763,11.64430934,9.54160512575,7.377039403,10.97395222,11.51507901,10.80048359,11.47878493,8.013255941,8.7929420825,7.270700089,6.694170416,6.646238725,6.58025808333,8.276811994,7.697873054,6.552126854,10.938707434,9.10528726,8.0659608755,9.657095607,11.33112984,10.77621939,9.447765722,5.287815095,7.996531569,7.20766466275,12.7948595,8.758548971,5.525059738,5.7234663325,4.734861022,5.168332398,6.777241444,6.756493359,5.149758548,BRCA
10.28924692,10.16363116,9.24964886925,6.953850502,11.11828268,11.37640504,11.94205636,10.77735008,7.810253944,8.591000453,7.44888365275,7.5124677965,7.029787251,6.16906241433,8.093339815,7.567216718,6.50797233933,11.42927823,9.500653254,8.388644412,10.12134609,10.4004902,10.60627128,10.10956988,5.678079829,7.802615113,7.7134509645,12.335373285,8.753251123,5.327517838,5.3259976995,5.05203679,5.281523233,7.3547521175,6.484948231,5.332807495,BRCA
10.00237241,11.63567744,9.30465203825,6.640176686,11.63297943,11.75693374,11.26326937,11.57272404,7.887205075,8.380114831,7.3205492105,7.276306071,6.399688614,6.405660936,8.443721766,6.763946394,6.484659393,10.7152440105,9.275589767,8.104052414,9.664350002,11.04074197,11.06323009,9.586746509,5.539477758,7.047017888,7.5488756505,12.89503667,8.841423708,5.362129031,5.864975231,5.06588596,4.936651187,6.6340527065,6.808066835,5.131765663,BRCA
10.20370316,12.29172622,9.73198662975,6.821139774,11.19380271,11.19524625,11.10343226,11.65847718,8.131846513,8.5661657685,7.32107004825,7.100523053,5.946152572,6.686371373,8.514971532,7.037687304,6.55113829467,10.719947743,9.32873165,8.073393062,9.34775485,10.19564323,11.01990014,9.540118894,5.449900755,7.552728888,7.8159709175,12.883676395,8.622675197,5.277437357,6.042133539,5.154424477,5.307438771,6.711218286,6.669562307,5.897247233,BRCA
10.1682337,11.3345919,9.43448568775,6.50922523,11.97755909,11.44759484,11.74755745,11.68222884,8.157720886,8.539894083,6.87693023475,7.6689614285,6.771129989,6.40351653367,8.745725683,7.843483192,6.656141449,10.931663923,8.909121384,7.9960170675,9.810082001,10.64717983,10.77027594,10.09852599,5.259471408,7.999818419,7.389207615,12.95196407,9.011158142,5.849756153,6.001712596,4.832144764,5.221114603,7.0075102115,6.442492064,5.172938736,BRCA
9.658345892,11.15565329,9.62476860925,6.5890186,10.94914844,11.29613059,11.68974045,11.55023948,8.39018177167,8.8732094295,7.4105530975,7.227761339,7.091438361,6.55118799567,8.743051332,6.427443278,6.577842161,11.41841943,8.921618659,8.2116986575,9.480144491,10.61460429,10.63024918,9.868360018,5.321938238,7.70134307,7.5112855835,13.185500905,9.23553628,5.469732364,5.751706335,4.988243006,4.56873932,6.4713658825,6.608850353,5.14017664,BRCA
10.14611713,6.779394753,9.5501818735,6.482691508,13.0331107,11.63838852,11.7820728,9.051678743,8.93699438067,8.100130393,6.4837760045,7.2606614885,6.903553889,6.35003104733,8.809407309,8.158535374,6.22984031133,11.913684245,9.332881953,8.1835855075,9.892869539,10.89786457,10.95100801,10.90030477,5.577739426,7.180309817,6.6419437745,11.1259818395,8.285946739,5.901899413,5.918599342,4.891432858,5.388199225,7.6306701845,5.441376616,4.941119518,BRCA
