@relation thedata

@attribute 148867 real
@attribute 169026 real
@attribute 23516 real
@attribute 25800 real
@attribute 27173 real
@attribute 283375 real
@attribute 29985 real
@attribute 29986 real
@attribute 55630 real
@attribute 55676 real
@attribute 57181 real
@attribute 64116 real
@attribute 64924 real
@attribute 7779 real
@attribute 7780 real
@attribute 7781 real
@attribute 7922 real
@attribute DependentVariable {BRCA,Control}

@data
10.8849167,5.551986008,9.237718535,9.977352828,11.63896089,4.845504173,8.45713426467,5.51286784,6.13717760167,5.8848398825,7.822253937,7.945380115,7.42359036275,7.670390317,5.3719111385,6.508591568,6.90980073,Control
11.19005631,5.305433649,8.520403709,9.282692279,11.61468237,5.521373712,7.984585417,5.272407006,5.829782052,5.6347907735,7.281144442,7.416380094,7.3187644515,7.0284551455,5.391288864,6.493339608,6.578504214,BRCA
10.75543866,6.651414562,9.006046297,9.8147470395,11.75880629,5.190428437,8.61625597633,6.165314669,6.186777119,5.9287985345,7.580562199,8.023580623,7.61397014875,6.915674034,6.343871144,6.285638602,6.4920726355,BRCA
11.33541843,5.754627826,8.762250076,8.7376236385,11.49792431,5.072117861,8.38537217033,4.92244912,6.40419868233,5.5283107075,7.575787159,6.6836240505,7.15925037975,6.1062460765,6.2996631175,6.979113971,7.1447332125,Control
11.08301405,5.641409649,9.136774003,9.772124792,11.57831621,5.458948931,8.42176354367,6.657215268,6.188114085,5.604541363,7.769244655,8.2975958675,7.67936424275,7.235130449,7.8166804215,6.418532045,6.7425949565,BRCA
11.08650467,5.206341637,9.878281298,10.1448920925,11.44400817,5.524354632,8.406476574,5.94146509,5.809312255,6.0275078965,7.97200492,9.145222526,8.04541452825,7.910038365,5.23914898,6.664806802,6.600066487,BRCA
12.1278268,5.72962839,7.863769878,8.2547294505,11.03341975,5.701348918,7.99577067533,5.79064906,5.99142993067,5.449610566,7.243509918,5.766649463,7.180343436,6.771950497,5.493341165,7.873876433,7.396089416,BRCA
10.74199802,5.261917434,9.257317784,10.807950895,11.84964955,5.632130956,8.21093983167,5.692100223,5.94701984467,5.8944169375,7.109938036,8.4683291645,7.757395365,7.468864969,5.333522519,6.92202275,6.5768553575,Control
10.6623838,4.920187583,9.139564862,10.111184766,11.66148208,5.316518,8.577650556,5.773476345,6.11354048767,5.661445564,8.061737221,7.465204609,7.45045382825,7.677275429,5.200469216,6.471476576,7.2746804675,BRCA
11.52942337,5.353156751,8.548572569,10.079636319,11.4316675,5.029686155,8.62047820133,6.221350881,5.81250177733,6.0060204585,7.166843776,7.200159023,7.315365068,6.7023029305,6.1575227615,6.892090812,7.035585071,BRCA
9.733693756,5.851693612,9.059994085,8.455847337,11.37897501,5.427950757,8.97271915233,5.251919058,6.426806244,5.606287136,7.709068515,6.6592465895,7.34448335125,7.2585766345,5.9703301275,7.269082544,7.8430483605,BRCA
10.78521972,5.551986008,8.909121384,9.799457,11.55255397,5.466310006,8.36452825733,5.566214857,5.70500725967,5.7354394735,7.383015446,8.194248453,7.8367940395,7.5647508745,5.475650426,6.286239501,6.9233262025,Control
10.51367853,5.527485802,9.215606482,9.647771709,11.44994835,5.731055078,8.50789751833,6.232090496,5.81912478933,6.022519773,7.188195976,6.4804622305,7.702359708,6.906534776,5.314909669,6.263509238,7.184422501,Control
10.95648527,5.154627002,9.781614263,9.34628999,11.49251933,5.731598207,8.87380415733,6.191903727,6.25085761533,6.078230581,5.812762128,6.432190361,7.35614160475,7.0000156495,5.8043360175,6.557659462,7.071154857,BRCA
11.22456868,5.379907907,9.367535494,9.4889400245,10.87277127,5.931453333,8.48676670333,6.26987998,5.91740542367,5.8909251275,6.845681744,6.8687010025,7.15627181175,7.10400608,5.764993229,6.451215749,7.739661202,BRCA
10.93533103,5.224977213,9.32491247,8.709571495,11.67671314,5.767529834,8.78891562,6.58789422,6.35620181667,5.991951091,6.07692847,6.753929738,7.28339706125,6.812575415,6.3059408355,6.875476373,7.1752218525,BRCA
11.09221886,5.38008113,8.930930318,9.339199592,11.72569442,5.965386767,8.884713869,6.340389243,6.31881480267,6.125967169,6.099195905,6.0552518715,7.2589408905,7.2473537015,6.0893764375,6.090435997,7.255720786,BRCA
11.25129616,6.328679975,9.466168826,9.2738175235,11.67358746,5.371568663,8.87853262967,5.838454683,6.51883016767,5.6372788705,6.462793134,6.396212449,7.4630380955,7.326850538,5.896224785,6.561330433,7.574796289,BRCA
11.27393851,5.479789356,9.120679254,10.3867081445,11.75448264,5.816350905,9.03967664967,6.250208987,6.51737340467,6.0725860005,6.158968739,7.3136454075,7.370696348,7.5638446045,5.305185534,6.528263138,7.302939315,BRCA
8.28912106,5.52701656,10.46111646,6.8579148015,11.82418918,4.632300425,8.48030528167,8.046116026,6.349082093,5.7792652915,5.706262025,6.9172650215,6.5000866535,7.0768541765,6.09344211,7.482729569,7.693399828,BRCA
