ID	7849	3265	10342	8030	8031	3845	1499	51176	595	5605	673	83439	5604	6257	6258	6256	5468	7157	5979	4893	7175	5595	6932	4914	7170	4609	6934	5594	999	DependentVariable
Instance1	5.980507148	7.4423513115	10.3094368457	11.84964955	13.59555882	6.8286116825	6.94578590514	7.5908954075	13.0689563	11.44994835	6.513534664	9.014572276	10.49127719	8.919117419	5.377594211	12.34948589	8.93507003425	8.333402628	5.938083271	8.74899041	10.73458709	11.634256725	5.303029586	5.19152344233	8.551446864	11.83974258	9.499816557	8.27215776867	12.00989343	Control
Instance2	5.64315443433	7.8897640555	9.62978497467	12.30875149	13.52808598	6.4300637355	6.96887473943	7.9480842695	12.87039849	11.52169626	5.99820185	9.552203712	9.559434991	9.673075436	5.26498441367	12.1490422	7.4485840305	8.508984299	5.518801469	8.474680533	10.82235197	11.27623323	5.5473183655	5.505510586	8.3909202865	10.569760214	10.1669919	7.85669691467	12.20475003	BRCA
Instance3	5.71352027567	7.856102429	10.126338495	12.5617021	13.55093015	6.720661627	7.126093946	8.5167067915	13.5121695	11.72288448	6.84843868	9.290572499	9.65317699	9.270663911	5.18322388267	11.75795051	6.11098909	9.660905593	5.81999557	8.690112479	10.77184043	11.198356615	5.2594447425	5.26733198233	8.202635757	11.54593261	9.596027176	8.11094053067	12.80365393	BRCA
Instance4	5.91250453567	8.398114105	9.10667842967	12.5506675	13.60583775	6.243898751	6.25068708814	8.468887702	13.61588998	11.42772678	6.723630657	9.512108899	9.580847928	9.650791985	5.65481300367	11.71789713	7.46197597825	8.338826757	6.209266409	8.847629866	10.82887651	11.274247985	5.361841212	5.99442656267	8.255885214	10.2570662725	10.09834176	7.98209816267	12.55838012	Control
Instance5	6.22530730433	7.697637374	9.91758198367	12.56283634	13.2605396	6.8833304115	7.18244667671	6.8894093365	13.04549694	11.8471671	6.818713579	9.488543691	9.966174165	8.493376264	5.58991293167	11.58147143	7.63750692775	9.701150974	6.58747174533	8.770532686	10.12116474	11.21839075	5.7593689035	5.547936593	8.591755777	11.50644256	10.14243933	7.82991936767	12.44726543	BRCA
Instance6	5.820810324	7.3388634815	10.116085129	12.91282298	13.63630348	7.019536675	7.271366378	8.097828749	13.37610779	11.5852209	6.520033725	8.234483507	10.23164154	9.392012066	5.39774199933	11.56493436	7.81438962725	8.868576523	5.781428942	9.445243095	10.79624673	11.07534033	5.46848766233	5.422961591	8.79338396825	12.17961768	8.429543916	8.18650002	13.02343475	BRCA
Instance7	6.40923448267	7.9742866725	8.91872293233	12.23703672	13.44437567	6.6232326	6.587592285	8.8341510175	13.46367638	11.16076662	6.949071249	9.001071145	8.977681421	9.891700603	5.642955913	11.14654022	6.58294122425	8.315445233	6.926821867	9.358008891	10.55979796	11.151396135	5.8858777265	6.52639166833	8.655670398	10.2032142635	11.59635064	8.451561107	11.40859261	BRCA
Instance8	5.96134517733	7.7095138065	10.4723598567	12.00289948	13.25798962	7.0670465565	7.12159637657	8.155621054	12.73729283	11.28922369	6.880413479	8.191603516	10.00443156	9.266740358	5.50599653	11.50810934	7.6793740555	8.92056956	6.310240761	8.993477034	10.63068602	11.40345044	5.48916194417	5.618990182	8.511988679	11.820520445	9.218358063	8.171538624	12.40979539	Control
Instance9	5.89226908133	7.94496816	10.1556957067	12.3953307	13.146867	6.5497902615	7.27824373014	7.9414165605	13.81715158	11.82274022	6.894518054	9.202332696	9.452231522	8.93376524	5.50929494433	11.16693525	7.19239552375	9.680166591	6.263774681	8.769533015	10.65349026	10.99057863	5.40220329333	5.580399701	8.567214441	12.140966635	9.080831598	7.91861634733	12.47414328	BRCA
