ID	10347	55746	23511	1317	23516	10991	23657	204962	23279	79902	335	10349	11097	206358	80736	84679	8021	3099	3098	115019	1080	4891	7175	10479	1811	10723	23636	215	55117	23539	9883	9194	84889	51296	64078	348932	30061	25769	9990	124935	9187	66035	55676	1836	56301	65010	9498	64849	57282	8501	9497	60482	23225	3101	115584	7780	7781	27173	160728	10861	23165	7779	56606	10762	348995	57468	10568	92745	8480	8504	8086	5903	55244	57084	254428	55630	57181	2542	2646	2645	6559	6558	6557	6556	64116	23460	283652	54716	26266	8671	57030	4927	4928	23446	155184	126969	53371	6565	284111	6566	6563	6564	6561	6560	26154	6549	6546	29986	6548	29988	6547	5172	9153	9058	9154	9056	9152	9057	6553	29985	23315	6550	57153	117247	79023	153201	64924	81031	5825	5824	83697	7922	11136	23428	6582	57419	9631	25800	6005	6568	6569	81539	54407	114134	8170	6570	123041	6571	129401	6574	6575	11254	6518	6519	84102	6517	6514	6515	6512	283375	6513	6522	6521	55089	6520	9972	121260	57835	389015	6509	11182	6505	9818	142680	6506	6507	6508	57122	140679	6511	6510	9688	57127	285195	154091	2030	246213	345274	6536	6534	6538	6539	6540	9123	3177	6543	6542	6541	80024	340024	8140	200010	115111	26503	146802	6523	6524	169026	6526	6528	148867	6529	6531	6530	2538	6533	51458	81929	DependentVariable
Instance1	5.863621217	10.70099474	8.948514067	9.827049342	9.237718535	5.836309985	5.468103682	5.06588596	9.944646595	10.73828676	5.287261033	6.6368691835	9.6648727675	6.59171354	9.37475958533	6.411176756	10.56852647	8.5486277015	7.421314376	5.21611769	6.094875369	11.37306376	10.73458709	6.545895082	6.507244111	5.468103682	9.4780677085	7.790610985	5.27337129767	5.468103682	9.1153257685	6.761687933	7.383212224	10.74699733	5.66449084	5.461406798	8.9131668135	4.721115721	5.872706642	9.538005127	7.154213379	6.98130382425	5.8848398825	6.335306046	11.44759484	6.368729465	5.5070891605	5.709050785	4.944403139	5.823629162	9.1974768545	5.127232159	6.645049976	6.873785904	5.217435519	5.3719111385	6.508591568	11.63896089	8.246171869	5.43945000375	10.53897001	7.670390317	6.29722834833	6.28022878033	8.3668938445	5.7957908185	5.973141011	6.307888971	7.571167906	5.217435519	7.158562039	5.945099216	7.003324298	4.772692515	8.982994377	6.13717760167	7.822253937	10.24904266	5.887288406	5.30303857733	4.835685705	8.452766178	4.899189228	5.5377130695	7.945380115	9.5287782495	4.801431976	5.62576092033	5.213358218	5.6204611975	7.232999148	10.65747949	6.766641794	11.21894615	4.972246049	8.637622132	8.4982454305	6.086142197	5.68566776	5.431465218	6.529395814	4.797027644	5.0986648325	9.114152992	5.9128402345	6.2950853	5.57418573	5.51286784	11.49398064	10.62563148	5.54676977133	5.757697518	4.963024656	5.955075184	4.99659442833	9.470273049	5.193979903	7.9841253975	5.922204539	8.45713426467	7.78527447	5.105815554	11.90810746	7.457424231	10.87230572	5.135464327	7.42359036275	8.294360192	8.956696408	11.24301642	5.401742447	6.90980073	7.110929882	6.60059810433	5.31165512067	7.440040937	7.400200831	9.977352828	5.50383468	5.118745153	5.204582147	8.4321714995	10.44103033	5.238988625	6.835548718	6.0090461875	5.84191436267	4.678374372	7.2678836785	10.64114433	8.998534812	5.768456458	8.379801934	5.006535067	7.168850407	5.689167221	5.583993803	12.16931758	6.175929354	4.845504173	8.66464383	8.694898579	5.346435058	5.338612717	9.160287724	9.744439113	10.0606202665	7.04968034167	5.504986385	7.821265561	6.922498552	6.455167425	6.03436478667	5.085564076	5.586773185	10.16928652	6.177750426	9.872136606	5.45451419	5.044843524	10.20782	10.32181006	4.590429601	9.405376108	8.790251655	8.940293424	5.238988625	5.931807875	6.500850989	5.323380202	6.114997467	6.764278222	7.569705873	8.761053454	7.166266353	5.507248571	6.89168173167	9.231413882	10.14611713	5.331285345	8.325497867	5.26866948	5.4707198845	6.057131398	5.298302041	7.932570767	5.0018756795	5.551986008	6.821490596	5.26866948	10.8849167	5.9351921825	5.768456458	6.106961344	5.09861497	6.513534664	6.001133	8.61174871767	Control
Instance2	5.99624021033	10.79163118	9.07757757	9.916671122	8.520403709	6.13986403	4.948847562	5.028581582	10.06496539	10.96132689	4.752897783	6.9376483615	9.4416045875	6.86647878	9.95462042633	7.316487737	10.58008449	7.2752951695	7.25216743275	5.288147158	5.648473532	11.77608148	10.82235197	6.15260990867	7.097666426	5.201056716	9.602807458	7.025142677	5.252763136	6.060593939	9.331495089	6.199285243	6.1813244865	10.39118749	10.21155408	5.488009811	9.6968987015	4.752897783	5.5755357315	8.844228023	7.261721494	7.06582258375	5.6347907735	6.438838105	10.19564323	6.42827609967	6.4148544085	6.061599516	5.34066129	5.968327676	9.536853785	5.609778043	7.623298306	6.491216266	5.327517838	5.391288864	6.493339608	11.61468237	9.392012066	5.36299696975	10.4051391	7.0284551455	6.377668927	6.28489948567	8.921735544	5.758759318	7.171059083	6.001414528	7.305644941	4.726030068	6.991610063	5.044843524	7.55297859	4.21308329	8.668708735	5.829782052	7.281144442	10.71605229	6.166218956	5.53179062767	4.647773112	9.120272962	4.948847562	5.6271246685	7.416380094	10.083601775	4.778486368	5.512693792	5.34066129	5.457316777	6.068999232	9.904401726	6.824600342	11.274805115	5.10518698	8.447539034	8.242744387	5.943517738	5.703911357	5.272407006	5.7333967435	5.804719114	4.975314437	8.684530469	5.5819393825	5.617218576	5.754895016	5.272407006	11.84250171	10.45470056	5.403732866	5.827572151	5.244897759	6.303603253	5.329532427	9.175650046	5.398154738	8.024133975	6.071897384	7.984585417	8.347268264	5.263796174	12.06237178	5.902442197	10.78405837	6.060593939	7.3187644515	7.6277610105	8.967342365	10.70699261	5.40668228	6.578504214	6.754958049	6.36561548567	5.11299475667	6.945564178	7.6631158415	9.282692279	5.119990277	5.291687581	5.838076438	8.9253394725	10.6865533	5.46091556	5.938057117	6.0283817415	6.09212173067	4.928146734	7.1869489675	10.57522277	8.83146649	6.120295558	6.816347305	5.469081112	6.282676674	5.667687262	4.472869269	11.62934992	5.652207716	5.521373712	10.69176121	9.011647369	4.632736581	5.148437177	9.20400973767	9.026662535	10.2428198145	7.56171989367	5.447668014	7.923834234	6.511440859	5.659433149	5.56283592867	5.296651267	5.563242994	8.388362979	6.1085356635	10.16400217	4.234269411	5.239561536	9.978221063	10.48239483	5.244897759	7.873322793	7.937140034	9.13174371233	4.937593039	5.137924845	5.81853895033	5.70044752	6.170531632	6.57376504	7.354075509	9.024558716	7.55297859	5.452044542	7.00319414967	9.751209759	10.66694764	5.091500179	8.538694442	5.748737112	5.4168853535	6.012351476	4.839721879	9.013141976	5.442423177	5.305433649	6.247268302	5.428620839	11.19005631	5.856286743	5.296651267	5.865245331	4.9415322205	5.722746919	5.327517838	7.884970577	BRCA
Instance3	5.696215748	10.97348951	9.349613594	10.21241769	9.006046297	6.693490878	4.584732512	5.572595075	10.10125057	10.8492802	5.161092822	5.9140502905	9.7955411235	6.58736921	9.84120043033	7.308842122	10.85124954	7.4405797005	7.24124136325	5.38177782367	5.766735111	12.48766051	10.77184043	6.26585468	8.221515981	5.531000265	9.9134145385	6.786534696	6.04030035	6.431335148	9.184940914	5.492342928	6.9450369845	10.46466855	8.806808273	5.527329405	8.725016115	5.458620899	5.668245432	9.322863923	7.469094598	7.2942256675	5.9287985345	6.209848712	7.329933371	6.15195753533	6.1920104785	5.99024439167	5.047245267	5.641120592	9.086196887	4.894588914	7.919118257	5.458620899	5.862458365	6.343871144	6.285638602	11.75880629	8.731294526	5.22220483325	10.93899899	6.915674034	6.96420242433	6.48209168833	9.1231107235	5.5807363085	7.307672905	6.296416681	7.90182937733	4.757305356	7.628593402	5.90202005	7.237356075	5.579701547	8.388362979	6.186777119	7.580562199	11.0768258	5.84800395	5.131792113	4.654230956	9.203172904	6.015532832	5.528820191	8.023580623	7.984657394	4.959319531	5.10930094267	5.616777635	5.897498289	6.921278994	10.74842792	6.87867607	11.32517537	4.997530935	9.172571974	8.419646614	6.575430048	6.355928609	4.544584798	5.737270032	5.258529523	5.4967751255	8.246171869	5.4935710615	4.544584798	5.062004299	6.165314669	12.09766027	10.66108355	5.59858866967	5.932280461	4.950248224	7.793214948	4.658907841	9.388921983	5.455336468	6.725819356	6.735119764	8.61625597633	8.686203838	5.826428522	12.26224618	7.405718266	11.02156667	4.838713892	7.61397014875	8.4136452525	8.771143714	10.41507918	5.14017664	6.4920726355	7.364837496	6.60124077833	5.21959765733	7.303326696	7.834746884	9.8147470395	4.900397403	5.088959125	5.469732364	9.085443246	10.20351353	5.507645012	5.914212446	6.337309544	5.807296054	4.991874681	7.5858335005	10.4262965	9.321528551	6.009611007	6.761953818	5.90202005	6.427610886	5.690704299	4.910026549	9.970178212	6.124127129	5.190428437	9.826628375	8.99655902	5.418452458	4.933585915	9.84281731133	9.755547386	10.298634515	7.31004577667	5.811226239	7.42286607	5.92077637	6.245890761	5.945402415	5.430127385	5.527329405	8.430505998	6.3189472225	10.14873431	4.678655626	4.768993337	9.798739548	10.63133194	5.135874705	7.953790677	7.790154807	8.836374252	4.774274953	4.806596392	6.170028363	6.223234887	6.018484655	5.823119603	7.585452943	8.784374029	8.340875026	5.194176951	6.87575352033	10.30654055	10.16436051	4.933585915	9.659657526	5.351390919	5.4676791125	6.095402957	5.661572365	10.42293494	5.0734562765	6.651414562	6.94883771	5.249645622	10.75543866	5.3477534515	6.045110507	5.819930778	5.0246144115	6.045110507	5.976026323	8.57418991167	BRCA
Instance4	6.22243646067	10.74842792	9.614162807	10.05847247	8.762250076	5.863140121	4.482788153	5.615748247	9.560920839	10.67254493	5.62000808	5.6417188265	8.725553334	6.135766351	10.3978884893	7.513019149	10.75691093	7.744375252	6.9620171695	5.50620192567	5.749541809	12.62053951	10.82887651	6.13184417267	11.97142151	5.475661496	9.7641065265	7.287761142	5.50990679433	6.086407617	9.5489799265	5.387682411	6.292631352	10.49035982	8.175575903	5.397812585	8.5776397925	5.249456007	5.9290173375	9.315614414	7.198816104	7.089594169	5.5283107075	7.275242521	9.826322502	7.08886588267	6.09487257	6.16094966767	4.681187829	6.171732872	8.606064634	5.611623335	8.215849806	5.78869305	5.04506203	6.2996631175	6.979113971	11.49792431	9.488342842	5.064058629	10.4760984	6.1062460765	6.32275632667	6.13564318433	8.954544083	5.7259347505	5.9884845785	6.239937982	7.11799945933	4.319754917	7.810926842	5.082373945	7.706567029	4.700180125	8.289605251	6.40419868233	7.575787159	11.12068843	5.923393601	5.41224549733	5.114378737	9.803902227	5.139460541	5.288537543	6.6836240505	8.3492708405	5.208879341	5.62948878067	5.418368122	5.773682831	7.499688706	10.67862239	6.97341843633	10.627914221	4.410788833	7.867373153	8.422447157	5.490579154	6.734273105	4.53376448	5.9272369285	5.182703468	5.416153022	8.01924478	5.840544626	5.407702206	5.21345543	4.92244912	12.00568429	10.78687017	5.57249007933	5.391983545	4.938534277	6.599433568	5.448978555	9.091145182	5.515077886	7.015392628	6.018929689	8.38537217033	8.420887759	5.584068992	12.3148028	7.882843431	10.77639419	5.057029153	7.15925037975	7.3911685565	8.430505998	10.67301333	5.624840225	7.1447332125	7.009719816	6.65095194133	5.19324693833	7.553285857	7.5634028845	8.7376236385	4.863456876	5.134643221	4.509722249	8.3654007935	10.93087057	6.195254695	6.060593939	5.9487171785	5.93028237433	4.700180125	6.0686045945	10.1525514	9.007497661	5.868397398	7.138991368	5.028139516	5.767662245	5.801553978	5.470383322	10.28488803	6.574181472	5.072117861	9.749233029	8.696325232	5.412113573	4.628224624	8.76121365867	8.789559014	10.067999143	7.837268875	5.8832730605	8.270366729	6.635867278	6.018929689	5.71183285833	5.357737827	5.78869305	9.457976471	6.142763031	10.51689201	4.766080198	5.114378737	10.40696526	10.62174996	5.427950757	7.192443549	7.067491166	8.90382847667	5.193979903	4.814821191	6.403923036	6.269599511	5.372439586	5.767662245	7.855695631	9.184485567	8.641538014	5.871850577	7.21005095867	10.13087976	10.46285527	4.978894894	8.869671817	5.193979903	5.3128771495	6.047784427	5.450890591	8.670710349	5.0338321305	5.754627826	6.855494947	5.446761787	11.33541843	5.2701800755	5.574564199	5.838328613	4.868678918	6.350944152	5.989826604	7.144783444	Control
Instance5	5.94395990733	10.51270618	8.571526197	10.05577764	9.136774003	7.349217359	4.911705061	5.308895293	9.716228343	10.55491043	5.368603583	6.464324213	9.273737981	7.483415001	8.89000289367	7.676840589	10.44585319	7.708490746	7.11097001925	5.26767276033	5.361953639	11.95582434	10.12116474	6.36299230167	6.563276843	5.406342144	9.8283234625	7.41187347	5.66717945833	5.989826604	8.7499691525	6.172883123	6.613433919	10.28358647	10.47673636	5.846249617	9.154963083	5.163107462	5.5111436745	8.99900014	7.77152434	7.35765897575	5.604541363	6.571150131	9.697098373	6.35683591767	6.2117151645	5.63331048667	4.858243708	5.617879735	8.9413194075	5.193782829	7.766050346	5.48205062	5.44461013	7.8166804215	6.418532045	11.57831621	8.318227715	5.66966803425	10.45025788	7.235130449	6.984509024	6.61995662867	8.713297444	5.842526426	7.70880163	6.276874062	7.382879181	5.56971228	7.41187347	6.183690582	7.144329712	5.050187406	9.070765735	6.188114085	7.769244655	10.79503739	5.641409649	5.381060378	4.885099957	9.0886782065	5.130324729	4.8281878055	8.2975958675	9.1488695335	5.32446073	5.743107481	5.473471368	5.501472874	6.712427693	10.38135939	6.60734282267	11.141169275	4.997982479	8.782524158	8.644246817	6.84856387	5.559347452	4.44414752	6.3526485135	5.368603583	5.0802106475	8.369903873	5.574279163	6.047784427	5.111669081	6.657215268	11.58443655	10.06652016	5.48118016167	5.294355387	4.595204309	7.620478507	5.236472042	8.762549077	5.561716584	6.634522856	6.649547651	8.42176354367	8.186907968	5.435804628	12.21931837	6.890693297	10.58989012	5.919108385	7.67936424275	8.1011415635	8.944376143	10.92822987	5.432300734	6.7425949565	6.868733444	6.72271790267	5.48127610967	7.418993406	7.9042128665	9.772124792	4.753299027	5.476714818	6.031335227	9.164193504	10.47438056	5.527485802	5.808521004	5.9308621315	5.78592858633	5.287630431	7.5611171875	9.874758982	9.100032254	6.449359668	6.615780886	5.731598207	6.107798352	5.981630781	4.327000131	10.13846417	5.593959684	5.458948931	9.520845097	8.854962736	5.283839608	4.815846004	9.51717962767	9.278322331	10.464813275	7.583833142	5.389626038	7.087465825	6.32067026	6.667115534	5.86548072367	5.206341637	5.455665247	8.963128094	6.010696549	9.863230401	5.518229233	5.278366982	10.51902709	10.26227726	5.546825987	8.541049291	8.484542105	8.843634516	4.801431976	5.137105138	5.71526054667	5.694748763	5.567432314	5.887775801	7.6916757	8.869887692	8.082602973	5.559347452	7.01080141967	10.16846564	10.33039065	5.014814152	9.002154772	5.349976695	5.3210920245	5.87289723	6.200413743	11.02316716	5.125466333	5.641409649	6.444729694	6.29131404	11.08301405	5.2093270295	5.384232247	5.60541377	4.969105223	6.097300677	5.368603583	8.52278816767	BRCA
Instance6	5.74146765267	11.02951865	8.935534242	10.45416076	9.878281298	5.684966848	4.985513237	5.470383322	10.68029603	10.93414071	5.202134845	6.7937895855	9.6473876935	7.590102562	9.40740918233	7.60485179	10.38522909	8.2776170305	7.27924073425	5.437376124	5.409400483	11.48849306	10.79624673	6.59709544033	9.342986415	5.70895367	9.647092859	6.859289787	5.559406031	6.154570678	9.0253311545	6.71596585	6.513472806	12.17821986	9.460712428	5.226326687	9.8857967685	5.08535162	6.2793077475	10.0034902	7.347889565	6.81445758325	6.0275078965	6.343235137	9.061101886	6.50388295233	6.122851764	5.45460174567	4.562658614	6.153405728	9.7188579445	5.614718124	7.441390364	8.361890192	5.148742216	5.23914898	6.664806802	11.44400817	7.579393492	5.26754864675	10.89604874	7.910038365	6.876219611	6.74734580867	8.490716209	5.4296342605	7.275042637	6.095772153	7.42526526267	5.256643908	6.875169162	6.835359227	7.188195976	4.738513493	8.201365689	5.809312255	7.97200492	10.6166318	6.064587171	4.78029427967	4.555946662	9.3234092765	4.626765673	5.950090438	9.145222526	9.2578562505	5.098043929	5.778198725	4.930514115	5.9464134385	6.440541669	10.79163118	7.501134809	11.310981345	4.569953748	9.400164915	9.349364842	6.604965038	5.793643135	5.476714818	5.7156294625	5.144465785	5.010514238	8.527351033	5.591203775	6.050290137	5.256643908	5.94146509	11.98277091	10.18842847	5.38838522867	5.670735019	4.639406925	6.576072831	5.56797692	10.02441981	5.298302041	7.7016899055	5.956992456	8.406476574	8.288129114	5.30998672	12.45804007	7.964053636	10.38787223	5.527329405	8.04541452825	8.2961958475	9.012820836	11.35006362	5.485435883	6.600066487	7.016922821	6.509119171	5.28269905433	6.748397915	7.9929258645	10.1448920925	5.08535162	5.214330049	5.044843524	9.164636678	10.864964	5.784118687	5.630093262	6.1690446775	5.713276086	5.346435058	8.0406116585	11.53060643	9.254108071	6.091917306	8.73811855	5.178725843	7.215511462	5.889480387	4.925775462	12.45384813	5.759695977	5.524354632	11.12792359	9.269361142	5.625863148	5.30196368	10.3886318853	10.41359385	10.632964645	7.120919536	5.2582908375	7.870643868	6.138226355	5.880692411	6.181169694	5.636197729	5.206341637	8.931122442	5.6514929265	10.58354379	4.699347423	4.950248224	10.13811214	11.03904603	5.167128322	8.111397999	8.192984556	8.83170018467	5.036295892	5.538857248	6.02055141967	5.541879718	6.338964187	6.545354989	8.11790425	10.14832758	7.144814038	5.65836235	6.82678924	10.20922218	10.57466711	5.476714818	10.40145051	5.594855484	5.5402481545	5.756763955	5.294814856	10.31961599	5.156391113	5.206341637	6.506966537	5.353244986	11.08650467	5.5673621845	5.453691444	5.614718124	4.996658248	6.448203566	5.950883181	9.264684213	BRCA
Instance7	5.993499114	10.09962433	9.235907197	10.12324558	7.863769878	6.003271234	5.10140977	5.42627419	10.5411695	10.12172813	5.472984221	5.7811173225	7.963427229	6.952074702	10.0708399377	7.766779205	10.19220376	6.820861544	7.07306347475	4.97154825267	6.219367603	12.08864757	10.55979796	6.639951247	11.70655442	5.793903195	9.597454927	6.579810423	5.46829707167	6.843296507	10.0248169055	5.499615714	9.0743497145	11.18055585	10.32885473	5.51191964	9.644087332	4.888756945	5.5665813365	9.228867456	6.799058561	6.73949764525	5.449610566	6.583763983	6.440500143	6.47114128867	7.390905858	6.152368983	4.547045185	5.38008113	9.560070116	5.532793245	7.649114461	5.69405225	5.046808884	5.493341165	7.873876433	11.03341975	10.26227726	5.1543513965	10.09113158	6.771950497	6.26588569733	6.971693019	9.0898110315	5.583572536	5.7001225465	6.695858571	6.680431951	4.800655715	7.580354917	5.28356184	9.254108071	4.981180512	7.598389632	5.99142993067	7.243509918	10.96223109	6.256449903	5.24441804267	5.092134744	10.515467159	4.970176368	5.5802124235	5.766649463	8.713799142	4.998433881	5.613409385	5.375918034	5.2510023165	8.18992476	10.10297665	6.583680554	10.621938286	5.606746643	6.86505622	7.9662791415	6.067010094	6.405103693	5.072332275	5.8788827235	5.292976103	5.3282222095	8.35098461	5.4175135265	5.899484569	5.442621133	5.79064906	12.46971692	10.75523626	5.32122041867	4.515994137	4.872350143	5.78346402	5.56637320333	8.688058921	5.491381137	7.1628441385	7.075187974	7.99577067533	8.220960035	5.263890047	12.79680929	6.561941354	10.55491043	5.28356184	7.180343436	7.2311004805	7.928135074	10.02390718	5.072332275	7.396089416	6.899511381	7.158489434	5.298810938	7.927112932	8.244454268	8.2547294505	5.337721125	5.003839723	5.761026747	8.9051426025	11.79461296	5.422410676	5.857863615	5.9039758895	5.55116633867	4.754902895	6.0253561645	10.29787953	9.099519506	5.630093262	6.531268867	5.564234295	6.11442494	6.082580853	5.323740468	10.8936127	6.725676834	5.701348918	10.06394142	8.534916724	5.087262599	4.700735	8.66957255133	8.090034492	10.435382065	7.95696234967	5.238663902	7.793962719	6.032327486	8.591897347	5.96643391133	5.259377247	5.544509535	9.445372435	6.475384262	10.09372163	5.219373048	5.520352508	10.51325413	10.74125232	4.904497645	7.275475337	6.579810423	9.26831590467	4.615929054	5.057462456	5.98900522133	6.420386078	5.328236218	5.451550105	8.410834102	9.721262049	8.353809701	5.923393601	7.77330459767	10.63456176	10.32429902	5.009001383	9.182345388	5.250782787	5.0451309915	5.705709271	5.55659131	7.364180901	5.055697203	5.72962839	8.114602741	4.927198693	12.1278268	5.0847821665	5.438302209	5.84687641	5.3906557965	6.162699096	6.371171674	7.412940477	BRCA
Instance8	5.575513401	10.71490255	8.527976511	9.469031811	9.257317784	5.334149236	4.440622372	5.483018649	10.05901354	10.87818911	4.29432028	6.199912014	10.2476641185	6.119880723	9.345174169	6.710259293	10.23748518	7.287694177	7.13942682425	4.894583691	5.826809832	11.37601291	10.63068602	6.32282679833	7.507876136	5.238893118	9.7110048545	6.811667297	5.56641064433	5.725748823	8.5971275445	5.596496342	7.062583581	10.58638973	6.919939268	5.431465218	9.546740352	5.401401144	6.039133135	9.086402392	7.790610985	7.11273270475	5.8944169375	6.547747191	8.93734522	6.56323910567	5.8661475105	5.83979863833	4.823508981	5.814365364	9.5791873845	4.937828406	7.04734514	6.59332062	5.238893118	5.333522519	6.92202275	11.84964955	7.10473273	5.4337588435	10.49296002	7.468864969	6.948572356	6.54759325767	8.391776024	5.5410933735	6.632974134	5.931807875	7.88850129767	5.321757891	6.930592839	5.455829609	7.454630623	4.877267261	8.364934729	5.94701984467	7.109938036	10.77621939	6.094030827	5.44014183767	4.462262136	9.1602042195	5.265109838	5.53698537	8.4683291645	9.217072197	5.361251859	5.125380425	5.555364666	5.825548677	7.31134218	10.71990666	6.84616120133	11.78482894	4.607083101	8.988642886	8.654195741	6.187357641	5.881671501	5.325720324	5.7651312615	5.179721278	5.315847896	8.631760133	5.8418506555	5.662783181	5.190033289	5.692100223	11.41027128	10.33946621	5.51439922367	5.397641479	5.455829609	6.670766438	5.526905936	9.716982805	4.96879493	6.747602003	5.741879005	8.21093983167	7.30417133	5.216465777	12.01315176	7.2875303	11.19977372	5.297935366	7.757395365	9.2461400085	9.181476004	10.41792663	4.177862416	6.5768553575	7.570446091	6.34760938233	5.536409134	6.866664227	7.847019682	10.807950895	5.593212758	5.149148835	5.185481295	9.40253065	10.46257413	4.699347423	5.418368122	6.003278972	5.89111993033	5.479142629	8.0799720185	10.51132549	9.488342842	5.77400374	6.868270444	5.5893225	7.031828341	5.931807875	4.795729695	11.38319952	6.174182303	5.632130956	9.624905607	8.709033072	5.032113243	5.487205952	9.34830377267	9.660094472	10.0759846315	7.08793490233	5.8402859655	6.995289824	7.138325884	5.741879005	5.60097907267	5.760760691	5.699614961	8.561384495	6.038322405	10.10831572	4.091454519	6.110097626	9.940739781	10.09936791	5.380600673	9.574726497	9.14804506	8.592726952	5.491621645	5.502721434	6.298770935	5.796890531	6.401140314	6.518460881	8.337132512	9.066352354	7.077780077	5.672008915	6.66575842133	9.622747882	9.941825661	5.517599514	9.053437973	5.502721434	5.2916941845	5.703080794	5.384232247	9.259184861	5.588220356	5.261917434	6.284574859	5.102039992	10.74199802	5.6884574505	5.751417692	6.269599511	5.5340522185	5.948315392	5.908579513	8.57418226267	Control
Instance9	5.91200657567	11.14957584	8.757432619	10.15138482	9.139564862	5.065239741	5.706952669	5.81109287	9.760949066	10.81621191	6.078850631	6.1768543745	9.6269068455	7.025198058	9.8854642	7.088314217	10.45696041	8.1547705925	7.363162919	5.34103405233	6.000682441	12.00382718	10.65349026	6.43072445467	11.83377967	5.813403636	10.2074034015	7.029952853	5.44818430667	5.229983196	8.651042911	5.745513828	7.516571771	10.26927314	8.037507317	5.714802736	9.200348526	5.194570965	5.4231829355	9.398503824	7.547822125	7.0342070535	5.661445564	6.760856726	7.914237304	6.55713444433	5.7449391595	5.54959364533	5.332896983	5.998653184	9.020619656	5.210049084	7.909294774	5.425183376	5.72533984	5.200469216	6.471476576	11.66148208	7.753619786	5.35313293975	10.94214079	7.677275429	6.54045026533	6.375129507	8.726991346	5.588758091	6.847572101	6.204772251	7.356748726	5.442455259	7.685311433	6.048874401	7.236830112	5.085988894	8.006636221	6.11354048767	8.061737221	11.06699751	6.111454567	5.20127672467	5.492022402	9.8392008	4.916490079	5.127133633	7.465204609	8.7630080075	4.831131467	5.568093651	5.119990277	5.301831852	6.542920132	10.92822987	6.846979965	11.208263815	5.233246971	9.135248271	9.104528772	6.546667333	6.153507065	5.262293378	6.08603641	4.876039551	5.698584038	8.440745781	5.634259782	6.093766806	5.287261033	5.773476345	11.72159494	9.846936382	5.33365297633	5.929560972	4.827579315	7.234963788	5.319191669	9.158850196	5.631258011	6.537469927	6.203304562	8.577650556	8.291125938	5.9893725	12.30980751	7.689755391	11.04774441	5.349622922	7.45045382825	8.538371432	9.106668358	10.49127719	5.469406774	7.2746804675	7.191752936	6.691921469	5.289983942	6.961395067	7.605598727	10.111184766	5.244897759	4.904377216	5.262293378	9.496222122	11.04873907	5.007656643	5.354744155	6.1068277495	5.36303181633	4.528802152	8.1950312805	10.48261415	9.174452064	6.74994022	7.027217996	5.463860485	6.646454756	5.950124992	4.920187583	11.4905076	5.839966671	5.316518	9.281942267	8.812948295	5.189835675	4.980952113	9.88719094933	9.775001605	10.316256695	7.15616653333	5.479660845	8.586221609	6.366327132	6.264635533	6.13996439133	5.329851264	6.110463081	8.391932143	6.2776064225	10.40557791	5.466799412	4.542894537	9.969494854	10.39839664	5.082799703	8.20457252	8.151525421	8.67111534333	4.813026019	5.126612849	6.07696360667	6.273521134	6.134432096	5.210049084	7.53391589	8.895212575	8.308590598	5.87615546	7.37354745233	10.3910344	10.1682337	5.015037253	8.764623762	5.370871545	5.3899418245	5.743764871	5.686368332	9.507616831	5.1334489805	4.920187583	6.048874401	5.057570761	10.6623838	5.4521769945	5.450725666	6.229881685	5.0975948055	5.572973961	5.976026323	8.92060182067	BRCA
