ID	8517	1147	4214	5970	7124	3551	3552	6885	7133	7132	7189	4615	8772	7099	8737	7128	10454	9020	4790	3554	3654	4792	8717	DependentVariable
Instance1	10.2072374	9.004698798	10.46146439	8.69026092	8.519696323	7.1307406325	5.428620839	9.487800372	8.084942721	12.08918571	7.37822060033	9.4642502	9.964760013	8.456252884	9.943694688	10.89735788	6.76556701167	7.12458953	12.34771002	6.981713185	9.677464692	15.00532806	8.13891188267	Control
Instance2	10.39985497	8.974945912	11.6627575	8.669346719	7.177920594	7.787354885	5.19062597	9.4310771815	7.532124306	12.001308	7.05787236967	9.905361101	10.15158143	6.966306806	10.07879165	9.536461479	6.67949367567	7.618204007	12.34109771	6.464101029	10.14535302	13.91249272	7.57672874133	BRCA
Instance3	10.04121461	8.986710369	11.77105209	9.073024297	8.414834386	7.4532495275	5.173838258	8.9013859115	7.074920481	11.63162057	7.01943370733	9.70697128	10.64474883	6.90941648	9.929872764	10.07659888	7.13302304567	7.363480204	12.51631937	5.697600956	10.42139193	14.51605303	7.91175192233	BRCA
Instance4	10.50969117	8.742495656	12.00382718	7.67194989	8.370459788	7.4011955135	5.28559757	8.417672848	8.059386544	11.41027128	6.46814411567	9.766156644	10.26616024	6.225261069	10.01119619	9.301536849	7.27747024367	7.782574222	12.26985874	6.135766351	10.56828182	14.35403309	7.18497456933	Control
Instance5	9.78258103	8.684828488	11.72645885	9.268495874	6.675961001	7.5245616955	5.488491912	9.2133861525	7.497654525	11.76197512	7.059741909	9.855452948	10.77308997	7.753252064	9.484878832	8.967688197	6.68095800667	7.444230413	12.37603319	6.5434229	10.67791364	13.73047547	7.786651762	BRCA
Instance6	10.54285319	9.33884841	11.51112271	9.673230059	6.320264091	7.5689740425	5.388199225	9.9163703245	8.260238737	11.96720294	7.331943975	10.48083592	10.34100757	8.209345068	10.12499078	10.31472516	6.273083892	8.197856947	12.87483063	6.777719287	9.548258938	13.77694807	8.01981551	BRCA
Instance7	10.10111594	8.17437786	12.26224618	7.262755244	6.423120638	7.550193916	4.765549899	8.575344218	7.800739973	11.42772678	6.42166024533	9.530631222	9.911339974	5.606746643	9.601752743	9.257317784	6.779059113	6.740661566	12.52075501	5.672857555	9.834609753	15.02279519	6.84780819533	BRCA
Instance8	10.4077487	8.824657385	10.99477083	9.194320487	6.14308278	7.4520617975	5.193979903	8.9471097785	7.711014946	11.92850738	7.018808194	9.695555047	10.36365325	7.833192323	9.671351374	10.35735437	7.020737198	7.797176966	12.20475003	6.218786615	9.860714986	14.22362506	8.008015864	Control
Instance9	9.861979055	8.659854224	11.9611296	9.012625324	8.252974189	7.530604743	5.872096916	9.204869818	7.59152445	11.36056745	7.05702786333	9.573046472	10.67652155	6.888990144	9.108531726	10.15313434	6.649348596	7.392491577	12.42766909	6.279801496	10.66204549	14.37348409	7.927182045	BRCA
Instance10	10.22738163	8.645245129	11.43790563	8.33670864	6.105390642	7.6541093245	5.376786337	8.9430429875	7.286837552	11.57911804	6.71155131933	9.269361142	10.1525514	6.819352447	9.863923404	8.773379189	7.04562845567	7.396307489	12.09766027	6.854778406	10.47490271	13.54172225	7.73106613	BRCA
Instance11	10.6073352	8.670710349	11.22161448	8.687254178	6.992205122	7.53597724	5.038053386	8.596587527	7.427399015	11.97837451	6.56440695667	9.630713575	10.44646331	8.121094588	9.933705821	9.453435848	6.73906535867	8.101189293	12.2590489	6.969677549	10.78985172	13.43573605	8.26798057567	BRCA
Instance12	10.68519142	8.807082076	11.05015324	8.875473781	7.871691396	7.4402145165	5.557051033	9.0816140535	8.409445169	11.79193625	6.78874329567	9.909466033	10.4522647	7.757525229	9.477151683	10.33092839	6.67560015067	7.320667722	12.38541089	6.570163571	9.975214277	14.39776555	7.74767978867	Control
Instance13	10.55664043	9.155780297	10.77967445	8.978067698	6.162699096	7.3412959795	5.524354632	9.1999885685	8.577788631	11.70928645	7.02586490967	9.531343017	10.26227726	8.261532137	9.882639658	9.956354783	6.53137599367	7.585039752	12.24889125	6.289378595	10.19377825	14.10537413	7.976421966	Control
Instance14	10.78787423	9.260861404	9.313711317	9.226388785	5.841225451	7.5914915015	5.292792099	8.733092931	8.171178205	12.32501877	7.215576291	10.01320441	9.334318613	7.008823908	10.43762494	9.396830118	7.05252053933	7.964616852	12.29388695	6.299991555	10.19073248	14.13459319	8.60516057033	BRCA
Instance15	10.64411791	9.241179451	9.683047729	8.761435816	5.923868951	7.946295334	5.03365563	9.2660120735	8.792953849	12.15610687	6.78915135733	9.847089115	9.828898548	7.52642319	10.76657469	9.887921655	7.01209387333	7.194562656	12.41257918	6.457877938	10.56573071	13.98232431	7.70289810533	BRCA
Instance16	10.70804518	9.022833232	9.206422917	8.629266563	7.264445239	7.791459439	5.65607532	8.692934023	7.964515778	12.03603115	7.091595276	9.757607158	10.02000108	7.096928908	10.39270411	9.222928376	7.22201205233	8.287667511	12.40655986	5.971837379	10.20419243	13.70909946	7.81029065433	BRCA
Instance17	10.68956587	9.175650046	9.06544382	9.515749664	6.665268844	7.9501379685	6.161591078	8.4734774435	7.885637086	11.81753744	7.36477082733	9.995046727	9.304157994	6.951841648	10.31328586	9.424193129	7.39735229933	7.912531798	12.32574401	5.987099833	9.938499406	13.58466312	8.33003132667	BRCA
