@relation thedata

@attribute 10423 real
@attribute 113026 real
@attribute 138429 real
@attribute 200576 real
@attribute 23236 real
@attribute 23396 real
@attribute 253430 real
@attribute 27124 real
@attribute 3612 real
@attribute 3613 real
@attribute 3628 real
@attribute 3631 real
@attribute 3632 real
@attribute 3633 real
@attribute 3636 real
@attribute 3705 real
@attribute 3706 real
@attribute 3707 real
@attribute 4329 real
@attribute 4952 real
@attribute 51196 real
@attribute 51477 real
@attribute 51763 real
@attribute 5286 real
@attribute 5287 real
@attribute 5288 real
@attribute 5289 real
@attribute 5290 real
@attribute 5291 real
@attribute 5293 real
@attribute 5294 real
@attribute 5297 real
@attribute 5298 real
@attribute 5305 real
@attribute 5330 real
@attribute 5331 real
@attribute 5332 real
@attribute 5333 real
@attribute 5335 real
@attribute 5336 real
@attribute 55300 real
@attribute 55361 real
@attribute 55586 real
@attribute 56623 real
@attribute 5728 real
@attribute 64768 real
@attribute 7167 real
@attribute 79837 real
@attribute 8394 real
@attribute 8395 real
@attribute 8396 real
@attribute 84812 real
@attribute 8821 real
@attribute 8867 real
@attribute 8871 real
@attribute 89869 real
@attribute 9562 real
@attribute DependentVariable {BRCA,Control}

@data
7.123748812,7.707740679,6.321752819,5.271727943,6.4844860445,10.20626383,5.518858678,6.897645403,8.045843088,9.65659519,11.2546007,5.26968522767,7.05454875233,9.034882252,10.57043948,10.23622984,5.279388878,10.00748325,8.717629406,9.248703493,7.603442983,8.893423741,6.522938973,5.449405582,8.924189817,7.541486042,6.664771254,6.657000843,6.80536058,9.15686751,6.847562044,7.425856023,10.25079911,6.774790765,7.616550911,5.199683385,6.8672911265,9.646010114,8.709822916,10.37037168,6.986153858,7.236830112,5.052688948,8.745221468,9.658595819,7.356366407,12.709175695,8.187798825,7.147131452,5.20689315867,8.84358692833,7.071143553,8.537035018,6.52880122733,7.961523672,4.832651143,5.842357415,BRCA
6.4839944585,7.387201232,5.759695977,5.467324644,6.6696596965,9.894151244,5.975682485,6.459457954,8.572833904,9.961934777,11.05666838,5.844186457,7.03540299767,8.686361438,10.97683637,8.943233566,5.545359333,9.471543702,9.6598807355,9.554365986,6.897183312,8.386521194,6.265948433,8.020912072,8.767457107,7.862360143,6.566895523,6.822223857,7.215390118,8.195422808,6.739109305,7.13169345967,9.912028972,6.37868989,7.210454923,5.628781795,6.6906065225,8.443027573,7.877739246,10.77070542,7.5330854625,7.145017916,5.048335648,8.678865174,10.53537772,7.798052338,12.55312885,8.847324498,6.877901039,5.586147594,9.050098257,6.234487549,8.206625063,6.40134651533,8.566664033,5.59381033,6.416168916,Control
6.903695352,7.372475773,6.530059521,5.852601096,6.8308282135,10.06419075,5.792927725,6.8621092035,8.356497226,10.1682337,11.14309317,5.70626549967,7.170958966,8.376907994,11.39078175,10.06933601,4.880699299,9.730436649,9.1535343605,9.5625485535,7.338716608,8.99689792,6.898030318,7.96091582,9.156677939,7.652775301,5.770572224,6.672535396,7.548207573,8.126576876,6.521369295,7.342409258,10.01968841,6.348821638,7.225668073,5.637792259,6.47943359,8.801402107,7.919144247,10.77027594,6.9452537555,7.325532861,5.022380297,9.044121624,10.73844933,7.503768357,12.45224766,8.662188695,7.03504959,5.41441842633,8.935734623,6.29655434,7.882002749,6.493127809,7.769244655,5.139153532,6.345720697,Control
7.202903721,8.03086177,6.827473311,5.32592750033,6.0566410755,10.76155147,5.784773056,7.742340754,6.792663829,10.34787632,11.40859261,5.60586024867,6.938698332,9.235386689,12.07288802,8.698601474,5.784773056,10.69117233,8.0736085305,9.8746000765,7.359993557,9.387974825,6.161087152,7.312272913,8.656497376,8.365973657,5.88130442,4.904979261,8.158055634,8.437316311,5.09930704,7.36712486867,10.27344628,5.69544494,8.314312607,5.427447991,6.1256933725,9.563025162,7.988942668,10.48711175,7.083855175,7.540808289,4.582480109,7.703144185,9.656380672,7.882277935,12.7948595,9.403811531,7.075535639,5.70562864467,8.224021701,6.932218074,7.94892365,5.89200477,7.613183764,4.998433881,5.38371401,BRCA
6.922138842,7.293727115,6.204772251,5.27580683367,6.1713175965,10.72489348,5.888141239,7.4539224815,7.613699466,9.658752001,11.16113206,5.80572959367,6.65807057733,8.685879829,12.11092378,8.578524713,6.68067994,9.809000815,7.9481843315,9.66111062,7.330471287,9.064285452,5.822864756,7.806776963,9.281014944,8.597224924,5.977286364,5.472171943,8.167858571,8.637277967,6.107798352,7.332717495,10.05449278,6.381115162,7.715929611,5.661643617,7.150427771,9.02738156,7.9147536295,10.27293332,7.4312204595,7.820180758,5.251351034,9.349160193,10.45510657,7.781787745,12.335373285,8.73696091,7.451110377,5.31734707367,8.264926627,7.149902366,7.920890416,5.99109333533,8.89464433,5.551140106,5.560417864,BRCA
7.3833556585,8.454752828,7.108370574,5.38669330133,6.211869299,10.20761871,5.909299837,7.8305864715,6.741740415,10.34647526,11.14007262,5.78023011233,6.79542593967,8.928141645,11.88705885,8.671931209,6.405912077,9.948696154,7.9336873915,9.68450985,6.976424143,9.300421847,5.821972438,7.103893941,8.824657385,8.184182491,5.328864506,4.944168843,7.631688412,9.107714755,6.07692847,7.181751408,10.22337462,6.087256632,8.095424881,5.276693226,6.6456791705,9.580372172,7.7272309565,10.41229492,7.0070054385,7.558728975,5.209854193,8.767266735,9.799419701,7.585715821,12.89503667,8.957226222,7.080607369,5.898044143,8.194124458,7.404633079,7.767358716,5.76509599167,8.212400476,5.398154738,5.473633714,BRCA
6.847370537,8.033975091,7.521936293,5.33246857467,5.8868527975,10.51017103,5.300134022,8.021928383,6.503194172,10.39348729,10.96945868,5.58782852233,6.69441249767,9.162423509,11.85977947,8.594736194,5.86431694,10.16746241,8.322537038,9.9414472575,6.942664411,9.253688629,6.140988854,6.776041872,8.252075374,7.687237663,5.217920145,5.538546893,8.19969826,8.783359349,5.439300032,7.16126879533,10.20782,6.186664587,8.03491053,4.800655715,6.090948927,9.67578115,7.5975884795,10.07347253,7.106658528,7.212450483,5.268482349,9.235237084,9.411691645,7.92303197,12.883676395,9.358432047,7.346449741,5.105424091,8.23465789333,7.700164201,7.504801363,5.786889755,7.841330235,5.156650685,5.411944154,BRCA
7.06272487,7.652183735,6.982141177,5.49723380833,6.0972822555,10.28510773,6.176079003,7.2548069665,5.714390638,10.4353997,10.93386418,5.929164965,6.65947457433,8.783359349,11.47374394,8.982538116,5.549831826,9.854946719,8.1510779665,9.768108396,7.135609576,8.721869154,6.193580184,7.300583933,8.259791657,8.288302177,4.790135144,5.070616072,7.6455704,8.641727659,6.101508918,7.038305237,10.42901989,6.29655434,7.95691498,5.321757891,6.3105461925,9.217703977,7.531468856,10.26509376,7.144211339,7.624468551,4.997530935,8.563578707,9.922525358,7.661780101,12.95196407,9.224514925,7.344742242,5.82461995167,8.00920972233,6.61058611,7.787871755,5.681394252,7.846651776,5.541027867,5.672857555,BRCA
7.4150875045,8.193452823,6.740594111,5.39187538033,6.0356141115,10.77710346,5.559347452,7.2102750205,6.571074265,10.00680332,10.66951428,5.69762089533,6.967127772,8.750104935,11.68597092,8.544366686,5.556131441,10.07805442,8.3477047585,10.0085810415,7.110407943,9.036222474,6.019596982,6.918538669,8.125130748,8.774738578,5.262669223,5.353156751,8.275287778,8.719338441,5.379907907,7.17596625067,10.16124563,6.374870491,8.341164221,5.532793245,6.1597871345,9.181805189,7.8558007155,10.00575124,7.5523349435,7.108292156,4.714811949,8.939638805,9.905613067,7.935107761,13.185500905,9.557291911,7.273192116,5.58184248867,7.90388439567,6.167423791,7.675747359,5.69340337233,7.448118629,5.246228736,5.734310791,BRCA
7.356304207,8.152476418,7.393628831,5.22393387367,5.0579964415,10.67450813,6.427778475,8.1208793425,6.618095924,10.83188538,11.87062298,5.43568630633,6.87637514467,9.354762404,12.19466615,8.717591714,6.565182543,10.04563037,8.041487954,9.3665018675,6.396866433,10.21866952,6.445516183,7.159924617,9.341525008,7.938228627,5.255700175,5.027033758,7.498233163,8.95253824,5.039808741,7.30158839,10.8955187,6.360983667,8.136146677,5.255700175,7.305777696,9.168415848,7.6793168875,8.105084975,7.256743793,8.201463713,5.301415026,8.611542308,9.850777208,7.399942501,11.1259818395,8.22564262,7.915522581,6.157436291,8.31313759733,8.255407641,7.818200484,5.57400043567,8.767266735,4.830371028,4.817893448,BRCA
