ID	5436	5437	29796	5435	4698	4697	10891	5438	5439	6874	4899	10540	90993	374291	1387	10488	5440	539	7350	8218	341947	7802	5441	1329	1327	3092	1385	161	163	51164	10476	6875	160	4696	4694	54539	27019	317	7416	7417	7419	27089	513	25981	27113	627	518	517	84699	516	515	514	9377	2776	146754	6667	440567	292	498	291	522	23186	54205	7052	6389	1639	5431	83544	5430	56901	5433	5432	10126	83447	842	5330	1351	2915	841	1350	23236	5331	5332	64446	55081	148327	2911	5481	6392	6390	6391	7019	9001	1349	1346	1347	1345	246721	506	2902	1340	2904	6647	509	6648	581	170712	836	5978	7381	548644	1339	9586	1337	7388	7386	7385	7384	4709	25942	4707	4708	387332	1742	4705	3708	2033	4706	4704	4701	4702	10975	55567	4731	125965	84701	2876	6908	126328	1175	1173	64764	4728	4716	4717	4718	4729	4719	4724	4712	4723	4713	4726	4714	51079	4725	4720	5468	4722	4710	7157	4711	1537	55967	1211	1212	1213	3065	3066	9519	DependentVariable
Instance1	11.06244102	10.33896506	9.285060279	12.07353083	5.162704759	12.83066776	8.588209721	11.03306523	7.484019523	9.687087433	6.073096596	12.38876812	5.599623716	11.74966846	9.174412855	6.490735075	6.365977347	12.77666852	5.857677033	6.538701534	5.676529235	10.01781098	9.950818724	13.16637029	14.49088818	9.018965929	10.707890538	8.768731126	10.066436801	8.549265941	12.87397544	5.911039136	6.55015525567	12.47123454	13.94018008	12.23392978	5.708194997	7.460673902	11.50749997	5.536217098	12.60734656	13.32090986	10.3211821975	7.92292794	5.495864018	5.57087387329	7.6455704	9.04743022933	4.993687096	9.0890942835	11.1889300945	14.53323483	12.41833894	9.668318219	6.639670365	10.08912308	12.18834321	12.88542666	13.983564915	11.25663286	12.1297958413	4.967873236	8.464342681	7.23586225133	11.154907255	8.597857218	9.502643438	7.2697056995	11.4871292	10.03662391	9.588630847	9.734545643	10.49812646	6.372956993	7.924560768	7.476788978	13.20290364	5.631985502	5.6639776582	14.26291555	6.8772890085	5.876585242	6.9141724395	7.00045394	8.823033698	6.869350546	5.2209212	5.922518679	9.760229732	12.2142175	10.3568056905	10.34704028	5.583514614	10.45921159	12.63704035	13.32746778	13.34981755	5.9692625635	14.10537413	6.288309337	12.84571551	5.765475903	13.18229429	11.685966525	10.0686847377	7.63009585267	4.393448036	7.931813168	6.636411191	8.005113529	9.296423637	4.532839823	6.7355365388	11.73774813	10.047759677	13.10298289	9.140447083	10.82290958	11.50437774	11.13168997	6.915404749	12.52524557	6.499212576	8.85288926	9.172372188	10.99802289	9.886672502	11.31449844	10.97053395	10.53560858	12.31128435	7.747456426	5.603041174	6.698858381	5.712322815	8.465138966	9.7740910645	9.808393548	12.30758799	12.243005895	11.2613104	12.47296881	12.01315176	11.17866503	9.853185215	6.473832056	11.81116605	7.519559841	12.11865571	10.868720825	11.79340834	12.68048706	5.558582385	13.40746897	11.92269971	13.26439572	7.237929634	8.93507003425	11.90894245	4.6430482585	8.333402628	12.73839215	12.14165544	11.93317805	9.38372377367	8.8823458495	6.414182583	11.78440594	10.03057097	9.636294324	Control
Instance2	11.20928598	11.03103278	8.72671111967	12.14356347	4.752897783	13.13613647	7.63955981	11.31379869	6.750074255	9.75485875	5.86084685367	12.50573969	5.478414715	11.92604216	9.719195242	6.524350224	6.504704302	12.73729283	5.424931532	6.4061365835	5.282820861	10.52031448	8.536044277	13.08801473	14.39776555	8.772810338	11.4528809893	8.850844048	9.799591711	8.806639133	12.640765835	5.99820185	6.33747983233	12.01315176	13.57945564	12.17902899	5.585121225	7.8219347	11.34542758	4.759304314	12.48048484	13.12983363	10.4687279095	8.69846257	4.970176368	5.53551326157	6.42341482	8.62615923033	5.219566658	8.966919649	10.7533367175	14.38765928	12.38307791	8.930930318	6.720419132	10.32795428	12.44389288	12.91025583	13.633194415	11.10593342	11.5972909247	5.023156917	8.779925425	6.722254025	10.560368665	8.514938605	9.076489033	7.236804305	11.94573106	9.080831598	9.975440003	9.498501844	10.65474591	5.424931532	7.7506065195	7.453231788	13.03363813	4.856999696	5.8528914586	14.08054111	6.8906417385	6.036839159	7.100683958	6.890267697	9.39316579	7.470742495	5.277995204	5.757461647	9.655696684	12.08367055	9.82763426	9.827970273	5.87064428533	10.20351353	11.41213066	13.21419392	13.29472201	5.6230671195	14.03142469	6.079541724	12.35583566	5.287261033	13.0689563	11.31086287	9.162561416	7.28221449733	4.27633458	8.1988449165	6.720419132	7.6557243485	8.686203838	5.250024776	6.2571731356	11.75034492	9.828224401	12.81938184	8.916537197	11.09023172	11.290161035	11.40803792	6.241654902	12.01512763	6.149854428	8.71258815	8.807499938	10.75503384	10.41990782	11.35464901	11.25078414	10.95861817	12.26689494	7.201293545	5.195063332	6.7583558515	5.9607216135	8.072268123	9.0955924715	10.0579109	12.40591135	12.07866152	10.94792585	12.30206775	11.966264	11.24502395	9.841761329	5.34066129	11.66377168	7.56639873	12.11321645	10.446391725	12.16189092	12.3953307	5.376786337	13.37889296	11.97597342	13.09148337	6.541797943	7.4485840305	12.23093318	5.571452547	8.508984299	11.95778233	12.45867582	11.30927755	9.53175688367	8.8609266685	6.386384717	11.91473092	10.32139858	9.793587511	BRCA
Instance3	11.27344029	11.02625388	9.110259363	12.38193096	5.019269629	13.04989878	7.130779359	11.43055462	6.90941648	10.16084871	5.85232834633	12.74918966	5.011016147	11.91738897	9.441990946	6.786534696	6.401780305	12.87894279	5.519330581	6.0362348345	5.407702206	10.57487757	8.618450775	13.25798962	14.46406102	8.531830892	10.8440250817	8.769293322	10.195515158	8.746741981	12.85481221	5.458620899	6.42725820467	12.36194933	13.73047547	12.69740967	5.418452458	7.4969355985	11.86752597	5.332718001	12.52245777	13.29995283	10.9218766735	8.396445439	5.96272903	5.59013933829	7.243747912	9.142056952	4.571466258	9.426876389	11.2753944315	14.35403309	12.60350703	9.213384421	7.418318837	10.30951646	12.47906411	13.44200721	14.029586485	11.037256945	11.6402777847	4.971786376	8.42928237	6.53873874367	10.883063585	8.46276230733	9.480992671	6.804418024	11.65775177	7.44226163	9.936402792	9.55547611	11.03377419	5.636777762	8.1061247785	7.462177348	13.21631242	5.93905684	5.7897319854	14.12961268	6.771545835	5.98687237	6.8982166245	6.255647662	9.090271984	8.672903619	4.95444207	5.739651027	9.385178158	12.2091488	10.11292087	10.74220229	5.92862217433	10.1371324	10.77472553	13.40015501	13.19114487	5.4432550745	14.11030021	6.23418041267	12.73346456	5.469732364	12.92133986	11.717807085	9.25043909033	7.63291516533	5.236886004	8.03923302	6.403868968	7.555905996	8.39528898	4.95444207	6.4740992638	11.90502978	10.2591473	13.04549694	9.184070187	11.21588197	11.365204705	11.75625619	6.391935766	12.4670082	6.18913825	8.943878208	9.2501880275	11.137683	9.740911174	10.98733883	11.20858205	10.80248428	12.35836419	7.509005213	5.321216715	6.794213641	5.53846836	6.360369215	9.7320719145	10.09283678	12.44601199	12.3965886	11.162174555	12.38767549	11.88820491	11.31755975	10.01421619	5.730783436	11.77876926	7.64800001	12.10196099	10.754477035	12.20870084	12.59087361	5.511128997	13.34055118	11.85634588	13.14975193	6.970252957	6.11098909	12.12850358	5.0795625235	9.660905593	12.53699151	12.49390804	11.44400817	9.71986458233	8.8352614895	6.314475052	12.53830178	10.48357425	9.605924446	BRCA
Instance4	11.08706186	11.73846187	9.04317350067	12.34948589	4.645326303	13.21631242	8.913428843	11.62261253	7.827852559	9.991097026	5.813549867	12.65578567	5.307438771	12.27401999	9.0089772035	6.976424143	6.648325671	12.40979539	4.989038216	5.5664947465	5.082373945	10.42959272	8.674016666	13.11754819	14.81202536	7.42067845	11.337274206	8.891161787	9.818157181	9.879269684	12.720596415	5.540408023	6.79699623533	12.20235811	13.64744159	12.82483353	5.584068992	7.949551686	11.32280009	5.171138007	12.80095353	13.08056861	11.059274278	9.109002091	6.421312202	5.72933968586	6.985560555	8.338180901	5.249456007	9.5876830275	9.8478629965	14.1577113	13.00646289	7.435526765	7.582877963	9.80247643	13.04201932	13.03973478	13.77472078	10.099114738	11.2059051243	5.377480603	8.584211958	6.649477938	10.4176076465	9.06217105167	8.607368346	7.2225191175	11.94385185	7.894546664	9.42569906	9.5760667495	11.12295109	6.340211188	7.389583129	7.601141445	13.41920247	5.763551833	5.6257131728	14.21563464	7.226006717	6.1476177	7.2768077175	7.158562039	9.525335383	8.826152109	4.707928514	5.495216821	9.478800518	11.84868564	10.43563763	10.5927189	5.93905547967	10.41142654	11.47047854	13.11936595	13.7606441	5.5210002265	14.31938813	6.45691638667	12.4375493	4.645326303	13.10574654	11.128273753	8.527925954	7.33493823133	4.938534277	8.049352819	6.152189124	7.6266591185	8.006341684	5.088111112	5.9052108054	12.10791023	10.1840151705	12.71111204	9.177899811	11.42258795	11.4332353	11.27981094	5.937586419	12.38876812	6.421312202	8.818774784	9.26298826	10.00164081	9.510601559	11.53999494	11.44205205	11.44094715	12.45835798	7.408841599	5.574564199	6.2328353235	6.1389764825	7.021399564	9.3939382355	9.728779829	12.53119874	12.07110544	11.27700269	11.98277091	12.2754728	11.86027624	9.812386363	6.427443278	11.97837451	7.632470217	12.07584355	10.377605685	12.2610269	12.83735302	5.754627826	13.66590217	12.32890637	12.98945487	6.629251419	7.46197597825	12.71973005	5.6883117935	8.338826757	12.08543106	12.95175557	10.90509007	9.798891922	8.6118201585	6.015142517	12.34480084	10.86238187	9.757740483	Control
Instance5	11.3442156	10.79386361	9.10905419467	12.13760287	5.406342144	13.00320258	7.334164045	11.5269639	6.693630261	9.595509779	6.15887647533	12.75418295	5.831124321	11.51317502	9.6688997565	6.189286535	6.908516092	12.92639149	5.155031965	6.1128985555	5.824138541	9.196639699	7.919118257	13.31043176	14.80269307	8.84840474	11.0490871027	8.282904386	9.7827240025	9.445372435	12.71776517	5.931866956	7.262440087	12.09712198	13.57024711	12.62645517	5.455665247	7.4088003525	11.94385185	5.228252321	12.19058871	13.10298289	11.082240056	7.505377142	6.09909068	5.58940895771	6.954606736	8.93725613167	5.119575355	9.1200590525	11.2912167495	14.35403309	12.41967063	9.924501194	6.552558153	10.75902287	12.67483341	13.08977243	13.85275845	10.80982341	11.4772791987	5.429625378	8.435838088	6.370569151	10.730971655	8.44956167533	9.566592153	7.0619074375	11.82274022	8.467484429	9.787507202	9.5036457565	10.68460862	5.78869305	7.637528126	6.773076963	13.14975193	4.850263431	5.7767472574	14.17756905	6.848015995	5.887775801	6.6548276045	7.377863663	8.742226161	8.057424717	4.948613986	5.7045875655	10.07437602	12.12695617	9.776279834	10.16084871	6.01658182333	10.48635768	11.35464901	13.19781415	13.03363813	6.120651217	13.84737503	6.003456948	12.41617348	5.518229233	13.22219118	11.91258345	9.436329922	6.91556020333	5.057679059	8.040914571	6.152036976	7.9209228735	9.707877238	4.854508448	5.8986169228	12.04429858	10.272590527	13.01183005	9.920282552	11.28988649	11.14646843	11.47254884	5.658790765	12.51631937	6.513771507	8.419687541	9.7073308025	10.864964	10.27748534	11.46565582	11.56274102	10.95259222	12.25622352	7.342610577	5.025484272	7.3627640425	5.416685269	6.730915444	8.8306549555	9.633676921	12.36089516	12.28154315	11.397832345	12.49559531	11.81753744	11.75296609	9.793587511	5.892154959	11.77465953	8.042591161	12.09766027	10.454074535	11.86184501	12.55220564	5.846249617	13.27043919	11.99074406	13.1577646	6.747726834	7.63750692775	12.30321003	5.2010194865	9.701150974	12.36451643	12.65135565	11.2564654	9.756818775	8.599359637	6.41397111	12.03215778	10.84509426	9.347389459	BRCA
Instance6	10.31037169	9.875964751	7.75971465667	10.92233559	5.011016147	12.28769659	7.057101267	9.599160216	6.361510132	9.783674007	6.00940367367	12.73133712	5.294814856	10.63715491	9.509274839	6.499332184	5.738505243	12.10567621	6.097511381	6.2551336345	5.080669653	10.31037169	7.686957644	11.92269971	14.33991264	9.631859639	10.8002004453	8.762399584	9.9980316435	9.202332696	11.653660515	6.364489812	6.667704523	10.25848981	12.00076422	11.00228078	5.37052286	7.755466278	12.09904539	4.758105247	12.61421528	11.82192354	10.1505943325	7.966824273	5.594855484	5.53348519071	6.750811228	8.29081277467	4.44414752	8.3656568455	11.363759995	13.2409799	11.80723024	10.54993411	6.389657687	9.923045577	11.51317502	12.96853095	14.31302729	11.26759678	10.774702254	5.040904755	9.008765532	7.24991798067	11.431973905	8.26934174067	10.07813116	7.401138398	11.63953303	6.882768745	10.20626383	9.9366689445	10.09852599	5.628052686	8.5459358775	7.658927519	11.91354778	5.79064906	6.1557894346	12.88542666	6.727722821	5.94872421	6.9752829565	7.752549787	9.205995484	7.892240927	5.186075849	6.2628525045	10.37262599	11.61592857	9.6268401555	10.43366919	5.62272611867	9.108283416	9.628928997	12.06924173	12.35583566	5.6043359195	14.52934516	6.12810835567	11.47712595	4.569953748	12.40728377	11.73231746	9.916006976	6.71227636133	5.294814856	8.276164252	7.279938139	7.080451259	8.854277104	4.686379597	6.1394132438	10.92031584	9.1399697385	13.0474759	9.505246433	11.21588197	9.679239065	11.3382407	5.76368461	10.62174996	6.242417322	7.431102924	9.4854659265	11.45443311	9.934575887	10.60376104	11.2089234	9.298074671	11.43055462	6.956176112	5.460260315	7.2728509035	5.3623194655	6.228631729	9.474784696	9.121838552	11.02068851	11.928151635	11.12104221	12.42106423	10.81892586	10.21278244	8.829152778	6.225357483	11.09488611	7.801871815	10.88635983	9.1345567295	12.14165544	11.27294773	5.230079295	12.75033439	10.67206752	11.45329393	6.802099894	7.81438962725	11.69911488	5.26565597	8.868576523	12.02547364	12.06323168	9.818031326	9.413046261	8.8915464885	7.03100122	12.38876812	10.68266132	8.92645992	BRCA
Instance7	10.67974863	11.62683849	8.69641745333	12.15346979	5.273339877	13.58212966	7.629176499	11.33246195	6.933398915	9.802294663	5.95462698233	12.68628938	5.832707292	12.18670552	9.006275549	6.998198677	6.973327498	12.52393564	4.828595108	6.0576423685	5.003839723	10.30739469	8.661565351	12.63422915	14.88287635	6.152898934	11.1354255073	8.058737407	9.5811370385	10.45779924	12.20205989	6.512547399	6.39423566067	12.13262834	12.86051578	11.82848969	5.865430938	7.5815822955	10.80763287	5.477281673	12.61421528	13.02719506	10.690890371	9.077203687	6.464509503	6.06217418443	6.833336437	8.12664691067	5.209854193	9.5476322395	9.697606209	14.24390588	12.56946885	7.39744174	8.439125593	10.3743606	13.16228672	11.88017861	12.945584275	8.896508464	10.1261326663	5.250782787	6.998198677	6.05806781667	9.616722269	8.923451807	7.728874776	8.498595972	11.94707994	7.960568361	8.931979298	9.310331427	10.53048708	6.310935931	6.9179834015	6.111350232	12.78522262	5.66903474	5.645039366	13.77286407	7.4861886795	5.48205062	6.945356743	7.446217194	10.0042911	7.151831235	5.009001383	6.3463864165	9.020376578	11.15682591	10.1547483045	10.20337282	5.74281387533	9.950483405	11.35550818	12.67483341	13.19976669	5.306370149	14.07822256	6.32230220733	11.96210624	5.188253784	12.74140174	10.84558985	9.28549456133	7.38616007233	4.948613986	8.3070644095	7.484019523	7.0333324975	8.146264608	5.213941395	6.2350466806	11.34599024	10.1715746905	12.35836419	8.334218666	10.58354379	10.864450265	10.89823124	5.532793245	11.71243039	6.518854253	9.772562477	9.214595809	9.557684409	10.17277787	12.12389031	11.6964048	11.23283777	12.2610269	6.773076963	5.477281673	6.080205989	5.72173469	6.417182159	9.592628378	9.568545732	11.93616504	12.367794435	11.202937405	12.43390104	12.64987931	11.96427598	10.07411507	5.964751666	11.80723024	7.643587688	11.37897501	9.2419689165	11.24026381	12.29564706	4.85650179	13.80581744	12.31403378	12.96626215	6.893972281	6.58294122425	12.63275562	5.159732007	8.315445233	11.2910039	12.63069834	9.838077671	9.730725188	8.9956657065	5.952340119	12.20235811	10.79412363	9.93000957	BRCA
Instance8	11.18055585	11.02111204	9.416761553	12.42339047	4.93252334	13.04382794	7.776434883	11.33541843	5.975453214	10.18512356	6.08578098533	12.7232493	5.120093989	12.01512763	8.7304792815	6.418279038	7.098982487	12.88385376	5.413637447	5.454934456	5.376959934	10.21099428	8.961436038	13.46969908	14.67256817	9.072461663	10.258386433	8.695994791	9.7220428385	8.758548971	12.789315205	5.265109838	6.734569732	12.42766909	13.89601165	12.53699151	5.796890531	7.645327129	11.66916423	5.777032522	12.59315889	13.37355718	10.5801794285	7.840024324	5.069327579	5.68526443014	7.293956968	9.008053269	5.520745364	9.1446292285	11.45045999	14.37721665	12.3915122	9.665460782	7.189209615	10.1003079	12.41257918	13.11037161	13.864364595	11.20927755	12.080021226	5.163308771	8.819732939	6.14952986367	11.06002129	8.218618965	9.579754867	6.994930732	11.36417449	9.691682951	9.659501442	9.9425822725	10.94581345	6.147312423	8.3320404855	6.898937271	13.43573605	4.93252334	6.1264922834	14.39776555	6.719520862	6.202570157	6.5861642735	7.158864945	8.800350799	7.757025122	5.286521953	6.6173046355	9.999683363	12.40276968	10.123027836	10.50350803	5.946183401	10.61564829	11.77876926	13.51553049	13.36098494	6.2395210165	14.12961268	6.325284749	12.98372673	5.185481295	13.16916718	11.733869245	9.18973716167	7.43240197667	4.649642211	8.3666695385	6.447831766	7.8770741765	10.24459905	5.069327579	6.8237722894	11.80723024	10.48781148	13.00956452	9.041851538	10.73861188	11.646882	11.23482808	6.742953157	12.5801856	6.292694913	8.983991943	9.662430478	10.66388964	9.744439113	11.26946293	10.86690047	10.67427198	12.54269462	7.422655866	4.958159726	7.021810128	5.133989524	8.228615647	9.554096283	10.09936791	12.69546762	12.456368675	11.388759195	11.94573106	11.80267601	10.95861817	10.07904508	6.350634813	11.5225547	7.336464439	12.30206775	11.03260789	11.68503795	12.6125864	4.661088802	13.51771248	11.7987959	13.59822064	6.112601751	7.6793740555	12.06834846	5.2096583685	8.92056956	12.93429355	12.09587508	12.00076422	9.89617905533	8.823776494	6.394296014	12.36089516	10.51975691	9.558607795	Control
Instance9	11.62550351	11.34089896	8.81700115467	12.19349773	5.117810604	13.11037161	8.132681099	11.31701417	6.260971855	9.845200356	6.25508427333	12.7584086	5.430796457	11.64626856	9.1075112315	7.109990256	6.517673816	12.93836212	4.934529769	5.9226264655	5.326799101	9.664350002	8.771812245	13.37610779	14.81202536	9.028286744	10.6759547673	8.773379189	10.274861495	9.33928279	12.679139745	6.522546714	6.84260002933	11.86370244	13.47298527	12.71834242	5.409145868	7.8288732835	12.07584355	5.777032522	12.67203307	13.05207472	11.047339227	7.531403149	5.69321599	5.610665437	7.128461284	9.026888465	5.048553625	9.383435194	11.694903535	13.85629375	12.77884208	9.303998235	7.143692193	10.31961599	12.63536109	13.62077142	14.25910679	10.857770605	11.7450460007	4.980952113	8.738583034	6.64576464	11.04452459	8.541001567	9.777995431	6.796657476	11.48468963	8.024060772	9.969027107	9.5458512545	10.65416187	5.123512303	7.7930385845	7.321975714	13.23175973	5.596496342	5.8838277246	13.99263349	6.995146243	5.352274105	7.024481502	7.393628831	8.684530469	9.07478446	5.438135838	6.146307635	10.32819838	12.33572539	10.0813852025	10.93189375	5.75822301767	10.68230579	10.8264931	13.21419392	13.25344278	6.579894518	14.47325803	6.57114183333	12.65578567	5.511603435	13.41290062	12.0666688	10.4409552987	7.18054352333	4.772164642	8.288078818	6.634452146	8.241908736	9.667999034	5.041342928	6.1964141492	11.88448737	10.3686758525	13.14975193	10.10111594	11.42903544	11.43046727	11.18114933	5.577437325	12.47906411	6.501722262	8.939638805	10.1084788385	10.78521972	9.125801619	11.45792732	11.63413504	10.70754056	12.48048484	7.337356807	5.372961888	7.4207540845	5.6564835585	6.607778312	9.6248298825	10.068557	12.3377697	12.5301635	11.31699387	12.16730219	11.99463462	11.53391627	9.694384497	6.346430072	11.84647188	7.647658312	12.20536419	10.485047375	12.46365343	12.43809276	5.338434442	13.29995283	12.21264541	13.34981755	7.089426976	7.19239552375	12.45867582	5.311489257	9.680166591	12.44819383	12.6014308	11.37964115	10.0363647903	9.3589978265	6.61574411	12.41104094	11.06078055	9.564340594	BRCA
