ID	5019	56898	622	64064	3158	3155	3157	39	38	DependentVariable
Instance1	9.350597316	5.264922245	5.827880624	7.130367529	10.79412363	8.814022522	10.69826214	7.4409698455	12.56790862	Control
Instance2	8.151373203	5.652207716	6.136042955	6.559878457	9.552203712	8.919117419	11.01352875	7.4912144285	11.5155078	BRCA
Instance3	8.598444418	5.760494586	6.60006196167	7.338293201	9.624613223	8.773107158	10.85568242	7.952710478	11.2456925	BRCA
Instance4	8.063854951	5.68566776	6.62498816267	7.373955101	6.784638526	9.092513451	11.07134187	7.155509218	10.95576997	Control
Instance5	8.84381204	5.527485802	6.11935666033	6.796367788	7.066899469	9.223652493	11.31960737	7.6718899015	11.70867451	BRCA
Instance6	9.347389459	6.287532897	6.02265436267	6.341812891	11.42163372	8.111397999	11.22269547	7.6679207005	11.82101269	BRCA
Instance7	6.279290785	5.129706745	5.625126696	8.529080209	8.128885094	9.714864166	11.89182747	6.883110591	9.665780528	BRCA
Instance8	9.102153617	6.040898593	6.12641187367	7.30417133	10.1173058	8.933566092	10.29905948	7.485282547	12.03524768	Control
Instance9	9.271183522	5.872096916	6.58360932367	7.304787373	10.9447818	8.749183209	11.03059147	7.811400851	11.89363345	BRCA
Instance10	9.06822146	5.096358059	5.986385383	6.846058	10.99053322	9.263739335	11.17659722	7.4221075335	12.05089371	BRCA
Instance11	9.212168732	5.424427713	6.182404817	7.084917648	9.112401142	9.384881469	10.9364578	7.1883466315	12.21001994	BRCA
Instance12	9.089226098	6.162699096	6.09015213767	6.926862656	14.01689273	9.029729718	11.81615379	8.216740629	12.14617574	Control
Instance13	9.496140303	5.914690831	6.20509816733	7.143692193	10.09739389	8.988642886	10.56172258	7.463376154	12.66642048	Control
Instance14	8.218395073	5.317422789	6.30917175833	7.070392347	12.5506675	8.427963455	10.49565048	7.179789303	11.55629063	BRCA
Instance15	8.680193463	5.275203811	6.53290058367	7.678056275	10.40733977	8.62826428	11.52882293	7.4573617275	11.6604752	BRCA
Instance16	8.278683064	5.056595719	6.57581568833	7.309092323	12.72067933	8.54156239	10.83188538	7.8301635795	11.70232867	BRCA
Instance17	7.81672949	5.307438771	6.822992001	7.062966591	13.03513077	8.871474925	10.63612184	7.884182657	11.43055462	BRCA
Instance18	8.691945103	5.317422789	6.418684891	8.082789228	12.62053951	8.682653285	10.91513826	7.5834057285	11.90810746	BRCA
Instance19	8.242246557	5.517599514	6.85000011533	6.912743039	13.75148289	8.718910517	10.44466839	7.686434417	11.70381504	BRCA
Instance20	7.638474153	5.002940155	5.872853336	7.862639101	6.966133735	8.842940443	11.47029296	7.519361883	11.43506351	BRCA
