@relation thedata

@attribute 1407 real
@attribute 1408 real
@attribute 1453 real
@attribute 1454 real
@attribute 23291 real
@attribute 26224 real
@attribute 406 real
@attribute 4862 real
@attribute 5187 real
@attribute 6095 real
@attribute 6096 real
@attribute 6097 real
@attribute 6500 real
@attribute 79365 real
@attribute 8454 real
@attribute 8553 real
@attribute 8863 real
@attribute 8864 real
@attribute 8945 real
@attribute 9572 real
@attribute 9575 real
@attribute 9978 real
@attribute DependentVariable {BRCA,Control}

@data
8.450019352,10.44848316,9.5726450965,9.99675948967,7.85186237925,6.7396064365,6.99660363,7.181378708,7.346250267,5.990110966,5.760494586,6.650023174,8.3326087685,9.388706774,8.851515697,13.57316849,10.30642947,8.2679798295,6.7640108625,6.076287179,8.010333857,10.96486087,Control
8.6672979865,10.17588668,9.7658327395,10.121046267,7.7012832345,6.74232787,7.7442076245,7.371648429,7.029069425,6.242205114,5.663779561,7.34201306,8.2971822775,9.38991153,9.109152314,12.93429355,9.126240571,8.461695438,6.8141713125,5.219566658,7.81250003,10.89468537,BRCA
8.933623323,9.395331225,9.921162789,9.99088858467,7.78868036775,6.6222917205,7.5277324135,8.064030165,7.976365247,6.19508925433,5.395243853,7.572289658,8.6127798505,10.38874414,8.792189283,12.87187546,8.989622364,8.0012290265,6.8509701385,5.69419158,7.628593402,11.00293473,BRCA
8.1385040955,10.37012098,9.766847145,10.1361144867,7.4104157105,6.8363976345,7.357159378,7.533760189,7.901230643,6.07148540017,5.312711681,7.43351943475,8.522296209,10.66549828,9.609927196,13.06629278,9.309636147,8.480248825,6.6247603795,6.327333135,8.670710349,11.11718547,Control
8.8689281375,10.15313434,9.519034593,10.062116718,7.7034571775,6.6704595835,6.9935778795,8.275287778,7.600955677,6.16760777217,5.94146509,7.782220892,8.478964386,8.828803814,9.330659861,12.59868303,9.565350184,8.2451170795,6.936615278,6.354827336,7.720998547,11.46239505,BRCA
10.63721069,10.48357425,10.62802831,9.944659956,7.82878580175,7.1426956,7.6298976325,7.439916311,7.07087531,6.19910476,5.460260315,7.1953412475,8.648627771,9.35227583,9.684319572,14.25942553,9.941411215,8.6459657155,6.691972956,5.738505243,7.169627227,10.11198692,BRCA
8.1897380245,10.16104719,9.8079983875,10.2499751947,7.5817404885,5.5375393875,6.6267586865,7.203154957,8.198753346,6.2488007225,6.464509503,6.70034773725,8.47178547,10.73828676,8.84970309,12.8538437,8.587403553,8.627720044,6.403455599,6.276222714,8.827502388,11.10530635,BRCA
9.646037694,9.492194256,10.017162089,9.48759794033,7.91805861725,6.5572461615,8.381127819,7.949915873,7.627900667,5.901579662,5.600664669,7.19739770375,8.7601337405,9.084662998,8.496295686,13.26600764,8.389718581,8.397190516,6.8512917035,5.487205952,8.066090704,11.15845524,Control
8.443004115,9.57137871,10.1947464435,10.1070979907,7.159765952,6.789777128,6.7375221775,8.258143321,7.579544346,5.97209597217,4.685539265,7.759051077,8.403286026,9.57137871,9.363686411,13.29267684,9.354900115,8.364790806,6.6180162235,5.747394952,7.43223104,11.16113206,BRCA
8.613028306,10.43397165,9.633999665,10.0974339573,7.71503952475,6.540634886,7.208109892,7.825374032,6.286054636,5.707684376,4.948380372,7.564323498,8.7247164775,10.24684186,9.078305028,12.72067933,9.382440909,8.06945516,6.6715821615,5.431298057,8.192910606,11.1379023,BRCA
8.3511134785,10.52153201,9.698028099,9.68199218,7.33887043175,6.905780341,7.3456233695,8.22382208,7.346294597,5.48342213217,5.167429435,7.0827808225,8.5155267275,8.782311189,9.395936323,12.35200901,9.771134994,8.2501557265,6.3808690505,5.954668163,7.277568994,11.01901053,BRCA
8.787684709,9.821933835,9.833285308,9.742582051,7.81356074025,6.6719627645,7.3530641455,7.086670003,7.364312244,5.5958449285,5.889358697,6.96820136625,8.653065744,9.983528472,9.151207569,12.78039731,9.966830265,8.3634695015,6.557225406,5.297201735,7.789307238,11.44340995,Control
9.169009414,10.19263222,9.895151964,9.73822734833,7.63144377075,6.573272368,8.175084436,8.105962347,7.355926132,5.95780596917,5.82324701,6.70688271825,8.538210579,9.187006283,9.271043421,13.11037161,9.02385907,7.8724325645,6.93128269,5.368952732,8.564569778,10.8843253,Control
8.50526024,10.25654518,10.342622705,10.0282831797,7.8862143455,5.843247398,7.9209316525,7.690279365,8.703991036,5.67515695,5.497142287,7.1750280135,8.7809175425,9.354624679,9.785984134,13.98232431,8.876134064,7.8518244865,6.967238401,5.802329755,7.452119981,9.547965054,BRCA
8.1697919305,10.19163332,9.7321726875,9.70681769467,7.764354966,5.8398671305,7.325992951,8.6947245,7.583047264,6.006850804,5.738910511,7.18898559725,8.470445127,9.561078412,9.682152382,13.12663112,10.44381412,7.871726471,6.908983272,5.673988298,7.541621554,8.9294146,BRCA
7.961234797,9.827267719,9.8506343605,9.98868459367,7.65979869575,6.1177503625,7.5649213455,8.133631753,7.215632796,5.94536432,5.21345543,7.24143446675,8.661565791,10.33713157,9.669098149,12.96206732,9.809314402,7.4936641935,7.011914339,5.811349805,7.370450116,9.70200863,BRCA
8.070342374,9.91267648,10.44557702,10.0540961177,7.75610253775,5.72080166,7.66450675,8.168485502,8.054280235,5.726299493,5.612508238,7.56224302625,8.8643007825,9.930530795,9.695411499,14.05593823,9.925235871,8.1076043525,7.212498348,5.805041697,7.275335652,9.439930137,BRCA
7.9878203885,9.999936995,9.9351132785,9.91231828033,7.70664773925,5.9133078145,7.444375028,7.757025122,7.369119913,5.737277729,5.090018442,7.20789762525,8.5207602765,9.580042347,9.77763387,13.23377623,9.254793094,7.758566865,6.794849191,5.325990094,7.121847211,10.07000053,BRCA
8.14243457,9.812538786,10.1797675,9.96881107433,7.63347774075,5.7210654765,7.4090208675,7.962695235,7.71080837,5.6954982425,5.345015965,7.4092271545,8.6142271055,9.450129265,9.547357825,13.09870741,9.811543731,7.5683117705,7.0478061705,5.893611729,6.646238725,9.702554146,BRCA
8.031235645,10.29144157,10.513332762,9.65971951733,8.0985882585,5.1435788015,7.944443007,7.706221655,7.128925197,5.85467894,4.601155548,7.7814659495,8.737638612,10.27064023,10.54330281,13.33560463,10.83520192,7.7316111325,7.585967543,5.377654117,8.997123808,7.250253703,BRCA
