ID	6559	6558	6557	1317	6556	64116	23516	54716	10991	283652	23657	204962	26266	8671	57030	23446	155184	6565	126969	6566	284111	206358	80736	6563	6564	6561	6560	84679	6549	115019	6546	29986	6548	29988	6547	5172	9058	4891	9056	9057	9152	10479	1811	6553	10723	29985	23315	6550	57153	117247	153201	81031	64924	55117	23539	9194	84889	83697	7922	11136	51296	6582	23428	57419	25800	6005	6568	348932	6569	30061	81539	25769	9990	124935	54407	114134	9187	8170	6570	66035	6571	123041	55676	6574	6575	1836	11254	6518	6519	84102	56301	6517	6514	6515	6512	283375	6513	65010	6522	6521	55089	6520	64849	9498	57282	8501	9497	60482	57835	121260	115584	6509	389015	6505	11182	7780	6506	142680	27173	7781	6507	160728	6508	10861	6511	140679	6510	7779	57127	56606	285195	154091	246213	345274	6536	6534	6538	6539	6540	9123	6543	6542	6541	57468	80024	340024	10568	8140	92745	115111	200010	26503	146802	6523	6524	169026	6526	148867	6528	6529	55244	57084	254428	55630	6531	6530	6533	51458	57181	DependentVariable
Instance1	4.835685705	8.452766178	4.899189228	9.827049342	5.5377130695	7.945380115	9.237718535	5.62576092033	5.836309985	4.801431976	5.468103682	5.06588596	5.213358218	5.6204611975	7.232999148	11.21894615	4.972246049	6.086142197	8.637622132	5.431465218	5.68566776	6.59171354	9.37475958533	6.529395814	4.797027644	5.0986648325	9.114152992	6.411176756	6.2950853	5.21611769	5.57418573	5.51286784	11.49398064	10.62563148	5.54676977133	5.757697518	5.955075184	11.37306376	9.470273049	7.9841253975	5.193979903	6.545895082	6.507244111	5.922204539	5.468103682	8.45713426467	7.78527447	5.105815554	11.90810746	7.457424231	5.135464327	8.294360192	7.42359036275	5.27337129767	5.468103682	6.761687933	7.383212224	5.401742447	6.90980073	7.110929882	10.74699733	5.31165512067	6.60059810433	7.440040937	9.977352828	5.50383468	5.118745153	5.461406798	5.204582147	8.9131668135	8.4321714995	4.721115721	5.872706642	9.538005127	10.44103033	5.238988625	7.154213379	6.835548718	6.0090461875	6.98130382425	4.678374372	5.84191436267	5.8848398825	10.64114433	8.998534812	6.335306046	5.768456458	8.379801934	5.006535067	7.168850407	11.44759484	5.689167221	5.583993803	12.16931758	6.175929354	4.845504173	8.66464383	6.368729465	8.694898579	5.346435058	5.338612717	9.160287724	5.709050785	5.5070891605	4.944403139	5.823629162	9.1974768545	5.127232159	7.04968034167	10.0606202665	5.217435519	7.821265561	5.504986385	6.455167425	6.922498552	5.3719111385	5.586773185	5.085564076	11.63896089	6.508591568	10.16928652	8.246171869	6.177750426	5.43945000375	5.044843524	5.45451419	10.20782	7.670390317	4.590429601	6.29722834833	9.405376108	8.790251655	5.238988625	5.931807875	6.500850989	5.323380202	6.114997467	6.764278222	7.569705873	8.761053454	5.507248571	6.89168173167	9.231413882	5.7957908185	10.14611713	5.331285345	5.973141011	8.325497867	6.307888971	5.4707198845	5.26866948	6.057131398	5.298302041	7.932570767	5.0018756795	5.551986008	6.821490596	10.8849167	5.26866948	5.9351921825	7.003324298	4.772692515	8.982994377	6.13717760167	5.768456458	6.106961344	6.513534664	6.001133	7.822253937	Control
Instance2	4.647773112	9.120272962	4.948847562	9.916671122	5.6271246685	7.416380094	8.520403709	5.512693792	6.13986403	4.778486368	4.948847562	5.028581582	5.34066129	5.457316777	6.068999232	11.274805115	5.10518698	5.943517738	8.447539034	5.272407006	5.703911357	6.86647878	9.95462042633	5.7333967435	5.804719114	4.975314437	8.684530469	7.316487737	5.617218576	5.288147158	5.754895016	5.272407006	11.84250171	10.45470056	5.403732866	5.827572151	6.303603253	11.77608148	9.175650046	8.024133975	5.398154738	6.15260990867	7.097666426	6.071897384	5.201056716	7.984585417	8.347268264	5.263796174	12.06237178	5.902442197	6.060593939	7.6277610105	7.3187644515	5.252763136	6.060593939	6.199285243	6.1813244865	5.40668228	6.578504214	6.754958049	10.39118749	5.11299475667	6.36561548567	6.945564178	9.282692279	5.119990277	5.291687581	5.488009811	5.838076438	9.6968987015	8.9253394725	4.752897783	5.5755357315	8.844228023	10.6865533	5.46091556	7.261721494	5.938057117	6.0283817415	7.06582258375	4.928146734	6.09212173067	5.6347907735	10.57522277	8.83146649	6.438838105	6.120295558	6.816347305	5.469081112	6.282676674	10.19564323	5.667687262	4.472869269	11.62934992	5.652207716	5.521373712	10.69176121	6.42827609967	9.011647369	4.632736581	5.148437177	9.20400973767	6.061599516	6.4148544085	5.34066129	5.968327676	9.536853785	5.609778043	7.56171989367	10.2428198145	5.327517838	7.923834234	5.447668014	5.659433149	6.511440859	5.391288864	5.563242994	5.296651267	11.61468237	6.493339608	8.388362979	9.392012066	6.1085356635	5.36299696975	5.239561536	4.234269411	9.978221063	7.0284551455	5.244897759	6.377668927	7.873322793	7.937140034	4.937593039	5.137924845	5.81853895033	5.70044752	6.170531632	6.57376504	7.354075509	9.024558716	5.452044542	7.00319414967	9.751209759	5.758759318	10.66694764	5.091500179	7.171059083	8.538694442	6.001414528	5.4168853535	5.748737112	6.012351476	4.839721879	9.013141976	5.442423177	5.305433649	6.247268302	11.19005631	5.428620839	5.856286743	7.55297859	4.21308329	8.668708735	5.829782052	5.296651267	5.865245331	5.722746919	5.327517838	7.281144442	BRCA
Instance3	4.654230956	9.203172904	6.015532832	10.21241769	5.528820191	8.023580623	9.006046297	5.10930094267	6.693490878	4.959319531	4.584732512	5.572595075	5.616777635	5.897498289	6.921278994	11.32517537	4.997530935	6.575430048	9.172571974	4.544584798	6.355928609	6.58736921	9.84120043033	5.737270032	5.258529523	5.4967751255	8.246171869	7.308842122	4.544584798	5.38177782367	5.062004299	6.165314669	12.09766027	10.66108355	5.59858866967	5.932280461	7.793214948	12.48766051	9.388921983	6.725819356	5.455336468	6.26585468	8.221515981	6.735119764	5.531000265	8.61625597633	8.686203838	5.826428522	12.26224618	7.405718266	4.838713892	8.4136452525	7.61397014875	6.04030035	6.431335148	5.492342928	6.9450369845	5.14017664	6.4920726355	7.364837496	10.46466855	5.21959765733	6.60124077833	7.303326696	9.8147470395	4.900397403	5.088959125	5.527329405	5.469732364	8.725016115	9.085443246	5.458620899	5.668245432	9.322863923	10.20351353	5.507645012	7.469094598	5.914212446	6.337309544	7.2942256675	4.991874681	5.807296054	5.9287985345	10.4262965	9.321528551	6.209848712	6.009611007	6.761953818	5.90202005	6.427610886	7.329933371	5.690704299	4.910026549	9.970178212	6.124127129	5.190428437	9.826628375	6.15195753533	8.99655902	5.418452458	4.933585915	9.84281731133	5.99024439167	6.1920104785	5.047245267	5.641120592	9.086196887	4.894588914	7.31004577667	10.298634515	5.862458365	7.42286607	5.811226239	6.245890761	5.92077637	6.343871144	5.527329405	5.430127385	11.75880629	6.285638602	8.430505998	8.731294526	6.3189472225	5.22220483325	4.768993337	4.678655626	9.798739548	6.915674034	5.135874705	6.96420242433	7.953790677	7.790154807	4.774274953	4.806596392	6.170028363	6.223234887	6.018484655	5.823119603	7.585452943	8.784374029	5.194176951	6.87575352033	10.30654055	5.5807363085	10.16436051	4.933585915	7.307672905	9.659657526	6.296416681	5.4676791125	5.351390919	6.095402957	5.661572365	10.42293494	5.0734562765	6.651414562	6.94883771	10.75543866	5.249645622	5.3477534515	7.237356075	5.579701547	8.388362979	6.186777119	6.045110507	5.819930778	6.045110507	5.976026323	7.580562199	BRCA
Instance4	5.114378737	9.803902227	5.139460541	10.05847247	5.288537543	6.6836240505	8.762250076	5.62948878067	5.863140121	5.208879341	4.482788153	5.615748247	5.418368122	5.773682831	7.499688706	10.627914221	4.410788833	5.490579154	7.867373153	4.53376448	6.734273105	6.135766351	10.3978884893	5.9272369285	5.182703468	5.416153022	8.01924478	7.513019149	5.407702206	5.50620192567	5.21345543	4.92244912	12.00568429	10.78687017	5.57249007933	5.391983545	6.599433568	12.62053951	9.091145182	7.015392628	5.515077886	6.13184417267	11.97142151	6.018929689	5.475661496	8.38537217033	8.420887759	5.584068992	12.3148028	7.882843431	5.057029153	7.3911685565	7.15925037975	5.50990679433	6.086407617	5.387682411	6.292631352	5.624840225	7.1447332125	7.009719816	10.49035982	5.19324693833	6.65095194133	7.553285857	8.7376236385	4.863456876	5.134643221	5.397812585	4.509722249	8.5776397925	8.3654007935	5.249456007	5.9290173375	9.315614414	10.93087057	6.195254695	7.198816104	6.060593939	5.9487171785	7.089594169	4.700180125	5.93028237433	5.5283107075	10.1525514	9.007497661	7.275242521	5.868397398	7.138991368	5.028139516	5.767662245	9.826322502	5.801553978	5.470383322	10.28488803	6.574181472	5.072117861	9.749233029	7.08886588267	8.696325232	5.412113573	4.628224624	8.76121365867	6.16094966767	6.09487257	4.681187829	6.171732872	8.606064634	5.611623335	7.837268875	10.067999143	5.04506203	8.270366729	5.8832730605	6.018929689	6.635867278	6.2996631175	5.78869305	5.357737827	11.49792431	6.979113971	9.457976471	9.488342842	6.142763031	5.064058629	5.114378737	4.766080198	10.40696526	6.1062460765	5.427950757	6.32275632667	7.192443549	7.067491166	5.193979903	4.814821191	6.403923036	6.269599511	5.372439586	5.767662245	7.855695631	9.184485567	5.871850577	7.21005095867	10.13087976	5.7259347505	10.46285527	4.978894894	5.9884845785	8.869671817	6.239937982	5.3128771495	5.193979903	6.047784427	5.450890591	8.670710349	5.0338321305	5.754627826	6.855494947	11.33541843	5.446761787	5.2701800755	7.706567029	4.700180125	8.289605251	6.40419868233	5.574564199	5.838328613	6.350944152	5.989826604	7.575787159	Control
Instance5	4.885099957	9.0886782065	5.130324729	10.05577764	4.8281878055	8.2975958675	9.136774003	5.743107481	7.349217359	5.32446073	4.911705061	5.308895293	5.473471368	5.501472874	6.712427693	11.141169275	4.997982479	6.84856387	8.782524158	4.44414752	5.559347452	7.483415001	8.89000289367	6.3526485135	5.368603583	5.0802106475	8.369903873	7.676840589	6.047784427	5.26767276033	5.111669081	6.657215268	11.58443655	10.06652016	5.48118016167	5.294355387	7.620478507	11.95582434	8.762549077	6.634522856	5.561716584	6.36299230167	6.563276843	6.649547651	5.406342144	8.42176354367	8.186907968	5.435804628	12.21931837	6.890693297	5.919108385	8.1011415635	7.67936424275	5.66717945833	5.989826604	6.172883123	6.613433919	5.432300734	6.7425949565	6.868733444	10.28358647	5.48127610967	6.72271790267	7.418993406	9.772124792	4.753299027	5.476714818	5.846249617	6.031335227	9.154963083	9.164193504	5.163107462	5.5111436745	8.99900014	10.47438056	5.527485802	7.77152434	5.808521004	5.9308621315	7.35765897575	5.287630431	5.78592858633	5.604541363	9.874758982	9.100032254	6.571150131	6.449359668	6.615780886	5.731598207	6.107798352	9.697098373	5.981630781	4.327000131	10.13846417	5.593959684	5.458948931	9.520845097	6.35683591767	8.854962736	5.283839608	4.815846004	9.51717962767	5.63331048667	6.2117151645	4.858243708	5.617879735	8.9413194075	5.193782829	7.583833142	10.464813275	5.44461013	7.087465825	5.389626038	6.667115534	6.32067026	7.8166804215	5.455665247	5.206341637	11.57831621	6.418532045	8.963128094	8.318227715	6.010696549	5.66966803425	5.278366982	5.518229233	10.51902709	7.235130449	5.546825987	6.984509024	8.541049291	8.484542105	4.801431976	5.137105138	5.71526054667	5.694748763	5.567432314	5.887775801	7.6916757	8.869887692	5.559347452	7.01080141967	10.16846564	5.842526426	10.33039065	5.014814152	7.70880163	9.002154772	6.276874062	5.3210920245	5.349976695	5.87289723	6.200413743	11.02316716	5.125466333	5.641409649	6.444729694	11.08301405	6.29131404	5.2093270295	7.144329712	5.050187406	9.070765735	6.188114085	5.384232247	5.60541377	6.097300677	5.368603583	7.769244655	BRCA
Instance6	4.555946662	9.3234092765	4.626765673	10.45416076	5.950090438	9.145222526	9.878281298	5.778198725	5.684966848	5.098043929	4.985513237	5.470383322	4.930514115	5.9464134385	6.440541669	11.310981345	4.569953748	6.604965038	9.400164915	5.476714818	5.793643135	7.590102562	9.40740918233	5.7156294625	5.144465785	5.010514238	8.527351033	7.60485179	6.050290137	5.437376124	5.256643908	5.94146509	11.98277091	10.18842847	5.38838522867	5.670735019	6.576072831	11.48849306	10.02441981	7.7016899055	5.298302041	6.59709544033	9.342986415	5.956992456	5.70895367	8.406476574	8.288129114	5.30998672	12.45804007	7.964053636	5.527329405	8.2961958475	8.04541452825	5.559406031	6.154570678	6.71596585	6.513472806	5.485435883	6.600066487	7.016922821	12.17821986	5.28269905433	6.509119171	6.748397915	10.1448920925	5.08535162	5.214330049	5.226326687	5.044843524	9.8857967685	9.164636678	5.08535162	6.2793077475	10.0034902	10.864964	5.784118687	7.347889565	5.630093262	6.1690446775	6.81445758325	5.346435058	5.713276086	6.0275078965	11.53060643	9.254108071	6.343235137	6.091917306	8.73811855	5.178725843	7.215511462	9.061101886	5.889480387	4.925775462	12.45384813	5.759695977	5.524354632	11.12792359	6.50388295233	9.269361142	5.625863148	5.30196368	10.3886318853	5.45460174567	6.122851764	4.562658614	6.153405728	9.7188579445	5.614718124	7.120919536	10.632964645	5.148742216	7.870643868	5.2582908375	5.880692411	6.138226355	5.23914898	5.206341637	5.636197729	11.44400817	6.664806802	8.931122442	7.579393492	5.6514929265	5.26754864675	4.950248224	4.699347423	10.13811214	7.910038365	5.167128322	6.876219611	8.111397999	8.192984556	5.036295892	5.538857248	6.02055141967	5.541879718	6.338964187	6.545354989	8.11790425	10.14832758	5.65836235	6.82678924	10.20922218	5.4296342605	10.57466711	5.476714818	7.275042637	10.40145051	6.095772153	5.5402481545	5.594855484	5.756763955	5.294814856	10.31961599	5.156391113	5.206341637	6.506966537	11.08650467	5.353244986	5.5673621845	7.188195976	4.738513493	8.201365689	5.809312255	5.453691444	5.614718124	6.448203566	5.950883181	7.97200492	BRCA
Instance7	5.092134744	10.515467159	4.970176368	10.12324558	5.5802124235	5.766649463	7.863769878	5.613409385	6.003271234	4.998433881	5.10140977	5.42627419	5.375918034	5.2510023165	8.18992476	10.621938286	5.606746643	6.067010094	6.86505622	5.072332275	6.405103693	6.952074702	10.0708399377	5.8788827235	5.292976103	5.3282222095	8.35098461	7.766779205	5.899484569	4.97154825267	5.442621133	5.79064906	12.46971692	10.75523626	5.32122041867	4.515994137	5.78346402	12.08864757	8.688058921	7.1628441385	5.491381137	6.639951247	11.70655442	7.075187974	5.793903195	7.99577067533	8.220960035	5.263890047	12.79680929	6.561941354	5.28356184	7.2311004805	7.180343436	5.46829707167	6.843296507	5.499615714	9.0743497145	5.072332275	7.396089416	6.899511381	11.18055585	5.298810938	7.158489434	7.927112932	8.2547294505	5.337721125	5.003839723	5.51191964	5.761026747	9.644087332	8.9051426025	4.888756945	5.5665813365	9.228867456	11.79461296	5.422410676	6.799058561	5.857863615	5.9039758895	6.73949764525	4.754902895	5.55116633867	5.449610566	10.29787953	9.099519506	6.583763983	5.630093262	6.531268867	5.564234295	6.11442494	6.440500143	6.082580853	5.323740468	10.8936127	6.725676834	5.701348918	10.06394142	6.47114128867	8.534916724	5.087262599	4.700735	8.66957255133	6.152368983	7.390905858	4.547045185	5.38008113	9.560070116	5.532793245	7.95696234967	10.435382065	5.046808884	7.793962719	5.238663902	8.591897347	6.032327486	5.493341165	5.544509535	5.259377247	11.03341975	7.873876433	9.445372435	10.26227726	6.475384262	5.1543513965	5.520352508	5.219373048	10.51325413	6.771950497	4.904497645	6.26588569733	7.275475337	6.579810423	4.615929054	5.057462456	5.98900522133	6.420386078	5.328236218	5.451550105	8.410834102	9.721262049	5.923393601	7.77330459767	10.63456176	5.583572536	10.32429902	5.009001383	5.7001225465	9.182345388	6.695858571	5.0451309915	5.250782787	5.705709271	5.55659131	7.364180901	5.055697203	5.72962839	8.114602741	12.1278268	4.927198693	5.0847821665	9.254108071	4.981180512	7.598389632	5.99142993067	5.438302209	5.84687641	6.162699096	6.371171674	7.243509918	BRCA
Instance8	4.462262136	9.1602042195	5.265109838	9.469031811	5.53698537	8.4683291645	9.257317784	5.125380425	5.334149236	5.361251859	4.440622372	5.483018649	5.555364666	5.825548677	7.31134218	11.78482894	4.607083101	6.187357641	8.988642886	5.325720324	5.881671501	6.119880723	9.345174169	5.7651312615	5.179721278	5.315847896	8.631760133	6.710259293	5.662783181	4.894583691	5.190033289	5.692100223	11.41027128	10.33946621	5.51439922367	5.397641479	6.670766438	11.37601291	9.716982805	6.747602003	4.96879493	6.32282679833	7.507876136	5.741879005	5.238893118	8.21093983167	7.30417133	5.216465777	12.01315176	7.2875303	5.297935366	9.2461400085	7.757395365	5.56641064433	5.725748823	5.596496342	7.062583581	4.177862416	6.5768553575	7.570446091	10.58638973	5.536409134	6.34760938233	6.866664227	10.807950895	5.593212758	5.149148835	5.431465218	5.185481295	9.546740352	9.40253065	5.401401144	6.039133135	9.086402392	10.46257413	4.699347423	7.790610985	5.418368122	6.003278972	7.11273270475	5.479142629	5.89111993033	5.8944169375	10.51132549	9.488342842	6.547747191	5.77400374	6.868270444	5.5893225	7.031828341	8.93734522	5.931807875	4.795729695	11.38319952	6.174182303	5.632130956	9.624905607	6.56323910567	8.709033072	5.032113243	5.487205952	9.34830377267	5.83979863833	5.8661475105	4.823508981	5.814365364	9.5791873845	4.937828406	7.08793490233	10.0759846315	5.238893118	6.995289824	5.8402859655	5.741879005	7.138325884	5.333522519	5.699614961	5.760760691	11.84964955	6.92202275	8.561384495	7.10473273	6.038322405	5.4337588435	6.110097626	4.091454519	9.940739781	7.468864969	5.380600673	6.948572356	9.574726497	9.14804506	5.491621645	5.502721434	6.298770935	5.796890531	6.401140314	6.518460881	8.337132512	9.066352354	5.672008915	6.66575842133	9.622747882	5.5410933735	9.941825661	5.517599514	6.632974134	9.053437973	5.931807875	5.2916941845	5.502721434	5.703080794	5.384232247	9.259184861	5.588220356	5.261917434	6.284574859	10.74199802	5.102039992	5.6884574505	7.454630623	4.877267261	8.364934729	5.94701984467	5.751417692	6.269599511	5.948315392	5.908579513	7.109938036	Control
Instance9	5.492022402	9.8392008	4.916490079	10.15138482	5.127133633	7.465204609	9.139564862	5.568093651	5.065239741	4.831131467	5.706952669	5.81109287	5.119990277	5.301831852	6.542920132	11.208263815	5.233246971	6.546667333	9.135248271	5.262293378	6.153507065	7.025198058	9.8854642	6.08603641	4.876039551	5.698584038	8.440745781	7.088314217	6.093766806	5.34103405233	5.287261033	5.773476345	11.72159494	9.846936382	5.33365297633	5.929560972	7.234963788	12.00382718	9.158850196	6.537469927	5.631258011	6.43072445467	11.83377967	6.203304562	5.813403636	8.577650556	8.291125938	5.9893725	12.30980751	7.689755391	5.349622922	8.538371432	7.45045382825	5.44818430667	5.229983196	5.745513828	7.516571771	5.469406774	7.2746804675	7.191752936	10.26927314	5.289983942	6.691921469	6.961395067	10.111184766	5.244897759	4.904377216	5.714802736	5.262293378	9.200348526	9.496222122	5.194570965	5.4231829355	9.398503824	11.04873907	5.007656643	7.547822125	5.354744155	6.1068277495	7.0342070535	4.528802152	5.36303181633	5.661445564	10.48261415	9.174452064	6.760856726	6.74994022	7.027217996	5.463860485	6.646454756	7.914237304	5.950124992	4.920187583	11.4905076	5.839966671	5.316518	9.281942267	6.55713444433	8.812948295	5.189835675	4.980952113	9.88719094933	5.54959364533	5.7449391595	5.332896983	5.998653184	9.020619656	5.210049084	7.15616653333	10.316256695	5.72533984	8.586221609	5.479660845	6.264635533	6.366327132	5.200469216	6.110463081	5.329851264	11.66148208	6.471476576	8.391932143	7.753619786	6.2776064225	5.35313293975	4.542894537	5.466799412	9.969494854	7.677275429	5.082799703	6.54045026533	8.20457252	8.151525421	4.813026019	5.126612849	6.07696360667	6.273521134	6.134432096	5.210049084	7.53391589	8.895212575	5.87615546	7.37354745233	10.3910344	5.588758091	10.1682337	5.015037253	6.847572101	8.764623762	6.204772251	5.3899418245	5.370871545	5.743764871	5.686368332	9.507616831	5.1334489805	4.920187583	6.048874401	10.6623838	5.057570761	5.4521769945	7.236830112	5.085988894	8.006636221	6.11354048767	5.450725666	6.229881685	5.572973961	5.976026323	8.061737221	BRCA
