ID	1468	2747	5106	760	762	5105	27165	486	4190	10991	476	2746	478	477	8671	2744	482	483	480	358	481	23439	6550	DependentVariable
Instance1	8.430934545	7.436838787	8.17760709933	10.963746465	12.03104303	6.6011960975	5.69462499	5.76249236625	13.20549015	5.836309985	11.74617161	12.60350703	6.305838886	7.573838635	5.6204611975	9.170414035	8.881298397	8.1654550638	5.171511767	9.3943013105	11.0075662667	4.840477407	5.105815554	Control
Instance2	7.77350375	7.060293663	7.58182517267	9.558696607	9.772562477	6.243050775	5.939855093	5.667460738	12.88068749	6.13986403	11.7601478967	12.26503342	6.107327595	8.499737407	5.457316777	9.182904002	8.993477034	7.6774776296	5.404814027	9.0667346825	11.0786587633	4.708480413	5.263796174	BRCA
Instance3	8.570103432	7.610602489	7.737379153	9.1578235905	9.751904322	4.9437518165	6.6881603085	5.53236536425	12.78039731	6.693490878	12.3780996267	12.46516723	6.059188284	5.72110688	5.897498289	8.632641862	8.935534242	7.590935683	5.6687672635	7.505111076	11.3381346567	4.991874681	5.826428522	BRCA
Instance4	8.806639133	7.461604526	7.29196366133	9.7689666565	11.04491678	5.411271404	6.1309256235	5.29784002825	12.45547628	5.863140121	12.0413844233	12.32574401	6.037388399	5.460424154	5.773682831	9.160338576	9.524248408	7.1937672274	4.908661704	7.757815305	9.415136053	5.229406468	5.584068992	Control
Instance5	8.424944257	7.260334165	8.07156570167	9.6715876845	10.18138247	6.487691694	6.0827064	5.411301389	13.11936595	7.349217359	12.0522698633	12.52393564	6.192791506	7.181900437	5.501472874	8.660014728	8.886703411	7.6579137982	5.407338246	7.7412910305	11.0671163433	5.636197729	5.435804628	BRCA
Instance6	7.395150919	7.518655368	7.67560415833	9.993060077	9.146785748	6.3510124755	6.4528711575	5.25698314425	13.34505663	5.684966848	12.5635974	13.08801473	6.2181085	6.847624679	5.9464134385	9.003350039	8.792953849	8.0926699198	5.3785945915	9.3862993995	12.1145166367	4.721662605	5.30998672	BRCA
Instance7	8.362383449	6.776041872	7.10096244633	9.670242546	9.166176345	5.0486747065	5.73579942	5.3340312765	11.94573106	6.003271234	10.9018499343	11.7646924	7.481256805	5.682019293	5.2510023165	9.145690907	8.710342497	7.77673562	5.4209960565	7.7916181325	8.83242227333	4.567828407	5.263890047	BRCA
Instance8	8.058155641	7.352023833	7.17891887367	10.896852955	11.28585604	6.034652891	5.882841981	5.71394497725	13.15952927	5.334149236	11.77433084	12.46187723	6.47143593	7.766961362	5.825548677	8.939837117	8.934251932	8.060705661	5.8222575895	9.0903230765	11.6829085233	4.908346081	5.216465777	Control
Instance9	8.826040853	7.189481445	7.64453556567	10.349992835	9.456262575	5.1194799475	6.375538511	5.4692828215	13.02515173	5.065239741	12.3698481033	12.55220564	5.838328613	8.920911903	5.301831852	8.727649179	9.169130251	7.891337482	6.229757997	8.4342146665	11.8796742633	5.221694654	5.9893725	BRCA
