ID	8976	5156	5058	10093	5290	10092	10552	10097	387	10096	10095	10094	10109	5295	5879	998	DependentVariable
Instance1	11.4461297	10.73337264	9.037678125	9.499690458	6.685313404	10.89786457	12.1820747	12.46600514	12.37603319	7.791685689	10.09238094	11.71972476	8.15422259167	7.0703331436	8.85850435833	7.16387589625	Control
Instance2	11.4951169	10.73397278	9.447476465	9.417554013	7.098719371	11.05968771	12.12614151	12.72627038	12.57624761	7.92222926	9.837261744	11.47931054	8.15676343467	7.6111323212	9.23532012167	7.17118701125	BRCA
Instance3	11.70577504	10.053395164	9.822754492	9.38985602133	6.212526175	10.9723177	12.20235811	12.35101106	12.07257321	7.849031477	9.537097584	11.78498046	7.847913727	7.448654099	9.280236709	7.03238297825	BRCA
Instance4	11.19831015	9.4016975135	10.03852848	8.56583278567	5.584068992	11.11140976	11.976813	12.03029651	12.17972416	7.622401694	7.800869372	10.5789154	8.030097108	7.6522265588	9.422761191	6.55593589375	Control
Instance5	11.62848212	10.594310045	9.507874464	9.710707035	7.405441727	11.43117909	12.26795863	12.40979539	12.74633592	8.570881384	9.705036667	12.001308	8.34836942533	7.950268865	9.29741101033	6.99171327025	BRCA
Instance6	12.05670215	10.813430195	9.3312535	9.555607159	7.460253403	11.83572685	12.07225833	12.84338824	13.08540943	9.208161871	10.63394452	11.44205205	8.00584487167	7.4183463498	9.14697742367	7.00999639125	BRCA
Instance7	10.73380366	10.86366497	9.354305108	9.01311569333	6.662423158	11.68668229	11.42040518	12.88542666	12.27941189	8.635746344	7.950470054	10.27097304	8.45268306967	8.3350079456	9.62804284167	7.10702874775	BRCA
Instance8	11.5141002	11.03550101	8.901176988	9.50779215367	6.020263967	11.27693876	12.31403378	12.3064449	11.89259415	7.924992273	10.25218676	12.28941816	8.14682343433	7.757716558	8.82865486733	7.09973287325	Control
Instance9	11.6557522	10.45062521	9.625618044	9.783309259	7.205282841	11.35175104	12.11639279	12.39411974	12.60350703	8.559186941	9.467045646	11.7987959	7.95081237733	7.6719006758	9.29235500067	7.18183415025	BRCA
Instance10	11.21515091	10.182966585	9.599773923	9.42874441367	7.606018576	10.87489706	12.25102085	12.22715872	12.28213433	7.749066799	9.076816348	11.39008041	8.07697553667	7.3060563712	9.23513699733	7.09000222	BRCA
Instance11	11.13901746	10.661861475	9.29724939	9.63517401367	6.657000843	11.40976762	12.33696264	11.7674087	12.64120964	8.349901664	10.09607968	11.57272404	8.19163985167	6.9076540764	8.92818876867	6.604948967	BRCA
Instance12	11.46239505	10.824399575	9.270109064	9.682366387	6.822223857	11.33646766	11.9984636	12.44389288	12.30040269	8.130108627	10.15068061	12.05538931	7.98327024567	7.509195938	8.97755484267	7.351535111	Control
Instance13	11.54782732	10.677614845	9.21638279	9.802191077	6.672535396	11.2302278	12.23093318	12.25801543	12.38074251	7.710550109	10.12134609	11.77742394	8.12673103967	7.3656981534	8.882604615	7.359104133	Control
Instance14	11.68740205	9.297859121	10.06933601	9.52966629533	4.904979261	8.856706512	12.55314694	12.05450776	11.64892389	5.876769396	9.742570969	11.81023031	8.08286271633	7.1534205814	8.867882958	6.6884391885	BRCA
Instance15	11.89929188	10.2596695795	9.423032438	9.41345497133	5.472171943	9.820243246	12.77284039	12.55486108	11.744773	5.7540933	10.32819838	11.58824628	7.99121878267	7.0222287176	8.552349278	6.843482732	BRCA
Instance16	11.68740205	9.9400371915	9.880142578	9.36519067067	4.944168843	9.061277435	12.44726543	12.10010062	11.37964115	5.682019293	8.994976437	11.85055617	7.893098062	6.9209080238	8.787767491	7.08107622375	BRCA
Instance17	11.93028653	8.6710485955	10.12536217	9.46700273333	5.538546893	8.643748998	12.52245777	11.55095369	11.16916418	5.840596198	9.085134568	11.9684077	8.07816647433	6.8965544166	8.934366304	6.38540810175	BRCA
Instance18	11.85473021	9.7923303465	10.00810682	9.345838972	5.070616072	9.110431842	12.58150432	12.04611629	11.66819594	5.994529519	8.928474794	12.001308	8.09984965433	6.895239566	9.01840760867	6.7911300605	BRCA
Instance19	11.89117053	9.3331986965	10.13367562	9.56515745633	5.353156751	8.728100036	12.70456839	11.89018267	11.52630619	6.20007038	9.68790976	12.40979539	7.88796205733	7.0040046146	9.258466301	6.67358924525	BRCA
Instance20	7.695456468	9.8106380045	9.841965701	9.68666966833	5.027033758	9.122466386	12.15504123	11.96009799	9.38829779	4.990286948	10.04973324	11.90436283	6.668898234	7.4112322548	8.91017192567	6.6605798635	BRCA
