@relation thedata

@attribute 1030 real
@attribute 10468 real
@attribute 10637 real
@attribute 130399 real
@attribute 1311 real
@attribute 1387 real
@attribute 151449 real
@attribute 1634 real
@attribute 1874 real
@attribute 1875 real
@attribute 2033 real
@attribute 268 real
@attribute 269 real
@attribute 3397 real
@attribute 3398 real
@attribute 3399 real
@attribute 3400 real
@attribute 3458 real
@attribute 353500 real
@attribute 3624 real
@attribute 3625 real
@attribute 3626 real
@attribute 387 real
@attribute 392255 real
@attribute 4052 real
@attribute 4086 real
@attribute 4087 real
@attribute 4088 real
@attribute 4089 real
@attribute 4090 real
@attribute 4091 real
@attribute 4092 real
@attribute 4093 real
@attribute 4609 real
@attribute 4838 real
@attribute 5308 real
@attribute 5515 real
@attribute 5516 real
@attribute 5518 real
@attribute 5519 real
@attribute 5594 real
@attribute 5595 real
@attribute 57154 real
@attribute 5933 real
@attribute 5934 real
@attribute 6093 real
@attribute 6198 real
@attribute 6199 real
@attribute 64750 real
@attribute 650 real
@attribute 6500 real
@attribute 652 real
@attribute 653 real
@attribute 654 real
@attribute 655 real
@attribute 656 real
@attribute 657 real
@attribute 658 real
@attribute 659 real
@attribute 6667 real
@attribute 7027 real
@attribute 7040 real
@attribute 7042 real
@attribute 7043 real
@attribute 7044 real
@attribute 7046 real
@attribute 7048 real
@attribute 7057 real
@attribute 7058 real
@attribute 7059 real
@attribute 7060 real
@attribute 7124 real
@attribute 8200 real
@attribute 83729 real
@attribute 8454 real
@attribute 8646 real
@attribute 90 real
@attribute 92 real
@attribute 9241 real
@attribute 93 real
@attribute 9372 real
@attribute 9475 real
@attribute 9765 real
@attribute 9978 real
@attribute DependentVariable {BRCA,Control}

@data
8.76644567233,8.8171847375,5.313256056,6.05431195,6.580149725,9.174412855,5.778610236,13.0983883867,9.734451845,7.966708936,9.886672502,5.250214317,5.155031965,9.2391820155,11.38003925,12.13627672,5.831251023,5.676529235,5.197719213,4.830371028,11.02431225,5.298302041,12.37603319,5.376052055,5.468416068,6.297786825,6.170533443,10.68629503,11.0532575,7.478649014,10.29378807,8.020993819,6.299304767,11.83974258,5.739045575,5.746189633,11.688477345,8.82094285433,12.47196608,8.486261975,8.27215776867,11.634256725,6.402697489,6.5887453015,10.97507253,8.331209336,10.80480483,9.8141439395,6.52916161,9.874758982,8.3326087685,7.513696958,6.343235137,7.685013514,6.736879227,6.461565904,8.5823426965,4.980952113,10.1311116235,10.08912308,10.489828235,5.682300273,6.78103548,9.289875449,8.774277353,6.451380618,11.1277065827,12.26985874,12.52245777,7.42286607,10.48083592,8.519696323,6.088105148,5.980374532,8.851515697,6.903222467,10.80286793,7.936704043,5.40889121,6.194762393,6.50467181975,12.232557025,7.5876708755,10.96486087,Control
7.79328062833,8.954405289,5.355449107,5.69321599,6.455126318,9.719195242,4.532217038,11.6500180677,9.822077285,8.058372139,10.41990782,5.672079654,5.115003321,10.103569789,11.311422045,12.40276968,5.76593995,5.277995204,4.73770262,5.110416751,10.89238744,4.845755052,12.57624761,5.072365989,5.392376659,5.751168929,6.372627633,10.45921159,10.8409276,7.607341239,8.72948575,6.874066659,6.619490502,10.569760214,5.733836457,5.28956229125,11.725137905,8.45745837133,12.56790862,7.037171767,7.85669691467,11.27623323,6.6651319955,6.071126036,10.52975779,8.399610251,10.83272413,9.498162056,6.186416987,8.461460134,8.2971822775,7.28736730967,6.13986403,7.106173262,6.483780011,6.94063991,8.571041576,5.659433149,9.7848910335,10.32795428,10.46698639,5.101199635,6.166218956,9.578863787,6.553211207,6.425850025,10.8486273113,10.93386418,12.34365079,7.995118605,10.06394142,7.177920594,6.095824888,5.002940155,9.109152314,7.239410274,10.82412563,8.034034491,5.044843524,6.909956444,5.884258418,12.3160764435,7.461008264,10.89468537,BRCA
6.37685407567,8.888694448,5.014814152,4.915295312,5.9784309,9.441990946,5.241660263,10.0235637707,9.687682355,8.872275583,9.740911174,6.066687273,5.165119293,7.3818422615,10.796031782,9.906853448,5.019269629,5.336114869,4.806596392,5.543349912,10.7059911,5.144669712,12.07257321,5.5106219845,5.8390473745,5.5584550985,6.60179747,10.2807653,11.02832761,7.405227856,7.831594052,7.3666631265,6.75375536,11.54593261,5.885764236,5.53171569775,11.639330205,8.297715334,12.66850837,6.469405549,8.11094053067,11.198356615,6.310344814,6.3904238705,10.83866841,7.854652002,10.9243451,10.2425466365,6.382672115,7.020066336,8.6127798505,6.67579258533,6.319135243,6.236545833,7.260169478,6.590104667,8.407784981,5.395243853,9.6634058985,10.30951646,10.89809876,5.014814152,5.995434345,9.330514214,6.127019947,6.18913825,10.3325384797,11.57272404,10.98935922,7.538307535,7.589503452,8.414834386,5.304521308,5.028581582,8.792189283,6.129803967,10.4568321,7.9828480745,5.527329405,6.147414189,6.2420233145,11.8573344895,7.6835335995,11.00293473,BRCA
6.92119697233,8.561105048,4.95653443,4.881923051,5.574564199,9.0089772035,5.520195335,9.11805311867,9.569096629,7.56044963,9.510601559,5.568952692,5.337364334,8.410983053,10.168262644,9.987211109,5.7109519,5.464840793,5.04506203,5.734852697,10.86064494,5.646026713,12.17972416,4.9308523835,5.082782685,5.4625331405,6.7426452755,10.1682337,10.65863127,7.55044712233,8.379336261,6.9710928515,5.332538997,10.2570662725,6.209020126,5.2600632335,11.80875598,7.178084026,12.57347448,7.27396389367,7.98209816267,11.274247985,6.363957719,5.8400655215,9.155963663,7.179165475,11.19937192,9.9489026305,6.090118375,7.454260475,8.522296209,6.87085903867,6.20496783,6.797081494,7.957045617,6.225261069,7.6727645325,4.893861206,9.326698683,9.80247643,10.14224707,4.808914358,5.797150007,10.06419075,6.499372051,5.673352364,9.576518828,10.57445661,9.335111797,8.938859983,9.131690517,8.370459788,5.814301269,5.919585149,9.609927196,6.345986754,10.62860528,7.426312345,5.259471408,8.097454264,5.95039492675,11.581178851,7.524133206,11.11718547,Control
7.13000493333,8.9518916835,5.07693448,6.136074081,4.911705061,9.6688997565,4.932168974,11.7341596207,9.953272925,8.421603203,10.27748534,5.833150213,5.703911357,8.8155474485,11.53256217,10.68877508,6.195107022,5.115211455,4.953045476,5.580832327,11.34089896,5.022158329,12.74633592,5.8437803145,5.789545021,6.198952203,6.7719424625,9.769929197,11.06244102,7.26080348767,8.040674833,7.680109502,6.452451811,11.50644256,6.150362292,5.3791823495,11.458095575,8.52183209933,12.75620088,7.069555338,7.82991936767,11.21839075,6.1748846505,5.9923901825,10.64154628,7.894031227,10.47933595,9.731993461,6.410201693,7.394079193,8.478964386,6.834550255,5.714253246,7.043467888,6.198401453,6.720624337,8.508974928,5.938174768,9.8175461675,10.75902287,10.17761519,4.828848945,6.737352562,9.272076349,9.478214032,6.53056679,10.893048167,11.52882293,11.03947449,7.773437814,8.822746975,6.675961001,6.276874062,5.166927545,9.330659861,5.897247233,10.87516208,8.0940690835,5.170937787,7.134480548,5.8131269045,12.51727103,7.528706719,11.46239505,BRCA
7.51817774933,8.7193164795,4.827579315,5.738505243,6.947055725,9.509274839,5.668112917,12.9446565733,9.77568481,8.990643721,9.934575887,5.123098393,4.925775462,10.8585866615,11.34467853,11.73219511,6.220722332,5.298302041,5.053014917,5.057462456,10.6953025,5.688048317,13.08540943,5.116172203,5.904373398,6.053096214,6.996606232,10.22471354,11.60575973,7.585370759,8.808434225,7.8158328445,6.114685208,12.17961768,6.001696,5.613667902,12.40345346,9.370871616,12.86342169,7.561705909,8.18650002,11.07534033,6.4138825345,6.522425026,11.31449844,9.001704532,11.22643043,10.1743432895,6.888411832,8.045051277,8.648627771,6.66611098567,6.265901564,7.013074525,6.579810423,6.485028763,8.4792351485,5.194176951,10.271540317,9.923045577,10.807258755,5.321216715,7.238598499,9.540317507,6.371476641,6.537921615,11.242027743,13.7210223,11.93520936,7.73696186,9.753910816,6.320264091,5.597911946,5.617292053,9.684319572,6.603185402,11.32767209,7.7825811355,5.190230876,6.055559693,6.6184581815,12.441328291,8.219535351,10.11198692,BRCA
6.73216024933,9.2661788365,5.410418489,5.268482349,7.793962719,9.006275549,5.499615714,10.8942485987,9.957893248,7.344808806,10.17277787,6.200609914,5.292976103,7.0962085175,9.9148295945,9.097124272,5.396614413,5.213941395,5.464677455,5.092134744,10.87230572,5.634383622,12.27941189,5.1594508185,5.229567969,5.7353492055,6.786368352,10.43082915,10.12003731,7.89978607267,8.462605665,6.7548444665,7.014135225,10.2032142635,6.640935836,5.22611515975,12.072677105,7.46461112133,12.04072818,6.68902141267,8.451561107,11.151396135,6.663246393,6.099787242,8.685713418,8.073955593,11.68974045,9.6883434395,6.77840942,7.310160874,8.47178547,7.068686977,6.146803484,6.107065996,8.391824767,7.859629707,8.0618741435,5.28356184,8.7818437545,10.3743606,10.526885685,4.73770262,6.518854253,11.79415195,5.495384375,7.387675143,10.2865973123,11.00370783,11.90965135,8.850844048,9.65525393,6.423120638,4.726030068,4.998433881,8.84970309,8.363566578,11.4325551,8.0410224655,5.883749862,7.586316505,6.09198690775,12.1160117875,7.404060382,11.10530635,BRCA
7.338088569,8.879105568,4.38285986,5.513657531,6.616552979,8.7304792815,5.57856988,13.74749354,9.817791564,9.027201837,9.744439113,6.290853455,4.862217354,9.213346379,11.352464415,11.95582434,6.046639068,5.989996857,5.216465777,5.018602184,10.66779926,5.911578492,11.89259415,5.520362529,6.22768203,6.232795818,6.47982421,10.42491714,10.90767581,7.20703029167,9.008163257,7.370300644,5.72261032,11.820520445,5.826809832,5.444090161,11.932399345,9.17209626933,12.30526243,7.08180120033,8.171538624,11.40345044,6.1008280115,6.370537735,11.2456925,7.856831861,10.38915837,9.8900263955,6.508710401,9.143294637,8.7601337405,7.67043700767,5.982771878,7.367853991,7.211745052,5.455829609,8.637779877,4.867045482,9.5541105935,10.1003079,10.77234512,5.167931151,7.822174254,10.56613044,6.465897452,6.018039483,10.851322655,12.27296951,12.83574159,8.207967411,10.38358581,6.14308278,5.30196368,5.261917434,8.496295686,7.250253703,11.08987103,7.86818067,5.047681518,5.796890531,6.40859148925,11.963258885,7.954271066,11.15845524,Control
6.35641451967,8.118658184,5.329851264,5.703150026,5.61353994,9.1075112315,5.250403832,11.97808938,9.438246646,8.953848047,9.125801619,5.589022814,5.807490973,8.5510287015,11.33553691,10.57522277,6.379383241,5.178725843,5.151586144,5.506534704,10.53205419,5.721517065,12.60350703,5.637164407,5.552756468,5.61176227,6.895004248,10.30035288,11.18856429,7.504069362,7.712460152,7.417844963,6.010282623,12.140966635,5.855623029,5.386029074,11.55756824,8.63116965933,12.62816419,6.71771492967,7.91861634733,10.99057863,6.3467928815,6.41500878,10.61025923,7.307431087,10.83540327,10.173879045,5.91379373,7.508510113,8.403286026,7.07698836933,6.112810233,6.682998532,6.987125066,6.608591658,8.057482499,5.684405873,9.9864415825,10.31961599,10.885151175,5.46083367,6.303694572,9.938499406,6.229881685,6.385953509,10.487156052,11.58397843,11.17704903,8.343475697,8.896847871,8.252974189,5.768456458,5.777032522,9.363686411,6.42886733,10.67206752,8.031317203,5.536838744,6.413801909,6.235374841,12.3255748965,7.6612310845,11.16113206,BRCA
7.83504918467,8.5776089135,4.637815475,5.9893725,4.688758955,9.532397347,5.442621133,10.819297972,9.542955006,7.481115503,9.827664684,5.404640262,5.388199225,8.506261727,10.8512845165,10.33656266,6.012630823,5.114586962,5.380427513,5.076613872,11.65676462,4.649642211,12.28213433,5.420228451,5.415659052,5.7562274145,6.7272770485,10.53162541,10.84298691,7.276058684,8.777182254,7.0915813315,6.280312026,9.975804059,5.906897358,5.6711398605,11.593713005,8.44322777467,12.69546762,8.46005630567,7.74245236133,11.551814785,6.582122422,5.7040748415,10.23813036,7.897680799,10.84783275,9.8976062935,6.124747507,7.890965121,8.7247164775,7.39845840867,6.110306469,6.659179352,6.560107813,6.911335432,8.0163828715,5.659004925,9.6895849865,10.38034502,9.9169571465,5.062004299,6.274406692,9.642061229,5.542111953,6.276734513,10.2302503277,10.78761308,10.30479083,8.034690481,9.960056657,6.105390642,5.770968585,5.75195321,9.078305028,6.192002396,10.37973064,7.7104496715,5.072117861,7.729605662,5.96169079875,12.275687156,7.662881623,11.1379023,BRCA
